CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 0.033 | 0.011 | 0.04 | 0.205 | 0.216 
InterfModel=1 | 0.076 | 0.056 | 0.13 | 0.348 | 0.376 
InterfModel=2 | 0.066 | 0.019 | 0.093 | 0.269 | 0.272 
Application:Packets loss rate - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 0.0276759 | 0.0116705 | 0.0433429 | 0.199627 | 0.230031 
InterfModel=0 1 | 0.0296766 | 0.00933647 | 0.0353412 | 0.187092 | 0.229631 
InterfModel=0 2 | 0.027009 | 0.0096699 | 0.033563 | 0.203067 | 0.209095 
InterfModel=0 3 | 0.0296766 | 0.0143381 | 0.0473439 | 0.206294 | 0.218429 
InterfModel=0 4 | 0.0353451 | 0.0136712 | 0.0373417 | 0.206322 | 0.216591 
InterfModel=0 5 | 0.0340114 | 0.012004 | 0.0460102 | 0.209761 | 0.206855 
InterfModel=0 6 | 0.03001 | 0.0126709 | 0.0364525 | 0.20256 | 0.209361 
InterfModel=0 7 | 0.0340114 | 0.0100033 | 0.0437875 | 0.210561 | 0.213495 
InterfModel=0 8 | 0.0316772 | 0.00800264 | 0.0362303 | 0.194559 | 0.226964 
InterfModel=0 9 | 0.0380127 | 0.0116705 | 0.0377862 | 0.204827 | 0.219096 
InterfModel=0 10 | 0.0366789 | 0.0116667 | 0.0391198 | 0.211923 | 0.221096 
InterfModel=0 11 | 0.0293431 | 0.0166723 | 0.0431207 | 0.199493 | 0.220963 
InterfModel=0 12 | 0.0350116 | 0.0113371 | 0.0413425 | 0.214029 | 0.212028 
InterfModel=0 13 | 0.0290096 | 0.00933647 | 0.0342298 | 0.22203 | 0.209389 
InterfModel=0 14 | 0.0326775 | 0.0106702 | 0.0357857 | 0.193492 | 0.221896 
InterfModel=0 15 | 0.035 | 0.0106702 | 0.0400089 | 0.212695 | 0.218029 
InterfModel=0 16 | 0.0336779 | 0.0123374 | 0.0424539 | 0.197653 | 0.203094 
InterfModel=0 17 | 0.0406802 | 0.0103368 | 0.0435652 | 0.214324 | 0.210295 
InterfModel=0 18 | 0.0306769 | 0.0153384 | 0.0431303 | 0.202827 | 0.202694 
InterfModel=0 19 | 0.0273333 | 0.0103368 | 0.0402312 | 0.196693 | 0.220296 
InterfModel=0 20 | 0.0406802 | 0.0123374 | 0.0355635 | 0.195119 | 0.219229 
InterfModel=0 21 | 0.0313438 | 0.0116705 | 0.038 | 0.194185 | 0.223393 
InterfModel=0 22 | 0.0310103 | 0.0153334 | 0.0366748 | 0.189733 | 0.217525 
InterfModel=0 23 | 0.0343448 | 0.00933647 | 0.0411202 | 0.206294 | 0.214991 
InterfModel=0 24 | 0.0306769 | 0.0113371 | 0.0444543 | 0.214695 | 0.193492 
InterfModel=0 25 | 0.0293431 | 0.0116705 | 0.0493443 | 0.200427 | 0.22683 
InterfModel=0 26 | 0.0290096 | 0.012004 | 0.0375639 | 0.220296 | 0.211228 
InterfModel=0 27 | 0.0316772 | 0.0116667 | 0.0440098 | 0.212828 | 0.206961 
InterfModel=0 28 | 0.0366667 | 0.00866956 | 0.0380085 | 0.209389 | 0.22363 
InterfModel=0 29 | 0.0266756 | 0.0116705 | 0.0446766 | 0.212162 | 0.206161 
InterfModel=0 30 | 0.039013 | 0.0143381 | 0.0451211 | 0.220533 | 0.196159 
InterfModel=0 31 | 0.0290096 | 0.0113371 | 0.0388975 | 0.216962 | 0.212428 
InterfModel=0 32 | 0.0290096 | 0.00933647 | 0.0333408 | 0.21179 | 0.216029 
InterfModel=0 33 | 0.0316772 | 0.0116705 | 0.0457879 | 0.214562 | 0.22243 
InterfModel=0 34 | 0.0353451 | 0.012004 | 0.0366748 | 0.211228 | 0.206027 
InterfModel=0 35 | 0.0366789 | 0.0126709 | 0.0435652 | 0.209895 | 0.214162 
InterfModel=0 36 | 0.0326667 | 0.0103368 | 0.0382307 | 0.204694 | 0.214724 
InterfModel=0 37 | 0.0276759 | 0.0096699 | 0.0397866 | 0.20256 | 0.221496 
InterfModel=0 38 | 0.0396799 | 0.0113371 | 0.0386752 | 0.203867 | 0.202694 
InterfModel=0 39 | 0.0350116 | 0.0103368 | 0.0444543 | 0.203094 | 0.206961 
InterfModel=0 40 | 0.027009 | 0.0126709 | 0.0371194 | 0.206933 | 0.208856 
InterfModel=0 41 | 0.0333444 | 0.0103368 | 0.0362303 | 0.205094 | 0.212857 
InterfModel=0 42 | 0.0386795 | 0.0133378 | 0.033563 | 0.205494 | 0.22523 
InterfModel=0 43 | 0.0363454 | 0.013 | 0.0422316 | 0.196 | 0.22203 
InterfModel=0 44 | 0.0380127 | 0.0140046 | 0.0404444 | 0.197253 | 0.211362 
InterfModel=0 45 | 0.036012 | 0.0116705 | 0.0382307 | 0.206027 | 0.229897 
InterfModel=0 46 | 0.0306769 | 0.0113371 | 0.0393421 | 0.184825 | 0.222059 
InterfModel=0 47 | 0.0350116 | 0.0126709 | 0.0466771 | 0.200027 | 0.215495 
InterfModel=0 48 | 0.0373458 | 0.0133333 | 0.0362303 | 0.211523 | 0.22326 
InterfModel=0 49 | 0.033011 | 0.0113371 | 0.0404534 | 0.208828 | 0.204827 
InterfModel=0 50 | 0.0293431 | 0.0103368 | 0.0444543 | 0.21179 | 0.208189 
InterfModel=0 51 | 0.0310103 | 0.0136712 | 0.0375639 | 0.190451 | 0.230061 
InterfModel=0 52 | 0.0290096 | 0.00933647 | 0.0411111 | 0.206561 | 0.22683 
InterfModel=0 53 | 0.0393333 | 0.00866956 | 0.0404534 | 0.211495 | 0.207228 
InterfModel=0 54 | 0.0396799 | 0.0123374 | 0.0417871 | 0.199093 | 0.229364 
InterfModel=0 55 | 0.0346782 | 0.0096699 | 0.0453434 | 0.202694 | 0.220296 
InterfModel=0 56 | 0.0386795 | 0.0166723 | 0.038453 | 0.199627 | 0.207467 
InterfModel=0 57 | 0.0316772 | 0.00900298 | 0.0417871 | 0.19856 | 0.220563 
InterfModel=0 58 | 0.0353451 | 0.00933647 | 0.0491111 | 0.210828 | 0.212562 
InterfModel=0 59 | 0.0393465 | 0.00833613 | 0.0393333 | 0.199627 | 0.216724 
InterfModel=0 60 | 0.0316772 | 0.0143381 | 0.0371194 | 0.20296 | 0.208028 
InterfModel=0 61 | 0.0306769 | 0.0100033 | 0.0397866 | 0.216962 | 0.212457 
InterfModel=0 62 | 0.0310103 | 0.0140046 | 0.0440098 | 0.192026 | 0.234565 
InterfModel=0 63 | 0.0273333 | 0.0110037 | 0.044 | 0.200027 | 0.221896 
InterfModel=0 64 | 0.0340114 | 0.0130044 | 0.040898 | 0.183758 | 0.230964 
InterfModel=0 65 | 0.0326775 | 0.0133378 | 0.0377862 | 0.212 | 0.216029 
InterfModel=0 66 | 0.0343448 | 0.00933647 | 0.0413333 | 0.189759 | 0.222963 
InterfModel=0 67 | 0.0293431 | 0.0110037 | 0.0375639 | 0.200293 | 0.214562 
InterfModel=0 68 | 0.0343448 | 0.00800264 | 0.0388975 | 0.210428 | 0.214295 
InterfModel=0 69 | 0.0413471 | 0.00933647 | 0.0466771 | 0.213095 | 0.212428 
InterfModel=0 70 | 0.0376793 | 0.00933647 | 0.0473439 | 0.198453 | 0.22803 
InterfModel=0 71 | 0.0293431 | 0.0106702 | 0.040898 | 0.206828 | 0.210161 
InterfModel=0 72 | 0.0306769 | 0.0143381 | 0.0395644 | 0.2112 | 0.203227 
InterfModel=0 73 | 0.0376793 | 0.00866956 | 0.0362303 | 0.19 | 0.228194 
InterfModel=0 74 | 0.0400133 | 0.0133378 | 0.0417871 | 0.210428 | 0.215924 
InterfModel=0 75 | 0.0316772 | 0.00800002 | 0.0362303 | 0.204827 | 0.215495 
InterfModel=0 76 | 0.0320107 | 0.0126709 | 0.0395644 | 0.216696 | 0.209628 
InterfModel=0 77 | 0.0320107 | 0.009 | 0.0362303 | 0.205761 | 0.216667 
InterfModel=0 78 | 0.033011 | 0.0113371 | 0.0515556 | 0.206828 | 0.2144 
InterfModel=0 79 | 0.0353451 | 0.0103368 | 0.0364525 | 0.219496 | 0.214029 
InterfModel=0 80 | 0.0353451 | 0.0130044 | 0.0368971 | 0.202027 | 0.220696 
InterfModel=0 81 | 0.036012 | 0.0126709 | 0.040898 | 0.198693 | 0.216696 
InterfModel=0 82 | 0.027 | 0.0113371 | 0.0366748 | 0.190317 | 0.22363 
