CastaliaResults -i saida.txt -s Packets received per node -n --all -o2                                                                       

Application:Packets received per node
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 2899.35 | 2964.82 | 4317.15 | 5959.38 | 5882.65 
InterfModel=1 | 2769.7 | 2832.54 | 3914.77 | 4885.84 | 4677.14 
InterfModel=2 | 2801.8 | 2941.15 | 4078.74 | 5479.6 | 5461.8 
Application:Packets received per node - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 2916 | 2964 | 4304 | 6002 | 5774 
InterfModel=0 1 | 2910 | 2971 | 4340 | 6096 | 5777 
InterfModel=0 2 | 2918 | 2970 | 4348 | 5977 | 5931 
InterfModel=0 3 | 2910 | 2956 | 4286 | 5952 | 5861 
InterfModel=0 4 | 2893 | 2958 | 4331 | 5951 | 5874 
InterfModel=0 5 | 2897 | 2963 | 4292 | 5926 | 5947 
InterfModel=0 6 | 2909 | 2961 | 4335 | 5980 | 5929 
InterfModel=0 7 | 2897 | 2969 | 4302 | 5920 | 5898 
InterfModel=0 8 | 2904 | 2975 | 4336 | 6040 | 5797 
InterfModel=0 9 | 2885 | 2964 | 4329 | 5963 | 5856 
InterfModel=0 10 | 2889 | 2965 | 4323 | 5909 | 5841 
InterfModel=0 11 | 2911 | 2949 | 4305 | 6003 | 5842 
InterfModel=0 12 | 2894 | 2965 | 4313 | 5894 | 5909 
InterfModel=0 13 | 2912 | 2971 | 4345 | 5834 | 5928 
InterfModel=0 14 | 2901 | 2967 | 4338 | 6048 | 5835 
InterfModel=0 15 | 2895 | 2967 | 4319 | 5904 | 5864 
InterfModel=0 16 | 2898 | 2962 | 4308 | 6016 | 5976 
InterfModel=0 17 | 2877 | 2968 | 4303 | 5891 | 5922 
InterfModel=0 18 | 2907 | 2953 | 4304 | 5978 | 5979 
InterfModel=0 19 | 2918 | 2968 | 4318 | 6024 | 5847 
InterfModel=0 20 | 2877 | 2962 | 4339 | 6035 | 5855 
InterfModel=0 21 | 2905 | 2964 | 4329 | 6042 | 5823 
InterfModel=0 22 | 2906 | 2954 | 4334 | 6077 | 5867 
InterfModel=0 23 | 2896 | 2971 | 4314 | 5952 | 5886 
InterfModel=0 24 | 2907 | 2965 | 4299 | 5889 | 6048 
InterfModel=0 25 | 2911 | 2964 | 4277 | 5996 | 5798 
InterfModel=0 26 | 2912 | 2963 | 4330 | 5847 | 5915 
InterfModel=0 27 | 2904 | 2965 | 4301 | 5903 | 5947 
InterfModel=0 28 | 2890 | 2973 | 4328 | 5928 | 5822 
InterfModel=0 29 | 2919 | 2964 | 4298 | 5908 | 5953 
InterfModel=0 30 | 2882 | 2956 | 4296 | 5846 | 6028 
InterfModel=0 31 | 2912 | 2965 | 4324 | 5872 | 5906 
InterfModel=0 32 | 2912 | 2971 | 4349 | 5910 | 5879 
InterfModel=0 33 | 2904 | 2964 | 4293 | 5890 | 5831 
InterfModel=0 34 | 2893 | 2963 | 4334 | 5915 | 5954 
InterfModel=0 35 | 2889 | 2961 | 4303 | 5925 | 5893 
InterfModel=0 36 | 2902 | 2968 | 4327 | 5964 | 5888 
InterfModel=0 37 | 2916 | 2970 | 4320 | 5980 | 5838 
InterfModel=0 38 | 2880 | 2965 | 4325 | 5971 | 5979 
InterfModel=0 39 | 2894 | 2968 | 4299 | 5976 | 5947 
InterfModel=0 40 | 2918 | 2961 | 4332 | 5948 | 5932 
InterfModel=0 41 | 2899 | 2968 | 4336 | 5961 | 5902 
InterfModel=0 42 | 2883 | 2959 | 4348 | 5958 | 5810 
InterfModel=0 43 | 2890 | 2961 | 4309 | 6030 | 5834 
InterfModel=0 44 | 2885 | 2957 | 4318 | 6019 | 5914 
InterfModel=0 45 | 2891 | 2964 | 4327 | 5954 | 5775 
InterfModel=0 46 | 2907 | 2965 | 4322 | 6113 | 5833 
InterfModel=0 47 | 2894 | 2961 | 4289 | 5999 | 5883 
InterfModel=0 48 | 2887 | 2960 | 4336 | 5912 | 5824 
InterfModel=0 49 | 2900 | 2965 | 4317 | 5933 | 5963 
InterfModel=0 50 | 2911 | 2968 | 4299 | 5910 | 5937 
InterfModel=0 51 | 2906 | 2958 | 4330 | 6070 | 5773 
InterfModel=0 52 | 2912 | 2971 | 4315 | 5950 | 5798 
InterfModel=0 53 | 2882 | 2973 | 4317 | 5913 | 5945 
InterfModel=0 54 | 2880 | 2962 | 4311 | 6006 | 5779 
InterfModel=0 55 | 2895 | 2970 | 4295 | 5979 | 5847 
InterfModel=0 56 | 2883 | 2949 | 4326 | 6002 | 5944 
InterfModel=0 57 | 2904 | 2972 | 4311 | 6010 | 5845 
InterfModel=0 58 | 2893 | 2971 | 4279 | 5918 | 5905 
InterfModel=0 59 | 2881 | 2974 | 4323 | 6002 | 5873 
InterfModel=0 60 | 2904 | 2956 | 4332 | 5977 | 5939 
InterfModel=0 61 | 2907 | 2969 | 4320 | 5872 | 5905 
InterfModel=0 62 | 2906 | 2957 | 4301 | 6059 | 5740 
InterfModel=0 63 | 2918 | 2966 | 4302 | 5999 | 5835 
InterfModel=0 64 | 2897 | 2960 | 4315 | 6121 | 5767 
InterfModel=0 65 | 2901 | 2959 | 4329 | 5910 | 5879 
InterfModel=0 66 | 2896 | 2971 | 4314 | 6076 | 5827 
InterfModel=0 67 | 2911 | 2966 | 4330 | 5997 | 5890 
InterfModel=0 68 | 2896 | 2975 | 4324 | 5921 | 5892 
InterfModel=0 69 | 2875 | 2971 | 4289 | 5901 | 5906 
InterfModel=0 70 | 2886 | 2971 | 4286 | 6010 | 5789 
InterfModel=0 71 | 2911 | 2967 | 4315 | 5948 | 5923 
InterfModel=0 72 | 2907 | 2956 | 4321 | 5916 | 5975 
InterfModel=0 73 | 2886 | 2973 | 4336 | 6075 | 5787 
InterfModel=0 74 | 2879 | 2959 | 4311 | 5921 | 5879 
InterfModel=0 75 | 2904 | 2976 | 4336 | 5963 | 5883 
InterfModel=0 76 | 2903 | 2961 | 4321 | 5874 | 5927 
InterfModel=0 77 | 2903 | 2973 | 4336 | 5956 | 5875 
InterfModel=0 78 | 2900 | 2965 | 4268 | 5948 | 5892 
InterfModel=0 79 | 2893 | 2968 | 4335 | 5853 | 5894 
InterfModel=0 80 | 2893 | 2960 | 4333 | 5984 | 5844 
InterfModel=0 81 | 2891 | 2961 | 4315 | 6009 | 5874 
InterfModel=0 82 | 2919 | 2965 | 4334 | 6071 | 5822 
InterfModel=0 83 | 2894 | 2961 | 4314 | 5883 | 5934 
InterfModel=0 84 | 2882 | 2979 | 4337 | 5964 | 5909 
InterfModel=0 85 | 2905 | 2962 | 4309 | 5972 | 5792 
InterfModel=0 86 | 2892 | 2968 | 4321 | 5813 | 5954 
InterfModel=0 87 | 2911 | 2966 | 4281 | 5805 | 5993 
InterfModel=0 88 | 2912 | 2971 | 4332 | 5985 | 5824 
InterfModel=0 89 | 2903 | 2967 | 4336 | 5960 | 5842 
InterfModel=0 90 | 2895 | 2962 | 4274 | 6034 | 5872 
InterfModel=0 91 | 2904 | 2961 | 4337 | 5793 | 6066 
InterfModel=0 92 | 2900 | 2963 | 4322 | 5896 | 5965 
InterfModel=0 93 | 2914 | 2966 | 4334 | 5986 | 5851 
InterfModel=0 94 | 2888 | 2966 | 4312 | 5969 | 5920 
InterfModel=0 95 | 2901 | 2955 | 4347 | 5907 | 6001 
InterfModel=0 96 | 2881 | 2971 | 4258 | 5971 | 5894 
InterfModel=0 97 | 2915 | 2952 | 4323 | 6039 | 5947 
InterfModel=0 98 | 2883 | 2960 | 4307 | 5812 | 5932 
InterfModel=0 99 | 2916 | 2976 | 4330 | 6067 | 5665 
InterfModel=1 0 | 2753 | 2813 | 3895 | 4861 | 4753 
InterfModel=1 1 | 2757 | 2850 | 3910 | 4920 | 4540 
InterfModel=1 2 | 2777 | 2842 | 3926 | 4847 | 4665 
InterfModel=1 3 | 2777 | 2833 | 3825 | 4897 | 4777 
InterfModel=1 4 | 2744 | 2838 | 3926 | 4884 | 4725 
InterfModel=1 5 | 2758 | 2822 | 3929 | 4765 | 4685 
InterfModel=1 6 | 2778 | 2826 | 4019 | 4854 | 4754 
InterfModel=1 7 | 2760 | 2818 | 3958 | 4839 | 4715 
InterfModel=1 8 | 2774 | 2834 | 3925 | 4819 | 4634 
InterfModel=1 9 | 2774 | 2817 | 3901 | 4787 | 4639 
InterfModel=1 10 | 2787 | 2834 | 3955 | 5047 | 4613 
InterfModel=1 11 | 2758 | 2838 | 3807 | 4896 | 4734 
InterfModel=1 12 | 2754 | 2832 | 4035 | 4940 | 4546 
InterfModel=1 13 | 2742 | 2838 | 4016 | 4698 | 4759 
InterfModel=1 14 | 2780 | 2837 | 3923 | 4832 | 4627 
InterfModel=1 15 | 2771 | 2840 | 4005 | 4935 | 4667 
InterfModel=1 16 | 2751 | 2808 | 3767 | 4967 | 4738 
InterfModel=1 17 | 2784 | 2834 | 3946 | 4844 | 4687 
InterfModel=1 18 | 2783 | 2820 | 3946 | 4821 | 4602 
