CastaliaResults -i saida.txt -s Packets reception rate -n --all -o2                                                                    

Application:Packets reception rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 0.967 | 0.989 | 0.96 | 0.795 | 0.784 
InterfModel=1 | 0.924 | 0.944 | 0.87 | 0.652 | 0.624 
InterfModel=2 | 0.934 | 0.981 | 0.907 | 0.731 | 0.728 
Application:Packets reception rate - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 0.972324 | 0.988329 | 0.956657 | 0.800373 | 0.769969 
InterfModel=0 1 | 0.970323 | 0.990664 | 0.964659 | 0.812908 | 0.770369 
InterfModel=0 2 | 0.972991 | 0.99033 | 0.966437 | 0.796933 | 0.790905 
InterfModel=0 3 | 0.970323 | 0.985662 | 0.952656 | 0.793706 | 0.781571 
InterfModel=0 4 | 0.964655 | 0.986329 | 0.962658 | 0.793678 | 0.783409 
InterfModel=0 5 | 0.965989 | 0.987996 | 0.95399 | 0.790239 | 0.793145 
InterfModel=0 6 | 0.96999 | 0.987329 | 0.963547 | 0.79744 | 0.790639 
InterfModel=0 7 | 0.965989 | 0.989997 | 0.956213 | 0.789439 | 0.786505 
InterfModel=0 8 | 0.968323 | 0.991997 | 0.96377 | 0.805441 | 0.773036 
InterfModel=0 9 | 0.961987 | 0.988329 | 0.962214 | 0.795173 | 0.780904 
InterfModel=0 10 | 0.963321 | 0.988333 | 0.96088 | 0.788077 | 0.778904 
InterfModel=0 11 | 0.970657 | 0.983328 | 0.956879 | 0.800507 | 0.779037 
InterfModel=0 12 | 0.964988 | 0.988663 | 0.958658 | 0.785971 | 0.787972 
InterfModel=0 13 | 0.97099 | 0.990664 | 0.96577 | 0.77797 | 0.790611 
InterfModel=0 14 | 0.967322 | 0.98933 | 0.964214 | 0.806508 | 0.778104 
InterfModel=0 15 | 0.965 | 0.98933 | 0.959991 | 0.787305 | 0.781971 
InterfModel=0 16 | 0.966322 | 0.987663 | 0.957546 | 0.802347 | 0.796906 
InterfModel=0 17 | 0.95932 | 0.989663 | 0.956435 | 0.785676 | 0.789705 
InterfModel=0 18 | 0.969323 | 0.984662 | 0.95687 | 0.797173 | 0.797306 
InterfModel=0 19 | 0.972667 | 0.989663 | 0.959769 | 0.803307 | 0.779704 
InterfModel=0 20 | 0.95932 | 0.987663 | 0.964437 | 0.804881 | 0.780771 
InterfModel=0 21 | 0.968656 | 0.988329 | 0.962 | 0.805815 | 0.776607 
InterfModel=0 22 | 0.96899 | 0.984667 | 0.963325 | 0.810267 | 0.782475 
InterfModel=0 23 | 0.965655 | 0.990664 | 0.95888 | 0.793706 | 0.785009 
InterfModel=0 24 | 0.969323 | 0.988663 | 0.955546 | 0.785305 | 0.806508 
InterfModel=0 25 | 0.970657 | 0.988329 | 0.950656 | 0.799573 | 0.77317 
InterfModel=0 26 | 0.97099 | 0.987996 | 0.962436 | 0.779704 | 0.788772 
InterfModel=0 27 | 0.968323 | 0.988333 | 0.95599 | 0.787172 | 0.793039 
InterfModel=0 28 | 0.963333 | 0.99133 | 0.961992 | 0.790611 | 0.77637 
InterfModel=0 29 | 0.973324 | 0.988329 | 0.955323 | 0.787838 | 0.793839 
InterfModel=0 30 | 0.960987 | 0.985662 | 0.954879 | 0.779467 | 0.803841 
InterfModel=0 31 | 0.97099 | 0.988663 | 0.961102 | 0.783038 | 0.787572 
InterfModel=0 32 | 0.97099 | 0.990664 | 0.966659 | 0.78821 | 0.783971 
InterfModel=0 33 | 0.968323 | 0.988329 | 0.954212 | 0.785438 | 0.77757 
InterfModel=0 34 | 0.964655 | 0.987996 | 0.963325 | 0.788772 | 0.793973 
InterfModel=0 35 | 0.963321 | 0.987329 | 0.956435 | 0.790105 | 0.785838 
InterfModel=0 36 | 0.967333 | 0.989663 | 0.961769 | 0.795306 | 0.785276 
InterfModel=0 37 | 0.972324 | 0.99033 | 0.960213 | 0.79744 | 0.778504 
InterfModel=0 38 | 0.96032 | 0.988663 | 0.961325 | 0.796133 | 0.797306 
InterfModel=0 39 | 0.964988 | 0.989663 | 0.955546 | 0.796906 | 0.793039 
InterfModel=0 40 | 0.972991 | 0.987329 | 0.962881 | 0.793067 | 0.791144 
InterfModel=0 41 | 0.966656 | 0.989663 | 0.96377 | 0.794906 | 0.787143 
InterfModel=0 42 | 0.96132 | 0.986662 | 0.966437 | 0.794506 | 0.77477 
InterfModel=0 43 | 0.963655 | 0.987 | 0.957768 | 0.804 | 0.77797 
InterfModel=0 44 | 0.961987 | 0.985995 | 0.959556 | 0.802747 | 0.788638 
InterfModel=0 45 | 0.963988 | 0.988329 | 0.961769 | 0.793973 | 0.770103 
InterfModel=0 46 | 0.969323 | 0.988663 | 0.960658 | 0.815175 | 0.777941 
InterfModel=0 47 | 0.964988 | 0.987329 | 0.953323 | 0.799973 | 0.784505 
InterfModel=0 48 | 0.962654 | 0.986667 | 0.96377 | 0.788477 | 0.77674 
InterfModel=0 49 | 0.966989 | 0.988663 | 0.959547 | 0.791172 | 0.795173 
InterfModel=0 50 | 0.970657 | 0.989663 | 0.955546 | 0.78821 | 0.791811 
InterfModel=0 51 | 0.96899 | 0.986329 | 0.962436 | 0.809549 | 0.769939 
InterfModel=0 52 | 0.97099 | 0.990664 | 0.958889 | 0.793439 | 0.77317 
InterfModel=0 53 | 0.960667 | 0.99133 | 0.959547 | 0.788505 | 0.792772 
InterfModel=0 54 | 0.96032 | 0.987663 | 0.958213 | 0.800907 | 0.770636 
InterfModel=0 55 | 0.965322 | 0.99033 | 0.954657 | 0.797306 | 0.779704 
InterfModel=0 56 | 0.96132 | 0.983328 | 0.961547 | 0.800373 | 0.792533 
InterfModel=0 57 | 0.968323 | 0.990997 | 0.958213 | 0.80144 | 0.779437 
InterfModel=0 58 | 0.964655 | 0.990664 | 0.950889 | 0.789172 | 0.787438 
InterfModel=0 59 | 0.960654 | 0.991664 | 0.960667 | 0.800373 | 0.783276 
InterfModel=0 60 | 0.968323 | 0.985662 | 0.962881 | 0.79704 | 0.791972 
InterfModel=0 61 | 0.969323 | 0.989997 | 0.960213 | 0.783038 | 0.787543 
InterfModel=0 62 | 0.96899 | 0.985995 | 0.95599 | 0.807974 | 0.765435 
InterfModel=0 63 | 0.972667 | 0.988996 | 0.956 | 0.799973 | 0.778104 
InterfModel=0 64 | 0.965989 | 0.986996 | 0.959102 | 0.816242 | 0.769036 
InterfModel=0 65 | 0.967322 | 0.986662 | 0.962214 | 0.788 | 0.783971 
InterfModel=0 66 | 0.965655 | 0.990664 | 0.958667 | 0.810241 | 0.777037 
InterfModel=0 67 | 0.970657 | 0.988996 | 0.962436 | 0.799707 | 0.785438 
InterfModel=0 68 | 0.965655 | 0.991997 | 0.961102 | 0.789572 | 0.785705 
InterfModel=0 69 | 0.958653 | 0.990664 | 0.953323 | 0.786905 | 0.787572 
InterfModel=0 70 | 0.962321 | 0.990664 | 0.952656 | 0.801547 | 0.77197 
InterfModel=0 71 | 0.970657 | 0.98933 | 0.959102 | 0.793172 | 0.789839 
InterfModel=0 72 | 0.969323 | 0.985662 | 0.960436 | 0.7888 | 0.796773 
InterfModel=0 73 | 0.962321 | 0.99133 | 0.96377 | 0.81 | 0.771806 
InterfModel=0 74 | 0.959987 | 0.986662 | 0.958213 | 0.789572 | 0.784076 
InterfModel=0 75 | 0.968323 | 0.992 | 0.96377 | 0.795173 | 0.784505 
InterfModel=0 76 | 0.967989 | 0.987329 | 0.960436 | 0.783304 | 0.790372 
InterfModel=0 77 | 0.967989 | 0.991 | 0.96377 | 0.794239 | 0.783333 
