CastaliaResults -i saida.txt -s Consumed Energy -n --all -o2                                                             

ResourceManager:Consumed Energy
 | node=0 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=0 31 | 0.932509 | 0.24494 | 0.248 | 0.24243 | 0.245042 | 0.243498 
InterfModel=0 32 | 0.932523 | 0.244635 | 0.248377 | 0.238791 | 0.245483 | 0.242497 
InterfModel=0 33 | 0.932544 | 0.245952 | 0.248248 | 0.240981 | 0.246106 | 0.245454 
InterfModel=0 34 | 0.932541 | 0.246382 | 0.248367 | 0.243187 | 0.247374 | 0.244238 
InterfModel=0 35 | 0.932506 | 0.245768 | 0.248732 | 0.24299 | 0.245725 | 0.244375 
InterfModel=0 36 | 0.932498 | 0.244838 | 0.248179 | 0.241602 | 0.245931 | 0.241329 
InterfModel=0 37 | 0.932419 | 0.244832 | 0.247684 | 0.239888 | 0.244831 | 0.243009 
InterfModel=0 38 | 0.932449 | 0.242981 | 0.248165 | 0.241619 | 0.245432 | 0.244584 
InterfModel=0 39 | 0.93246 | 0.243736 | 0.247459 | 0.240393 | 0.24559 | 0.244234 
InterfModel=0 40 | 0.932448 | 0.244932 | 0.24831 | 0.24054 | 0.244939 | 0.243907 
InterfModel=0 41 | 0.932452 | 0.243853 | 0.248015 | 0.2398 | 0.246396 | 0.242034 
InterfModel=0 42 | 0.932443 | 0.244427 | 0.247285 | 0.242114 | 0.24339 | 0.241777 
InterfModel=0 43 | 0.932454 | 0.244709 | 0.24791 | 0.243893 | 0.245096 | 0.243167 
InterfModel=0 44 | 0.932502 | 0.245607 | 0.247531 | 0.242355 | 0.245999 | 0.242773 
InterfModel=0 45 | 0.932526 | 0.244559 | 0.247723 | 0.242364 | 0.245331 | 0.241889 
InterfModel=0 46 | 0.932437 | 0.2441 | 0.247707 | 0.242442 | 0.245309 | 0.243321 
InterfModel=0 47 | 0.932489 | 0.245484 | 0.247918 | 0.241687 | 0.245394 | 0.243118 
InterfModel=0 48 | 0.932455 | 0.244046 | 0.247912 | 0.23961 | 0.245836 | 0.244889 
InterfModel=0 49 | 0.932545 | 0.245297 | 0.24783 | 0.24143 | 0.24679 | 0.242684 
InterfModel=0 50 | 0.932418 | 0.245131 | 0.247312 | 0.242081 | 0.245121 | 0.242545 
InterfModel=0 51 | 0.932511 | 0.243853 | 0.247838 | 0.241679 | 0.245944 | 0.243295 
InterfModel=0 52 | 0.932459 | 0.243903 | 0.247846 | 0.24236 | 0.244163 | 0.242102 
InterfModel=0 53 | 0.932528 | 0.243744 | 0.248013 | 0.241458 | 0.246852 | 0.243336 
InterfModel=0 54 | 0.932449 | 0.245107 | 0.247481 | 0.239617 | 0.246209 | 0.242154 
InterfModel=0 55 | 0.932448 | 0.243383 | 0.247844 | 0.240656 | 0.245739 | 0.241236 
InterfModel=0 56 | 0.932525 | 0.244781 | 0.24819 | 0.240842 | 0.245785 | 0.243031 
InterfModel=0 57 | 0.932551 | 0.243841 | 0.24821 | 0.241908 | 0.245355 | 0.241792 
InterfModel=0 58 | 0.932535 | 0.245121 | 0.248189 | 0.241651 | 0.246224 | 0.243343 
InterfModel=0 59 | 0.932496 | 0.243552 | 0.248356 | 0.243061 | 0.244693 | 0.244003 
InterfModel=0 60 | 0.932476 | 0.245641 | 0.247844 | 0.242519 | 0.245389 | 0.243156 
InterfModel=0 61 | 0.932514 | 0.245673 | 0.248357 | 0.24301 | 0.24592 | 0.242391 
InterfModel=0 62 | 0.932468 | 0.245097 | 0.248334 | 0.241698 | 0.245715 | 0.243651 
InterfModel=0 63 | 0.93244 | 0.245722 | 0.247807 | 0.241874 | 0.245405 | 0.24231 
InterfModel=0 64 | 0.932525 | 0.246126 | 0.248196 | 0.242838 | 0.245919 | 0.243196 
InterfModel=0 65 | 0.932536 | 0.245949 | 0.24783 | 0.240338 | 0.244741 | 0.243505 
InterfModel=0 66 | 0.932552 | 0.24605 | 0.248335 | 0.241495 | 0.244835 | 0.242354 
InterfModel=0 67 | 0.932467 | 0.243209 | 0.24749 | 0.241948 | 0.246387 | 0.242799 
InterfModel=0 68 | 0.932508 | 0.245302 | 0.247906 | 0.242124 | 0.245194 | 0.241713 
InterfModel=0 69 | 0.932456 | 0.245591 | 0.24812 | 0.240928 | 0.244831 | 0.241773 
InterfModel=0 70 | 0.93242 | 0.243308 | 0.247428 | 0.241172 | 0.24579 | 0.24251 
InterfModel=0 71 | 0.932488 | 0.244508 | 0.24764 | 0.241802 | 0.246637 | 0.242668 
InterfModel=0 72 | 0.932451 | 0.245193 | 0.247725 | 0.241977 | 0.244035 | 0.244062 
InterfModel=0 73 | 0.932531 | 0.244408 | 0.247969 | 0.241096 | 0.24542 | 0.242238 
InterfModel=0 74 | 0.932483 | 0.244433 | 0.247903 | 0.243471 | 0.245069 | 0.243814 
InterfModel=0 75 | 0.932494 | 0.244794 | 0.247578 | 0.241328 | 0.24508 | 0.242805 
InterfModel=0 76 | 0.932452 | 0.246167 | 0.248324 | 0.241627 | 0.245525 | 0.243153 
InterfModel=0 77 | 0.932415 | 0.24492 | 0.247793 | 0.242727 | 0.245231 | 0.243432 
InterfModel=0 78 | 0.932443 | 0.244741 | 0.247477 | 0.24303 | 0.245381 | 0.242701 
InterfModel=0 79 | 0.932518 | 0.244546 | 0.247693 | 0.242702 | 0.245584 | 0.244216 
InterfModel=0 80 | 0.932542 | 0.244951 | 0.248063 | 0.242434 | 0.246054 | 0.244259 
InterfModel=0 81 | 0.932413 | 0.24454 | 0.247593 | 0.24173 | 0.244647 | 0.242757 
InterfModel=0 82 | 0.932541 | 0.245212 | 0.247827 | 0.24101 | 0.246353 | 0.243889 
InterfModel=0 83 | 0.932436 | 0.244072 | 0.247966 | 0.239559 | 0.245142 | 0.242987 
InterfModel=0 84 | 0.932459 | 0.244847 | 0.247677 | 0.242503 | 0.2448 | 0.243131 
InterfModel=0 85 | 0.93244 | 0.244514 | 0.247943 | 0.241172 | 0.244846 | 0.241518 
InterfModel=0 86 | 0.93255 | 0.244807 | 0.248255 | 0.241912 | 0.24458 | 0.242642 
InterfModel=0 87 | 0.932437 | 0.243764 | 0.247557 | 0.239679 | 0.2457 | 0.243104 
InterfModel=0 88 | 0.932459 | 0.245279 | 0.248196 | 0.241373 | 0.245735 | 0.241905 
InterfModel=0 89 | 0.932538 | 0.245246 | 0.247768 | 0.241134 | 0.245071 | 0.241825 
InterfModel=0 90 | 0.932518 | 0.245229 | 0.247174 | 0.240305 | 0.246248 | 0.242493 
InterfModel=0 91 | 0.932549 | 0.244919 | 0.247977 | 0.241413 | 0.246054 | 0.243305 
InterfModel=0 92 | 0.932462 | 0.243621 | 0.24773 | 0.243571 | 0.244291 | 0.243371 
InterfModel=0 93 | 0.932505 | 0.242124 | 0.248355 | 0.240551 | 0.245292 | 0.242844 
InterfModel=0 94 | 0.932466 | 0.244738 | 0.247989 | 0.240879 | 0.245034 | 0.243664 
InterfModel=0 95 | 0.932468 | 0.245271 | 0.247643 | 0.240273 | 0.245412 | 0.243543 
InterfModel=0 96 | 0.932503 | 0.243934 | 0.248352 | 0.242585 | 0.245231 | 0.242808 
InterfModel=0 97 | 0.932523 | 0.244523 | 0.247884 | 0.241302 | 0.246265 | 0.24568 
InterfModel=0 98 | 0.932503 | 0.242514 | 0.247567 | 0.242295 | 0.245155 | 0.244295 
InterfModel=0 99 | 0.93254 | 0.24421 | 0.24796 | 0.242588 | 0.246105 | 0.243302 
InterfModel=1 0 | 0.932602 | 0.244694 | 0.247627 | 0.241564 | 0.244803 | 0.243703 
InterfModel=1 1 | 0.932601 | 0.245827 | 0.247451 | 0.241277 | 0.246483 | 0.242319 
InterfModel=1 2 | 0.93251 | 0.244971 | 0.247835 | 0.241563 | 0.244657 | 0.243785 
InterfModel=1 3 | 0.932599 | 0.244647 | 0.247999 | 0.242433 | 0.247172 | 0.244979 
InterfModel=1 4 | 0.932558 | 0.242666 | 0.247498 | 0.243511 | 0.245536 | 0.245478 
InterfModel=1 5 | 0.932536 | 0.244559 | 0.247724 | 0.240764 | 0.245619 | 0.241486 
InterfModel=1 6 | 0.932501 | 0.244027 | 0.247173 | 0.240468 | 0.245041 | 0.243291 
InterfModel=1 7 | 0.932553 | 0.245271 | 0.247954 | 0.24222 | 0.245629 | 0.242512 
InterfModel=1 8 | 0.932518 | 0.245455 | 0.247573 | 0.240047 | 0.246763 | 0.243569 
InterfModel=1 9 | 0.932543 | 0.244121 | 0.247728 | 0.241539 | 0.245473 | 0.244995 
InterfModel=1 10 | 0.932568 | 0.244418 | 0.247735 | 0.241787 | 0.246933 | 0.241509 
InterfModel=1 11 | 0.93251 | 0.243096 | 0.248065 | 0.240726 | 0.245744 | 0.243052 
InterfModel=1 12 | 0.932523 | 0.245225 | 0.247938 | 0.240684 | 0.24476 | 0.242414 
InterfModel=1 13 | 0.932597 | 0.244741 | 0.248134 | 0.2418 | 0.245786 | 0.244361 
InterfModel=1 14 | 0.932616 | 0.244157 | 0.24785 | 0.243195 | 0.246614 | 0.244534 
InterfModel=1 15 | 0.932479 | 0.244215 | 0.247609 | 0.240848 | 0.244748 | 0.243424 
InterfModel=1 16 | 0.932491 | 0.244706 | 0.247375 | 0.241401 | 0.245975 | 0.244748 
InterfModel=1 17 | 0.932579 | 0.243673 | 0.248022 | 0.241506 | 0.245678 | 0.241302 
InterfModel=1 18 | 0.932565 | 0.244392 | 0.247779 | 0.242232 | 0.245467 | 0.242835 
InterfModel=1 19 | 0.932553 | 0.243312 | 0.247747 | 0.241707 | 0.2463 | 0.243901 
InterfModel=1 20 | 0.932592 | 0.244277 | 0.248022 | 0.242679 | 0.245029 | 0.243286 
InterfModel=1 21 | 0.932473 | 0.243296 | 0.247571 | 0.240859 | 0.246088 | 0.242683 
InterfModel=1 22 | 0.93259 | 0.244465 | 0.247881 | 0.239585 | 0.245616 | 0.241389 
InterfModel=1 23 | 0.932611 | 0.245991 | 0.247758 | 0.241527 | 0.245596 | 0.241993 
InterfModel=1 24 | 0.932484 | 0.244773 | 0.247652 | 0.239688 | 0.246338 | 0.24115 
InterfModel=1 25 | 0.932614 | 0.245087 | 0.248176 | 0.241372 | 0.245494 | 0.242827 
InterfModel=1 26 | 0.932571 | 0.245268 | 0.247619 | 0.241738 | 0.245522 | 0.243931 
InterfModel=1 27 | 0.9326 | 0.243673 | 0.24782 | 0.242033 | 0.246254 | 0.243664 
InterfModel=1 28 | 0.932584 | 0.244601 | 0.248169 | 0.2407 | 0.245424 | 0.243192 
InterfModel=1 29 | 0.93253 | 0.245239 | 0.247782 | 0.241494 | 0.246494 | 0.243618 
InterfModel=1 30 | 0.932512 | 0.244382 | 0.247345 | 0.240631 | 0.245231 | 0.243451 
InterfModel=1 31 | 0.932581 | 0.244091 | 0.247758 | 0.241256 | 0.2453 | 0.24353 
InterfModel=1 32 | 0.93262 | 0.245764 | 0.248133 | 0.242141 | 0.245606 | 0.244191 
InterfModel=1 33 | 0.932562 | 0.245156 | 0.247246 | 0.240517 | 0.245639 | 0.241841 
InterfModel=1 34 | 0.932571 | 0.245418 | 0.247984 | 0.24197 | 0.245291 | 0.242207 
InterfModel=1 35 | 0.932507 | 0.244424 | 0.247297 | 0.242777 | 0.246819 | 0.243297 
InterfModel=1 36 | 0.932505 | 0.244115 | 0.247262 | 0.241206 | 0.245238 | 0.242613 
InterfModel=1 37 | 0.932596 | 0.244681 | 0.247812 | 0.242341 | 0.24619 | 0.243464 
InterfModel=1 38 | 0.932547 | 0.24422 | 0.247274 | 0.241249 | 0.246656 | 0.244599 
InterfModel=1 39 | 0.932488 | 0.244679 | 0.247447 | 0.241342 | 0.245276 | 0.243136 
InterfModel=1 40 | 0.932536 | 0.243844 | 0.24791 | 0.24307 | 0.244754 | 0.241828 
InterfModel=1 41 | 0.932514 | 0.244891 | 0.247666 | 0.240105 | 0.245618 | 0.2442 
InterfModel=1 42 | 0.932509 | 0.244287 | 0.247913 | 0.242286 | 0.246239 | 0.241924 
InterfModel=1 43 | 0.932574 | 0.244964 | 0.247995 | 0.240906 | 0.245695 | 0.241788 
InterfModel=1 44 | 0.932492 | 0.245106 | 0.247883 | 0.241523 | 0.244732 | 0.241469 
InterfModel=1 45 | 0.93253 | 0.245207 | 0.247488 | 0.240715 | 0.245797 | 0.244799 
InterfModel=1 46 | 0.932569 | 0.24541 | 0.248085 | 0.242789 | 0.246146 | 0.245319 
InterfModel=1 47 | 0.932529 | 0.24407 | 0.24785 | 0.238999 | 0.245606 | 0.24274 
InterfModel=1 48 | 0.932562 | 0.243824 | 0.247449 | 0.241268 | 0.247023 | 0.242986 
InterfModel=1 49 | 0.932561 | 0.243206 | 0.248183 | 0.242042 | 0.245986 | 0.243794 
InterfModel=1 50 | 0.932595 | 0.243361 | 0.247509 | 0.242196 | 0.245454 | 0.242403 
InterfModel=1 51 | 0.932531 | 0.244381 | 0.24736 | 0.241248 | 0.246647 | 0.243666 
InterfModel=1 52 | 0.93262 | 0.244312 | 0.247751 | 0.24268 | 0.245875 | 0.2431 
InterfModel=1 53 | 0.932478 | 0.244499 | 0.247314 | 0.241093 | 0.245464 | 0.244007 
InterfModel=1 54 | 0.932503 | 0.242699 | 0.247406 | 0.240421 | 0.243731 | 0.243509 
InterfModel=1 55 | 0.932511 | 0.243156 | 0.247363 | 0.242647 | 0.24558 | 0.243634 
InterfModel=1 56 | 0.932572 | 0.244687 | 0.248172 | 0.242278 | 0.245822 | 0.242263 
InterfModel=1 57 | 0.932479 | 0.245094 | 0.247515 | 0.240535 | 0.245595 | 0.242861 
InterfModel=1 58 | 0.932559 | 0.244939 | 0.2471 | 0.24183 | 0.244024 | 0.24262 
InterfModel=1 59 | 0.932489 | 0.24296 | 0.247479 | 0.241622 | 0.243823 | 0.243092 
InterfModel=1 60 | 0.932578 | 0.244416 | 0.247981 | 0.242629 | 0.246193 | 0.241848 
InterfModel=1 61 | 0.932556 | 0.242592 | 0.247733 | 0.241155 | 0.244763 | 0.242349 
InterfModel=1 62 | 0.932508 | 0.244217 | 0.247604 | 0.23964 | 0.244514 | 0.242528 
InterfModel=1 63 | 0.932551 | 0.244831 | 0.247953 | 0.240864 | 0.246487 | 0.244188 
InterfModel=1 64 | 0.932564 | 0.244726 | 0.247112 | 0.241555 | 0.246002 | 0.243111 
InterfModel=1 65 | 0.93262 | 0.245328 | 0.247911 | 0.241875 | 0.245264 | 0.2425 
InterfModel=1 66 | 0.932565 | 0.245346 | 0.247719 | 0.242756 | 0.245616 | 0.242872 
InterfModel=1 67 | 0.932613 | 0.24392 | 0.24811 | 0.243115 | 0.245002 | 0.242499 
InterfModel=1 68 | 0.932551 | 0.244698 | 0.248084 | 0.242993 | 0.246122 | 0.243427 
InterfModel=1 69 | 0.932616 | 0.243987 | 0.247671 | 0.240235 | 0.244641 | 0.244316 
InterfModel=1 70 | 0.932614 | 0.24602 | 0.247675 | 0.241467 | 0.246455 | 0.243817 
InterfModel=1 71 | 0.932573 | 0.243675 | 0.247558 | 0.242711 | 0.246348 | 0.24357 
InterfModel=1 72 | 0.932511 | 0.244181 | 0.247728 | 0.241286 | 0.245477 | 0.24346 
InterfModel=1 73 | 0.932551 | 0.244257 | 0.24792 | 0.241115 | 0.245985 | 0.242274 
InterfModel=1 74 | 0.932595 | 0.244696 | 0.247849 | 0.239359 | 0.24519 | 0.244891 
InterfModel=1 75 | 0.932499 | 0.246159 | 0.247669 | 0.240779 | 0.246493 | 0.241978 
InterfModel=1 76 | 0.93247 | 0.244145 | 0.247201 | 0.24158 | 0.245703 | 0.243574 
InterfModel=1 77 | 0.932592 | 0.245235 | 0.247692 | 0.240496 | 0.244627 | 0.242917 
InterfModel=1 78 | 0.932594 | 0.244485 | 0.24807 | 0.240135 | 0.246307 | 0.243483 
InterfModel=1 79 | 0.932582 | 0.244359 | 0.248149 | 0.242968 | 0.243398 | 0.241836 
InterfModel=1 80 | 0.932591 | 0.243211 | 0.248176 | 0.241651 | 0.244983 | 0.243806 
InterfModel=1 81 | 0.932561 | 0.245428 | 0.247705 | 0.24256 | 0.245875 | 0.242366 
InterfModel=1 82 | 0.932593 | 0.245463 | 0.247401 | 0.241373 | 0.24502 | 0.24284 
InterfModel=1 83 | 0.932538 | 0.243026 | 0.247492 | 0.241172 | 0.2446 | 0.24206 
InterfModel=1 84 | 0.932504 | 0.243654 | 0.248081 | 0.240566 | 0.245396 | 0.242523 
InterfModel=1 85 | 0.932511 | 0.244822 | 0.247521 | 0.239874 | 0.245697 | 0.241877 
InterfModel=1 86 | 0.932605 | 0.244394 | 0.247975 | 0.24155 | 0.24511 | 0.243077 
InterfModel=1 87 | 0.932594 | 0.244675 | 0.248085 | 0.242518 | 0.245419 | 0.244878 
InterfModel=1 88 | 0.932509 | 0.245175 | 0.247154 | 0.24215 | 0.244614 | 0.241966 
InterfModel=1 89 | 0.932534 | 0.245967 | 0.247908 | 0.241352 | 0.244127 | 0.24279 
InterfModel=1 90 | 0.93254 | 0.245562 | 0.247744 | 0.241237 | 0.244742 | 0.243029 
InterfModel=1 91 | 0.932549 | 0.245062 | 0.247541 | 0.24212 | 0.247223 | 0.242843 
InterfModel=1 92 | 0.932548 | 0.244066 | 0.24806 | 0.240902 | 0.244777 | 0.243096 
InterfModel=1 93 | 0.932494 | 0.24473 | 0.247185 | 0.238597 | 0.245597 | 0.243598 
InterfModel=1 94 | 0.932606 | 0.245799 | 0.24764 | 0.241317 | 0.24456 | 0.243214 
InterfModel=1 95 | 0.932494 | 0.245179 | 0.247206 | 0.241865 | 0.245751 | 0.243615 
InterfModel=1 96 | 0.932581 | 0.243232 | 0.248205 | 0.242268 | 0.246458 | 0.244 
InterfModel=1 97 | 0.93249 | 0.243164 | 0.247946 | 0.240275 | 0.245561 | 0.243111 
InterfModel=1 98 | 0.932594 | 0.244158 | 0.247759 | 0.239236 | 0.245801 | 0.244123 
InterfModel=1 99 | 0.932611 | 0.244861 | 0.248131 | 0.241298 | 0.244898 | 0.242386 
InterfModel=2 0 | 0.932556 | 0.243325 | 0.248129 | 0.240195 | 0.244894 | 0.24438 
InterfModel=2 1 | 0.93249 | 0.24335 | 0.248285 | 0.242336 | 0.245997 | 0.242398 
InterfModel=2 2 | 0.932479 | 0.245139 | 0.247425 | 0.239862 | 0.245328 | 0.24368 
InterfModel=2 3 | 0.932462 | 0.242586 | 0.248292 | 0.242445 | 0.245876 | 0.242849 
InterfModel=2 4 | 0.932439 | 0.244063 | 0.247325 | 0.240656 | 0.2451 | 0.242526 
InterfModel=2 5 | 0.932474 | 0.243413 | 0.247803 | 0.243352 | 0.245748 | 0.244109 
InterfModel=2 6 | 0.932553 | 0.245347 | 0.247944 | 0.239662 | 0.246119 | 0.24305 
InterfModel=2 7 | 0.932539 | 0.245376 | 0.247521 | 0.242248 | 0.246081 | 0.243951 
InterfModel=2 8 | 0.932483 | 0.245571 | 0.247475 | 0.241581 | 0.24476 | 0.243201 
InterfModel=2 9 | 0.932516 | 0.245367 | 0.247568 | 0.2408 | 0.245978 | 0.241663 
InterfModel=2 10 | 0.932496 | 0.245373 | 0.247575 | 0.24195 | 0.245955 | 0.243044 
InterfModel=2 11 | 0.932521 | 0.243531 | 0.248332 | 0.242395 | 0.245805 | 0.244231 
InterfModel=2 12 | 0.932498 | 0.242796 | 0.247698 | 0.24128 | 0.246025 | 0.24302 
InterfModel=2 13 | 0.932573 | 0.244651 | 0.2484 | 0.242756 | 0.246372 | 0.242184 
InterfModel=2 14 | 0.93254 | 0.245664 | 0.248314 | 0.242804 | 0.245816 | 0.242464 
InterfModel=2 15 | 0.932482 | 0.244539 | 0.247683 | 0.243522 | 0.245381 | 0.243009 
InterfModel=2 16 | 0.932545 | 0.245821 | 0.247634 | 0.241374 | 0.245994 | 0.242522 
InterfModel=2 17 | 0.93248 | 0.245477 | 0.24795 | 0.242898 | 0.245614 | 0.242726 
InterfModel=2 18 | 0.932547 | 0.244221 | 0.248326 | 0.241916 | 0.24557 | 0.244086 
InterfModel=2 19 | 0.932454 | 0.244156 | 0.24778 | 0.241151 | 0.245747 | 0.242131 
InterfModel=2 20 | 0.932451 | 0.245416 | 0.247756 | 0.240376 | 0.245747 | 0.244183 
InterfModel=2 21 | 0.932489 | 0.244051 | 0.247869 | 0.24112 | 0.245323 | 0.240409 
InterfModel=2 22 | 0.932488 | 0.244558 | 0.24783 | 0.241022 | 0.246049 | 0.241252 
InterfModel=2 23 | 0.93245 | 0.243519 | 0.247252 | 0.240388 | 0.24513 | 0.242627 
InterfModel=2 24 | 0.932569 | 0.24452 | 0.248163 | 0.242281 | 0.245602 | 0.245068 
InterfModel=2 25 | 0.932564 | 0.244957 | 0.248216 | 0.241059 | 0.246087 | 0.243644 
InterfModel=2 26 | 0.932528 | 0.245359 | 0.247691 | 0.238729 | 0.245316 | 0.243589 
InterfModel=2 27 | 0.932542 | 0.244218 | 0.248351 | 0.242632 | 0.246394 | 0.240574 
InterfModel=2 28 | 0.932447 | 0.243199 | 0.247693 | 0.240944 | 0.244167 | 0.242804 
InterfModel=2 29 | 0.93254 | 0.246577 | 0.247946 | 0.243367 | 0.244913 | 0.242919 
InterfModel=2 30 | 0.932554 | 0.245412 | 0.247601 | 0.242294 | 0.245596 | 0.244807 
InterfModel=2 31 | 0.932546 | 0.245041 | 0.247651 | 0.240623 | 0.245398 | 0.243895 
InterfModel=2 32 | 0.932497 | 0.244089 | 0.247563 | 0.242375 | 0.246463 | 0.244664 
InterfModel=2 33 | 0.932494 | 0.244105 | 0.247927 | 0.242276 | 0.245441 | 0.241457 
InterfModel=2 34 | 0.932566 | 0.245553 | 0.248384 | 0.240709 | 0.245832 | 0.24405 
InterfModel=2 35 | 0.932572 | 0.245948 | 0.248348 | 0.242926 | 0.245798 | 0.244627 
InterfModel=2 36 | 0.932556 | 0.24497 | 0.246945 | 0.240198 | 0.245071 | 0.242969 
InterfModel=2 37 | 0.932529 | 0.244729 | 0.24784 | 0.242213 | 0.243914 | 0.240477 
InterfModel=2 38 | 0.93255 | 0.24422 | 0.247697 | 0.241707 | 0.24491 | 0.244841 
InterfModel=2 39 | 0.932452 | 0.244559 | 0.247174 | 0.240486 | 0.245259 | 0.240977 
InterfModel=2 40 | 0.932534 | 0.244541 | 0.247769 | 0.241322 | 0.245073 | 0.242885 
InterfModel=2 41 | 0.932476 | 0.243516 | 0.247317 | 0.241079 | 0.244679 | 0.242162 
InterfModel=2 42 | 0.932473 | 0.244486 | 0.247711 | 0.240835 | 0.24612 | 0.242712 
InterfModel=2 43 | 0.932445 | 0.243921 | 0.247933 | 0.241652 | 0.245281 | 0.241059 
InterfModel=2 44 | 0.932545 | 0.244268 | 0.248164 | 0.241197 | 0.246463 | 0.242206 
InterfModel=2 45 | 0.932488 | 0.244356 | 0.247966 | 0.239837 | 0.245687 | 0.243141 
InterfModel=2 46 | 0.932556 | 0.245643 | 0.248049 | 0.241807 | 0.245829 | 0.242948 
InterfModel=2 47 | 0.932458 | 0.24523 | 0.247134 | 0.242738 | 0.246036 | 0.244382 
InterfModel=2 48 | 0.932537 | 0.245675 | 0.247976 | 0.24154 | 0.245678 | 0.24296 
InterfModel=2 49 | 0.932463 | 0.244124 | 0.247349 | 0.241706 | 0.24689 | 0.244849 
InterfModel=2 50 | 0.932448 | 0.244246 | 0.247928 | 0.241796 | 0.246703 | 0.243007 
InterfModel=2 51 | 0.932518 | 0.244262 | 0.248074 | 0.241263 | 0.245627 | 0.242531 
InterfModel=2 52 | 0.932563 | 0.244842 | 0.247855 | 0.243125 | 0.246824 | 0.243607 
InterfModel=2 53 | 0.932461 | 0.244221 | 0.247847 | 0.24157 | 0.24507 | 0.241787 
InterfModel=2 54 | 0.93252 | 0.244511 | 0.24813 | 0.24122 | 0.245109 | 0.24195 
InterfModel=2 55 | 0.93251 | 0.244661 | 0.24715 | 0.241721 | 0.247162 | 0.243746 
InterfModel=2 56 | 0.932434 | 0.244773 | 0.247437 | 0.23945 | 0.245374 | 0.242964 
