CastaliaResults -i saida.txt -s Packet Breakdown -n --all -o2                                                              

Communication.MAC:Packet breakdown
 | Failed, buffer overflow | Failed, busy channel | Failed, no ack | Success, first try | Success, not first try
InterfModel=0,node=4 74 | 1486 | 25 | 58 | 4743 | 1157 
InterfModel=0,node=4 75 | 1458 | 22 | 34 | 4987 | 968 
InterfModel=0,node=4 76 | 1539 | 25 | 43 | 4713 | 1146 
InterfModel=0,node=4 77 | 1471 | 19 | 36 | 4710 | 1230 
InterfModel=0,node=4 78 | 1467 | 18 | 56 | 4806 | 1119 
InterfModel=0,node=4 79 | 1559 | 21 | 54 | 4615 | 1220 
InterfModel=0,node=4 80 | 1431 | 18 | 58 | 4705 | 1256 
InterfModel=0,node=4 81 | 1409 | 18 | 49 | 4977 | 1013 
InterfModel=0,node=4 82 | 1353 | 14 | 46 | 4958 | 1100 
InterfModel=0,node=4 83 | 1541 | 19 | 32 | 4765 | 1109 
InterfModel=0,node=4 84 | 1464 | 14 | 35 | 4954 | 1000 
InterfModel=0,node=4 85 | 1448 | 21 | 37 | 4896 | 1070 
InterfModel=0,node=4 86 | 1598 | 26 | 55 | 4592 | 1200 
InterfModel=0,node=4 87 | 1611 | 18 | 52 | 4690 | 1094 
InterfModel=0,node=4 88 | 1438 | 16 | 42 | 5035 | 935 
InterfModel=0,node=4 89 | 1459 | 17 | 36 | 4852 | 1103 
InterfModel=0,node=4 90 | 1393 | 22 | 42 | 4829 | 1189 
InterfModel=0,node=4 91 | 1612 | 33 | 43 | 4762 | 1016 
InterfModel=0,node=4 92 | 1526 | 14 | 46 | 4752 | 1130 
InterfModel=0,node=4 93 | 1438 | 24 | 34 | 4966 | 1005 
InterfModel=0,node=4 94 | 1458 | 23 | 35 | 4856 | 1097 
InterfModel=0,node=4 95 | 1494 | 26 | 66 | 4668 | 1213 
InterfModel=0,node=4 96 | 1450 | 21 | 41 | 4941 | 1015 
InterfModel=0,node=4 97 | 1381 | 22 | 39 | 5027 | 1002 
InterfModel=0,node=4 98 | 1615 | 17 | 49 | 4699 | 1089 
InterfModel=0,node=4 99 | 1354 | 24 | 42 | 4956 | 1092 
InterfModel=0,node=5 0 | 1596 | 8 | 115 | 4618 | 1129 
InterfModel=0,node=5 1 | 1605 | 12 | 94 | 4660 | 1098 
InterfModel=0,node=5 2 | 1442 | 13 | 107 | 4831 | 1073 
InterfModel=0,node=5 3 | 1508 | 21 | 105 | 4535 | 1297 
InterfModel=0,node=5 4 | 1508 | 11 | 100 | 4766 | 1084 
InterfModel=0,node=5 5 | 1443 | 8 | 99 | 4763 | 1159 
InterfModel=0,node=5 6 | 1445 | 12 | 121 | 4582 | 1312 
InterfModel=0,node=5 7 | 1471 | 10 | 118 | 4583 | 1286 
InterfModel=0,node=5 8 | 1576 | 18 | 92 | 4723 | 1057 
InterfModel=0,node=5 9 | 1512 | 15 | 126 | 4529 | 1284 
InterfModel=0,node=5 10 | 1533 | 15 | 119 | 4511 | 1291 
InterfModel=0,node=5 11 | 1530 | 13 | 116 | 4526 | 1285 
InterfModel=0,node=5 12 | 1466 | 16 | 120 | 4605 | 1260 
InterfModel=0,node=5 13 | 1449 | 16 | 107 | 4767 | 1128 
InterfModel=0,node=5 14 | 1539 | 16 | 98 | 4665 | 1151 
InterfModel=0,node=5 15 | 1505 | 17 | 119 | 4597 | 1238 
InterfModel=0,node=5 16 | 1396 | 15 | 122 | 4705 | 1232 
InterfModel=0,node=5 17 | 1468 | 13 | 96 | 4652 | 1238 
InterfModel=0,node=5 18 | 1394 | 17 | 102 | 4686 | 1272 
InterfModel=0,node=5 19 | 1542 | 8 | 94 | 4556 | 1267 
InterfModel=0,node=5 20 | 1528 | 15 | 102 | 4507 | 1314 
InterfModel=0,node=5 21 | 1561 | 14 | 87 | 4694 | 1111 
InterfModel=0,node=5 22 | 1506 | 21 | 92 | 4766 | 1081 
InterfModel=0,node=5 23 | 1503 | 14 | 102 | 4787 | 1065 
InterfModel=0,node=5 24 | 1350 | 13 | 93 | 4728 | 1284 
InterfModel=0,node=5 25 | 1570 | 20 | 106 | 4493 | 1277 
InterfModel=0,node=5 26 | 1452 | 19 | 118 | 4619 | 1259 
InterfModel=0,node=5 27 | 1421 | 15 | 122 | 4643 | 1267 
InterfModel=0,node=5 28 | 1564 | 10 | 93 | 4672 | 1127 
InterfModel=0,node=5 29 | 1436 | 10 | 97 | 4821 | 1106 
InterfModel=0,node=5 30 | 1356 | 16 | 96 | 4885 | 1115 
InterfModel=0,node=5 31 | 1472 | 18 | 98 | 4781 | 1101 
InterfModel=0,node=5 32 | 1506 | 18 | 92 | 4764 | 1089 
InterfModel=0,node=5 33 | 1524 | 15 | 127 | 4616 | 1185 
InterfModel=0,node=5 34 | 1437 | 9 | 88 | 4806 | 1127 
InterfModel=0,node=5 35 | 1468 | 12 | 116 | 4732 | 1142 
InterfModel=0,node=5 36 | 1503 | 16 | 85 | 4621 | 1244 
InterfModel=0,node=5 37 | 1537 | 17 | 110 | 4527 | 1280 
InterfModel=0,node=5 38 | 1368 | 16 | 145 | 4626 | 1311 
InterfModel=0,node=5 39 | 1421 | 12 | 99 | 4816 | 1118 
InterfModel=0,node=5 40 | 1424 | 16 | 116 | 4787 | 1122 
InterfModel=0,node=5 41 | 1477 | 11 | 110 | 4690 | 1178 
InterfModel=0,node=5 42 | 1566 | 18 | 105 | 4489 | 1290 
InterfModel=0,node=5 43 | 1527 | 19 | 112 | 4721 | 1087 
InterfModel=0,node=5 44 | 1455 | 14 | 110 | 4698 | 1191 
InterfModel=0,node=5 45 | 1586 | 11 | 139 | 4420 | 1310 
InterfModel=0,node=5 46 | 1548 | 22 | 88 | 4564 | 1247 
InterfModel=0,node=5 47 | 1502 | 11 | 111 | 4591 | 1254 
InterfModel=0,node=5 48 | 1536 | 10 | 116 | 4627 | 1176 
InterfModel=0,node=5 49 | 1429 | 14 | 91 | 4798 | 1140 
InterfModel=0,node=5 50 | 1440 | 12 | 100 | 4810 | 1106 
InterfModel=0,node=5 51 | 1607 | 11 | 100 | 4481 | 1266 
InterfModel=0,node=5 52 | 1590 | 5 | 116 | 4542 | 1215 
InterfModel=0,node=5 53 | 1419 | 13 | 136 | 4684 | 1222 
InterfModel=0,node=5 54 | 1598 | 11 | 113 | 4520 | 1227 
InterfModel=0,node=5 55 | 1550 | 10 | 99 | 4499 | 1309 
InterfModel=0,node=5 56 | 1430 | 21 | 115 | 4661 | 1240 
InterfModel=0,node=5 57 | 1528 | 16 | 105 | 4475 | 1344 
InterfModel=0,node=5 58 | 1466 | 20 | 103 | 4786 | 1094 
InterfModel=0,node=5 59 | 1488 | 17 | 109 | 4764 | 1087 
InterfModel=0,node=5 60 | 1428 | 15 | 110 | 4745 | 1168 
InterfModel=0,node=5 61 | 1479 | 5 | 99 | 4782 | 1100 
InterfModel=0,node=5 62 | 1632 | 18 | 103 | 4550 | 1163 
InterfModel=0,node=5 63 | 1542 | 15 | 96 | 4730 | 1083 
InterfModel=0,node=5 64 | 1613 | 15 | 100 | 4584 | 1158 
InterfModel=0,node=5 65 | 1492 | 14 | 116 | 4507 | 1342 
InterfModel=0,node=5 66 | 1563 | 23 | 83 | 4551 | 1249 
InterfModel=0,node=5 67 | 1492 | 14 | 94 | 4737 | 1132 
InterfModel=0,node=5 68 | 1504 | 8 | 90 | 4627 | 1237 
InterfModel=0,node=5 69 | 1472 | 11 | 106 | 4794 | 1083 
InterfModel=0,node=5 70 | 1584 | 15 | 113 | 4553 | 1202 
InterfModel=0,node=5 71 | 1456 | 9 | 107 | 4559 | 1335 
InterfModel=0,node=5 72 | 1404 | 7 | 117 | 4762 | 1176 
InterfModel=0,node=5 73 | 1584 | 10 | 133 | 4538 | 1204 
InterfModel=0,node=5 74 | 1494 | 17 | 104 | 4647 | 1204 
InterfModel=0,node=5 75 | 1502 | 12 | 100 | 4547 | 1305 
InterfModel=0,node=5 76 | 1434 | 16 | 122 | 4815 | 1080 
InterfModel=0,node=5 77 | 1495 | 20 | 108 | 4623 | 1220 
InterfModel=0,node=5 78 | 1483 | 11 | 100 | 4811 | 1061 
InterfModel=0,node=5 79 | 1505 | 17 | 78 | 4721 | 1147 
InterfModel=0,node=5 80 | 1541 | 15 | 87 | 4671 | 1153 
InterfModel=0,node=5 81 | 1482 | 23 | 117 | 4650 | 1193 
InterfModel=0,node=5 82 | 1559 | 11 | 104 | 4489 | 1303 
InterfModel=0,node=5 83 | 1452 | 13 | 91 | 4794 | 1116 
InterfModel=0,node=5 84 | 1478 | 16 | 97 | 4583 | 1294 
InterfModel=0,node=5 85 | 1600 | 13 | 93 | 4539 | 1220 
InterfModel=0,node=5 86 | 1445 | 4 | 84 | 4832 | 1103 
InterfModel=0,node=5 87 | 1378 | 15 | 109 | 4703 | 1262 
InterfModel=0,node=5 88 | 1572 | 11 | 94 | 4602 | 1187 
InterfModel=0,node=5 89 | 1527 | 18 | 116 | 4522 | 1288 
InterfModel=0,node=5 90 | 1490 | 26 | 114 | 4579 | 1262 
InterfModel=0,node=5 91 | 1317 | 9 | 109 | 4733 | 1301 
InterfModel=0,node=5 92 | 1406 | 14 | 95 | 4869 | 1082 
InterfModel=0,node=5 93 | 1518 | 20 | 116 | 4567 | 1249 
InterfModel=0,node=5 94 | 1474 | 9 | 98 | 4697 | 1190 
InterfModel=0,node=5 95 | 1386 | 13 | 96 | 4685 | 1286 
InterfModel=0,node=5 96 | 1491 | 12 | 109 | 4570 | 1287 
InterfModel=0,node=5 97 | 1434 | 17 | 106 | 4554 | 1362 
InterfModel=0,node=5 98 | 1418 | 16 | 122 | 4831 | 1079 
InterfModel=0,node=5 99 | 1705 | 15 | 109 | 4535 | 1101 
InterfModel=1,node=1 0 | - | 24 | 236 | 1869 | 870 
InterfModel=1,node=1 1 | - | 19 | 229 | 1907 | 843 
InterfModel=1,node=1 2 | - | 18 | 217 | 1884 | 879 
InterfModel=1,node=1 3 | - | 24 | 218 | 1886 | 871 
InterfModel=1,node=1 4 | - | 23 | 240 | 1855 | 876 
InterfModel=1,node=1 5 | - | 22 | 233 | 1858 | 884 
InterfModel=1,node=1 6 | - | 19 | 210 | 1876 | 891 
InterfModel=1,node=1 7 | - | 22 | 228 | 1832 | 915 
InterfModel=1,node=1 8 | - | 27 | 212 | 1886 | 872 
InterfModel=1,node=1 9 | - | 22 | 215 | 1838 | 922 
InterfModel=1,node=1 10 | - | 20 | 200 | 1896 | 881 
InterfModel=1,node=1 11 | - | 16 | 242 | 1880 | 859 
InterfModel=1,node=1 12 | - | 30 | 231 | 1852 | 883 
InterfModel=1,node=1 13 | - | 19 | 251 | 1866 | 860 
InterfModel=1,node=1 14 | - | 16 | 212 | 1908 | 860 
InterfModel=1,node=1 15 | - | 26 | 213 | 1897 | 861 
InterfModel=1,node=1 16 | - | 20 | 236 | 1866 | 873 
InterfModel=1,node=1 17 | - | 12 | 225 | 1893 | 869 
InterfModel=1,node=1 18 | - | 22 | 206 | 1869 | 901 
InterfModel=1,node=1 19 | - | 26 | 226 | 1861 | 883 
InterfModel=1,node=1 20 | - | 26 | 231 | 1895 | 842 
InterfModel=1,node=1 21 | - | 14 | 202 | 1901 | 880 
InterfModel=1,node=1 22 | - | 19 | 200 | 1913 | 866 
InterfModel=1,node=1 23 | - | 23 | 230 | 1864 | 879 
InterfModel=1,node=1 24 | - | 25 | 216 | 1859 | 897 
InterfModel=1,node=1 25 | - | 21 | 222 | 1872 | 881 
InterfModel=1,node=1 26 | - | 11 | 212 | 1924 | 851 
InterfModel=1,node=1 27 | - | 9 | 218 | 1908 | 864 
InterfModel=1,node=1 28 | - | 28 | 204 | 1878 | 889 
InterfModel=1,node=1 29 | - | 19 | 211 | 1876 | 890 
InterfModel=1,node=1 30 | - | 28 | 229 | 1865 | 875 
InterfModel=1,node=1 31 | - | 22 | 237 | 1826 | 911 
InterfModel=1,node=1 32 | - | 27 | 230 | 1862 | 879 
InterfModel=1,node=1 33 | - | 27 | 208 | 1848 | 914 
InterfModel=1,node=1 34 | - | 18 | 236 | 1898 | 846 
InterfModel=1,node=1 35 | - | 30 | 212 | 1911 | 844 
InterfModel=1,node=1 36 | - | 27 | 242 | 1831 | 897 
InterfModel=1,node=1 37 | - | 23 | 222 | 1888 | 864 
InterfModel=1,node=1 38 | - | 23 | 216 | 1893 | 867 
InterfModel=1,node=1 39 | - | 20 | 241 | 1868 | 867 
InterfModel=1,node=1 40 | - | 16 | 228 | 1894 | 859 
InterfModel=1,node=1 41 | - | 18 | 229 | 1863 | 886 
InterfModel=1,node=1 42 | - | 18 | 258 | 1877 | 843 
InterfModel=1,node=1 43 | - | 28 | 221 | 1880 | 868 
InterfModel=1,node=1 44 | - | 21 | 218 | 1924 | 834 
InterfModel=1,node=1 45 | - | 22 | 204 | 1886 | 885 
InterfModel=1,node=1 46 | - | 23 | 231 | 1864 | 879 
InterfModel=1,node=1 47 | - | 18 | 205 | 1878 | 896 
InterfModel=1,node=1 48 | - | 23 | 212 | 1874 | 888 
InterfModel=1,node=1 49 | - | 30 | 223 | 1880 | 864 
InterfModel=1,node=1 50 | - | 19 | 222 | 1865 | 893 
InterfModel=1,node=1 51 | - | 27 | 211 | 1885 | 873 
InterfModel=1,node=1 52 | - | 12 | 182 | 1905 | 896 
InterfModel=1,node=1 53 | - | 23 | 198 | 1837 | 939 
InterfModel=1,node=1 54 | - | 23 | 192 | 1936 | 847 
InterfModel=1,node=1 55 | - | 17 | 198 | 1889 | 892 
InterfModel=1,node=1 56 | - | 22 | 235 | 1862 | 880 
InterfModel=1,node=1 57 | - | 18 | 237 | 1865 | 878 
InterfModel=1,node=1 58 | - | 33 | 214 | 1889 | 860 
InterfModel=1,node=1 59 | - | 25 | 241 | 1891 | 840 
InterfModel=1,node=1 60 | - | 30 | 227 | 1841 | 901 
InterfModel=1,node=1 61 | - | 24 | 258 | 1855 | 860 
InterfModel=1,node=1 62 | - | 14 | 204 | 1915 | 864 
InterfModel=1,node=1 63 | - | 20 | 224 | 1877 | 873 
InterfModel=1,node=1 64 | - | 17 | 245 | 1899 | 837 
InterfModel=1,node=1 65 | - | 25 | 226 | 1851 | 897 
InterfModel=1,node=1 66 | - | 26 | 230 | 1868 | 872 
InterfModel=1,node=1 67 | - | 15 | 258 | 1889 | 837 
InterfModel=1,node=1 68 | - | 20 | 239 | 1876 | 861 
InterfModel=1,node=1 69 | - | 28 | 209 | 1878 | 884 
InterfModel=1,node=1 70 | - | 19 | 203 | 1850 | 926 
InterfModel=1,node=1 71 | - | 19 | 201 | 1889 | 889 
InterfModel=1,node=1 72 | - | 23 | 242 | 1870 | 862 
InterfModel=1,node=1 73 | - | 20 | 224 | 1839 | 915 
InterfModel=1,node=1 74 | - | 25 | 216 | 1857 | 900 
InterfModel=1,node=1 75 | - | 33 | 218 | 1871 | 875 
InterfModel=1,node=1 76 | - | 18 | 194 | 1890 | 892 
InterfModel=1,node=1 77 | - | 15 | 208 | 1903 | 871 
InterfModel=1,node=1 78 | - | 19 | 185 | 1917 | 876 
InterfModel=1,node=1 79 | - | 21 | 214 | 1869 | 895 
InterfModel=1,node=1 80 | - | 17 | 217 | 1895 | 870 
InterfModel=1,node=1 81 | - | 17 | 210 | 1899 | 872 
InterfModel=1,node=1 82 | - | 20 | 205 | 1879 | 895 
InterfModel=1,node=1 83 | - | 24 | 202 | 1895 | 873 
InterfModel=1,node=1 84 | - | 22 | 224 | 1906 | 845 
InterfModel=1,node=1 85 | - | 23 | 224 | 1866 | 883 
InterfModel=1,node=1 86 | - | 22 | 208 | 1886 | 881 
InterfModel=1,node=1 87 | - | 24 | 222 | 1880 | 871 
InterfModel=1,node=1 88 | - | 16 | 248 | 1899 | 834 
InterfModel=1,node=1 89 | - | 24 | 226 | 1872 | 875 
InterfModel=1,node=1 90 | - | 14 | 231 | 1890 | 862 
InterfModel=1,node=1 91 | - | 24 | 221 | 1866 | 885 
InterfModel=1,node=1 92 | - | 23 | 211 | 1901 | 864 
InterfModel=1,node=1 93 | - | 24 | 218 | 1892 | 858 
InterfModel=1,node=1 94 | - | 26 | 238 | 1860 | 873 
InterfModel=1,node=1 95 | - | 17 | 204 | 1879 | 897 
InterfModel=1,node=1 96 | - | 24 | 223 | 1836 | 917 
InterfModel=1,node=1 97 | - | 19 | 208 | 1914 | 856 
InterfModel=1,node=1 98 | - | 19 | 224 | 1863 | 891 
InterfModel=1,node=1 99 | - | 28 | 244 | 1858 | 869 
InterfModel=1,node=2 0 | - | 17 | 170 | 1927 | 885 
InterfModel=1,node=2 1 | - | 12 | 145 | 1929 | 912 
InterfModel=1,node=2 2 | - | 19 | 136 | 1924 | 916 
InterfModel=1,node=2 3 | - | 20 | 151 | 1937 | 889 
InterfModel=1,node=2 4 | - | 19 | 147 | 1930 | 903 
InterfModel=1,node=2 5 | - | 28 | 152 | 1890 | 928 
InterfModel=1,node=2 6 | - | 19 | 153 | 1959 | 865 
InterfModel=1,node=2 7 | - | 30 | 155 | 1938 | 876 
InterfModel=1,node=2 8 | - | 13 | 159 | 1932 | 895 
InterfModel=1,node=2 9 | - | 18 | 165 | 1897 | 917 
InterfModel=1,node=2 10 | - | 21 | 145 | 1928 | 901 
InterfModel=1,node=2 11 | - | 23 | 138 | 1900 | 934 
InterfModel=1,node=2 12 | - | 20 | 151 | 1935 | 891 
InterfModel=1,node=2 13 | - | 20 | 146 | 1933 | 900 
InterfModel=1,node=2 14 | - | 21 | 148 | 1932 | 895 
InterfModel=1,node=2 15 | - | 23 | 136 | 1929 | 907 
InterfModel=1,node=2 16 | - | 23 | 170 | 1909 | 896 
InterfModel=1,node=2 17 | - | 20 | 148 | 1948 | 881 
InterfModel=1,node=2 18 | - | 22 | 159 | 1948 | 869 
InterfModel=1,node=2 19 | - | 29 | 156 | 1941 | 870 
InterfModel=1,node=2 20 | - | 22 | 166 | 1893 | 916 
InterfModel=1,node=2 21 | - | 21 | 134 | 1974 | 866 
InterfModel=1,node=2 22 | - | 21 | 143 | 1951 | 884 
InterfModel=1,node=2 23 | - | 28 | 143 | 1942 | 885 
InterfModel=1,node=2 24 | - | 16 | 123 | 1939 | 917 
InterfModel=1,node=2 25 | - | 18 | 155 | 1918 | 908 
InterfModel=1,node=2 26 | - | 13 | 140 | 1958 | 885 
InterfModel=1,node=2 27 | - | 20 | 130 | 1961 | 885 
InterfModel=1,node=2 28 | - | 28 | 167 | 1931 | 873 
InterfModel=1,node=2 29 | - | 22 | 126 | 1940 | 909 
InterfModel=1,node=2 30 | - | 17 | 141 | 1971 | 868 
InterfModel=1,node=2 31 | - | 19 | 151 | 1929 | 900 
InterfModel=1,node=2 32 | - | 18 | 156 | 1944 | 881 
InterfModel=1,node=2 33 | - | 19 | 155 | 1924 | 899 
InterfModel=1,node=2 34 | - | 30 | 135 | 1930 | 903 
InterfModel=1,node=2 35 | - | 16 | 143 | 1967 | 872 
InterfModel=1,node=2 36 | - | 18 | 146 | 1963 | 871 
InterfModel=1,node=2 37 | - | 14 | 127 | 1988 | 869 
InterfModel=1,node=2 38 | - | 22 | 137 | 1952 | 886 
InterfModel=1,node=2 39 | - | 16 | 149 | 1910 | 922 
InterfModel=1,node=2 40 | - | 22 | 151 | 1963 | 861 
InterfModel=1,node=2 41 | - | 26 | 155 | 1927 | 890 
InterfModel=1,node=2 42 | - | 19 | 157 | 1901 | 920 
InterfModel=1,node=2 43 | - | 26 | 152 | 1909 | 911 
InterfModel=1,node=2 44 | - | 24 | 149 | 1949 | 872 
InterfModel=1,node=2 45 | - | 24 | 145 | 1909 | 919 
InterfModel=1,node=2 46 | - | 15 | 149 | 1946 | 887 
InterfModel=1,node=2 47 | - | 18 | 143 | 1898 | 938 
InterfModel=1,node=2 48 | - | 22 | 160 | 1919 | 897 
InterfModel=1,node=2 49 | - | 20 | 135 | 1941 | 903 
InterfModel=1,node=2 50 | - | 19 | 146 | 1914 | 920 
InterfModel=1,node=2 51 | - | 22 | 146 | 1927 | 903 
InterfModel=1,node=2 52 | - | 21 | 188 | 1913 | 877 
InterfModel=1,node=2 53 | - | 15 | 157 | 1938 | 888 
InterfModel=1,node=2 54 | - | 32 | 128 | 1906 | 931 
InterfModel=1,node=2 55 | - | 20 | 149 | 1991 | 837 
InterfModel=1,node=2 56 | - | 24 | 160 | 1971 | 842 
InterfModel=1,node=2 57 | - | 10 | 142 | 1928 | 917 
InterfModel=1,node=2 58 | - | 22 | 160 | 1885 | 932 
InterfModel=1,node=2 59 | - | 18 | 145 | 1973 | 862 
InterfModel=1,node=2 60 | - | 23 | 165 | 1939 | 870 
InterfModel=1,node=2 61 | - | 18 | 164 | 1929 | 887 
InterfModel=1,node=2 62 | - | 21 | 147 | 1911 | 918 
InterfModel=1,node=2 63 | - | 23 | 155 | 1966 | 854 
InterfModel=1,node=2 64 | - | 15 | 150 | 1923 | 909 
InterfModel=1,node=2 65 | - | 19 | 143 | 1952 | 885 
InterfModel=1,node=2 66 | - | 19 | 145 | 1946 | 889 
InterfModel=1,node=2 67 | - | 25 | 143 | 1942 | 888 
InterfModel=1,node=2 68 | - | 21 | 151 | 1908 | 919 
InterfModel=1,node=2 69 | - | 26 | 148 | 1891 | 933 
InterfModel=1,node=2 70 | - | 23 | 171 | 1917 | 888 
InterfModel=1,node=2 71 | - | 20 | 159 | 1943 | 875 
InterfModel=1,node=2 72 | - | 27 | 150 | 1956 | 864 
InterfModel=1,node=2 73 | - | 23 | 169 | 1884 | 922 
InterfModel=1,node=2 74 | - | 14 | 167 | 1897 | 920 
InterfModel=1,node=2 75 | - | 16 | 140 | 1921 | 918 
InterfModel=1,node=2 76 | - | 10 | 168 | 1938 | 881 
InterfModel=1,node=2 77 | - | 26 | 161 | 1932 | 876 
InterfModel=1,node=2 78 | - | 18 | 148 | 1941 | 891 
InterfModel=1,node=2 79 | - | 21 | 144 | 1952 | 880 
InterfModel=1,node=2 80 | - | 22 | 118 | 1997 | 861 
InterfModel=1,node=2 81 | - | 14 | 172 | 1920 | 891 
InterfModel=1,node=2 82 | - | 23 | 159 | 1951 | 866 
InterfModel=1,node=2 83 | - | 19 | 127 | 1962 | 890 
InterfModel=1,node=2 84 | - | 18 | 143 | 1936 | 899 
InterfModel=1,node=2 85 | - | 24 | 146 | 1999 | 828 
InterfModel=1,node=2 86 | - | 19 | 135 | 1959 | 885 
InterfModel=1,node=2 87 | - | 21 | 148 | 1931 | 897 
InterfModel=1,node=2 88 | - | 25 | 136 | 1943 | 891 
InterfModel=1,node=2 89 | - | 24 | 140 | 1974 | 859 
InterfModel=1,node=2 90 | - | 19 | 158 | 1947 | 874 
InterfModel=1,node=2 91 | - | 27 | 156 | 1924 | 891 
InterfModel=1,node=2 92 | - | 18 | 160 | 1947 | 873 
InterfModel=1,node=2 93 | - | 23 | 147 | 1987 | 840 
InterfModel=1,node=2 94 | - | 20 | 126 | 1970 | 883 
InterfModel=1,node=2 95 | - | 21 | 156 | 1903 | 917 
InterfModel=1,node=2 96 | - | 23 | 155 | 1912 | 909 
InterfModel=1,node=2 97 | - | 32 | 160 | 1958 | 847 
InterfModel=1,node=2 98 | - | 21 | 139 | 1950 | 889 
InterfModel=1,node=2 99 | - | 21 | 151 | 1926 | 899 
InterfModel=1,node=3 0 | 236 | 17 | 356 | 2788 | 1074 
InterfModel=1,node=3 1 | 218 | 23 | 343 | 2813 | 1070 
InterfModel=1,node=3 2 | 211 | 21 | 348 | 2809 | 1083 
InterfModel=1,node=3 3 | 311 | 21 | 341 | 2718 | 1085 
InterfModel=1,node=3 4 | 231 | 19 | 350 | 2806 | 1087 
InterfModel=1,node=3 5 | 174 | 24 | 374 | 2857 | 1038 
InterfModel=1,node=3 6 | 140 | 19 | 317 | 2915 | 1076 
InterfModel=1,node=3 7 | 159 | 27 | 355 | 2849 | 1078 
InterfModel=1,node=3 8 | 209 | 19 | 353 | 2821 | 1065 
InterfModel=1,node=3 9 | 201 | 18 | 372 | 2799 | 1076 
InterfModel=1,node=3 10 | 189 | 19 | 334 | 2845 | 1082 
InterfModel=1,node=3 11 | 293 | 23 | 384 | 2697 | 1069 
InterfModel=1,node=3 12 | 128 | 22 | 322 | 2940 | 1065 
InterfModel=1,node=3 13 | 166 | 19 | 316 | 2907 | 1080 
InterfModel=1,node=3 14 | 192 | 19 | 362 | 2811 | 1083 
InterfModel=1,node=3 15 | 168 | 13 | 321 | 2875 | 1096 
InterfModel=1,node=3 16 | 340 | 16 | 369 | 2635 | 1106 
InterfModel=1,node=3 17 | 207 | 19 | 324 | 2847 | 1075 
InterfModel=1,node=3 18 | 204 | 19 | 340 | 2830 | 1095 
InterfModel=1,node=3 19 | 198 | 12 | 310 | 2866 | 1097 
InterfModel=1,node=3 20 | 238 | 17 | 344 | 2780 | 1088 
InterfModel=1,node=3 21 | 209 | 22 | 371 | 2815 | 1049 
InterfModel=1,node=3 22 | 232 | 17 | 343 | 2787 | 1095 
InterfModel=1,node=3 23 | 166 | 19 | 368 | 2872 | 1066 
InterfModel=1,node=3 24 | 189 | 23 | 329 | 2886 | 1069 
InterfModel=1,node=3 25 | 210 | 20 | 367 | 2758 | 1116 
InterfModel=1,node=3 26 | 273 | 24 | 352 | 2771 | 1048 
InterfModel=1,node=3 27 | 272 | 17 | 338 | 2766 | 1080 
InterfModel=1,node=3 28 | 218 | 17 | 378 | 2761 | 1107 
InterfModel=1,node=3 29 | 260 | 29 | 307 | 2815 | 1061 
InterfModel=1,node=3 30 | 172 | 20 | 340 | 2885 | 1050 
InterfModel=1,node=3 31 | 340 | 13 | 347 | 2657 | 1109 
InterfModel=1,node=3 32 | 262 | 13 | 379 | 2792 | 1047 
InterfModel=1,node=3 33 | 316 | 24 | 382 | 2716 | 1032 
InterfModel=1,node=3 34 | 175 | 24 | 310 | 2862 | 1108 
InterfModel=1,node=3 35 | 245 | 19 | 351 | 2797 | 1055 
InterfModel=1,node=3 36 | 265 | 26 | 350 | 2758 | 1067 
InterfModel=1,node=3 37 | 246 | 26 | 344 | 2790 | 1074 
InterfModel=1,node=3 38 | 307 | 22 | 366 | 2734 | 1056 
InterfModel=1,node=3 39 | 220 | 11 | 344 | 2851 | 1058 
InterfModel=1,node=3 40 | 147 | 20 | 377 | 2831 | 1092 
InterfModel=1,node=3 41 | 209 | 19 | 341 | 2847 | 1051 
InterfModel=1,node=3 42 | 262 | 19 | 365 | 2727 | 1097 
InterfModel=1,node=3 43 | 266 | 22 | 368 | 2729 | 1085 
InterfModel=1,node=3 44 | 206 | 15 | 335 | 2847 | 1068 
InterfModel=1,node=3 45 | 215 | 21 | 362 | 2808 | 1079 
InterfModel=1,node=3 46 | 151 | 22 | 310 | 2864 | 1123 
InterfModel=1,node=3 47 | 236 | 22 | 345 | 2793 | 1073 
InterfModel=1,node=3 48 | 343 | 27 | 361 | 2691 | 1044 
InterfModel=1,node=3 49 | 173 | 15 | 352 | 2841 | 1085 
InterfModel=1,node=3 50 | 174 | 19 | 362 | 2826 | 1086 
InterfModel=1,node=3 51 | 268 | 25 | 382 | 2756 | 1043 
InterfModel=1,node=3 52 | 226 | 20 | 366 | 2813 | 1052 
InterfModel=1,node=3 53 | 60 | 13 | 335 | 2962 | 1104 
InterfModel=1,node=3 54 | 253 | 16 | 372 | 2737 | 1114 
InterfModel=1,node=3 55 | 211 | 17 | 346 | 2788 | 1112 
InterfModel=1,node=3 56 | 157 | 15 | 346 | 2868 | 1090 
InterfModel=1,node=3 57 | 208 | 23 | 347 | 2836 | 1074 
InterfModel=1,node=3 58 | 336 | 27 | 338 | 2696 | 1072 
InterfModel=1,node=3 59 | 175 | 35 | 351 | 2849 | 1075 
InterfModel=1,node=3 60 | 132 | 20 | 360 | 2895 | 1087 
InterfModel=1,node=3 61 | 368 | 20 | 390 | 2601 | 1099 
