CastaliaResults -i saida.txt -s Packets received per node -n --all -o2                                                                       

Application:Packets received per node
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 2943.37 | 2966.65 | 4403.86 | 6020.83 | 5816.24 
InterfModel=1 | 2873.44 | 2895.52 | 4295.76 | 4950.28 | 4579.98 
InterfModel=2 | 2904.18 | 2967.9 | 4346.12 | 5518.75 | 5098.39 
Application:Packets received per node - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 2949 | 2973 | 4387 | 5998 | 5874 
InterfModel=0 1 | 2938 | 2966 | 4404 | 6066 | 5730 
InterfModel=0 2 | 2957 | 2961 | 4397 | 6143 | 5618 
InterfModel=0 3 | 2945 | 2964 | 4385 | 5908 | 5927 
InterfModel=0 4 | 2937 | 2964 | 4407 | 6032 | 5827 
InterfModel=0 5 | 2959 | 2969 | 4403 | 6053 | 5788 
InterfModel=0 6 | 2942 | 2969 | 4418 | 5898 | 5884 
InterfModel=0 7 | 2945 | 2956 | 4411 | 6078 | 5802 
InterfModel=0 8 | 2941 | 2967 | 4393 | 6027 | 5881 
InterfModel=0 9 | 2940 | 2969 | 4394 | 6005 | 5895 
InterfModel=0 10 | 2938 | 2961 | 4390 | 6164 | 5646 
InterfModel=0 11 | 2944 | 2965 | 4408 | 6052 | 5826 
InterfModel=0 12 | 2928 | 2971 | 4404 | 5951 | 5856 
InterfModel=0 13 | 2946 | 2959 | 4413 | 5936 | 5866 
InterfModel=0 14 | 2944 | 2968 | 4403 | 5983 | 5878 
InterfModel=0 15 | 2920 | 2972 | 4396 | 5956 | 5880 
InterfModel=0 16 | 2944 | 2963 | 4417 | 6036 | 5709 
InterfModel=0 17 | 2945 | 2969 | 4383 | 5978 | 5858 
InterfModel=0 18 | 2950 | 2967 | 4414 | 5998 | 5781 
InterfModel=0 19 | 2953 | 2967 | 4414 | 6082 | 5883 
InterfModel=0 20 | 2923 | 2966 | 4406 | 6041 | 5810 
InterfModel=0 21 | 2951 | 2957 | 4411 | 5946 | 5871 
InterfModel=0 22 | 2949 | 2957 | 4407 | 6014 | 5736 
InterfModel=0 23 | 2927 | 2964 | 4420 | 5973 | 5899 
InterfModel=0 24 | 2947 | 2969 | 4417 | 5953 | 5830 
InterfModel=0 25 | 2957 | 2967 | 4403 | 6021 | 5860 
InterfModel=0 26 | 2942 | 2969 | 4410 | 5996 | 5706 
InterfModel=0 27 | 2954 | 2957 | 4407 | 6132 | 5755 
InterfModel=0 28 | 2946 | 2975 | 4406 | 6010 | 5805 
InterfModel=0 29 | 2938 | 2973 | 4406 | 6027 | 5759 
InterfModel=0 30 | 2936 | 2970 | 4404 | 5939 | 5885 
InterfModel=0 31 | 2944 | 2971 | 4375 | 5942 | 5976 
InterfModel=0 32 | 2941 | 2969 | 4412 | 6104 | 5725 
InterfModel=0 33 | 2944 | 2959 | 4400 | 6055 | 5703 
InterfModel=0 34 | 2942 | 2957 | 4397 | 6015 | 5744 
InterfModel=0 35 | 2950 | 2973 | 4421 | 5930 | 5831 
