CastaliaResults -i saida.txt -s Consumed Energy -n --all -o2                                                             

ResourceManager:Consumed Energy
 | node=0 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=1 30 | 0.9325 | 0.245438 | 0.247834 | 0.241124 | 0.24519 | 0.244116 
InterfModel=1 31 | 0.932567 | 0.244443 | 0.248141 | 0.241273 | 0.245234 | 0.243209 
InterfModel=1 32 | 0.932612 | 0.244023 | 0.248326 | 0.243993 | 0.246221 | 0.24313 
InterfModel=1 33 | 0.932546 | 0.246054 | 0.247798 | 0.242005 | 0.244368 | 0.243236 
InterfModel=1 34 | 0.932557 | 0.24528 | 0.248156 | 0.243314 | 0.244008 | 0.241985 
InterfModel=1 35 | 0.932494 | 0.243869 | 0.247809 | 0.24166 | 0.246237 | 0.243291 
InterfModel=1 36 | 0.93249 | 0.244692 | 0.2478 | 0.240728 | 0.245049 | 0.242771 
InterfModel=1 37 | 0.932588 | 0.245025 | 0.24832 | 0.242947 | 0.24405 | 0.242384 
InterfModel=1 38 | 0.932537 | 0.244733 | 0.247981 | 0.242761 | 0.244617 | 0.242677 
InterfModel=1 39 | 0.932481 | 0.245052 | 0.247593 | 0.241744 | 0.244138 | 0.24256 
InterfModel=1 40 | 0.932524 | 0.245224 | 0.248417 | 0.241784 | 0.24571 | 0.241698 
InterfModel=1 41 | 0.932501 | 0.244912 | 0.247814 | 0.242627 | 0.244362 | 0.243621 
InterfModel=1 42 | 0.932491 | 0.245077 | 0.248423 | 0.241865 | 0.24546 | 0.243362 
InterfModel=1 43 | 0.932564 | 0.245515 | 0.248362 | 0.242069 | 0.244958 | 0.241501 
InterfModel=1 44 | 0.932477 | 0.243504 | 0.248257 | 0.242338 | 0.244001 | 0.242019 
InterfModel=1 45 | 0.932518 | 0.244877 | 0.247809 | 0.241896 | 0.245227 | 0.243206 
InterfModel=1 46 | 0.932557 | 0.244873 | 0.248254 | 0.241793 | 0.245177 | 0.242663 
InterfModel=1 47 | 0.932515 | 0.245281 | 0.2484 | 0.240723 | 0.245876 | 0.241843 
InterfModel=1 48 | 0.932551 | 0.243621 | 0.247594 | 0.243609 | 0.245011 | 0.241462 
InterfModel=1 49 | 0.932549 | 0.244087 | 0.248183 | 0.242551 | 0.244551 | 0.242879 
InterfModel=1 50 | 0.932583 | 0.244726 | 0.247998 | 0.243915 | 0.245208 | 0.243612 
InterfModel=1 51 | 0.932523 | 0.244578 | 0.248022 | 0.240479 | 0.24523 | 0.241672 
InterfModel=1 52 | 0.932611 | 0.246077 | 0.248266 | 0.24274 | 0.244729 | 0.243453 
InterfModel=1 53 | 0.932468 | 0.245243 | 0.247113 | 0.242622 | 0.244486 | 0.24239 
InterfModel=1 54 | 0.932492 | 0.245147 | 0.247912 | 0.241944 | 0.244874 | 0.243181 
InterfModel=1 55 | 0.932497 | 0.244737 | 0.247896 | 0.24259 | 0.245889 | 0.244151 
InterfModel=1 56 | 0.932553 | 0.244696 | 0.248322 | 0.242079 | 0.244731 | 0.241827 
InterfModel=1 57 | 0.932466 | 0.244593 | 0.247538 | 0.241336 | 0.244296 | 0.24392 
InterfModel=1 58 | 0.932548 | 0.245655 | 0.247641 | 0.240483 | 0.244506 | 0.242772 
InterfModel=1 59 | 0.932479 | 0.245439 | 0.247964 | 0.242065 | 0.244631 | 0.243276 
InterfModel=1 60 | 0.932571 | 0.244899 | 0.248298 | 0.243992 | 0.245781 | 0.244075 
InterfModel=1 61 | 0.932542 | 0.244907 | 0.248075 | 0.240163 | 0.245564 | 0.240305 
InterfModel=1 62 | 0.932497 | 0.244402 | 0.247769 | 0.241509 | 0.245303 | 0.241825 
InterfModel=1 63 | 0.932533 | 0.245534 | 0.248116 | 0.242055 | 0.244845 | 0.245228 
InterfModel=1 64 | 0.93255 | 0.244557 | 0.24761 | 0.2422 | 0.245425 | 0.241307 
InterfModel=1 65 | 0.932605 | 0.244961 | 0.247729 | 0.24217 | 0.245546 | 0.242328 
InterfModel=1 66 | 0.932551 | 0.243935 | 0.24842 | 0.242168 | 0.245362 | 0.243938 
InterfModel=1 67 | 0.932599 | 0.244607 | 0.248246 | 0.24394 | 0.244699 | 0.241656 
InterfModel=1 68 | 0.932531 | 0.2454 | 0.248409 | 0.242115 | 0.245525 | 0.242886 
InterfModel=1 69 | 0.932607 | 0.245238 | 0.248003 | 0.24259 | 0.244383 | 0.242379 
InterfModel=1 70 | 0.932605 | 0.244097 | 0.247846 | 0.242051 | 0.245532 | 0.243268 
InterfModel=1 71 | 0.932559 | 0.244899 | 0.248245 | 0.243308 | 0.245024 | 0.24358 
InterfModel=1 72 | 0.932501 | 0.244359 | 0.247888 | 0.244374 | 0.244371 | 0.242566 
InterfModel=1 73 | 0.93254 | 0.244445 | 0.248439 | 0.241393 | 0.244136 | 0.243316 
InterfModel=1 74 | 0.932583 | 0.24414 | 0.248386 | 0.242428 | 0.243877 | 0.241021 
InterfModel=1 75 | 0.932488 | 0.244386 | 0.247837 | 0.2425 | 0.244305 | 0.241449 
InterfModel=1 76 | 0.932457 | 0.244316 | 0.247725 | 0.240798 | 0.245252 | 0.241981 
InterfModel=1 77 | 0.932581 | 0.246106 | 0.248393 | 0.241792 | 0.245263 | 0.242752 
InterfModel=1 78 | 0.93258 | 0.244104 | 0.248239 | 0.240136 | 0.246228 | 0.243318 
InterfModel=1 79 | 0.93257 | 0.245954 | 0.248447 | 0.242368 | 0.244526 | 0.241349 
InterfModel=1 80 | 0.93258 | 0.246015 | 0.248457 | 0.240862 | 0.244717 | 0.242558 
InterfModel=1 81 | 0.932549 | 0.244181 | 0.248034 | 0.241297 | 0.244778 | 0.241954 
InterfModel=1 82 | 0.932585 | 0.243686 | 0.248401 | 0.244482 | 0.2444 | 0.243377 
InterfModel=1 83 | 0.932529 | 0.24532 | 0.247626 | 0.240943 | 0.244899 | 0.243268 
InterfModel=1 84 | 0.932485 | 0.245439 | 0.248238 | 0.240278 | 0.243769 | 0.243564 
InterfModel=1 85 | 0.932498 | 0.244843 | 0.248038 | 0.244032 | 0.245647 | 0.24218 
InterfModel=1 86 | 0.932599 | 0.246518 | 0.24848 | 0.241518 | 0.243628 | 0.243754 
InterfModel=1 87 | 0.93258 | 0.244857 | 0.247898 | 0.242815 | 0.245699 | 0.241704 
InterfModel=1 88 | 0.932494 | 0.244682 | 0.247846 | 0.240393 | 0.245083 | 0.241235 
InterfModel=1 89 | 0.932521 | 0.245948 | 0.248225 | 0.242897 | 0.244417 | 0.241416 
InterfModel=1 90 | 0.932526 | 0.24453 | 0.248443 | 0.24118 | 0.243615 | 0.241917 
InterfModel=1 91 | 0.932539 | 0.245075 | 0.247886 | 0.242205 | 0.2459 | 0.242664 
InterfModel=1 92 | 0.932541 | 0.24353 | 0.248213 | 0.242336 | 0.243484 | 0.240982 
InterfModel=1 93 | 0.932482 | 0.243321 | 0.247884 | 0.239056 | 0.244113 | 0.243563 
InterfModel=1 94 | 0.932598 | 0.246006 | 0.248286 | 0.239589 | 0.245199 | 0.242497 
InterfModel=1 95 | 0.932477 | 0.245041 | 0.247905 | 0.24125 | 0.244964 | 0.242397 
InterfModel=1 96 | 0.93257 | 0.243072 | 0.248529 | 0.239915 | 0.245004 | 0.24061 
InterfModel=1 97 | 0.932477 | 0.24527 | 0.248115 | 0.240157 | 0.245331 | 0.242413 
InterfModel=1 98 | 0.932587 | 0.24575 | 0.247221 | 0.241241 | 0.24479 | 0.243231 
InterfModel=1 99 | 0.932595 | 0.245577 | 0.248454 | 0.241398 | 0.244165 | 0.244248 
InterfModel=2 0 | 0.932554 | 0.2437 | 0.247884 | 0.24265 | 0.245532 | 0.242547 
InterfModel=2 1 | 0.932484 | 0.245539 | 0.248394 | 0.241051 | 0.244456 | 0.243116 
InterfModel=2 2 | 0.93247 | 0.245877 | 0.247702 | 0.241806 | 0.244837 | 0.241365 
InterfModel=2 3 | 0.932461 | 0.244393 | 0.248042 | 0.242787 | 0.244006 | 0.240802 
InterfModel=2 4 | 0.93244 | 0.244458 | 0.247972 | 0.242227 | 0.245138 | 0.241292 
InterfModel=2 5 | 0.932478 | 0.244679 | 0.247365 | 0.241597 | 0.245597 | 0.240794 
InterfModel=2 6 | 0.932551 | 0.243904 | 0.247675 | 0.242795 | 0.245158 | 0.244773 
InterfModel=2 7 | 0.932538 | 0.244149 | 0.24796 | 0.239873 | 0.244232 | 0.243006 
InterfModel=2 8 | 0.932477 | 0.245576 | 0.247561 | 0.241211 | 0.243763 | 0.241903 
InterfModel=2 9 | 0.93251 | 0.244499 | 0.248518 | 0.24276 | 0.24512 | 0.242291 
InterfModel=2 10 | 0.932497 | 0.244465 | 0.247841 | 0.241934 | 0.245159 | 0.243002 
InterfModel=2 11 | 0.932522 | 0.245153 | 0.248442 | 0.242881 | 0.244634 | 0.242434 
InterfModel=2 12 | 0.932498 | 0.24564 | 0.248132 | 0.239866 | 0.244127 | 0.242663 
InterfModel=2 13 | 0.93257 | 0.246434 | 0.248145 | 0.244155 | 0.244728 | 0.241395 
InterfModel=2 14 | 0.932536 | 0.245321 | 0.248218 | 0.242954 | 0.244337 | 0.242768 
InterfModel=2 15 | 0.93248 | 0.244027 | 0.247781 | 0.242257 | 0.245436 | 0.24005 
InterfModel=2 16 | 0.932544 | 0.245336 | 0.248633 | 0.238198 | 0.245738 | 0.2421 
InterfModel=2 17 | 0.932478 | 0.244065 | 0.248224 | 0.242147 | 0.245712 | 0.241966 
InterfModel=2 18 | 0.932543 | 0.245249 | 0.248602 | 0.242214 | 0.24477 | 0.242488 
InterfModel=2 19 | 0.932456 | 0.244879 | 0.247722 | 0.241151 | 0.243575 | 0.24222 
InterfModel=2 20 | 0.932448 | 0.243329 | 0.248026 | 0.240908 | 0.24384 | 0.243269 
InterfModel=2 21 | 0.932485 | 0.242848 | 0.247767 | 0.242702 | 0.244522 | 0.243893 
InterfModel=2 22 | 0.932482 | 0.243833 | 0.248097 | 0.239825 | 0.245951 | 0.243644 
InterfModel=2 23 | 0.932452 | 0.244564 | 0.247893 | 0.238094 | 0.243455 | 0.24068 
InterfModel=2 24 | 0.93257 | 0.243528 | 0.247897 | 0.241195 | 0.245289 | 0.243469 
InterfModel=2 25 | 0.932563 | 0.243386 | 0.248482 | 0.243178 | 0.244594 | 0.243564 
InterfModel=2 26 | 0.932526 | 0.244301 | 0.247764 | 0.242217 | 0.245337 | 0.242411 
InterfModel=2 27 | 0.932537 | 0.245154 | 0.24828 | 0.243718 | 0.245931 | 0.24285 
InterfModel=2 28 | 0.932444 | 0.244637 | 0.247978 | 0.242342 | 0.244487 | 0.242725 
InterfModel=2 29 | 0.932536 | 0.245141 | 0.248594 | 0.243356 | 0.243739 | 0.241964 
InterfModel=2 30 | 0.932549 | 0.245793 | 0.248381 | 0.242759 | 0.245342 | 0.242292 
InterfModel=2 31 | 0.932543 | 0.246126 | 0.248624 | 0.242729 | 0.246039 | 0.242788 
InterfModel=2 32 | 0.932498 | 0.245361 | 0.247466 | 0.242016 | 0.245116 | 0.241617 
InterfModel=2 33 | 0.932491 | 0.243046 | 0.248186 | 0.242249 | 0.244795 | 0.243228 
InterfModel=2 34 | 0.932564 | 0.24661 | 0.248476 | 0.242785 | 0.245033 | 0.24294 
InterfModel=2 35 | 0.932573 | 0.245948 | 0.24844 | 0.240435 | 0.245009 | 0.24296 
InterfModel=2 36 | 0.932559 | 0.246208 | 0.247758 | 0.23914 | 0.244857 | 0.242926 
InterfModel=2 37 | 0.932529 | 0.245608 | 0.247783 | 0.242038 | 0.245579 | 0.243431 
InterfModel=2 38 | 0.932548 | 0.245471 | 0.247993 | 0.241533 | 0.243931 | 0.243391 
InterfModel=2 39 | 0.932452 | 0.245784 | 0.247981 | 0.241116 | 0.245166 | 0.241663 
InterfModel=2 40 | 0.932529 | 0.245111 | 0.24839 | 0.240478 | 0.244775 | 0.242633 
InterfModel=2 41 | 0.932476 | 0.242135 | 0.247765 | 0.242492 | 0.24437 | 0.243027 
InterfModel=2 42 | 0.932471 | 0.24342 | 0.24798 | 0.241535 | 0.244797 | 0.241902 
InterfModel=2 43 | 0.932448 | 0.244448 | 0.248215 | 0.241852 | 0.244485 | 0.24101 
InterfModel=2 44 | 0.932548 | 0.245162 | 0.248434 | 0.244015 | 0.244332 | 0.242702 
InterfModel=2 45 | 0.932487 | 0.245284 | 0.248419 | 0.241449 | 0.245073 | 0.243459 
InterfModel=2 46 | 0.932556 | 0.243711 | 0.248499 | 0.241052 | 0.244863 | 0.242219 
InterfModel=2 47 | 0.932455 | 0.245782 | 0.247937 | 0.243267 | 0.245215 | 0.24259 
InterfModel=2 48 | 0.932536 | 0.244437 | 0.248591 | 0.242208 | 0.244168 | 0.243818 
InterfModel=2 49 | 0.932463 | 0.244821 | 0.247798 | 0.242048 | 0.244682 | 0.242317 
InterfModel=2 50 | 0.93245 | 0.244754 | 0.247847 | 0.243167 | 0.244886 | 0.240827 
InterfModel=2 51 | 0.932516 | 0.244299 | 0.248339 | 0.240866 | 0.244999 | 0.24251 
InterfModel=2 52 | 0.932564 | 0.245757 | 0.247967 | 0.242584 | 0.245293 | 0.242557 
InterfModel=2 53 | 0.932459 | 0.244256 | 0.247796 | 0.241878 | 0.244285 | 0.24052 
InterfModel=2 54 | 0.932509 | 0.244384 | 0.248586 | 0.242424 | 0.245676 | 0.242831 
InterfModel=2 55 | 0.932507 | 0.245197 | 0.248115 | 0.243814 | 0.244987 | 0.241375 
InterfModel=2 56 | 0.932433 | 0.243572 | 0.248058 | 0.241158 | 0.243863 | 0.2412 
