CastaliaResults -i saida.txt -s Energy nJ/bit -n --all -o2                                                           

Application:Energy nJ/bit
 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=0 50 | 99.5386 | 99.0213 | 65.0904 | 48.0912 | 49.7801 
InterfModel=0 51 | 99.955 | 99.3305 | 65.7599 | 47.7984 | 50.0945 
InterfModel=0 52 | 98.5938 | 99.4347 | 65.625 | 48.9956 | 48.5707 
InterfModel=0 53 | 98.853 | 99.533 | 65.9358 | 48.4663 | 49.8778 
InterfModel=0 54 | 99.1634 | 99.3606 | 65.1798 | 47.8466 | 50.2749 
InterfModel=0 55 | 99.2952 | 99.6271 | 65.3986 | 48.616 | 49.7097 
InterfModel=0 56 | 99.5642 | 99.4711 | 65.0599 | 47.7845 | 49.7877 
InterfModel=0 57 | 99.4749 | 99.3768 | 65.201 | 48.5325 | 49.5061 
InterfModel=0 58 | 99.5981 | 99.6416 | 64.8387 | 47.834 | 49.6866 
InterfModel=0 59 | 98.1347 | 99.5015 | 65.3874 | 47.7763 | 49.9883 
InterfModel=0 60 | 99.9467 | 99.361 | 65.3073 | 48.6594 | 48.8379 
InterfModel=0 61 | 98.5753 | 99.5758 | 65.61 | 49.4243 | 48.3898 
InterfModel=0 62 | 98.812 | 99.4254 | 65.0992 | 48.9588 | 47.9293 
InterfModel=0 63 | 99.4615 | 99.2782 | 65.0998 | 47.8148 | 49.3604 
InterfModel=0 64 | 98.8796 | 99.7441 | 65.6895 | 48.5108 | 48.9061 
InterfModel=0 65 | 98.7236 | 99.6211 | 65.4452 | 48.3815 | 49.5303 
InterfModel=0 66 | 99.6603 | 99.6138 | 65.3083 | 48.3444 | 49.6193 
InterfModel=0 67 | 98.9956 | 99.4334 | 65.7321 | 48.22 | 50.6902 
InterfModel=0 68 | 98.6704 | 99.3143 | 64.7524 | 48.4033 | 49.5541 
InterfModel=0 69 | 98.7919 | 99.4345 | 66.0717 | 48.2071 | 49.752 
InterfModel=0 70 | 99.0511 | 99.6452 | 65.1379 | 48.2674 | 48.8443 
InterfModel=0 71 | 99.1186 | 99.8384 | 65.7801 | 48.8127 | 49.452 
InterfModel=0 72 | 99.1043 | 99.6918 | 64.9324 | 49.1353 | 49.0816 
InterfModel=0 73 | 98.9706 | 99.7256 | 66.0397 | 48.4375 | 50.3454 
InterfModel=0 74 | 98.6706 | 99.1494 | 65.685 | 48.1911 | 50.9868 
InterfModel=0 75 | 99.5496 | 99.4689 | 65.1331 | 47.9848 | 49.2525 
InterfModel=0 76 | 99.7756 | 99.7616 | 64.9312 | 48.8606 | 48.7341 
InterfModel=0 77 | 98.8191 | 99.273 | 65.5885 | 47.9088 | 49.5021 
InterfModel=0 78 | 98.8803 | 99.2742 | 64.7833 | 47.5098 | 50.6703 
InterfModel=0 79 | 99.3205 | 99.2945 | 65.1993 | 48.8164 | 49.4272 
InterfModel=0 80 | 98.7592 | 99.4975 | 65.6147 | 48.5721 | 49.4517 
InterfModel=0 81 | 98.8461 | 99.3999 | 65.2995 | 48.9596 | 48.7478 
InterfModel=0 82 | 99.2287 | 99.7177 | 65.8824 | 46.77 | 50.5728 
InterfModel=0 83 | 98.19 | 99.7189 | 65.0423 | 47.5451 | 50.6521 
InterfModel=0 84 | 99.1934 | 99.4106 | 66.5053 | 48.1779 | 49.6193 
InterfModel=0 85 | 100.175 | 99.8448 | 65.6304 | 48.3767 | 49.8111 
InterfModel=0 86 | 99.1728 | 99.8046 | 65.2956 | 49.5705 | 49.1005 
InterfModel=0 87 | 99.0025 | 99.3937 | 65.5797 | 48.306 | 50.7837 
InterfModel=0 88 | 99.4021 | 100.142 | 65.7185 | 48.8071 | 49.4119 
InterfModel=0 89 | 99.1964 | 99.5749 | 64.667 | 48.4467 | 49.4378 
InterfModel=0 90 | 98.666 | 99.8461 | 65.8694 | 49.5744 | 49.6037 
InterfModel=0 91 | 98.5061 | 99.2898 | 65.8714 | 48.3272 | 49.4302 
InterfModel=0 92 | 99.4694 | 99.5312 | 64.9125 | 48.7882 | 49.7655 
InterfModel=0 93 | 98.4618 | 99.6095 | 65.1697 | 49.0529 | 48.6328 
InterfModel=0 94 | 99.7113 | 99.6107 | 65.0968 | 48.7014 | 50.006 
InterfModel=0 95 | 98.9961 | 99.5525 | 65.6644 | 48.7135 | 48.6309 
InterfModel=0 96 | 99.0019 | 99.6648 | 65.4107 | 47.8078 | 50.1798 
InterfModel=0 97 | 98.9591 | 99.2045 | 65.0447 | 47.7464 | 49.453 
InterfModel=0 98 | 99.7906 | 99.6341 | 65.4142 | 48.637 | 49.1794 
InterfModel=0 99 | 99.3409 | 99.4993 | 65.6876 | 46.5432 | 50.473 
InterfModel=1 0 | 100.885 | 102.39 | 67.1139 | 59.4387 | 62.8691 
InterfModel=1 1 | 101.134 | 102.044 | 66.5107 | 57.867 | 64.4947 
InterfModel=1 2 | 101.958 | 102.351 | 67.7611 | 59.2265 | 65.2721 
InterfModel=1 3 | 100.493 | 102.01 | 67.2178 | 58.6445 | 62.5039 
InterfModel=1 4 | 101.281 | 101.807 | 67.4567 | 59.2703 | 63.3364 
InterfModel=1 5 | 102.027 | 101.424 | 67.8357 | 58.5257 | 62.5713 
InterfModel=1 6 | 101.373 | 102.413 | 67.074 | 57.9436 | 63.3504 
InterfModel=1 7 | 101.795 | 101.917 | 66.7694 | 58.5699 | 62.8053 
InterfModel=1 8 | 101.252 | 101.774 | 67.0311 | 58.332 | 62.6665 
InterfModel=1 9 | 101.878 | 102.052 | 67.9387 | 60.4251 | 62.2504 
InterfModel=1 10 | 101.204 | 102.365 | 67.409 | 60.7516 | 61.836 
InterfModel=1 11 | 101.777 | 101.662 | 67.1174 | 58.6188 | 61.9503 
InterfModel=1 12 | 101.236 | 101.81 | 66.9105 | 60.8366 | 61.8108 
InterfModel=1 13 | 101.669 | 102.053 | 66.8858 | 59.4831 | 63.403 
InterfModel=1 14 | 101.539 | 101.852 | 66.9592 | 59.9881 | 60.7424 
InterfModel=1 15 | 102.19 | 101.81 | 67.546 | 59.8831 | 63.9143 
InterfModel=1 16 | 100.478 | 101.985 | 66.1253 | 57.1123 | 62.0389 
InterfModel=1 17 | 101.717 | 102.324 | 66.5617 | 59.2775 | 63.1079 
InterfModel=1 18 | 101.037 | 101.911 | 67.7208 | 59.1169 | 63.5725 
InterfModel=1 19 | 101.847 | 101.656 | 66.5237 | 59.6589 | 64.0339 
InterfModel=1 20 | 101.749 | 102.164 | 67.668 | 60.3737 | 62.3272 
InterfModel=1 21 | 101.769 | 101.831 | 67.2491 | 57.6356 | 64.7799 
InterfModel=1 22 | 101.281 | 101.808 | 66.2798 | 59.8688 | 62.232 
InterfModel=1 23 | 102.859 | 102.301 | 67.2434 | 59.549 | 63.2324 
InterfModel=1 24 | 101.663 | 101.731 | 66.9429 | 59.5801 | 62.0294 
InterfModel=1 25 | 101.673 | 102.006 | 66.3754 | 60.2977 | 62.2126 
InterfModel=1 26 | 100.479 | 101.267 | 67.3426 | 59.5547 | 61.8427 
InterfModel=1 27 | 101.234 | 101.584 | 66.5794 | 58.6205 | 63.9383 
InterfModel=1 28 | 101.056 | 101.931 | 67.0664 | 57.8734 | 63.6674 
InterfModel=1 29 | 102.179 | 102.878 | 67.0902 | 58.7441 | 62.1309 
InterfModel=1 30 | 101.701 | 101.354 | 66.5707 | 59.0876 | 62.646 
InterfModel=1 31 | 100.903 | 102.216 | 66.6892 | 57.8224 | 63.578 
InterfModel=1 32 | 101.824 | 101.8 | 67.2536 | 59.312 | 63.5295 
InterfModel=1 33 | 101.709 | 102.146 | 66.7674 | 59.0808 | 61.8733 
InterfModel=1 34 | 101.495 | 102.117 | 67.222 | 59.2707 | 60.699 
InterfModel=1 35 | 101.334 | 102.115 | 66.4721 | 58.6278 | 63.3076 
InterfModel=1 36 | 101.533 | 102.218 | 67.2253 | 58.8392 | 62.0866 
InterfModel=1 37 | 101.283 | 101.762 | 66.9341 | 60.4024 | 61.4333 
InterfModel=1 38 | 101.163 | 102.01 | 68.0645 | 58.3471 | 64.1005 
InterfModel=1 39 | 101.154 | 101.956 | 68.2776 | 58.846 | 64.2836 
InterfModel=1 40 | 101.648 | 102.295 | 67.0639 | 57.9689 | 63.9412 
InterfModel=1 41 | 101.625 | 102.188 | 67.2978 | 59.3325 | 62.994 
InterfModel=1 42 | 100.433 | 101.839 | 66.9305 | 57.4546 | 63.6459 
InterfModel=1 43 | 101.275 | 101.5 | 67.2212 | 58.9125 | 62.0284 
InterfModel=1 44 | 100.237 | 102.123 | 66.8439 | 58.6231 | 63.2115 
InterfModel=1 45 | 101.117 | 101.17 | 67.1574 | 59.5789 | 62.5877 
InterfModel=1 46 | 101.609 | 102.904 | 67.3173 | 58.1892 | 62.7874 
InterfModel=1 47 | 101.636 | 102.111 | 66.8163 | 58.8243 | 62.1832 
InterfModel=1 48 | 101.301 | 101.605 | 67.0854 | 58.011 | 63.7513 
InterfModel=1 49 | 100.408 | 101.636 | 67.2296 | 59.5241 | 61.4281 
InterfModel=1 50 | 101.301 | 102.548 | 67.2164 | 59.7695 | 63.1563 
InterfModel=1 51 | 101.841 | 102.062 | 66.5778 | 59.3253 | 62.2871 
InterfModel=1 52 | 102.037 | 102.303 | 67.5177 | 58.5029 | 64.0638 
InterfModel=1 53 | 101.515 | 101.617 | 67.3748 | 58.7515 | 63.35 
InterfModel=1 54 | 101.158 | 101.876 | 67.6441 | 58.0594 | 63.5707 
InterfModel=1 55 | 101.446 | 101.834 | 66.8823 | 58.1612 | 62.1858 
InterfModel=1 56 | 101.606 | 103.076 | 67.0364 | 60.5459 | 61.9116 
InterfModel=1 57 | 101.457 | 101.652 | 66.9085 | 58.7651 | 61.77 
InterfModel=1 58 | 101.544 | 101.624 | 66.672 | 59.2104 | 64.2397 
InterfModel=1 59 | 102.594 | 102.179 | 66.9702 | 57.8061 | 63.9043 
InterfModel=1 60 | 102.082 | 101.964 | 67.7869 | 60.4663 | 64.1425 
InterfModel=1 61 | 102.05 | 102.048 | 66.3053 | 59.106 | 63.7428 
InterfModel=1 62 | 100.991 | 101.223 | 67.2225 | 59.2467 | 62.3403 
InterfModel=1 63 | 101.529 | 102.419 | 67.4849 | 59.2806 | 62.6075 
InterfModel=1 64 | 101.69 | 101.192 | 66.8677 | 59.0726 | 62.9151 
InterfModel=1 65 | 101.574 | 102.082 | 66.751 | 59.5836 | 62.7279 
InterfModel=1 66 | 101.184 | 101.628 | 66.9366 | 58.8789 | 63.6568 
InterfModel=1 67 | 101.252 | 101.627 | 67.5516 | 58.6724 | 64.5469 
InterfModel=1 68 | 101.439 | 102.009 | 66.7358 | 59.1445 | 62.9133 
InterfModel=1 69 | 101.796 | 102.124 | 67.0688 | 59.8996 | 63.6545 
InterfModel=1 70 | 101.322 | 102.201 | 66.7799 | 58.6477 | 63.4125 
InterfModel=1 71 | 101.478 | 101.766 | 67.4708 | 58.456 | 65.0461 
InterfModel=1 72 | 101.043 | 101.725 | 67.9087 | 60.4191 | 63.0775 
InterfModel=1 73 | 101.219 | 102.981 | 66.6604 | 57.9075 | 62.8743 
InterfModel=1 74 | 101.199 | 102.035 | 67.3525 | 57.6624 | 62.6896 
InterfModel=1 75 | 101.195 | 101.915 | 66.8574 | 58.3078 | 63.1318 
InterfModel=1 76 | 100.99 | 101.939 | 66.9932 | 58.0682 | 63.9024 
InterfModel=1 77 | 101.554 | 101.513 | 67.2542 | 58.7247 | 64.1489 
InterfModel=1 78 | 100.763 | 101.729 | 66.7467 | 57.4874 | 63.9576 
InterfModel=1 79 | 102.022 | 102.449 | 66.6052 | 58 | 63.3562 
InterfModel=1 80 | 102.225 | 102.738 | 66.653 | 58.7713 | 62.4885 
InterfModel=1 81 | 101.005 | 102.172 | 66.603 | 58.5852 | 62.8497 
InterfModel=1 82 | 100.695 | 102.537 | 67.8596 | 58.1439 | 64.3426 
InterfModel=1 83 | 102.079 | 102.288 | 66.29 | 58.5317 | 63.6914 
InterfModel=1 84 | 101.986 | 102.045 | 66.8331 | 58.6383 | 63.4342 
InterfModel=1 85 | 101.033 | 101.822 | 66.9851 | 59.1021 | 62.54 
InterfModel=1 86 | 102.007 | 102.215 | 67.1623 | 58.2865 | 64.6719 
InterfModel=1 87 | 101.32 | 101.659 | 67.3342 | 58.9596 | 62.4442 
InterfModel=1 88 | 100.722 | 101.743 | 66.4768 | 58.7054 | 62.1611 
InterfModel=1 89 | 101.63 | 101.513 | 66.9513 | 58.9611 | 64.6861 
InterfModel=1 90 | 100.555 | 102.164 | 66.7409 | 58.4242 | 62.9226 
InterfModel=1 91 | 101.164 | 101.759 | 67.0556 | 59.7547 | 62.0591 
InterfModel=1 92 | 100.77 | 101.929 | 66.7968 | 58.7479 | 64.6862 
InterfModel=1 93 | 100.509 | 101.374 | 66.107 | 58.6618 | 63.2677 
InterfModel=1 94 | 102.114 | 102.631 | 66.8443 | 59.7429 | 62.15 
InterfModel=1 95 | 101.785 | 101.943 | 66.7912 | 58.3015 | 61.7787 
InterfModel=1 96 | 100.826 | 102.412 | 67.2032 | 58.8996 | 62.6373 
InterfModel=1 97 | 102.273 | 101.399 | 65.9215 | 58.4823 | 62.5595 
InterfModel=1 98 | 101.477 | 102.655 | 66.8355 | 57.7291 | 64.5621 
InterfModel=1 99 | 102.008 | 102.239 | 67.0192 | 59.7846 | 62.3572 
InterfModel=2 0 | 99.5264 | 99.2599 | 66.422 | 53.7217 | 55.4002 
InterfModel=2 1 | 100.553 | 99.4309 | 66.0145 | 51.8288 | 57.3798 
InterfModel=2 2 | 100.865 | 99.3879 | 65.7376 | 52.9759 | 55.6536 
InterfModel=2 3 | 100.153 | 99.793 | 66.628 | 53.4961 | 55.8919 
InterfModel=2 4 | 99.6649 | 99.3286 | 66.2148 | 52.3276 | 57.6928 
InterfModel=2 5 | 100.547 | 98.9855 | 65.9972 | 52.0986 | 58.947 
InterfModel=2 6 | 100.367 | 99.6455 | 66.5229 | 53.5414 | 56.5599 
InterfModel=2 7 | 100.607 | 99.5249 | 65.6768 | 52.6631 | 55.8697 
InterfModel=2 8 | 100.916 | 99.7344 | 65.8312 | 52.6381 | 56.1802 
InterfModel=2 9 | 99.6814 | 99.7487 | 65.9817 | 52.8066 | 56.8694 
InterfModel=2 10 | 100.529 | 99.4435 | 65.9227 | 53.3459 | 57.1038 
InterfModel=2 11 | 100.638 | 99.5506 | 66.5158 | 53.6435 | 57.083 
InterfModel=2 12 | 100.284 | 99.5267 | 65.6597 | 52.0557 | 57.137 
InterfModel=2 13 | 101.163 | 99.0646 | 67.0808 | 53.7632 | 56.5143 
InterfModel=2 14 | 100.499 | 99.3938 | 66.2613 | 53.2743 | 55.4826 
InterfModel=2 15 | 100.557 | 99.3858 | 66.2685 | 51.7142 | 57.5692 
InterfModel=2 16 | 100.332 | 99.7614 | 65.5347 | 52.8824 | 55.7799 
InterfModel=2 17 | 100.122 | 99.7991 | 66.5597 | 52.4125 | 55.9005 
InterfModel=2 18 | 100.434 | 99.7154 | 66.44 | 52.7122 | 56.9382 
InterfModel=2 19 | 100.733 | 99.4963 | 66.3319 | 53.6485 | 55.3361 
InterfModel=2 20 | 99.6824 | 99.117 | 66.2344 | 50.643 | 59.6388 
InterfModel=2 21 | 98.7719 | 99.3133 | 66.4515 | 52.0561 | 56.9758 
InterfModel=2 22 | 99.6831 | 99.849 | 65.5731 | 52.3603 | 57.4588 
InterfModel=2 23 | 100.223 | 99.3975 | 64.8024 | 52.5241 | 57.5696 
InterfModel=2 24 | 99.7299 | 99.132 | 65.9629 | 51.9223 | 57.6461 
InterfModel=2 25 | 99.7057 | 99.4325 | 66.6125 | 52.7124 | 56.0194 
InterfModel=2 26 | 100.115 | 99.7489 | 66.6098 | 54.7868 | 54.7495 
InterfModel=2 27 | 100.017 | 99.7204 | 66.607 | 52.5912 | 57.283 
InterfModel=2 28 | 100.184 | 99.4986 | 66.3376 | 52.8041 | 56.3381 
InterfModel=2 29 | 100.806 | 99.9477 | 66.6612 | 52.5472 | 57.2213 
InterfModel=2 30 | 100.831 | 99.3588 | 66.4366 | 53.4738 | 56.1828 
InterfModel=2 31 | 101.002 | 99.3892 | 66.8896 | 53.1488 | 57.2116 
InterfModel=2 32 | 100.932 | 99.0259 | 66.4624 | 53.3464 | 56.5441 
InterfModel=2 33 | 99.4641 | 99.5818 | 66.0995 | 51.8729 | 57.8651 
InterfModel=2 34 | 100.715 | 99.8667 | 67.0447 | 53.1147 | 56.1472 
InterfModel=2 35 | 100.479 | 99.8521 | 66.1502 | 53.5778 | 56.3598 
InterfModel=2 36 | 100.862 | 99.2097 | 65.612 | 52.7405 | 55.862 
InterfModel=2 37 | 100.755 | 99.3534 | 66.6067 | 53.0495 | 57.4541 
InterfModel=2 38 | 100.977 | 99.2369 | 65.7382 | 52.924 | 56.306 
InterfModel=2 39 | 100.862 | 99.5333 | 66.3684 | 53.5827 | 55.6685 
InterfModel=2 40 | 100.829 | 99.5633 | 66.1011 | 53.243 | 56.1962 
InterfModel=2 41 | 99.1933 | 99.4801 | 66.455 | 52.6736 | 57.2907 
InterfModel=2 42 | 99.6512 | 99.6335 | 65.829 | 52.9286 | 56.3999 
InterfModel=2 43 | 100.417 | 99.3925 | 66.2341 | 52.4894 | 56.3356 
InterfModel=2 44 | 101.06 | 99.4803 | 66.5354 | 52.7323 | 57.0783 
InterfModel=2 45 | 100.311 | 99.6081 | 66.4138 | 52.9113 | 56.6521 
InterfModel=2 46 | 100.011 | 99.7076 | 65.7427 | 52.542 | 57.2022 
InterfModel=2 47 | 100.861 | 99.3145 | 66.4839 | 52.5419 | 56.0011 
InterfModel=2 48 | 100.137 | 99.3425 | 66.5919 | 51.7585 | 57.2164 
InterfModel=2 49 | 100.432 | 99.6949 | 66.671 | 52.9518 | 56.8194 
InterfModel=2 50 | 100.405 | 99.7823 | 66.3955 | 53.3451 | 57.2824 
InterfModel=2 51 | 100.183 | 99.3754 | 65.7522 | 52.7328 | 56.0152 
InterfModel=2 52 | 100.366 | 99.662 | 66.4344 | 51.0518 | 57.6249 
InterfModel=2 53 | 100.097 | 99.5259 | 66.1497 | 53.1073 | 56.1768 
InterfModel=2 54 | 100.218 | 99.5409 | 66.4213 | 53.167 | 55.0533 
InterfModel=2 55 | 100.621 | 99.4195 | 66.6793 | 53.8499 | 56.2331 
InterfModel=2 56 | 100.127 | 99.4972 | 66.0744 | 52.9383 | 56.6803 
InterfModel=2 57 | 101.195 | 99.6024 | 65.9116 | 52.5808 | 56.0942 
InterfModel=2 58 | 100.407 | 99.4411 | 65.8933 | 52.4874 | 57.3803 
InterfModel=2 59 | 100.008 | 99.157 | 66.5881 | 52.809 | 56.2578 
InterfModel=2 60 | 100.462 | 99.3281 | 65.989 | 53.5762 | 56.6621 
InterfModel=2 61 | 99.7186 | 99.5571 | 66.0822 | 53.6869 | 55.2743 
InterfModel=2 62 | 100.955 | 99.3326 | 66.6413 | 53.071 | 56.343 
InterfModel=2 63 | 99.9832 | 99.6032 | 66.08 | 52.0715 | 55.9644 
InterfModel=2 64 | 101.259 | 99.5154 | 67.2472 | 52.8129 | 56.4526 
InterfModel=2 65 | 101.101 | 99.4588 | 67.1061 | 54.5474 | 55.0292 
InterfModel=2 66 | 101.04 | 99.5932 | 66.8248 | 52.7921 | 56.1297 
InterfModel=2 67 | 101.083 | 99.663 | 66.7176 | 52.5695 | 56.9368 
InterfModel=2 68 | 100.238 | 99.4764 | 65.8357 | 52.8356 | 56.1843 
InterfModel=2 69 | 99.69 | 99.596 | 66.3221 | 53.3716 | 56.9888 
InterfModel=2 70 | 100.479 | 99.4815 | 65.2208 | 52.7616 | 57.6023 
InterfModel=2 71 | 100.451 | 99.3792 | 66.3816 | 52.3014 | 56.3743 
InterfModel=2 72 | 100.165 | 99.5148 | 65.5747 | 52.1564 | 57.5149 
InterfModel=2 73 | 101.095 | 99.7032 | 66.5357 | 52.2787 | 57.0793 
InterfModel=2 74 | 100.594 | 99.5164 | 66.0187 | 52.6808 | 56.8106 
InterfModel=2 75 | 100.383 | 99.3492 | 65.989 | 52.3702 | 56.7882 
InterfModel=2 76 | 100.59 | 99.8332 | 65.5643 | 52.2321 | 56.9924 
InterfModel=2 77 | 100.186 | 99.4552 | 66.6051 | 53.1603 | 56.4872 
InterfModel=2 78 | 100.238 | 99.2064 | 66.0361 | 52.4739 | 56.7601 
InterfModel=2 79 | 100.343 | 99.0288 | 66.0495 | 52.4087 | 55.1548 
InterfModel=2 80 | 100.077 | 99.5158 | 66.4375 | 53.2302 | 56.5274 
InterfModel=2 81 | 101.165 | 99.5594 | 66.9705 | 52.7455 | 56.7133 
InterfModel=2 82 | 101.533 | 99.929 | 66.98 | 52.578 | 55.4712 
InterfModel=2 83 | 100.602 | 99.3403 | 66.0543 | 52.955 | 55.5508 
InterfModel=2 84 | 99.5678 | 99.8445 | 66.7632 | 52.2226 | 57.8036 
InterfModel=2 85 | 99.6058 | 99.1589 | 66.1128 | 52.0452 | 57.7834 
InterfModel=2 86 | 100.381 | 99.5279 | 66.1354 | 52.9247 | 56.6878 
InterfModel=2 87 | 100.871 | 99.6347 | 66.0341 | 53.3338 | 56.4857 
InterfModel=2 88 | 98.5472 | 99.7773 | 66.4094 | 54.6745 | 55.7944 
InterfModel=2 89 | 100.141 | 99.6237 | 66.9363 | 53.5292 | 56.5145 
InterfModel=2 90 | 100.036 | 99.4474 | 66.1255 | 52.5096 | 56.5693 
InterfModel=2 91 | 99.9581 | 99.3932 | 66.4117 | 52.2013 | 56.7195 
InterfModel=2 92 | 101.99 | 100.032 | 66.2744 | 53.2221 | 57.5337 
InterfModel=2 93 | 99.8904 | 99.5375 | 66.262 | 52.7857 | 56.8671 
InterfModel=2 94 | 99.9003 | 99.7501 | 65.4496 | 51.3636 | 57.1226 
InterfModel=2 95 | 100.716 | 99.3662 | 66.7371 | 52.7556 | 55.5263 
InterfModel=2 96 | 100.872 | 99.567 | 66.179 | 53.0254 | 56.7527 
InterfModel=2 97 | 99.4119 | 99.6283 | 66.1731 | 52.8786 | 56.3327 
InterfModel=2 98 | 99.1929 | 99.2954 | 66.1926 | 53.2047 | 56.4534 
InterfModel=2 99 | 101.295 | 99.6954 | 66.6284 | 54.0006 | 55.1754 

