InterfModel=0,node=1 | 0 | 18.27 | 50.63 | 2184.97 | 743.93 
InterfModel=0,node=2 | 0 | 19.25 | 17.06 | 2244.2 | 717.29 
InterfModel=0,node=3 | 0.01 | 18.76 | 99.66 | 3418.55 | 957.86 
InterfModel=0,node=4 | 1385.91 | 17.42 | 61.38 | 4914.62 | 1089.4 
InterfModel=0,node=5 | 1547.39 | 14.43 | 116.74 | 4665.71 | 1123.5 
InterfModel=1,node=1 | 0 | 20.05 | 115.94 | 2010.17 | 851.09 
InterfModel=1,node=2 | 0 | 20.65 | 83.92 | 2052.02 | 841.17 
InterfModel=1,node=3 | 11.13 | 18.53 | 189.61 | 3180.2 | 1089.9 
InterfModel=1,node=4 | 2364.34 | 18.03 | 148.18 | 3766.34 | 1169.94 
InterfModel=1,node=5 | 2632.93 | 14.97 | 265.79 | 3359.95 | 1193.21 
InterfModel=2,node=1 | 0 | 18.14 | 89.32 | 2114.12 | 775.85 
InterfModel=2,node=2 | 0 | 19.72 | 11.65 | 2355.93 | 610.48 
InterfModel=2,node=3 | 0.7 | 18.12 | 154.77 | 3294.75 | 1024.16 
InterfModel=2,node=4 | 1851.51 | 17.19 | 94.82 | 4448.89 | 1055.08 
InterfModel=2,node=5 | 2190.18 | 14.4 | 194.02 | 3928.13 | 1140.92 
