CastaliaResults -i saida.txt -s Packets received per node -n --all -o2                                                                       

Application:Packets received per node
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 2954.32 | 2971.08 | 4427.25 | 6130.99 | 5957.45 
InterfModel=1 | 2897.08 | 2913 | 4341.09 | 5180.5 | 4922.38 
InterfModel=2 | 2919 | 2969.71 | 4374.45 | 5632.19 | 5331.73 
Application:Packets received per node - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 2960 | 2975 | 4419 | 6070 | 6082 
InterfModel=0 1 | 2945 | 2975 | 4431 | 6035 | 6009 
InterfModel=0 2 | 2963 | 2963 | 4437 | 6114 | 5972 
InterfModel=0 3 | 2955 | 2964 | 4417 | 6267 | 5871 
InterfModel=0 4 | 2955 | 2972 | 4414 | 6187 | 5918 
InterfModel=0 5 | 2956 | 2969 | 4420 | 6194 | 5937 
InterfModel=0 6 | 2949 | 2971 | 4421 | 5996 | 6115 
InterfModel=0 7 | 2963 | 2965 | 4429 | 6157 | 6019 
InterfModel=0 8 | 2959 | 2972 | 4438 | 6291 | 5751 
InterfModel=0 9 | 2968 | 2970 | 4432 | 6106 | 6076 
InterfModel=0 10 | 2947 | 2966 | 4410 | 6194 | 5867 
InterfModel=0 11 | 2954 | 2971 | 4424 | 6044 | 6012 
InterfModel=0 12 | 2947 | 2972 | 4433 | 6138 | 5928 
InterfModel=0 13 | 2952 | 2971 | 4442 | 6116 | 6006 
InterfModel=0 14 | 2968 | 2967 | 4436 | 6169 | 5907 
InterfModel=0 15 | 2951 | 2968 | 4432 | 6074 | 6022 
InterfModel=0 16 | 2948 | 2969 | 4437 | 6088 | 6039 
InterfModel=0 17 | 2947 | 2964 | 4417 | 6165 | 5955 
InterfModel=0 18 | 2953 | 2970 | 4427 | 6119 | 5941 
InterfModel=0 19 | 2949 | 2978 | 4437 | 6086 | 6021 
InterfModel=0 20 | 2959 | 2974 | 4430 | 6090 | 6009 
InterfModel=0 21 | 2948 | 2971 | 4423 | 6086 | 5978 
InterfModel=0 22 | 2948 | 2964 | 4428 | 6197 | 5840 
InterfModel=0 23 | 2959 | 2975 | 4424 | 6061 | 6084 
InterfModel=0 24 | 2955 | 2973 | 4430 | 6029 | 6068 
InterfModel=0 25 | 2951 | 2968 | 4401 | 5979 | 6038 
InterfModel=0 26 | 2960 | 2970 | 4439 | 6043 | 6013 
InterfModel=0 27 | 2948 | 2973 | 4417 | 6197 | 5792 
InterfModel=0 28 | 2960 | 2977 | 4419 | 6169 | 5923 
InterfModel=0 29 | 2959 | 2974 | 4435 | 6092 | 5997 
InterfModel=0 30 | 2963 | 2972 | 4423 | 6143 | 5955 
InterfModel=0 31 | 2941 | 2972 | 4439 | 6118 | 5948 
InterfModel=0 32 | 2959 | 2967 | 4433 | 6120 | 5924 
InterfModel=0 33 | 2954 | 2966 | 4420 | 6129 | 6030 
InterfModel=0 34 | 2959 | 2980 | 4416 | 6135 | 5936 
InterfModel=0 35 | 2948 | 2971 | 4430 | 6109 | 6053 
InterfModel=0 36 | 2949 | 2972 | 4422 | 6111 | 5961 
InterfModel=0 37 | 2957 | 2970 | 4439 | 6147 | 5861 
InterfModel=0 38 | 2963 | 2975 | 4407 | 6060 | 5999 
InterfModel=0 39 | 2938 | 2973 | 4429 | 6283 | 5739 
InterfModel=0 40 | 2949 | 2971 | 4425 | 6089 | 5991 
InterfModel=0 41 | 2950 | 2978 | 4433 | 6140 | 5978 
InterfModel=0 42 | 2946 | 2962 | 4410 | 6022 | 6015 
InterfModel=0 43 | 2961 | 2975 | 4425 | 6108 | 5969 
InterfModel=0 44 | 2953 | 2973 | 4433 | 6138 | 5928 
InterfModel=0 45 | 2940 | 2976 | 4432 | 5989 | 5943 
InterfModel=0 46 | 2961 | 2962 | 4435 | 6156 | 5993 
InterfModel=0 47 | 2949 | 2966 | 4436 | 6221 | 5821 
InterfModel=0 48 | 2948 | 2967 | 4412 | 6056 | 6021 
InterfModel=0 49 | 2960 | 2977 | 4443 | 6197 | 5831 
InterfModel=0 50 | 2950 | 2974 | 4417 | 6194 | 5911 
InterfModel=0 51 | 2959 | 2973 | 4422 | 6152 | 5962 
InterfModel=0 52 | 2967 | 2965 | 4427 | 6283 | 5847 
InterfModel=0 53 | 2962 | 2965 | 4435 | 6307 | 5813 
InterfModel=0 54 | 2958 | 2973 | 4422 | 6150 | 5921 
InterfModel=0 55 | 2965 | 2973 | 4422 | 6086 | 5982 
InterfModel=0 56 | 2958 | 2971 | 4438 | 6286 | 5842 
InterfModel=0 57 | 2964 | 2976 | 4432 | 6104 | 5879 
InterfModel=0 58 | 2953 | 2957 | 4415 | 6163 | 6007 
InterfModel=0 59 | 2946 | 2975 | 4429 | 6016 | 6039 
InterfModel=0 60 | 2963 | 2981 | 4427 | 6172 | 5884 
InterfModel=0 61 | 2955 | 2969 | 4428 | 6197 | 5848 
InterfModel=0 62 | 2963 | 2970 | 4432 | 6143 | 5925 
InterfModel=0 63 | 2954 | 2975 | 4410 | 6143 | 5878 
InterfModel=0 64 | 2953 | 2977 | 4425 | 6147 | 5960 
InterfModel=0 65 | 2964 | 2970 | 4431 | 6166 | 5893 
InterfModel=0 66 | 2953 | 2966 | 4422 | 6039 | 6067 
InterfModel=0 67 | 2955 | 2977 | 4445 | 6175 | 5890 
InterfModel=0 68 | 2963 | 2975 | 4447 | 6249 | 5892 
InterfModel=0 69 | 2942 | 2967 | 4421 | 6149 | 5989 
InterfModel=0 70 | 2957 | 2969 | 4423 | 6118 | 5853 
InterfModel=0 71 | 2951 | 2971 | 4412 | 6076 | 5923 
InterfModel=0 72 | 2951 | 2970 | 4423 | 6111 | 5944 
InterfModel=0 73 | 2953 | 2975 | 4430 | 6090 | 6002 
InterfModel=0 74 | 2944 | 2974 | 4417 | 6174 | 5954 
InterfModel=0 75 | 2947 | 2973 | 4423 | 6078 | 6030 
InterfModel=0 76 | 2950 | 2973 | 4424 | 6102 | 5964 
InterfModel=0 77 | 2952 | 2971 | 4429 | 6036 | 6156 
InterfModel=0 78 | 2951 | 2977 | 4432 | 6048 | 6042 
InterfModel=0 79 | 2958 | 2970 | 4435 | 6137 | 6007 
InterfModel=0 80 | 2967 | 2974 | 4421 | 6268 | 5948 
InterfModel=0 81 | 2955 | 2971 | 4439 | 6308 | 5761 
InterfModel=0 82 | 2958 | 2965 | 4444 | 6178 | 6080 
InterfModel=0 83 | 2951 | 2972 | 4426 | 6025 | 6043 
InterfModel=0 84 | 2957 | 2973 | 4432 | 6230 | 5887 
InterfModel=0 85 | 2967 | 2976 | 4436 | 6145 | 5950 
InterfModel=0 86 | 2957 | 2970 | 4418 | 6066 | 5951 
InterfModel=0 87 | 2960 | 2971 | 4434 | 6141 | 5935 
InterfModel=0 88 | 2962 | 2971 | 4436 | 6105 | 6052 
InterfModel=0 89 | 2958 | 2978 | 4440 | 6169 | 5984 
InterfModel=0 90 | 2946 | 2976 | 4434 | 6071 | 6080 
InterfModel=0 91 | 2951 | 2955 | 4428 | 6153 | 5948 
InterfModel=0 92 | 2959 | 2975 | 4418 | 6103 | 6013 
InterfModel=0 93 | 2948 | 2974 | 4431 | 6275 | 5865 
InterfModel=0 94 | 2948 | 2967 | 4436 | 6181 | 5886 
InterfModel=0 95 | 2948 | 2971 | 4418 | 6123 | 5954 
InterfModel=0 96 | 2953 | 2971 | 4427 | 6099 | 5986 
