CastaliaResults -i saida.txt -s Energy nJ/bit -n --all -o2                                                           

Application:Energy nJ/bit
 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=0 41 | 98.705 | 99.3366 | 65.0307 | 47.7354 | 48.5228 
InterfModel=0 42 | 99.0712 | 99.6657 | 64.9954 | 48.3986 | 48.0294 
InterfModel=0 43 | 99.111 | 99.3313 | 65.0214 | 47.9743 | 48.6488 
InterfModel=0 44 | 99.4518 | 99.2477 | 65.0123 | 47.6778 | 48.6965 
InterfModel=0 45 | 99.3974 | 99.1588 | 64.836 | 48.735 | 48.6773 
InterfModel=0 46 | 98.2238 | 99.5479 | 64.8623 | 47.3708 | 48.1255 
InterfModel=0 47 | 98.6773 | 99.4911 | 64.9904 | 47.0906 | 49.4578 
InterfModel=0 48 | 98.9311 | 99.4593 | 65.1062 | 48.3226 | 47.9727 
InterfModel=0 49 | 98.5247 | 99.3704 | 64.9021 | 47.0955 | 49.2759 
InterfModel=0 50 | 98.5007 | 99.3448 | 64.9391 | 47.1044 | 49.076 
InterfModel=0 51 | 98.7564 | 99.3666 | 64.9878 | 47.2509 | 48.655 
InterfModel=0 52 | 98.5155 | 99.5701 | 65.2968 | 46.621 | 49.5541 
InterfModel=0 53 | 98.6284 | 99.7847 | 64.9785 | 46.4487 | 49.7482 
InterfModel=0 54 | 98.7355 | 99.3002 | 65.2964 | 47.6906 | 48.8362 
InterfModel=0 55 | 98.5173 | 99.1629 | 64.9602 | 47.7578 | 48.4027 
InterfModel=0 56 | 98.3298 | 99.4389 | 64.8646 | 46.6049 | 49.5771 
InterfModel=0 57 | 98.7927 | 99.4936 | 64.96 | 47.885 | 49.4403 
InterfModel=0 58 | 99.1834 | 100.124 | 65.0443 | 47.7224 | 48.2373 
InterfModel=0 59 | 98.8657 | 99.5141 | 64.8774 | 48.4584 | 48.1426 
InterfModel=0 60 | 98.9104 | 99.1062 | 65.2386 | 47.3242 | 49.106 
InterfModel=0 61 | 98.628 | 99.7108 | 65.301 | 47.031 | 49.5755 
InterfModel=0 62 | 98.4894 | 99.5372 | 65.4221 | 47.484 | 48.6917 
InterfModel=0 63 | 98.8229 | 99.2201 | 65.4594 | 47.5552 | 48.7646 
InterfModel=0 64 | 98.8191 | 99.3056 | 65.2129 | 47.2533 | 48.4057 
InterfModel=0 65 | 98.5941 | 99.5495 | 65.4481 | 47.3127 | 48.9955 
InterfModel=0 66 | 98.9257 | 99.6615 | 64.9376 | 48.2363 | 47.6587 
InterfModel=0 67 | 98.4153 | 99.1781 | 64.6999 | 47.6331 | 49.4097 
InterfModel=0 68 | 98.0762 | 99.2613 | 64.8498 | 47.0397 | 48.7269 
InterfModel=0 69 | 99.3209 | 99.683 | 65.5171 | 47.3236 | 48.4181 
InterfModel=0 70 | 98.5309 | 99.4865 | 65.7032 | 47.6225 | 49.443 
InterfModel=0 71 | 98.723 | 99.5716 | 65.4075 | 47.9076 | 48.6466 
InterfModel=0 72 | 98.9236 | 99.2853 | 65.2879 | 47.951 | 48.5084 
InterfModel=0 73 | 98.6825 | 99.3605 | 65.4307 | 47.943 | 48.3333 
InterfModel=0 74 | 99.2921 | 99.01 | 64.9739 | 47.5229 | 48.6179 
InterfModel=0 75 | 98.6168 | 99.3429 | 65.3047 | 48.1388 | 47.9757 
InterfModel=0 76 | 99.0705 | 99.4999 | 65.0838 | 47.7245 | 48.197 
InterfModel=0 77 | 99.0028 | 99.4206 | 65.3643 | 48.5059 | 47.0798 
InterfModel=0 78 | 99.0311 | 99.2349 | 65.5947 | 48.3712 | 47.7906 
InterfModel=0 79 | 98.0818 | 99.4905 | 64.8677 | 47.632 | 48.3054 
InterfModel=0 80 | 98.4402 | 99.5047 | 65.4501 | 46.895 | 48.6836 
InterfModel=0 81 | 99.0273 | 99.3394 | 65.0886 | 46.5301 | 49.8935 
InterfModel=0 82 | 98.417 | 99.7895 | 64.8237 | 47.1949 | 47.7589 
InterfModel=0 83 | 98.8298 | 99.5281 | 65.9258 | 48.4691 | 48.1208 
InterfModel=0 84 | 98.6649 | 99.3834 | 65.6295 | 46.7719 | 49.1059 
InterfModel=0 85 | 98.6184 | 99.2393 | 65.0254 | 47.33 | 48.4693 
InterfModel=0 86 | 98.7169 | 99.4962 | 65.3997 | 48.2031 | 48.5541 
InterfModel=0 87 | 98.4756 | 99.3273 | 64.8988 | 47.6208 | 48.7098 
InterfModel=0 88 | 98.7997 | 99.6465 | 65.3221 | 47.8122 | 47.9312 
InterfModel=0 89 | 98.5023 | 99.3202 | 64.8218 | 47.2226 | 48.2941 
InterfModel=0 90 | 98.8913 | 99.2171 | 64.8339 | 48.2915 | 47.8693 
InterfModel=0 91 | 99.102 | 100.176 | 64.8351 | 47.5253 | 48.6493 
InterfModel=0 92 | 97.6718 | 99.2714 | 64.6109 | 47.9222 | 47.9832 
InterfModel=0 93 | 98.7022 | 99.3979 | 64.8456 | 46.6937 | 48.9846 
InterfModel=0 94 | 99.0576 | 99.7098 | 64.7192 | 47.2256 | 48.8317 
InterfModel=0 95 | 99.1325 | 99.3641 | 65.717 | 47.8145 | 48.6055 
InterfModel=0 96 | 99.1387 | 99.5034 | 65.3043 | 47.9333 | 48.3333 
InterfModel=0 97 | 100.04 | 99.3841 | 65.9043 | 48.1864 | 48.0787 
InterfModel=0 98 | 98.7947 | 99.3917 | 65.4687 | 48.0071 | 48.722 
InterfModel=0 99 | 99.2916 | 99.5353 | 65.3988 | 48.3873 | 47.8003 
InterfModel=1 0 | 99.7212 | 101.569 | 65.9697 | 56.6331 | 59.2126 
InterfModel=1 1 | 100.508 | 101.077 | 66.0612 | 57.2244 | 59.0034 
InterfModel=1 2 | 101.117 | 101.878 | 66.2039 | 55.772 | 59.0519 
InterfModel=1 3 | 99.8744 | 101.503 | 66.1901 | 55.6334 | 59.9793 
InterfModel=1 4 | 100.183 | 101.446 | 66.4271 | 54.7396 | 60.4058 
InterfModel=1 5 | 100.061 | 101.47 | 67.2753 | 57.2412 | 58.2461 
InterfModel=1 6 | 101.653 | 100.918 | 66.31 | 57.1979 | 58.2037 
InterfModel=1 7 | 101.45 | 101.626 | 65.7106 | 56.7823 | 57.9902 
InterfModel=1 8 | 101.131 | 101.508 | 66.1103 | 56.392 | 58.459 
InterfModel=1 9 | 100.702 | 101.5 | 67.0132 | 55.2339 | 59.4136 
InterfModel=1 10 | 101.403 | 101.777 | 66.2834 | 57.7815 | 59.0552 
InterfModel=1 11 | 100.774 | 101.121 | 66.3123 | 55.5933 | 58.4152 
InterfModel=1 12 | 101.114 | 101.084 | 66.275 | 56.5863 | 58.1386 
InterfModel=1 13 | 101.433 | 100.985 | 66.32 | 56.9209 | 59.7061 
InterfModel=1 14 | 100.198 | 101.201 | 65.8753 | 57.56 | 58.8532 
InterfModel=1 15 | 101.756 | 101.228 | 66.4312 | 55.9103 | 59.4861 
InterfModel=1 16 | 100.393 | 101.163 | 65.9102 | 56.2852 | 57.956 
InterfModel=1 17 | 101.37 | 101.725 | 66.6189 | 56.916 | 58.6681 
InterfModel=1 18 | 100.472 | 101.2 | 66.2995 | 56.535 | 57.7058 
InterfModel=1 19 | 100.962 | 101.578 | 66.9068 | 56.4159 | 58.8534 
InterfModel=1 20 | 99.9342 | 101.232 | 66.3997 | 57.6853 | 58.2228 
InterfModel=1 21 | 100.236 | 101.707 | 66.4876 | 57.4036 | 56.9977 
InterfModel=1 22 | 101.459 | 101.624 | 66.0081 | 56.4368 | 58.6833 
InterfModel=1 23 | 100.634 | 101.272 | 66.0975 | 57.4745 | 57.2925 
InterfModel=1 24 | 100.644 | 101.041 | 66.5827 | 57.3652 | 58.2194 
InterfModel=1 25 | 101.257 | 101.649 | 66.3249 | 55.0252 | 60.6363 
InterfModel=1 26 | 100.392 | 101.314 | 65.8035 | 55.897 | 59.9294 
InterfModel=1 27 | 101.206 | 101.959 | 66.1196 | 55.2154 | 60.9994 
InterfModel=1 28 | 101.014 | 101.333 | 65.9088 | 58.0533 | 56.985 
InterfModel=1 29 | 100.836 | 101.936 | 66.6979 | 55.982 | 59.0581 
InterfModel=1 30 | 100.744 | 102.103 | 65.8126 | 56.6903 | 57.9358 
InterfModel=1 31 | 100.445 | 101.376 | 66.26 | 56.7133 | 58.1858 
InterfModel=1 32 | 100.332 | 102.095 | 66.3793 | 56.2549 | 59.9669 
InterfModel=1 33 | 100.202 | 101.694 | 66.1331 | 56.7034 | 57.7035 
InterfModel=1 34 | 100.726 | 102.405 | 66.2326 | 55.3682 | 58.6803 
InterfModel=1 35 | 100.941 | 101.914 | 66.7325 | 55.248 | 59.4611 
InterfModel=1 36 | 99.87 | 101.572 | 66.1039 | 56.1073 | 58.566 
InterfModel=1 37 | 100.448 | 101.591 | 66.3208 | 57.7267 | 56.5678 
InterfModel=1 38 | 101.197 | 100.967 | 66.1995 | 56.4583 | 60.3516 
InterfModel=1 39 | 100.008 | 101.213 | 66.5866 | 57.1603 | 58.0315 
InterfModel=1 40 | 99.8705 | 100.903 | 66.0897 | 55.8436 | 59.9511 
InterfModel=1 41 | 100.729 | 100.977 | 66.6863 | 56.7778 | 58.4826 
InterfModel=1 42 | 100.729 | 102.38 | 67.0672 | 55.9094 | 59.8614 
InterfModel=1 43 | 101.283 | 102.068 | 66.3642 | 57.2601 | 57.4657 
InterfModel=1 44 | 100.127 | 101.82 | 66.5714 | 57.4134 | 58.1305 
InterfModel=1 45 | 101.592 | 101.156 | 66.5057 | 55.878 | 59.2078 
InterfModel=1 46 | 101.292 | 101.956 | 66.3534 | 55.6848 | 60.7231 
InterfModel=1 47 | 101.323 | 100.971 | 66.9404 | 55.4046 | 59.6221 
InterfModel=1 48 | 101.044 | 101.914 | 66.3554 | 55.5265 | 59.0472 
InterfModel=1 49 | 99.5334 | 101.326 | 66.6413 | 56.5981 | 59.8047 
InterfModel=1 50 | 101.467 | 101.12 | 66.0488 | 55.6177 | 59.7613 
InterfModel=1 51 | 100.337 | 101.648 | 66.8845 | 58.6512 | 56.9393 
InterfModel=1 52 | 100.188 | 101.237 | 66.8486 | 56.2744 | 59.0492 
InterfModel=1 53 | 100.521 | 100.948 | 66.6434 | 58.4178 | 57.3753 
InterfModel=1 54 | 99.5638 | 101.085 | 66.5945 | 55.042 | 59.2555 
InterfModel=1 55 | 100.664 | 101.178 | 66.5601 | 55.4526 | 60.1933 
InterfModel=1 56 | 101.056 | 101.393 | 66.4194 | 57.4056 | 59.1393 
InterfModel=1 57 | 100.485 | 101.653 | 65.9773 | 55.3288 | 59.2753 
InterfModel=1 58 | 100.397 | 101.254 | 66.3107 | 56.6772 | 58.948 
InterfModel=1 59 | 100.518 | 101.325 | 66.1108 | 55.9122 | 58.9351 
InterfModel=1 60 | 100.774 | 101.105 | 65.6956 | 56.5648 | 57.7555 
InterfModel=1 61 | 100.671 | 100.851 | 66.026 | 55.8833 | 58.6876 
InterfModel=1 62 | 100.717 | 101.382 | 66.3334 | 56.5549 | 59.2904 
InterfModel=1 63 | 101.079 | 101.571 | 66.3113 | 55.7465 | 60.2243 
InterfModel=1 64 | 100.641 | 101.423 | 66.9247 | 56.7988 | 58.0582 
InterfModel=1 65 | 100.729 | 101.924 | 66.7418 | 57.0187 | 58.1858 
InterfModel=1 66 | 100.405 | 101.028 | 67.0834 | 56.6797 | 58.5345 
InterfModel=1 67 | 100.55 | 101.64 | 66.8574 | 58.6751 | 57.4623 
InterfModel=1 68 | 99.4493 | 101.68 | 66.2341 | 57.1033 | 57.6077 
InterfModel=1 69 | 101.234 | 100.841 | 67.0752 | 57.4356 | 57.9481 
InterfModel=1 70 | 101.102 | 101.303 | 65.9242 | 56.5607 | 58.6256 
InterfModel=1 71 | 101.769 | 100.983 | 66.5063 | 56.2763 | 59.3146 
InterfModel=1 72 | 99.9738 | 101.33 | 66.0499 | 56.6814 | 59.173 
InterfModel=1 73 | 100.053 | 101.574 | 66.4946 | 55.9541 | 59.0397 
InterfModel=1 74 | 100.968 | 101.519 | 66.4547 | 56.7378 | 59.8133 
InterfModel=1 75 | 100.806 | 101.258 | 66.2184 | 54.6977 | 60.4507 
InterfModel=1 76 | 100.741 | 101.493 | 66.0971 | 56.8568 | 59.4436 
InterfModel=1 77 | 100.496 | 101.315 | 66.057 | 56.903 | 57.881 
InterfModel=1 78 | 100.302 | 101.952 | 66.2523 | 57.1048 | 59.2472 
InterfModel=1 79 | 101.15 | 100.896 | 65.9203 | 55.4723 | 58.2735 
InterfModel=1 80 | 100.77 | 101.074 | 66.344 | 56.3152 | 58.6372 
InterfModel=1 81 | 100.906 | 101.447 | 66.4484 | 55.5608 | 60.4736 
InterfModel=1 82 | 99.744 | 101.151 | 66.3935 | 55.5133 | 59.9258 
InterfModel=1 83 | 100.402 | 102.095 | 66.9562 | 56.7937 | 58.6145 
InterfModel=1 84 | 100.511 | 101.12 | 67.144 | 55.4745 | 58.5872 
InterfModel=1 85 | 100.845 | 101.413 | 65.8862 | 56.6605 | 57.9485 
InterfModel=1 86 | 100.578 | 101.217 | 66.2878 | 56.3963 | 59.59 
InterfModel=1 87 | 100.53 | 101.647 | 66.6599 | 59.2521 | 56.7547 
InterfModel=1 88 | 100.596 | 100.99 | 66.8859 | 56.9948 | 57.7101 
InterfModel=1 89 | 100.777 | 100.952 | 66.6157 | 57.1073 | 58.607 
InterfModel=1 90 | 100.922 | 101.543 | 66.2534 | 56.1248 | 59.1238 
InterfModel=1 91 | 100.753 | 101.363 | 66.7069 | 53.9781 | 60.2572 
InterfModel=1 92 | 100.755 | 101.387 | 66.7154 | 57.4207 | 58.8189 
InterfModel=1 93 | 100.211 | 101.688 | 66.4029 | 56.0617 | 58.5737 
InterfModel=1 94 | 100.682 | 101.456 | 66.7142 | 57.1598 | 58.423 
InterfModel=1 95 | 100.299 | 101.043 | 66.6428 | 57.1052 | 57.6028 
InterfModel=1 96 | 100.483 | 101.62 | 65.9363 | 56.1297 | 58.3174 
InterfModel=1 97 | 100.572 | 100.857 | 66.6046 | 58.4909 | 57.2166 
InterfModel=1 98 | 101.324 | 101.962 | 66.8764 | 56.4264 | 58.5604 
InterfModel=1 99 | 101.037 | 101.584 | 65.576 | 54.8685 | 59.9376 
InterfModel=2 0 | 99.4498 | 99.2704 | 65.8359 | 52.7616 | 54.4652 
InterfModel=2 1 | 100.634 | 99.6244 | 66.4039 | 51.6568 | 53.8459 
InterfModel=2 2 | 100.397 | 99.3548 | 65.894 | 52.1202 | 54.1755 
InterfModel=2 3 | 99.9549 | 99.2153 | 65.1192 | 52.0865 | 54.1648 
InterfModel=2 4 | 99.2712 | 99.1825 | 65.6685 | 51.4634 | 54.7479 
InterfModel=2 5 | 99.913 | 99.3361 | 65.9399 | 52.7991 | 52.9629 
InterfModel=2 6 | 99.9951 | 99.2236 | 66.2251 | 52.7033 | 52.106 
InterfModel=2 7 | 99.6808 | 99.4361 | 65.4522 | 50.9224 | 55.3549 
InterfModel=2 8 | 100.407 | 99.3473 | 66.1315 | 50.9165 | 54.1472 
InterfModel=2 9 | 99.2589 | 99.5829 | 65.6277 | 52.0228 | 54.4407 
InterfModel=2 10 | 100.452 | 99.1422 | 66.1547 | 51.4657 | 54.2302 
InterfModel=2 11 | 99.7462 | 99.4824 | 65.8483 | 51.6019 | 54.8883 
InterfModel=2 12 | 98.9301 | 99.896 | 66.0884 | 51.9814 | 54.0335 
InterfModel=2 13 | 100.19 | 99.7796 | 65.7413 | 51.2398 | 55.8028 
InterfModel=2 14 | 100.249 | 99.2913 | 66.2862 | 51.0199 | 53.8856 
InterfModel=2 15 | 100.38 | 99.4879 | 66.0932 | 51.0491 | 55.6835 
InterfModel=2 16 | 99.0053 | 99.629 | 65.6461 | 52.005 | 54.3068 
InterfModel=2 17 | 99.5337 | 99.5391 | 65.5394 | 51.6065 | 54.7297 
InterfModel=2 18 | 99.1126 | 99.642 | 66.3718 | 51.7743 | 54.6099 
InterfModel=2 19 | 99.6217 | 99.4958 | 66.3545 | 53.0385 | 52.2955 
InterfModel=2 20 | 99.598 | 99.2424 | 66.0099 | 51.7564 | 55.6187 
InterfModel=2 21 | 100.459 | 99.5833 | 65.9651 | 51.7411 | 53.6057 
InterfModel=2 22 | 99.4706 | 99.4504 | 64.9015 | 52.1361 | 53.447 
InterfModel=2 23 | 99.4314 | 99.4351 | 66.387 | 53.3819 | 53.9548 
InterfModel=2 24 | 100.45 | 99.8465 | 66.2209 | 52.735 | 54.0633 
InterfModel=2 25 | 100.192 | 99.7695 | 65.4407 | 52.2705 | 53.423 
InterfModel=2 26 | 100.194 | 99.4603 | 66.0632 | 51.209 | 54.7212 
InterfModel=2 27 | 100.299 | 99.4496 | 65.8597 | 53.2646 | 52.9272 
InterfModel=2 28 | 99.9107 | 99.6399 | 65.7019 | 51.7012 | 54.7921 
InterfModel=2 29 | 99.4586 | 99.4921 | 65.7567 | 52.9756 | 54.0797 
InterfModel=2 30 | 99.4657 | 99.6063 | 66.254 | 51.4971 | 52.6821 
InterfModel=2 31 | 100.331 | 99.4146 | 66.055 | 50.9722 | 55.8749 
InterfModel=2 32 | 100.095 | 99.5428 | 66.1828 | 52.7892 | 54.1346 
InterfModel=2 33 | 99.9398 | 100.001 | 65.4022 | 52.0619 | 54.2316 
InterfModel=2 34 | 100.541 | 99.565 | 66.406 | 52.1898 | 54.3127 
InterfModel=2 35 | 100.337 | 99.3475 | 65.4961 | 52.0502 | 53.7567 
InterfModel=2 36 | 100.107 | 99.5114 | 65.7265 | 51.6919 | 53.9923 
InterfModel=2 37 | 100.065 | 99.8261 | 66.1867 | 52.5211 | 52.5385 
InterfModel=2 38 | 100.242 | 99.6442 | 66.3386 | 51.3428 | 54.753 
InterfModel=2 39 | 99.4242 | 99.3393 | 65.6945 | 51.6068 | 54.5002 
InterfModel=2 40 | 100.212 | 99.3243 | 66.0701 | 51.7753 | 54.4121 
InterfModel=2 41 | 100.221 | 99.4467 | 65.6247 | 51.7823 | 53.7613 
InterfModel=2 42 | 99.619 | 99.2953 | 65.5431 | 52.4729 | 52.8941 
InterfModel=2 43 | 99.5133 | 99.7938 | 65.9348 | 52.2966 | 53.7283 
InterfModel=2 44 | 99.9741 | 99.6532 | 66.1735 | 51.9311 | 54.4544 
InterfModel=2 45 | 99.7085 | 99.3777 | 66.129 | 52.2034 | 53.6972 
InterfModel=2 46 | 100.1 | 99.838 | 65.3816 | 51.7144 | 54.2172 
InterfModel=2 47 | 100.499 | 99.4492 | 65.9369 | 50.8785 | 55.5838 
InterfModel=2 48 | 100.818 | 99.4334 | 66.0569 | 51.634 | 53.7323 
InterfModel=2 49 | 99.7742 | 99.3911 | 65.4385 | 52.267 | 54.6907 
InterfModel=2 50 | 99.2723 | 99.8483 | 66.0607 | 52.291 | 53.8609 
InterfModel=2 51 | 99.577 | 99.6522 | 65.6064 | 51.5418 | 55.0662 
InterfModel=2 52 | 99.4033 | 99.3954 | 66.3219 | 52.4726 | 54.0228 
InterfModel=2 53 | 99.1757 | 99.2853 | 65.552 | 51.4451 | 55.0492 
InterfModel=2 54 | 99.4368 | 99.4033 | 66.3075 | 51.0719 | 54.2975 
InterfModel=2 55 | 100.417 | 99.6128 | 66.0902 | 52.569 | 53.7541 
InterfModel=2 56 | 99.445 | 99.4598 | 66.43 | 52.7435 | 54.792 
InterfModel=2 57 | 100.059 | 99.6074 | 66.0534 | 51.9663 | 54.4471 
InterfModel=2 58 | 100.124 | 99.4241 | 66.1103 | 52.4129 | 53.7554 
InterfModel=2 59 | 100.025 | 99.3661 | 65.613 | 50.6519 | 54.3978 
InterfModel=2 60 | 100.528 | 99.2239 | 65.045 | 52.3446 | 53.8724 
InterfModel=2 61 | 99.3314 | 99.3897 | 65.7429 | 51.2297 | 55.2798 
InterfModel=2 62 | 99.6054 | 99.3997 | 66.0713 | 51.0751 | 55.6167 
InterfModel=2 63 | 100.042 | 99.546 | 65.439 | 52.0212 | 56.1623 
InterfModel=2 64 | 100.369 | 99.6527 | 66.0453 | 50.8894 | 54.3164 
InterfModel=2 65 | 99.9416 | 99.4973 | 65.193 | 50.9383 | 56.0449 
InterfModel=2 66 | 99.5239 | 99.6909 | 65.8009 | 51.7734 | 54.7287 
InterfModel=2 67 | 99.7553 | 99.3885 | 66.2445 | 52.4559 | 54.2662 
InterfModel=2 68 | 100.546 | 99.3415 | 65.5532 | 50.9616 | 55.2943 
InterfModel=2 69 | 100.34 | 99.0421 | 66.128 | 51.9355 | 54.7381 
InterfModel=2 70 | 100.348 | 99.5891 | 65.6167 | 51.8336 | 54.0811 
InterfModel=2 71 | 99.6582 | 99.45 | 66.2067 | 52.2085 | 54.1476 
InterfModel=2 72 | 100.016 | 99.6574 | 65.6513 | 51.6877 | 54.2464 
InterfModel=2 73 | 99.004 | 99.9351 | 65.5736 | 52.7712 | 52.8782 
InterfModel=2 74 | 99.9465 | 99.7475 | 65.9967 | 52.5947 | 53.379 
InterfModel=2 75 | 98.9084 | 99.3164 | 65.7627 | 51.7574 | 54.6873 
InterfModel=2 76 | 100.098 | 99.0875 | 66.1567 | 52.7026 | 53.5694 
InterfModel=2 77 | 99.3143 | 99.8985 | 66.0841 | 51.3114 | 55.3029 
InterfModel=2 78 | 100.969 | 99.3827 | 65.6964 | 50.7794 | 55.4981 
InterfModel=2 79 | 100.702 | 99.6123 | 66.3348 | 51.4811 | 55.1523 
InterfModel=2 80 | 100.608 | 99.5677 | 65.4598 | 51.4543 | 54.6118 
InterfModel=2 81 | 100.023 | 99.4771 | 65.5739 | 52.2743 | 53.4986 
InterfModel=2 82 | 99.9439 | 99.6006 | 65.9157 | 52.3197 | 52.538 
InterfModel=2 83 | 100.021 | 99.1842 | 65.9141 | 51.5229 | 54.1777 
InterfModel=2 84 | 99.9487 | 99.8386 | 65.7831 | 52.3641 | 54.1258 
InterfModel=2 85 | 100.417 | 99.5035 | 66.2035 | 51.2391 | 55.0415 
InterfModel=2 86 | 100.263 | 99.1251 | 65.8517 | 50.8867 | 54.0943 
InterfModel=2 87 | 99.8235 | 99.4727 | 65.9095 | 52.16 | 54.6354 
InterfModel=2 88 | 100.053 | 98.9102 | 66.0489 | 53.8332 | 52.8379 
InterfModel=2 89 | 99.3707 | 99.1492 | 66.0127 | 52.3048 | 54.1256 
InterfModel=2 90 | 99.927 | 99.3498 | 65.8538 | 51.331 | 54.1088 
InterfModel=2 91 | 100.44 | 99.5669 | 65.9056 | 51.332 | 54.5658 
InterfModel=2 92 | 100.781 | 99.446 | 66.0967 | 51.4305 | 54.3992 
InterfModel=2 93 | 100.143 | 99.6485 | 65.914 | 52.2496 | 54.2488 
InterfModel=2 94 | 99.4876 | 99.6248 | 65.7875 | 52.6666 | 52.7823 
InterfModel=2 95 | 100.231 | 99.7812 | 65.5912 | 51.5341 | 54.9307 
InterfModel=2 96 | 99.8317 | 99.3321 | 65.8698 | 52.8582 | 54.1812 
InterfModel=2 97 | 100.096 | 99.2595 | 65.5808 | 52.2128 | 54.3696 
InterfModel=2 98 | 99.5567 | 99.6143 | 66.03 | 51.1306 | 54.8572 
InterfModel=2 99 | 100.118 | 100.025 | 66.1443 | 51.635 | 54.1439 

