CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 0.015 | 0.009 | 0.016 | 0.182 | 0.206 
InterfModel=1 | 0.034 | 0.029 | 0.035 | 0.309 | 0.344 
InterfModel=2 | 0.027 | 0.01 | 0.028 | 0.249 | 0.289 
Application:Packets loss rate - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 0.0130044 | 0.00800264 | 0.0177817 | 0.190559 | 0.188959 
InterfModel=0 1 | 0.018006 | 0.00800264 | 0.0151145 | 0.195226 | 0.198693 
InterfModel=0 2 | 0.012004 | 0.012004 | 0.0137808 | 0.1848 | 0.203627 
InterfModel=0 3 | 0.0146716 | 0.0116705 | 0.0182263 | 0.164289 | 0.217096 
InterfModel=0 4 | 0.0146716 | 0.00900298 | 0.0188931 | 0.174847 | 0.210723 
InterfModel=0 5 | 0.0143381 | 0.0100033 | 0.0175595 | 0.174023 | 0.208189 
InterfModel=0 6 | 0.0166723 | 0.00933647 | 0.0173372 | 0.200427 | 0.184558 
InterfModel=0 7 | 0.012004 | 0.0113371 | 0.015559 | 0.178957 | 0.19736 
InterfModel=0 8 | 0.0133378 | 0.00900298 | 0.0135586 | 0.161088 | 0.233098 
InterfModel=0 9 | 0.0103368 | 0.0096699 | 0.0148922 | 0.185758 | 0.189759 
InterfModel=0 10 | 0.0173391 | 0.0113333 | 0.0197822 | 0.173913 | 0.217629 
InterfModel=0 11 | 0.015005 | 0.00933647 | 0.0166703 | 0.194026 | 0.198293 
InterfModel=0 12 | 0.0173391 | 0.00900298 | 0.01467 | 0.181491 | 0.209495 
InterfModel=0 13 | 0.0156719 | 0.00933647 | 0.0126695 | 0.184425 | 0.198986 
InterfModel=0 14 | 0.0103368 | 0.0106702 | 0.0140031 | 0.177357 | 0.212295 
InterfModel=0 15 | 0.0163333 | 0.0103368 | 0.0148922 | 0.190025 | 0.19696 
InterfModel=0 16 | 0.0170057 | 0.0100033 | 0.0137808 | 0.18805 | 0.194693 
InterfModel=0 17 | 0.0173391 | 0.0116705 | 0.0182263 | 0.177781 | 0.205894 
InterfModel=0 18 | 0.0153384 | 0.0096699 | 0.0157848 | 0.184025 | 0.207761 
InterfModel=0 19 | 0.017 | 0.00700235 | 0.0137808 | 0.188425 | 0.197093 
InterfModel=0 20 | 0.0133378 | 0.00833613 | 0.0153368 | 0.187783 | 0.198693 
InterfModel=0 21 | 0.0170057 | 0.00933647 | 0.0171111 | 0.188317 | 0.202721 
InterfModel=0 22 | 0.0170057 | 0.012 | 0.0157813 | 0.173733 | 0.221126 
InterfModel=0 23 | 0.0133378 | 0.00800264 | 0.0166703 | 0.191759 | 0.188584 
InterfModel=0 24 | 0.0146716 | 0.00866956 | 0.0153368 | 0.196026 | 0.190825 
InterfModel=0 25 | 0.0160053 | 0.0103368 | 0.0217826 | 0.202694 | 0.194826 
InterfModel=0 26 | 0.0130044 | 0.0096699 | 0.0133363 | 0.194159 | 0.19816 
InterfModel=0 27 | 0.0170057 | 0.009 | 0.0182263 | 0.173623 | 0.22763 
InterfModel=0 28 | 0.0133333 | 0.00733578 | 0.0177817 | 0.177247 | 0.210161 
InterfModel=0 29 | 0.0133378 | 0.00833613 | 0.0142254 | 0.187625 | 0.200293 
InterfModel=0 30 | 0.012004 | 0.00900298 | 0.0168927 | 0.180933 | 0.205894 
InterfModel=0 31 | 0.0193398 | 0.00900298 | 0.0133363 | 0.184158 | 0.206828 
InterfModel=0 32 | 0.0133378 | 0.0106702 | 0.01467 | 0.183782 | 0.210028 
InterfModel=0 33 | 0.015005 | 0.0110037 | 0.0175595 | 0.182691 | 0.195893 
InterfModel=0 34 | 0.0133378 | 0.00633544 | 0.0184485 | 0.181891 | 0.208428 
InterfModel=0 35 | 0.0170057 | 0.00933647 | 0.0153368 | 0.185358 | 0.192826 
InterfModel=0 36 | 0.017 | 0.00900298 | 0.0171149 | 0.185091 | 0.204988 
InterfModel=0 37 | 0.0140046 | 0.0096699 | 0.0133363 | 0.180291 | 0.218429 
InterfModel=0 38 | 0.012004 | 0.00800264 | 0.020449 | 0.192 | 0.200027 
InterfModel=0 39 | 0.0203401 | 0.00866956 | 0.015559 | 0.162155 | 0.234698 
InterfModel=0 40 | 0.0166723 | 0.00933647 | 0.0164481 | 0.188133 | 0.200987 
InterfModel=0 41 | 0.0163388 | 0.00700235 | 0.01467 | 0.181224 | 0.202721 
InterfModel=0 42 | 0.0176725 | 0.0123374 | 0.0197822 | 0.19696 | 0.197893 
InterfModel=0 43 | 0.0126709 | 0.00833333 | 0.0164481 | 0.1856 | 0.204027 
InterfModel=0 44 | 0.0153384 | 0.00866956 | 0.0148889 | 0.181382 | 0.209495 
InterfModel=0 45 | 0.0196732 | 0.00766921 | 0.0148922 | 0.20136 | 0.207494 
InterfModel=0 46 | 0.0126709 | 0.0123374 | 0.0142254 | 0.179091 | 0.200827 
InterfModel=0 47 | 0.0166723 | 0.0110037 | 0.0140031 | 0.170423 | 0.223763 
InterfModel=0 48 | 0.0170057 | 0.011 | 0.0193377 | 0.192318 | 0.196986 
InterfModel=0 49 | 0.0130044 | 0.00733578 | 0.0124472 | 0.173623 | 0.22243 
InterfModel=0 50 | 0.0163388 | 0.00833613 | 0.0182263 | 0.173913 | 0.211656 
InterfModel=0 51 | 0.0133378 | 0.00866956 | 0.0171149 | 0.179515 | 0.204855 
InterfModel=0 52 | 0.0106702 | 0.0113371 | 0.0162222 | 0.162155 | 0.220296 
InterfModel=0 53 | 0.0126666 | 0.0113371 | 0.0142254 | 0.158955 | 0.22483 
InterfModel=0 54 | 0.0136712 | 0.00866956 | 0.0171149 | 0.179891 | 0.210428 
InterfModel=0 55 | 0.0113371 | 0.00866956 | 0.0171149 | 0.188425 | 0.202294 
InterfModel=0 56 | 0.0136712 | 0.00933647 | 0.0135586 | 0.161755 | 0.221067 
InterfModel=0 57 | 0.0116705 | 0.00766921 | 0.0148922 | 0.186025 | 0.216029 
InterfModel=0 58 | 0.0153384 | 0.0140046 | 0.0188889 | 0.178157 | 0.19896 
InterfModel=0 59 | 0.0176725 | 0.00800264 | 0.015559 | 0.19776 | 0.194585 
InterfModel=0 60 | 0.012004 | 0.00600201 | 0.0160035 | 0.176957 | 0.215362 
InterfModel=0 61 | 0.0146716 | 0.0100033 | 0.0157813 | 0.173623 | 0.220059 
InterfModel=0 62 | 0.012004 | 0.0096699 | 0.0148922 | 0.180824 | 0.209895 
InterfModel=0 63 | 0.0153334 | 0.00800264 | 0.02 | 0.180824 | 0.216162 
InterfModel=0 64 | 0.0153384 | 0.00733578 | 0.0164481 | 0.180291 | 0.205227 
InterfModel=0 65 | 0.0116705 | 0.0096699 | 0.0151145 | 0.177867 | 0.214162 
InterfModel=0 66 | 0.0153384 | 0.0110037 | 0.0173333 | 0.194693 | 0.190959 
InterfModel=0 67 | 0.0146716 | 0.00733578 | 0.0120026 | 0.176557 | 0.214562 
InterfModel=0 68 | 0.012004 | 0.00800264 | 0.0115581 | 0.166689 | 0.21419 
InterfModel=0 69 | 0.0190063 | 0.0106702 | 0.0173372 | 0.180024 | 0.20136 
InterfModel=0 70 | 0.0140046 | 0.0100033 | 0.0168927 | 0.184049 | 0.219496 
InterfModel=0 71 | 0.0160053 | 0.00933647 | 0.0193377 | 0.189759 | 0.210161 
InterfModel=0 72 | 0.0160053 | 0.0096699 | 0.0168927 | 0.1852 | 0.207361 
InterfModel=0 73 | 0.0153384 | 0.00800264 | 0.0153368 | 0.188 | 0.19952 
InterfModel=0 74 | 0.0183395 | 0.00833613 | 0.0182263 | 0.17669 | 0.205922 
InterfModel=0 75 | 0.0173391 | 0.009 | 0.0168927 | 0.189492 | 0.195893 
InterfModel=0 76 | 0.0163388 | 0.00866956 | 0.0166703 | 0.186292 | 0.204694 
InterfModel=0 77 | 0.0156719 | 0.00966668 | 0.015559 | 0.195093 | 0.1792 
InterfModel=0 78 | 0.0160053 | 0.00733578 | 0.0151111 | 0.193492 | 0.1944 
InterfModel=0 79 | 0.0136712 | 0.0096699 | 0.0142254 | 0.181624 | 0.19896 
InterfModel=0 80 | 0.0106702 | 0.00833613 | 0.0173372 | 0.164155 | 0.206828 
InterfModel=0 81 | 0.0146716 | 0.00933647 | 0.0133363 | 0.158821 | 0.231764 
InterfModel=0 82 | 0.014 | 0.0113371 | 0.0122249 | 0.176047 | 0.189225 
InterfModel=0 83 | 0.0160053 | 0.00900298 | 0.0162258 | 0.196452 | 0.194159 
InterfModel=0 84 | 0.0143333 | 0.00866956 | 0.0148922 | 0.169223 | 0.214962 
InterfModel=0 85 | 0.0106702 | 0.00800002 | 0.0140031 | 0.180557 | 0.206455 
InterfModel=0 86 | 0.0140046 | 0.0096699 | 0.018004 | 0.191092 | 0.206428 
InterfModel=0 87 | 0.0130044 | 0.00966668 | 0.0144476 | 0.180982 | 0.208561 
InterfModel=0 88 | 0.0123374 | 0.00933647 | 0.0140031 | 0.185891 | 0.192851 
InterfModel=0 89 | 0.0136712 | 0.00700235 | 0.0133333 | 0.177467 | 0.202133 
InterfModel=0 90 | 0.0176725 | 0.00766921 | 0.0144476 | 0.190425 | 0.189225 
InterfModel=0 91 | 0.0160053 | 0.0146716 | 0.0157813 | 0.179381 | 0.206828 
InterfModel=0 92 | 0.0133378 | 0.00833333 | 0.018004 | 0.186158 | 0.19816 
InterfModel=0 93 | 0.0170057 | 0.00833613 | 0.0151145 | 0.16311 | 0.217896 
InterfModel=0 94 | 0.0170057 | 0.0106702 | 0.0140031 | 0.175757 | 0.215095 
InterfModel=0 95 | 0.0170057 | 0.00933647 | 0.018004 | 0.183491 | 0.206027 
InterfModel=0 96 | 0.0156667 | 0.00933647 | 0.0160035 | 0.186692 | 0.20176 
InterfModel=0 97 | 0.0233411 | 0.00933647 | 0.0195599 | 0.19736 | 0.196159 
InterfModel=0 98 | 0.015 | 0.011 | 0.0162258 | 0.188183 | 0.207122 
InterfModel=0 99 | 0.0136712 | 0.00900298 | 0.0144476 | 0.194826 | 0.191918 
InterfModel=1 0 | 0.0296766 | 0.0290096 | 0.032674 | 0.313375 | 0.347559 
InterfModel=1 1 | 0.0306769 | 0.0283428 | 0.0288953 | 0.318709 | 0.345025 
InterfModel=1 2 | 0.0373333 | 0.0326775 | 0.0333408 | 0.30124 | 0.34778 
InterfModel=1 3 | 0.0256752 | 0.0283428 | 0.0368971 | 0.29928 | 0.357248 
InterfModel=1 4 | 0.034 | 0.0296766 | 0.0306735 | 0.285105 | 0.36103 
InterfModel=1 5 | 0.0313438 | 0.0283428 | 0.0406757 | 0.318352 | 0.341245 
InterfModel=1 6 | 0.0410137 | 0.0263333 | 0.0322294 | 0.320533 | 0.339245 
InterfModel=1 7 | 0.039013 | 0.0296766 | 0.0353412 | 0.311908 | 0.334978 
InterfModel=1 8 | 0.0373458 | 0.0313438 | 0.0317848 | 0.307682 | 0.34658 
InterfModel=1 9 | 0.0293431 | 0.0286762 | 0.0451211 | 0.296706 | 0.350847 
InterfModel=1 10 | 0.0406802 | 0.0306769 | 0.0371194 | 0.32382 | 0.348846 
InterfModel=1 11 | 0.0320107 | 0.0256752 | 0.0375639 | 0.29928 | 0.342179 
InterfModel=1 12 | 0.036012 | 0.0260087 | 0.033563 | 0.310841 | 0.338578 
InterfModel=1 13 | 0.0366789 | 0.0243415 | 0.0353412 | 0.314617 | 0.352447 
InterfModel=1 14 | 0.0293431 | 0.0260087 | 0.0331185 | 0.318976 | 0.340312 
InterfModel=1 15 | 0.0413471 | 0.0286762 | 0.040898 | 0.30164 | 0.34978 
InterfModel=1 16 | 0.0290096 | 0.0266756 | 0.0317848 | 0.306307 | 0.335156 
InterfModel=1 17 | 0.0370123 | 0.0296766 | 0.0346743 | 0.315375 | 0.339779 
InterfModel=1 18 | 0.0310103 | 0.0256752 | 0.0328962 | 0.311775 | 0.331644 
InterfModel=1 19 | 0.0393465 | 0.0286762 | 0.0428984 | 0.305948 | 0.346226 
InterfModel=1 20 | 0.0283428 | 0.0276759 | 0.0288953 | 0.324043 | 0.340979 
InterfModel=1 21 | 0.0303435 | 0.0333444 | 0.0388975 | 0.321286 | 0.324043 
InterfModel=1 22 | 0.0396799 | 0.0286762 | 0.0344445 | 0.308174 | 0.341733 
InterfModel=1 23 | 0.0353451 | 0.0256752 | 0.0302289 | 0.320176 | 0.321643 
InterfModel=1 24 | 0.0346782 | 0.0280094 | 0.0406757 | 0.32471 | 0.337112 
InterfModel=1 25 | 0.0386795 | 0.0290096 | 0.0293398 | 0.288839 | 0.36303 
InterfModel=1 26 | 0.0296766 | 0.0260087 | 0.0295621 | 0.301374 | 0.358715 
InterfModel=1 27 | 0.0333444 | 0.0326775 | 0.031118 | 0.293333 | 0.366133 
InterfModel=1 28 | 0.0350116 | 0.0266756 | 0.0315626 | 0.330311 | 0.32582 
InterfModel=1 29 | 0.0340114 | 0.0320107 | 0.032674 | 0.30204 | 0.345913 
InterfModel=1 30 | 0.0336779 | 0.0363333 | 0.0368971 | 0.314217 | 0.331911 
InterfModel=1 31 | 0.0316667 | 0.0280094 | 0.0348967 | 0.311908 | 0.339691 
InterfModel=1 32 | 0.0320107 | 0.0340114 | 0.0322294 | 0.304041 | 0.3544 
InterfModel=1 33 | 0.0303435 | 0.0323441 | 0.0315626 | 0.312308 | 0.329244 
InterfModel=1 34 | 0.0343448 | 0.0376793 | 0.0293398 | 0.293372 | 0.342179 
InterfModel=1 35 | 0.0396799 | 0.0343448 | 0.0340075 | 0.294345 | 0.35218 
InterfModel=1 36 | 0.0283428 | 0.0310103 | 0.032674 | 0.304707 | 0.340845 
InterfModel=1 37 | 0.0290096 | 0.03001 | 0.0324516 | 0.322976 | 0.317733 
InterfModel=1 38 | 0.0353451 | 0.0253418 | 0.0346743 | 0.307949 | 0.361915 
InterfModel=1 39 | 0.0310103 | 0.0276759 | 0.0362303 | 0.316842 | 0.335867 
InterfModel=1 40 | 0.0366789 | 0.0230077 | 0.0391111 | 0.299373 | 0.355247 
InterfModel=1 41 | 0.0343448 | 0.0260087 | 0.0386667 | 0.312308 | 0.338445 
InterfModel=1 42 | 0.0380127 | 0.0363454 | 0.0366748 | 0.302533 | 0.357695 
InterfModel=1 43 | 0.0386795 | 0.0350116 | 0.0340075 | 0.317909 | 0.329377 
InterfModel=1 44 | 0.0320107 | 0.0323441 | 0.0444543 | 0.318976 | 0.339112 
InterfModel=1 45 | 0.0363454 | 0.0263421 | 0.0346743 | 0.302747 | 0.350047 
InterfModel=1 46 | 0.0363454 | 0.033011 | 0.0342298 | 0.297373 | 0.364364 
InterfModel=1 47 | 0.0370123 | 0.0250083 | 0.0355555 | 0.295812 | 0.351113 
InterfModel=1 48 | 0.0340114 | 0.0350116 | 0.0446766 | 0.294439 | 0.346046 
InterfModel=1 49 | 0.027 | 0.0273424 | 0.0342298 | 0.311108 | 0.349513 
InterfModel=1 50 | 0.0376793 | 0.0276667 | 0.0337778 | 0.297506 | 0.354981 
InterfModel=1 51 | 0.0333444 | 0.0326667 | 0.0340075 | 0.334711 | 0.320176 
InterfModel=1 52 | 0.0293431 | 0.0273424 | 0.0375639 | 0.307508 | 0.345779 
InterfModel=1 53 | 0.0346782 | 0.0263421 | 0.0373333 | 0.334978 | 0.32631 
InterfModel=1 54 | 0.0256752 | 0.0260087 | 0.0351111 | 0.290172 | 0.350267 
InterfModel=1 55 | 0.0343448 | 0.028 | 0.0375639 | 0.298573 | 0.358715 
InterfModel=1 56 | 0.0383461 | 0.0273424 | 0.0342298 | 0.322176 | 0.35018 
InterfModel=1 57 | 0.0353451 | 0.033011 | 0.0306735 | 0.293945 | 0.354047 
InterfModel=1 58 | 0.0303435 | 0.0280094 | 0.0353412 | 0.312575 | 0.343958 
InterfModel=1 59 | 0.0336779 | 0.0280094 | 0.0366748 | 0.302747 | 0.340312 
InterfModel=1 60 | 0.0326775 | 0.0253418 | 0.0331185 | 0.311642 | 0.333244 
InterfModel=1 61 | 0.0336779 | 0.0236745 | 0.034 | 0.299773 | 0.345113 
InterfModel=1 62 | 0.039013 | 0.0293431 | 0.0373417 | 0.308933 | 0.350847 
InterfModel=1 63 | 0.0366789 | 0.0306769 | 0.0313403 | 0.303681 | 0.356495 
InterfModel=1 64 | 0.0370123 | 0.0296766 | 0.0380085 | 0.312975 | 0.337112 
InterfModel=1 65 | 0.0320107 | 0.0320107 | 0.0355635 | 0.317242 | 0.336312 
InterfModel=1 66 | 0.0346667 | 0.024008 | 0.0411202 | 0.313642 | 0.344046 
InterfModel=1 67 | 0.0323441 | 0.03001 | 0.0388889 | 0.332444 | 0.32511 
InterfModel=1 68 | 0.0276759 | 0.0296766 | 0.0306735 | 0.317285 | 0.330577 
InterfModel=1 69 | 0.0343448 | 0.0263333 | 0.0415648 | 0.320443 | 0.335911 
InterfModel=1 70 | 0.039013 | 0.0286667 | 0.0304512 | 0.311683 | 0.342579 
InterfModel=1 71 | 0.0373458 | 0.0236745 | 0.0375639 | 0.304174 | 0.345113 
InterfModel=1 72 | 0.0320107 | 0.0283428 | 0.0322294 | 0.312042 | 0.345779 
InterfModel=1 73 | 0.0296766 | 0.0286762 | 0.0337853 | 0.29924 | 0.350627 
InterfModel=1 74 | 0.0326775 | 0.0276759 | 0.0346743 | 0.314133 | 0.351333 
InterfModel=1 75 | 0.0356786 | 0.0273424 | 0.0353333 | 0.288839 | 0.359162 
InterfModel=1 76 | 0.0346782 | 0.0306769 | 0.0337853 | 0.312883 | 0.348446 
InterfModel=1 77 | 0.0363454 | 0.026 | 0.0391198 | 0.315642 | 0.332178 
InterfModel=1 78 | 0.0310103 | 0.0323441 | 0.0386752 | 0.316842 | 0.353647 
InterfModel=1 79 | 0.0350116 | 0.0233411 | 0.0262281 | 0.29764 | 0.337512 
InterfModel=1 80 | 0.0373458 | 0.0243415 | 0.0333481 | 0.306574 | 0.341245 
InterfModel=1 81 | 0.0340114 | 0.03 | 0.0368971 | 0.299013 | 0.359515 
InterfModel=1 82 | 0.0260087 | 0.0246749 | 0.0366748 | 0.297067 | 0.351827 
InterfModel=1 83 | 0.0380127 | 0.036012 | 0.0424445 | 0.311375 | 0.339645 
InterfModel=1 84 | 0.0363454 | 0.0250083 | 0.0411202 | 0.297279 | 0.344179 
InterfModel=1 85 | 0.038 | 0.0286762 | 0.0297844 | 0.311642 | 0.332978 
InterfModel=1 86 | 0.0313438 | 0.0263421 | 0.0308958 | 0.305641 | 0.350447 
InterfModel=1 87 | 0.0340114 | 0.0293431 | 0.0344598 | 0.339557 | 0.317509 
InterfModel=1 88 | 0.0340114 | 0.0246749 | 0.0431207 | 0.315242 | 0.331378 
InterfModel=1 89 | 0.0320107 | 0.0233411 | 0.0422316 | 0.318533 | 0.34876 
InterfModel=1 90 | 0.0306769 | 0.0283428 | 0.0295621 | 0.304841 | 0.34916 
InterfModel=1 91 | 0.036012 | 0.0293431 | 0.0397866 | 0.276304 | 0.357562 
InterfModel=1 92 | 0.0316772 | 0.027009 | 0.0324516 | 0.32231 | 0.343779 
InterfModel=1 93 | 0.0350116 | 0.0323333 | 0.0317848 | 0.305548 | 0.344446 
InterfModel=1 94 | 0.0386795 | 0.0273424 | 0.036008 | 0.316442 | 0.333244 
InterfModel=1 95 | 0.0290096 | 0.0276759 | 0.036 | 0.315818 | 0.332844 
InterfModel=1 96 | 0.0333334 | 0.0293431 | 0.0284508 | 0.303414 | 0.340979 
InterfModel=1 97 | 0.0320107 | 0.0223408 | 0.0331185 | 0.335289 | 0.324443 
InterfModel=1 98 | 0.0373458 | 0.033011 | 0.0406666 | 0.306615 | 0.340045 
InterfModel=1 99 | 0.0366789 | 0.0293431 | 0.0317778 | 0.290039 | 0.360181 
InterfModel=2 0 | 0.0226742 | 0.00700235 | 0.0262281 | 0.260035 | 0.292611 
InterfModel=2 1 | 0.0303435 | 0.0106702 | 0.0266726 | 0.2463 | 0.284476 
InterfModel=2 2 | 0.027009 | 0.0100033 | 0.0277778 | 0.250833 | 0.291906 
InterfModel=2 3 | 0.0283428 | 0.00733578 | 0.021338 | 0.2508 | 0.286038 
InterfModel=2 4 | 0.0220073 | 0.00866956 | 0.0275617 | 0.245233 | 0.297106 
InterfModel=2 5 | 0.0246749 | 0.00833613 | 0.0306735 | 0.261136 | 0.267636 
InterfModel=2 6 | 0.0263421 | 0.00733578 | 0.0262281 | 0.262435 | 0.262168 
InterfModel=2 7 | 0.0256752 | 0.00933331 | 0.024 | 0.232862 | 0.305774 
InterfModel=2 8 | 0.03001 | 0.00833613 | 0.0320071 | 0.233765 | 0.286838 
InterfModel=2 9 | 0.0256667 | 0.00900298 | 0.0248944 | 0.250033 | 0.291106 
InterfModel=2 10 | 0.03001 | 0.00800264 | 0.0308958 | 0.243099 | 0.288305 
InterfModel=2 11 | 0.0253418 | 0.00833613 | 0.0260058 | 0.2467 | 0.295906 
InterfModel=2 12 | 0.0203401 | 0.0143381 | 0.0262281 | 0.252567 | 0.287372 
InterfModel=2 13 | 0.0260087 | 0.0103368 | 0.0257835 | 0.236298 | 0.307908 
InterfModel=2 14 | 0.0260087 | 0.00666887 | 0.0377862 | 0.241365 | 0.282438 
InterfModel=2 15 | 0.0296766 | 0.0096699 | 0.0288953 | 0.232595 | 0.303374 
InterfModel=2 16 | 0.0223408 | 0.00900298 | 0.0277839 | 0.2519 | 0.289905 
InterfModel=2 17 | 0.0226742 | 0.0096699 | 0.0275556 | 0.244566 | 0.291772 
InterfModel=2 18 | 0.0236745 | 0.0106702 | 0.0257835 | 0.245499 | 0.293906 
InterfModel=2 19 | 0.0280094 | 0.0106702 | 0.032674 | 0.267102 | 0.265502 
InterfModel=2 20 | 0.0290096 | 0.0096699 | 0.0286731 | 0.2463 | 0.306348 
InterfModel=2 21 | 0.0316772 | 0.0126709 | 0.0293398 | 0.246933 | 0.283238 
InterfModel=2 22 | 0.0276667 | 0.0106702 | 0.0257835 | 0.252334 | 0.278074 
InterfModel=2 23 | 0.0253418 | 0.0100033 | 0.0300066 | 0.270036 | 0.281371 
InterfModel=2 24 | 0.0260087 | 0.012004 | 0.0277839 | 0.258602 | 0.286343 
InterfModel=2 25 | 0.0283428 | 0.0110037 | 0.0266726 | 0.254201 | 0.275273 
InterfModel=2 26 | 0.0296766 | 0.00933647 | 0.0275617 | 0.237797 | 0.297773 
InterfModel=2 27 | 0.0293431 | 0.00800264 | 0.0280062 | 0.270533 | 0.265369 
InterfModel=2 28 | 0.0233411 | 0.0113333 | 0.0297844 | 0.249767 | 0.298346 
InterfModel=2 29 | 0.0276759 | 0.00933647 | 0.0257835 | 0.261902 | 0.283771 
InterfModel=2 30 | 0.0250083 | 0.00900298 | 0.031118 | 0.241365 | 0.275503 
InterfModel=2 31 | 0.0293431 | 0.0096699 | 0.0264444 | 0.236965 | 0.308841 
InterfModel=2 32 | 0.0250083 | 0.0103334 | 0.0326667 | 0.259368 | 0.287105 
InterfModel=2 33 | 0.03001 | 0.0130044 | 0.0235608 | 0.2527 | 0.293106 
InterfModel=2 34 | 0.0273424 | 0.0096699 | 0.0282285 | 0.256568 | 0.285505 
InterfModel=2 35 | 0.03001 | 0.00833613 | 0.0271171 | 0.250433 | 0.285238 
InterfModel=2 36 | 0.0253418 | 0.0113371 | 0.0251167 | 0.242566 | 0.286476 
InterfModel=2 37 | 0.0280094 | 0.0130044 | 0.0280062 | 0.259635 | 0.26207 
InterfModel=2 38 | 0.0246749 | 0.0113333 | 0.0295621 | 0.244566 | 0.296573 
InterfModel=2 39 | 0.0253418 | 0.00866956 | 0.0282222 | 0.244699 | 0.2944 
InterfModel=2 40 | 0.0293431 | 0.00900298 | 0.0291176 | 0.2471 | 0.293906 
InterfModel=2 41 | 0.0343448 | 0.0100033 | 0.0215604 | 0.247266 | 0.282704 
InterfModel=2 42 | 0.0296766 | 0.00999999 | 0.0262281 | 0.260701 | 0.270569 
InterfModel=2 43 | 0.0230077 | 0.0123374 | 0.0280062 | 0.254967 | 0.278304 
InterfModel=2 44 | 0.024008 | 0.00933647 | 0.0257835 | 0.249633 | 0.290172 
InterfModel=2 45 | 0.0266756 | 0.00800264 | 0.0306735 | 0.257669 | 0.281942 
InterfModel=2 46 | 0.0253418 | 0.0123374 | 0.0293398 | 0.2471 | 0.286876 
InterfModel=2 47 | 0.033011 | 0.0100033 | 0.0244499 | 0.234165 | 0.3064 
InterfModel=2 48 | 0.0286762 | 0.00866956 | 0.0268949 | 0.2475 | 0.281942 
InterfModel=2 49 | 0.025 | 0.0100033 | 0.0242276 | 0.252967 | 0.299907 
InterfModel=2 50 | 0.0236745 | 0.014 | 0.0260058 | 0.255367 | 0.283542 
InterfModel=2 51 | 0.0243415 | 0.0103368 | 0.0242276 | 0.243099 | 0.296573 
InterfModel=2 52 | 0.022 | 0.00866956 | 0.0300066 | 0.257101 | 0.282438 
InterfModel=2 53 | 0.0233411 | 0.0096699 | 0.0251167 | 0.244966 | 0.30204 
InterfModel=2 54 | 0.0233411 | 0.00766921 | 0.0302289 | 0.236165 | 0.296973 
InterfModel=2 55 | 0.0296766 | 0.0123374 | 0.0273394 | 0.256301 | 0.282704 
InterfModel=2 56 | 0.0223408 | 0.0103368 | 0.0280062 | 0.261403 | 0.293372 
InterfModel=2 57 | 0.027009 | 0.0103334 | 0.028 | 0.244433 | 0.287277 
InterfModel=2 58 | 0.0290096 | 0.00900298 | 0.0331185 | 0.259235 | 0.283809 
InterfModel=2 59 | 0.024008 | 0.00999999 | 0.0300066 | 0.232698 | 0.290077 
InterfModel=2 60 | 0.0323441 | 0.00833613 | 0.0242276 | 0.256133 | 0.282038 
InterfModel=2 61 | 0.0220073 | 0.00766921 | 0.0268889 | 0.238565 | 0.30244 
InterfModel=2 62 | 0.0233411 | 0.0103368 | 0.0264503 | 0.235631 | 0.312933 
InterfModel=2 63 | 0.029 | 0.0103334 | 0.0244499 | 0.252567 | 0.310308 
InterfModel=2 64 | 0.0273424 | 0.0106702 | 0.0273394 | 0.235098 | 0.291144 
InterfModel=2 65 | 0.0266666 | 0.0100033 | 0.0277839 | 0.234831 | 0.307949 
InterfModel=2 66 | 0.0260087 | 0.0100033 | 0.0220049 | 0.249067 | 0.296479 
InterfModel=2 67 | 0.0233333 | 0.00833613 | 0.0302289 | 0.252034 | 0.284838 
InterfModel=2 68 | 0.0326775 | 0.0096699 | 0.0255612 | 0.234565 | 0.304974 
InterfModel=2 69 | 0.0286762 | 0.00733578 | 0.0320071 | 0.248166 | 0.291906 
InterfModel=2 70 | 0.0303435 | 0.0100033 | 0.0257835 | 0.245766 | 0.284305 
InterfModel=2 71 | 0.0236745 | 0.0096699 | 0.0275617 | 0.255733 | 0.286305 
InterfModel=2 72 | 0.0303435 | 0.012 | 0.0291111 | 0.243632 | 0.289505 
InterfModel=2 73 | 0.0233411 | 0.0126709 | 0.0282285 | 0.257368 | 0.267769 
InterfModel=2 74 | 0.0266756 | 0.0116705 | 0.0260058 | 0.257135 | 0.27857 
InterfModel=2 75 | 0.0236745 | 0.00933647 | 0.0231162 | 0.247233 | 0.293906 
InterfModel=2 76 | 0.0253418 | 0.00666887 | 0.0315626 | 0.259269 | 0.277637 
