CastaliaResults -i saida.txt -s Packets reception rate -n --all -o2                                                                    

Application:Packets reception rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 0.985 | 0.991 | 0.984 | 0.818 | 0.794 
InterfModel=1 | 0.966 | 0.971 | 0.965 | 0.691 | 0.656 
InterfModel=2 | 0.973 | 0.99 | 0.972 | 0.751 | 0.711 
Application:Packets reception rate - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 0.986996 | 0.991997 | 0.982218 | 0.809441 | 0.811041 
InterfModel=0 1 | 0.981994 | 0.991997 | 0.984886 | 0.804774 | 0.801307 
InterfModel=0 2 | 0.987996 | 0.987996 | 0.986219 | 0.8152 | 0.796373 
InterfModel=0 3 | 0.985328 | 0.988329 | 0.981774 | 0.835711 | 0.782904 
InterfModel=0 4 | 0.985328 | 0.990997 | 0.981107 | 0.825153 | 0.789277 
InterfModel=0 5 | 0.985662 | 0.989997 | 0.982441 | 0.825977 | 0.791811 
InterfModel=0 6 | 0.983328 | 0.990664 | 0.982663 | 0.799573 | 0.815442 
InterfModel=0 7 | 0.987996 | 0.988663 | 0.984441 | 0.821043 | 0.80264 
InterfModel=0 8 | 0.986662 | 0.990997 | 0.986441 | 0.838912 | 0.766902 
InterfModel=0 9 | 0.989663 | 0.99033 | 0.985108 | 0.814242 | 0.810241 
InterfModel=0 10 | 0.982661 | 0.988667 | 0.980218 | 0.826087 | 0.782371 
InterfModel=0 11 | 0.984995 | 0.990664 | 0.98333 | 0.805974 | 0.801707 
InterfModel=0 12 | 0.982661 | 0.990997 | 0.98533 | 0.818509 | 0.790505 
InterfModel=0 13 | 0.984328 | 0.990664 | 0.98733 | 0.815575 | 0.801014 
InterfModel=0 14 | 0.989663 | 0.98933 | 0.985997 | 0.822643 | 0.787705 
InterfModel=0 15 | 0.983667 | 0.989663 | 0.985108 | 0.809975 | 0.80304 
InterfModel=0 16 | 0.982994 | 0.989997 | 0.986219 | 0.81195 | 0.805307 
InterfModel=0 17 | 0.982661 | 0.988329 | 0.981774 | 0.822219 | 0.794106 
InterfModel=0 18 | 0.984662 | 0.99033 | 0.984215 | 0.815975 | 0.792239 
InterfModel=0 19 | 0.983 | 0.992998 | 0.986219 | 0.811575 | 0.802907 
