CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 0.03 | 0.014 | 0.035 | 0.219 | 0.252 
InterfModel=1 | 0.067 | 0.051 | 0.086 | 0.394 | 0.458 
InterfModel=2 | 0.048 | 0.013 | 0.055 | 0.292 | 0.358 
Application:Packets loss rate - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 0.0340114 | 0.0133378 | 0.033563 | 0.212828 | 0.265769 
InterfModel=0 1 | 0.0243415 | 0.0166723 | 0.0355635 | 0.22243 | 0.245766 
InterfModel=0 2 | 0.0296766 | 0.0123374 | 0.0340075 | 0.224133 | 0.250433 
InterfModel=0 3 | 0.0356786 | 0.018006 | 0.032674 | 0.240565 | 0.228297 
InterfModel=0 4 | 0.0386795 | 0.0170057 | 0.0375639 | 0.209523 | 0.2518 
InterfModel=0 5 | 0.0376793 | 0.0163388 | 0.036008 | 0.213628 | 0.238864 
InterfModel=0 6 | 0.0323441 | 0.015005 | 0.0357857 | 0.221096 | 0.2452 
InterfModel=0 7 | 0.0310103 | 0.0146716 | 0.032674 | 0.217229 | 0.267902 
InterfModel=0 8 | 0.0286762 | 0.0113371 | 0.0355635 | 0.214562 | 0.249367 
InterfModel=0 9 | 0.0306769 | 0.00900298 | 0.0333408 | 0.226164 | 0.2495 
InterfModel=0 10 | 0.0296766 | 0.014 | 0.0415648 | 0.224593 | 0.243766 
InterfModel=0 11 | 0.0303435 | 0.015005 | 0.0366748 | 0.200427 | 0.276437 
InterfModel=0 12 | 0.0306769 | 0.0146716 | 0.036008 | 0.22803 | 0.247233 
InterfModel=0 13 | 0.0250083 | 0.0126709 | 0.0322294 | 0.19976 | 0.259136 
InterfModel=0 14 | 0.0393465 | 0.0130044 | 0.0322294 | 0.211228 | 0.238565 
InterfModel=0 15 | 0.033 | 0.0133378 | 0.0411202 | 0.209628 | 0.263102 
InterfModel=0 16 | 0.0293431 | 0.0176725 | 0.0315626 | 0.214857 | 0.246566 
InterfModel=0 17 | 0.0283428 | 0.0143381 | 0.0373417 | 0.210456 | 0.261101 
InterfModel=0 18 | 0.0256752 | 0.0116705 | 0.0349044 | 0.223096 | 0.241899 
InterfModel=0 19 | 0.0303333 | 0.0106702 | 0.0382307 | 0.210561 | 0.256034 
InterfModel=0 20 | 0.033011 | 0.0110037 | 0.0302289 | 0.218325 | 0.252434 
InterfModel=0 21 | 0.0336779 | 0.0146716 | 0.0364444 | 0.214991 | 0.261803 
InterfModel=0 22 | 0.0273424 | 0.0126666 | 0.0388975 | 0.228933 | 0.240731 
InterfModel=0 23 | 0.0226742 | 0.0126709 | 0.0317848 | 0.233631 | 0.229795 
InterfModel=0 24 | 0.0310103 | 0.0133378 | 0.0406757 | 0.210561 | 0.242699 
InterfModel=0 25 | 0.03001 | 0.0140046 | 0.0377862 | 0.235898 | 0.245366 
InterfModel=0 26 | 0.0280094 | 0.0126709 | 0.0422316 | 0.215629 | 0.255234 
InterfModel=0 27 | 0.0253418 | 0.0126666 | 0.0388975 | 0.225897 | 0.256034 
InterfModel=0 28 | 0.0326667 | 0.0100033 | 0.036008 | 0.234196 | 0.238165 
InterfModel=0 29 | 0.0266756 | 0.0146716 | 0.0322294 | 0.230964 | 0.249767 
InterfModel=0 30 | 0.027009 | 0.0133378 | 0.033563 | 0.220267 | 0.257234 
InterfModel=0 31 | 0.0283428 | 0.00833613 | 0.0300066 | 0.209495 | 0.246833 
InterfModel=0 32 | 0.03001 | 0.0123374 | 0.0317848 | 0.232729 | 0.244166 
InterfModel=0 33 | 0.0346782 | 0.0136712 | 0.0395644 | 0.213895 | 0.253767 
InterfModel=0 34 | 0.0230077 | 0.0143381 | 0.038453 | 0.212162 | 0.2487 
InterfModel=0 35 | 0.0280094 | 0.012004 | 0.0366748 | 0.218029 | 0.244166 
InterfModel=0 36 | 0.0286667 | 0.0116705 | 0.038453 | 0.230431 | 0.243265 
InterfModel=0 37 | 0.0320107 | 0.0140046 | 0.0397866 | 0.213095 | 0.260435 
InterfModel=0 38 | 0.0230077 | 0.0136712 | 0.0382307 | 0.2128 | 0.2511 
InterfModel=0 39 | 0.0213404 | 0.0130044 | 0.0344521 | 0.234165 | 0.229097 
InterfModel=0 40 | 0.033011 | 0.0163388 | 0.0391198 | 0.218133 | 0.268872 
InterfModel=0 41 | 0.0336779 | 0.0170057 | 0.0380085 | 0.208561 | 0.251534 
InterfModel=0 42 | 0.0250083 | 0.0136712 | 0.0375639 | 0.234431 | 0.251767 
InterfModel=0 43 | 0.0286762 | 0.0126666 | 0.0317848 | 0.200267 | 0.282971 
InterfModel=0 44 | 0.0266756 | 0.0113371 | 0.0326667 | 0.219925 | 0.248433 
InterfModel=0 45 | 0.027009 | 0.0143381 | 0.0333408 | 0.232564 | 0.244166 
InterfModel=0 46 | 0.0290096 | 0.015005 | 0.033563 | 0.209495 | 0.262603 
InterfModel=0 47 | 0.0323441 | 0.0126709 | 0.0351189 | 0.219763 | 0.250033 
InterfModel=0 48 | 0.0266756 | 0.012 | 0.0380085 | 0.21219 | 0.242065 
InterfModel=0 49 | 0.0296766 | 0.0143381 | 0.0366748 | 0.223496 | 0.244166 
InterfModel=0 50 | 0.0373458 | 0.0143381 | 0.0304512 | 0.240197 | 0.243798 
InterfModel=0 51 | 0.0296766 | 0.0116705 | 0.036008 | 0.200854 | 0.277941 
InterfModel=0 52 | 0.0303435 | 0.0106702 | 0.0333334 | 0.214029 | 0.256968 
InterfModel=0 53 | 0.0326667 | 0.0153384 | 0.0371194 | 0.237098 | 0.240299 
InterfModel=0 54 | 0.0296766 | 0.0100033 | 0.0344521 | 0.220563 | 0.255234 
InterfModel=0 55 | 0.0223408 | 0.0106702 | 0.0388975 | 0.217362 | 0.248833 
InterfModel=0 56 | 0.03001 | 0.012004 | 0.0337853 | 0.210961 | 0.259467 
InterfModel=0 57 | 0.033011 | 0.0160053 | 0.0371194 | 0.210295 | 0.259635 
InterfModel=0 58 | 0.0290096 | 0.0146716 | 0.0362222 | 0.218963 | 0.247366 
InterfModel=0 59 | 0.033011 | 0.0146716 | 0.040898 | 0.216162 | 0.255935 
InterfModel=0 60 | 0.0276759 | 0.0160053 | 0.0351189 | 0.216696 | 0.264835 
InterfModel=0 61 | 0.0293431 | 0.0163388 | 0.0382307 | 0.199493 | 0.26287 
InterfModel=0 62 | 0.0326775 | 0.0126709 | 0.0380085 | 0.222563 | 0.245766 
InterfModel=0 63 | 0.0363333 | 0.0176725 | 0.0335556 | 0.218029 | 0.258701 
InterfModel=0 64 | 0.0256752 | 0.0153384 | 0.0324516 | 0.215762 | 0.252967 
InterfModel=0 65 | 0.027009 | 0.0123374 | 0.0322294 | 0.2288 | 0.253234 
InterfModel=0 66 | 0.0316772 | 0.012004 | 0.032 | 0.221363 | 0.245366 
InterfModel=0 67 | 0.0336779 | 0.0176725 | 0.032674 | 0.216562 | 0.262835 
InterfModel=0 68 | 0.027009 | 0.0133378 | 0.0295621 | 0.219363 | 0.265404 
InterfModel=0 69 | 0.0303435 | 0.0173391 | 0.0342298 | 0.202294 | 0.266302 
InterfModel=0 70 | 0.0310103 | 0.012004 | 0.040898 | 0.227927 | 0.254434 
InterfModel=0 71 | 0.033011 | 0.0113371 | 0.0328962 | 0.222963 | 0.2463 
InterfModel=0 72 | 0.0306769 | 0.0153384 | 0.0348967 | 0.203467 | 0.256834 
InterfModel=0 73 | 0.0293431 | 0.0100033 | 0.0320071 | 0.2432 | 0.246199 
InterfModel=0 74 | 0.0333444 | 0.0156719 | 0.0364525 | 0.199893 | 0.258069 
InterfModel=0 75 | 0.0293431 | 0.0153334 | 0.0348967 | 0.207761 | 0.263768 
InterfModel=0 76 | 0.0293431 | 0.0133378 | 0.0275617 | 0.222696 | 0.2535 
InterfModel=0 77 | 0.0286762 | 0.0143333 | 0.0402312 | 0.216696 | 0.249733 
InterfModel=0 78 | 0.0293431 | 0.0110037 | 0.0395555 | 0.221096 | 0.2536 
InterfModel=0 79 | 0.027009 | 0.012004 | 0.0377862 | 0.225763 | 0.254434 
InterfModel=0 80 | 0.0250083 | 0.0136712 | 0.0317848 | 0.233098 | 0.236165 
InterfModel=0 81 | 0.0293431 | 0.0130044 | 0.038453 | 0.233898 | 0.242032 
InterfModel=0 82 | 0.0296667 | 0.0190063 | 0.038453 | 0.201254 | 0.273103 
InterfModel=0 83 | 0.0280094 | 0.0140046 | 0.0246722 | 0.227261 | 0.257501 
InterfModel=0 84 | 0.0313333 | 0.0130044 | 0.0331185 | 0.182958 | 0.278837 
InterfModel=0 85 | 0.0266756 | 0.0156667 | 0.0373417 | 0.222163 | 0.255001 
InterfModel=0 86 | 0.0303435 | 0.0156719 | 0.0402312 | 0.221867 | 0.245366 
InterfModel=0 87 | 0.036012 | 0.014 | 0.0380085 | 0.228728 | 0.254967 
InterfModel=0 88 | 0.0250083 | 0.0130044 | 0.0342298 | 0.209361 | 0.265004 
InterfModel=0 89 | 0.03001 | 0.0153384 | 0.0335556 | 0.2088 | 0.246667 
InterfModel=0 90 | 0.0343448 | 0.015005 | 0.033563 | 0.210561 | 0.268436 
InterfModel=0 91 | 0.027009 | 0.0113371 | 0.0404534 | 0.233529 | 0.2491 
