CastaliaResults -i saida.txt -s Consumed Energy -n --all -o2                                                             

ResourceManager:Consumed Energy
 | node=0 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=2 24 | 0.932581 | 0.244508 | 0.248257 | 0.242048 | 0.244931 | 0.243779 
InterfModel=2 25 | 0.932577 | 0.244544 | 0.248319 | 0.241067 | 0.244111 | 0.240703 
InterfModel=2 26 | 0.93254 | 0.244446 | 0.24831 | 0.241858 | 0.245247 | 0.242433 
InterfModel=2 27 | 0.932549 | 0.245077 | 0.248263 | 0.240852 | 0.244663 | 0.241252 
InterfModel=2 28 | 0.932459 | 0.24544 | 0.248004 | 0.242304 | 0.243949 | 0.242387 
InterfModel=2 29 | 0.932555 | 0.245417 | 0.248244 | 0.241727 | 0.243816 | 0.24047 
InterfModel=2 30 | 0.932566 | 0.245557 | 0.248212 | 0.243298 | 0.2443 | 0.241548 
InterfModel=2 31 | 0.932556 | 0.244968 | 0.248477 | 0.240582 | 0.245849 | 0.24347 
InterfModel=2 32 | 0.932512 | 0.245496 | 0.248006 | 0.241303 | 0.242884 | 0.239973 
InterfModel=2 33 | 0.932505 | 0.243549 | 0.247846 | 0.242215 | 0.244272 | 0.242625 
InterfModel=2 34 | 0.932578 | 0.245152 | 0.248329 | 0.241557 | 0.245911 | 0.242906 
InterfModel=2 35 | 0.932586 | 0.244818 | 0.248113 | 0.242596 | 0.245892 | 0.242758 
InterfModel=2 36 | 0.93257 | 0.245621 | 0.247582 | 0.240817 | 0.245512 | 0.242199 
InterfModel=2 37 | 0.932546 | 0.245358 | 0.247616 | 0.24292 | 0.244697 | 0.242484 
InterfModel=2 38 | 0.932566 | 0.245231 | 0.247623 | 0.242418 | 0.24543 | 0.244422 
InterfModel=2 39 | 0.932467 | 0.24448 | 0.247809 | 0.24021 | 0.24389 | 0.240929 
InterfModel=2 40 | 0.93254 | 0.245772 | 0.248045 | 0.239743 | 0.245177 | 0.241276 
InterfModel=2 41 | 0.93249 | 0.245242 | 0.247928 | 0.242455 | 0.244575 | 0.240865 
InterfModel=2 42 | 0.932486 | 0.243688 | 0.247447 | 0.242391 | 0.244341 | 0.241658 
