CastaliaResults -i saida.txt -s Packet Breakdown -n --all -o2                                                              

Communication.MAC:Packet breakdown
 | Failed, buffer overflow | Failed, busy channel | Failed, no ack | Success, first try | Success, not first try
InterfModel=0,node=1 70 | - | 25 | 79 | 2121 | 772 
InterfModel=0,node=1 71 | - | 19 | 95 | 2150 | 735 
InterfModel=0,node=1 72 | - | 19 | 95 | 2062 | 822 
InterfModel=0,node=1 73 | - | 15 | 88 | 2126 | 770 
InterfModel=0,node=1 74 | - | 28 | 89 | 2083 | 798 
InterfModel=0,node=1 75 | - | 18 | 81 | 2132 | 766 
InterfModel=0,node=1 76 | - | 16 | 88 | 2113 | 780 
InterfModel=0,node=1 77 | - | 13 | 84 | 2143 | 757 
InterfModel=0,node=1 78 | - | 13 | 97 | 2101 | 786 
InterfModel=0,node=1 79 | - | 19 | 79 | 2154 | 746 
InterfModel=0,node=1 80 | - | 13 | 77 | 2120 | 787 
InterfModel=0,node=1 81 | - | 8 | 91 | 2155 | 743 
InterfModel=0,node=1 82 | - | 26 | 74 | 2077 | 819 
InterfModel=0,node=1 83 | - | 15 | 88 | 2089 | 805 
InterfModel=0,node=1 84 | - | 22 | 87 | 2094 | 796 
InterfModel=0,node=1 85 | - | 11 | 85 | 2166 | 735 
InterfModel=0,node=1 86 | - | 8 | 110 | 2103 | 778 
InterfModel=0,node=1 87 | - | 12 | 106 | 2154 | 723 
InterfModel=0,node=1 88 | - | 17 | 73 | 2180 | 728 
InterfModel=0,node=1 89 | - | 20 | 85 | 2133 | 761 
InterfModel=0,node=1 90 | - | 17 | 105 | 2091 | 785 
InterfModel=0,node=1 91 | - | 16 | 74 | 2149 | 759 
InterfModel=0,node=1 92 | - | 16 | 66 | 2214 | 701 
InterfModel=0,node=1 93 | - | 25 | 77 | 2171 | 725 
InterfModel=0,node=1 94 | - | 17 | 117 | 2070 | 793 
InterfModel=0,node=1 95 | - | 15 | 90 | 2131 | 761 
InterfModel=0,node=1 96 | - | 9 | 92 | 2086 | 812 
InterfModel=0,node=1 97 | - | 17 | 91 | 2185 | 704 
InterfModel=0,node=1 98 | - | 19 | 84 | 2107 | 789 
InterfModel=0,node=1 99 | - | 21 | 87 | 2151 | 740 
InterfModel=0,node=2 0 | - | 19 | 22 | 2231 | 725 
InterfModel=0,node=2 1 | - | 23 | 31 | 2232 | 712 
InterfModel=0,node=2 2 | - | 16 | 24 | 2230 | 727 
InterfModel=0,node=2 3 | - | 27 | 37 | 2172 | 762 
InterfModel=0,node=2 4 | - | 23 | 43 | 2098 | 834 
InterfModel=0,node=2 5 | - | 26 | 27 | 2175 | 771 
InterfModel=0,node=2 6 | - | 20 | 26 | 2242 | 710 
InterfModel=0,node=2 7 | - | 27 | 19 | 2262 | 689 
InterfModel=0,node=2 8 | - | 16 | 21 | 2231 | 730 
InterfModel=0,node=2 9 | - | 11 | 26 | 2187 | 775 
InterfModel=0,node=2 10 | - | 14 | 39 | 2138 | 808 
InterfModel=0,node=2 11 | - | 24 | 28 | 2171 | 775 
InterfModel=0,node=2 12 | - | 27 | 28 | 2170 | 773 
InterfModel=0,node=2 13 | - | 16 | 26 | 2175 | 780 
InterfModel=0,node=2 14 | - | 24 | 21 | 2195 | 758 
InterfModel=0,node=2 15 | - | 15 | 35 | 2181 | 768 
InterfModel=0,node=2 16 | - | 26 | 28 | 2191 | 753 
InterfModel=0,node=2 17 | - | 14 | 33 | 2177 | 773 
InterfModel=0,node=2 18 | - | 14 | 30 | 2201 | 754 
InterfModel=0,node=2 19 | - | 17 | 15 | 2260 | 707 
InterfModel=0,node=2 20 | - | 15 | 22 | 2236 | 724 
InterfModel=0,node=2 21 | - | 22 | 24 | 2258 | 695 
InterfModel=0,node=2 22 | - | 15 | 24 | 2224 | 735 
InterfModel=0,node=2 23 | - | 17 | 29 | 2180 | 773 
InterfModel=0,node=2 24 | - | 23 | 20 | 2172 | 783 
InterfModel=0,node=2 25 | - | 20 | 24 | 2235 | 720 
InterfModel=0,node=2 26 | - | 14 | 33 | 2174 | 776 
InterfModel=0,node=2 27 | - | 17 | 25 | 2190 | 765 
InterfModel=0,node=2 28 | - | 14 | 20 | 2246 | 717 
InterfModel=0,node=2 29 | - | 27 | 19 | 2225 | 728 
InterfModel=0,node=2 30 | - | 17 | 23 | 2254 | 703 
InterfModel=0,node=2 31 | - | 13 | 23 | 2144 | 818 
InterfModel=0,node=2 32 | - | 17 | 21 | 2218 | 741 
InterfModel=0,node=2 33 | - | 24 | 19 | 2190 | 766 
InterfModel=0,node=2 34 | - | 18 | 26 | 2254 | 701 
InterfModel=0,node=2 35 | - | 13 | 23 | 2247 | 716 
InterfModel=0,node=2 36 | - | 18 | 25 | 2133 | 823 
InterfModel=0,node=2 37 | - | 22 | 23 | 2208 | 745 
InterfModel=0,node=2 38 | - | 17 | 26 | 2199 | 755 
InterfModel=0,node=2 39 | - | 15 | 25 | 2264 | 693 
InterfModel=0,node=2 40 | - | 22 | 30 | 2229 | 716 
InterfModel=0,node=2 41 | - | 21 | 30 | 2222 | 724 
InterfModel=0,node=2 42 | - | 16 | 24 | 2228 | 729 
InterfModel=0,node=2 43 | - | 17 | 25 | 2175 | 781 
InterfModel=0,node=2 44 | - | 17 | 28 | 2139 | 813 
InterfModel=0,node=2 45 | - | 17 | 26 | 2208 | 748 
InterfModel=0,node=2 46 | - | 23 | 25 | 2192 | 757 
InterfModel=0,node=2 47 | - | 23 | 23 | 2215 | 737 
InterfModel=0,node=2 48 | - | 16 | 25 | 2173 | 784 
InterfModel=0,node=2 49 | - | 29 | 19 | 2187 | 763 
InterfModel=0,node=2 50 | - | 17 | 25 | 2245 | 710 
InterfModel=0,node=2 51 | - | 18 | 20 | 2238 | 723 
InterfModel=0,node=2 52 | - | 22 | 11 | 2295 | 671 
InterfModel=0,node=2 53 | - | 24 | 26 | 2209 | 740 
InterfModel=0,node=2 54 | - | 11 | 20 | 2252 | 714 
InterfModel=0,node=2 55 | - | 10 | 22 | 2206 | 759 
InterfModel=0,node=2 56 | - | 15 | 22 | 2239 | 723 
InterfModel=0,node=2 57 | - | 25 | 24 | 2214 | 736 
InterfModel=0,node=2 58 | - | 20 | 28 | 2211 | 739 
InterfModel=0,node=2 59 | - | 25 | 17 | 2237 | 718 
InterfModel=0,node=2 60 | - | 20 | 27 | 2241 | 710 
InterfModel=0,node=2 61 | - | 26 | 27 | 2173 | 773 
InterfModel=0,node=2 62 | - | 14 | 29 | 2155 | 799 
InterfModel=0,node=2 63 | - | 24 | 29 | 2238 | 706 
InterfModel=0,node=2 64 | - | 21 | 25 | 2252 | 699 
InterfModel=0,node=2 65 | - | 14 | 31 | 2206 | 748 
InterfModel=0,node=2 66 | - | 19 | 17 | 2275 | 688 
InterfModel=0,node=2 67 | - | 26 | 34 | 2209 | 729 
InterfModel=0,node=2 68 | - | 19 | 21 | 2273 | 685 
InterfModel=0,node=2 69 | - | 24 | 27 | 2210 | 736 
InterfModel=0,node=2 70 | - | 13 | 24 | 2247 | 711 
InterfModel=0,node=2 71 | - | 19 | 22 | 2226 | 732 
InterfModel=0,node=2 72 | - | 19 | 33 | 2195 | 751 
InterfModel=0,node=2 73 | - | 18 | 13 | 2263 | 705 
InterfModel=0,node=2 74 | - | 23 | 34 | 2157 | 783 
InterfModel=0,node=2 75 | - | 16 | 32 | 2166 | 782 
InterfModel=0,node=2 76 | - | 18 | 25 | 2223 | 731 
InterfModel=0,node=2 77 | - | 24 | 22 | 2172 | 780 
InterfModel=0,node=2 78 | - | 15 | 21 | 2211 | 750 
InterfModel=0,node=2 79 | - | 12 | 26 | 2261 | 700 
InterfModel=0,node=2 80 | - | 19 | 25 | 2224 | 730 
InterfModel=0,node=2 81 | - | 10 | 31 | 2188 | 768 
InterfModel=0,node=2 82 | - | 28 | 35 | 2204 | 732 
InterfModel=0,node=2 83 | - | 21 | 26 | 2179 | 771 
InterfModel=0,node=2 84 | - | 13 | 27 | 2274 | 685 
InterfModel=0,node=2 85 | - | 23 | 28 | 2167 | 779 
InterfModel=0,node=2 86 | - | 25 | 32 | 2163 | 779 
InterfModel=0,node=2 87 | - | 16 | 34 | 2206 | 741 
InterfModel=0,node=2 88 | - | 17 | 31 | 2209 | 741 
InterfModel=0,node=2 89 | - | 18 | 30 | 2291 | 658 
InterfModel=0,node=2 90 | - | 17 | 29 | 2279 | 673 
InterfModel=0,node=2 91 | - | 21 | 25 | 2177 | 776 
InterfModel=0,node=2 92 | - | 15 | 27 | 2142 | 814 
InterfModel=0,node=2 93 | - | 20 | 32 | 2141 | 806 
InterfModel=0,node=2 94 | - | 28 | 31 | 2127 | 811 
InterfModel=0,node=2 95 | - | 21 | 33 | 2262 | 681 
InterfModel=0,node=2 96 | - | 25 | 31 | 2208 | 734 
InterfModel=0,node=2 97 | - | 20 | 22 | 2268 | 689 
InterfModel=0,node=2 98 | - | 21 | 27 | 2186 | 764 
InterfModel=0,node=2 99 | - | 18 | 16 | 2233 | 732 
InterfModel=0,node=3 0 | 1 | 13 | 160 | 3205 | 1109 
InterfModel=0,node=3 1 | 10 | 19 | 157 | 3309 | 1003 
InterfModel=0,node=3 2 | 16 | 24 | 160 | 3291 | 1022 
InterfModel=0,node=3 3 | 7 | 18 | 145 | 3383 | 950 
InterfModel=0,node=3 4 | - | 26 | 173 | 3339 | 955 
InterfModel=0,node=3 5 | - | 18 | 166 | 3288 | 1026 
InterfModel=0,node=3 6 | - | 19 | 159 | 3304 | 1015 
InterfModel=0,node=3 7 | - | 14 | 157 | 3339 | 988 
InterfModel=0,node=3 8 | - | 26 | 142 | 3266 | 1048 
InterfModel=0,node=3 9 | - | 12 | 168 | 3369 | 947 
InterfModel=0,node=3 10 | - | 19 | 171 | 3286 | 1008 
InterfModel=0,node=3 11 | - | 19 | 165 | 3425 | 883 
InterfModel=0,node=3 12 | - | 19 | 165 | 3385 | 915 
InterfModel=0,node=3 13 | - | 21 | 139 | 3368 | 962 
InterfModel=0,node=3 14 | - | 15 | 156 | 3244 | 1083 
InterfModel=0,node=3 15 | - | 15 | 186 | 3354 | 936 
InterfModel=0,node=3 16 | - | 16 | 148 | 3223 | 1109 
InterfModel=0,node=3 17 | - | 14 | 176 | 3231 | 1070 
InterfModel=0,node=3 18 | - | 19 | 153 | 3432 | 891 
InterfModel=0,node=3 19 | - | 21 | 181 | 3300 | 994 
InterfModel=0,node=3 20 | - | 18 | 148 | 3304 | 1026 
InterfModel=0,node=3 21 | - | 17 | 179 | 3231 | 1071 
InterfModel=0,node=3 22 | - | 21 | 172 | 3337 | 956 
InterfModel=0,node=3 23 | - | 15 | 153 | 3310 | 1018 
InterfModel=0,node=3 24 | - | 18 | 188 | 3383 | 906 
InterfModel=0,node=3 25 | - | 25 | 161 | 3276 | 1029 
InterfModel=0,node=3 26 | - | 19 | 194 | 3212 | 1070 
InterfModel=0,node=3 27 | - | 30 | 166 | 3384 | 915 
InterfModel=0,node=3 28 | - | 18 | 164 | 3257 | 1051 
InterfModel=0,node=3 29 | - | 14 | 172 | 3230 | 1083 
InterfModel=0,node=3 30 | - | 21 | 156 | 3311 | 1006 
InterfModel=0,node=3 31 | - | 12 | 147 | 3340 | 1000 
InterfModel=0,node=3 32 | - | 18 | 154 | 3313 | 1011 
InterfModel=0,node=3 33 | - | 14 | 178 | 3342 | 959 
InterfModel=0,node=3 34 | - | 18 | 173 | 3251 | 1057 
InterfModel=0,node=3 35 | - | 19 | 178 | 3241 | 1061 
InterfModel=0,node=3 36 | - | 17 | 176 | 3327 | 977 
InterfModel=0,node=3 37 | - | 21 | 172 | 3336 | 958 
InterfModel=0,node=3 38 | - | 20 | 163 | 3455 | 856 
InterfModel=0,node=3 39 | - | 13 | 172 | 3342 | 967 
InterfModel=0,node=3 40 | - | 21 | 178 | 3266 | 1031 
InterfModel=0,node=3 41 | - | 22 | 176 | 3260 | 1037 
InterfModel=0,node=3 42 | - | 18 | 172 | 3268 | 1031 
InterfModel=0,node=3 43 | - | 11 | 144 | 3352 | 987 
InterfModel=0,node=3 44 | - | 19 | 163 | 3259 | 1055 
InterfModel=0,node=3 45 | - | 20 | 151 | 3336 | 989 
InterfModel=0,node=3 46 | - | 13 | 152 | 3396 | 935 
InterfModel=0,node=3 47 | - | 17 | 152 | 3313 | 1011 
InterfModel=0,node=3 48 | - | 20 | 186 | 3171 | 1119 
InterfModel=0,node=3 49 | - | 21 | 167 | 3248 | 1063 
InterfModel=0,node=3 50 | - | 12 | 147 | 3353 | 982 
InterfModel=0,node=3 51 | - | 15 | 176 | 3271 | 1033 
InterfModel=0,node=3 52 | - | 23 | 157 | 3243 | 1073 
InterfModel=0,node=3 53 | - | 17 | 181 | 3244 | 1055 
InterfModel=0,node=3 54 | - | 11 | 163 | 3406 | 914 
InterfModel=0,node=3 55 | - | 18 | 172 | 3365 | 935 
InterfModel=0,node=3 56 | - | 14 | 158 | 3424 | 893 
InterfModel=0,node=3 57 | - | 19 | 163 | 3425 | 886 
InterfModel=0,node=3 58 | - | 13 | 191 | 3231 | 1062 
InterfModel=0,node=3 59 | - | 25 | 191 | 3280 | 997 
InterfModel=0,node=3 60 | - | 22 | 169 | 3326 | 976 
InterfModel=0,node=3 61 | - | 18 | 184 | 3250 | 1044 
InterfModel=0,node=3 62 | - | 19 | 181 | 3313 | 986 
InterfModel=0,node=3 63 | - | 21 | 155 | 3217 | 1104 
InterfModel=0,node=3 64 | - | 15 | 146 | 3355 | 978 
InterfModel=0,node=3 65 | - | 15 | 153 | 3421 | 908 
InterfModel=0,node=3 66 | - | 15 | 153 | 3321 | 1007 
InterfModel=0,node=3 67 | - | 11 | 161 | 3272 | 1054 
InterfModel=0,node=3 68 | - | 15 | 143 | 3379 | 960 
InterfModel=0,node=3 69 | - | 15 | 173 | 3242 | 1065 
InterfModel=0,node=3 70 | - | 22 | 191 | 3236 | 1040 
InterfModel=0,node=3 71 | - | 10 | 169 | 3294 | 1023 
InterfModel=0,node=3 72 | - | 16 | 173 | 3391 | 916 
InterfModel=0,node=3 73 | - | 18 | 148 | 3398 | 934 
InterfModel=0,node=3 74 | - | 11 | 169 | 3413 | 898 
InterfModel=0,node=3 75 | - | 28 | 145 | 3297 | 1016 
InterfModel=0,node=3 76 | - | 19 | 120 | 3305 | 1050 
InterfModel=0,node=3 77 | - | 19 | 183 | 3386 | 906 
InterfModel=0,node=3 78 | - | 10 | 199 | 3198 | 1090 
InterfModel=0,node=3 79 | - | 20 | 167 | 3299 | 1010 
InterfModel=0,node=3 80 | - | 17 | 151 | 3342 | 989 
InterfModel=0,node=3 81 | - | 19 | 189 | 3223 | 1055 
InterfModel=0,node=3 82 | - | 22 | 158 | 3401 | 913 
InterfModel=0,node=3 83 | - | 13 | 129 | 3420 | 932 
InterfModel=0,node=3 84 | - | 14 | 163 | 3274 | 1043 
InterfModel=0,node=3 85 | - | 22 | 172 | 3381 | 919 
InterfModel=0,node=3 86 | - | 17 | 165 | 3315 | 985 
InterfModel=0,node=3 87 | - | 17 | 168 | 3400 | 905 
InterfModel=0,node=3 88 | - | 17 | 163 | 3259 | 1057 
InterfModel=0,node=3 89 | - | 16 | 164 | 3322 | 997 
InterfModel=0,node=3 90 | - | 17 | 155 | 3358 | 969 
InterfModel=0,node=3 91 | - | 16 | 177 | 3294 | 1005 
InterfModel=0,node=3 92 | - | 12 | 151 | 3288 | 1045 
InterfModel=0,node=3 93 | - | 11 | 167 | 3244 | 1070 
InterfModel=0,node=3 94 | - | 16 | 159 | 3377 | 942 
InterfModel=0,node=3 95 | - | 27 | 143 | 3406 | 920 
InterfModel=0,node=3 96 | - | 23 | 146 | 3346 | 977 
InterfModel=0,node=3 97 | - | 25 | 174 | 3251 | 1040 
InterfModel=0,node=3 98 | - | 12 | 145 | 3294 | 1030 
InterfModel=0,node=3 99 | - | 18 | 170 | 3202 | 1104 
InterfModel=0,node=4 0 | 1495 | 10 | 80 | 4765 | 1122 
InterfModel=0,node=4 1 | 1527 | 18 | 114 | 4587 | 1220 
InterfModel=0,node=4 2 | 1532 | 21 | 125 | 4587 | 1201 
InterfModel=0,node=4 3 | 1660 | 19 | 108 | 4483 | 1198 
InterfModel=0,node=4 4 | 1441 | 19 | 95 | 4737 | 1176 
InterfModel=0,node=4 5 | 1487 | 21 | 94 | 4630 | 1240 
InterfModel=0,node=4 6 | 1518 | 18 | 98 | 4828 | 1005 
InterfModel=0,node=4 7 | 1514 | 15 | 84 | 4835 | 1018 
InterfModel=0,node=4 8 | 1477 | 9 | 114 | 4790 | 1082 
InterfModel=0,node=4 9 | 1568 | 22 | 92 | 4625 | 1161 
InterfModel=0,node=4 10 | 1539 | 19 | 110 | 4749 | 1049 
InterfModel=0,node=4 11 | 1382 | 24 | 80 | 4961 | 1023 
InterfModel=0,node=4 12 | 1590 | 10 | 100 | 4740 | 1032 
InterfModel=0,node=4 13 | 1375 | 12 | 100 | 4865 | 1115 
InterfModel=0,node=4 14 | 1468 | 13 | 84 | 4865 | 1038 
InterfModel=0,node=4 15 | 1451 | 11 | 90 | 4781 | 1135 
InterfModel=0,node=4 16 | 1489 | 14 | 90 | 4858 | 1015 
InterfModel=0,node=4 17 | 1443 | 12 | 102 | 4888 | 1025 
InterfModel=0,node=4 18 | 1552 | 13 | 97 | 4649 | 1159 
InterfModel=0,node=4 19 | 1459 | 13 | 95 | 4777 | 1124 
InterfModel=0,node=4 20 | 1505 | 18 | 92 | 4871 | 979 
InterfModel=0,node=4 21 | 1483 | 20 | 93 | 4723 | 1147 
InterfModel=0,node=4 22 | 1590 | 13 | 105 | 4537 | 1225 
InterfModel=0,node=4 23 | 1632 | 13 | 99 | 4454 | 1275 
InterfModel=0,node=4 24 | 1485 | 12 | 85 | 4675 | 1220 
InterfModel=0,node=4 25 | 1624 | 15 | 116 | 4524 | 1188 
InterfModel=0,node=4 26 | 1494 | 13 | 90 | 4726 | 1143 
InterfModel=0,node=4 27 | 1560 | 20 | 103 | 4563 | 1220 
InterfModel=0,node=4 28 | 1637 | 15 | 91 | 4698 | 1024 
InterfModel=0,node=4 29 | 1606 | 19 | 104 | 4565 | 1175 
InterfModel=0,node=4 30 | 1530 | 15 | 102 | 4613 | 1211 
InterfModel=0,node=4 31 | 1441 | 10 | 98 | 4761 | 1156 
InterfModel=0,node=4 32 | 1609 | 11 | 109 | 4630 | 1108 
InterfModel=0,node=4 33 | 1477 | 21 | 100 | 4624 | 1247 
InterfModel=0,node=4 34 | 1474 | 16 | 96 | 4625 | 1261 
InterfModel=0,node=4 35 | 1503 | 22 | 94 | 4645 | 1202 
InterfModel=0,node=4 36 | 1600 | 21 | 92 | 4752 | 1004 
InterfModel=0,node=4 37 | 1487 | 13 | 82 | 4734 | 1151 
InterfModel=0,node=4 38 | 1471 | 21 | 87 | 4728 | 1160 
InterfModel=0,node=4 39 | 1631 | 11 | 106 | 4484 | 1236 
InterfModel=0,node=4 40 | 1518 | 14 | 89 | 4584 | 1263 
InterfModel=0,node=4 41 | 1436 | 17 | 99 | 4699 | 1215 
InterfModel=0,node=4 42 | 1607 | 21 | 107 | 4619 | 1112 
InterfModel=0,node=4 43 | 1365 | 10 | 116 | 4753 | 1223 
InterfModel=0,node=4 44 | 1514 | 23 | 88 | 4840 | 1001 
InterfModel=0,node=4 45 | 1605 | 15 | 108 | 4743 | 998 
InterfModel=0,node=4 46 | 1440 | 18 | 105 | 4727 | 1180 
InterfModel=0,node=4 47 | 1538 | 15 | 82 | 4840 | 994 
InterfModel=0,node=4 48 | 1467 | 16 | 90 | 4856 | 1036 
InterfModel=0,node=4 49 | 1574 | 13 | 72 | 4676 | 1136 
InterfModel=0,node=4 50 | 1650 | 14 | 121 | 4581 | 1103 
InterfModel=0,node=4 51 | 1390 | 13 | 85 | 4967 | 1013 
InterfModel=0,node=4 52 | 1473 | 20 | 88 | 4884 | 1001 
InterfModel=0,node=4 53 | 1642 | 14 | 105 | 4658 | 1048 
InterfModel=0,node=4 54 | 1515 | 24 | 103 | 4689 | 1138 
InterfModel=0,node=4 55 | 1506 | 19 | 97 | 4636 | 1208 
InterfModel=0,node=4 56 | 1462 | 14 | 100 | 4685 | 1213 
InterfModel=0,node=4 57 | 1440 | 24 | 93 | 4776 | 1135 
InterfModel=0,node=4 58 | 1529 | 14 | 90 | 4601 | 1236 
InterfModel=0,node=4 59 | 1505 | 24 | 92 | 4655 | 1196 
InterfModel=0,node=4 60 | 1501 | 18 | 97 | 4607 | 1243 
InterfModel=0,node=4 61 | 1377 | 8 | 103 | 4734 | 1247 
InterfModel=0,node=4 62 | 1533 | 18 | 99 | 4699 | 1120 
InterfModel=0,node=4 63 | 1523 | 9 | 83 | 4741 | 1110 
InterfModel=0,node=4 64 | 1493 | 19 | 94 | 4628 | 1236 
InterfModel=0,node=4 65 | 1588 | 22 | 94 | 4614 | 1149 
InterfModel=0,node=4 66 | 1505 | 14 | 129 | 4611 | 1210 
InterfModel=0,node=4 67 | 1476 | 19 | 114 | 4793 | 1064 
InterfModel=0,node=4 68 | 1519 | 18 | 100 | 4625 | 1206 
InterfModel=0,node=4 69 | 1400 | 16 | 85 | 4790 | 1175 
InterfModel=0,node=4 70 | 1585 | 16 | 83 | 4721 | 1061 
InterfModel=0,node=4 71 | 1544 | 18 | 90 | 4898 | 916 
InterfModel=0,node=4 72 | 1394 | 14 | 102 | 4700 | 1256 
InterfModel=0,node=4 73 | 1693 | 17 | 90 | 4413 | 1254 
