CastaliaResults -i saida.txt -s Energy nJ/bit -n --all -o2                                                           

Application:Energy nJ/bit
 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=0 55 | 99.2707 | 99.3254 | 66.6357 | 49.619 | 50.9956 
InterfModel=0 56 | 99.8354 | 99.6634 | 65.9835 | 49.2882 | 51.6568 
InterfModel=0 57 | 100.401 | 100.149 | 66.5587 | 49.3034 | 51.7887 
InterfModel=0 58 | 100.231 | 100.009 | 66.0738 | 49.7064 | 51.2282 
InterfModel=0 59 | 100.226 | 100.006 | 66.6469 | 49.3682 | 51.5487 
InterfModel=0 60 | 100.012 | 99.7876 | 66.2907 | 49.3966 | 52.032 
InterfModel=0 61 | 99.4828 | 100.248 | 66.5847 | 48.6683 | 52.4215 
InterfModel=0 62 | 100.243 | 99.7159 | 66.6669 | 50.1654 | 50.9997 
InterfModel=0 63 | 101.204 | 100.15 | 66.2339 | 49.4071 | 51.1829 
InterfModel=0 64 | 99.809 | 99.9343 | 66.3076 | 49.5892 | 51.3654 
InterfModel=0 65 | 100.158 | 99.8468 | 66.4646 | 50.2498 | 51.5618 
InterfModel=0 66 | 100.981 | 99.7248 | 66.2181 | 50.0123 | 50.4711 
InterfModel=0 67 | 100.506 | 100.103 | 65.9733 | 49.4344 | 52.0142 
InterfModel=0 68 | 99.8889 | 99.6829 | 65.4317 | 49.8808 | 52.2934 
InterfModel=0 69 | 100.284 | 100.251 | 66.1838 | 48.8404 | 52.3354 
InterfModel=0 70 | 100.36 | 99.4356 | 66.228 | 50.1699 | 51.1669 
InterfModel=0 71 | 100.33 | 99.7371 | 66.1958 | 49.9442 | 50.9094 
InterfModel=0 72 | 100.417 | 99.8095 | 66.0288 | 48.9557 | 51.7476 
InterfModel=0 73 | 100.178 | 99.5189 | 66.1656 | 51.2869 | 51.0606 
InterfModel=0 74 | 100.629 | 99.8509 | 66.8399 | 48.4225 | 51.6659 
InterfModel=0 75 | 99.9949 | 99.8578 | 65.9547 | 49.0834 | 51.998 
InterfModel=0 76 | 100.342 | 99.8626 | 66.0285 | 49.8006 | 51.3027 
InterfModel=0 77 | 100.045 | 99.7863 | 66.849 | 49.436 | 51.1353 
InterfModel=0 78 | 100.259 | 99.3412 | 67.021 | 49.9593 | 51.4465 
InterfModel=0 79 | 100.02 | 99.6065 | 66.903 | 50.2247 | 51.7488 
InterfModel=0 80 | 99.3925 | 99.8489 | 66.0947 | 50.3049 | 50.2957 
InterfModel=0 81 | 100.102 | 99.52 | 65.8737 | 50.6167 | 51.0292 
InterfModel=0 82 | 100.159 | 100.372 | 66.5983 | 48.7697 | 53.0081 
InterfModel=0 83 | 99.7032 | 99.6336 | 66.1712 | 50.2351 | 51.819 
InterfModel=0 84 | 100.549 | 99.6332 | 66.8254 | 47.4977 | 53.5061 
InterfModel=0 85 | 99.8982 | 99.7619 | 66.5528 | 49.8524 | 51.5162 
InterfModel=0 86 | 100.163 | 99.8502 | 66.5768 | 49.9432 | 51.3585 
InterfModel=0 87 | 100.024 | 99.7286 | 66.0516 | 50.3399 | 51.6004 
InterfModel=0 88 | 100.457 | 99.9111 | 66.5099 | 49.003 | 52.6122 
InterfModel=0 89 | 100.386 | 99.9757 | 65.9417 | 49.0412 | 51.301 
InterfModel=0 90 | 100.759 | 99.8448 | 65.8729 | 49.0437 | 52.5781 
InterfModel=0 91 | 100.171 | 99.7295 | 66.4503 | 50.624 | 51.4293 
InterfModel=0 92 | 99.8317 | 99.5549 | 65.5189 | 48.428 | 52.1937 
InterfModel=0 93 | 99.8701 | 99.955 | 65.8387 | 49.874 | 51.2636 
InterfModel=0 94 | 101.139 | 100.322 | 66.5832 | 50.2491 | 49.991 
InterfModel=0 95 | 99.3584 | 99.8143 | 66.2356 | 49.2722 | 50.283 
InterfModel=0 96 | 100.051 | 100.24 | 66.3671 | 49.0547 | 51.5642 
InterfModel=0 97 | 100.49 | 99.7102 | 66.91 | 50.2753 | 51.0294 
InterfModel=0 98 | 100.026 | 99.9356 | 66.1179 | 49.7385 | 51.3609 
InterfModel=0 99 | 100.295 | 99.4487 | 66.2747 | 49.2622 | 50.596 
InterfModel=1 0 | 104.485 | 103.864 | 71.7234 | 63.8491 | 70.7996 
InterfModel=1 1 | 104.488 | 103.322 | 70.7606 | 63.4167 | 71.1495 
InterfModel=1 2 | 105.03 | 104.098 | 71.0971 | 62.8996 | 70.8393 
InterfModel=1 3 | 103.242 | 104.098 | 71.8617 | 64.9837 | 71.9437 
InterfModel=1 4 | 104.668 | 103.045 | 70.3947 | 63.2221 | 72.8004 
InterfModel=1 5 | 104.271 | 103.716 | 70.3874 | 64.1603 | 68.8397 
InterfModel=1 6 | 103.986 | 103.144 | 69.3713 | 63.3161 | 69.806 
InterfModel=1 7 | 104.964 | 103.65 | 69.7043 | 64.8135 | 70.5867 
InterfModel=1 8 | 103.853 | 103.242 | 70.2347 | 65.5935 | 67.5366 
InterfModel=1 9 | 104.763 | 104.254 | 70.8218 | 65.0357 | 73.7097 
InterfModel=1 10 | 104.379 | 103.697 | 68.33 | 65.4185 | 71.744 
InterfModel=1 11 | 104.292 | 103.444 | 70.948 | 64.5436 | 70.6752 
InterfModel=1 12 | 102.879 | 104.436 | 67.9665 | 63.088 | 70.0891 
InterfModel=1 13 | 103.774 | 103.607 | 69.9779 | 63.0229 | 72.6839 
InterfModel=1 14 | 103.039 | 103.597 | 69.3991 | 63.5404 | 71.0167 
InterfModel=1 15 | 103.326 | 103.601 | 71.2002 | 64.4696 | 71.5895 
InterfModel=1 16 | 103.587 | 104.509 | 70.7094 | 63.8366 | 70.7332 
InterfModel=1 17 | 102.754 | 104.072 | 70.1024 | 65.2321 | 70.3749 
InterfModel=1 18 | 104.002 | 102.921 | 69.153 | 65.2478 | 68.7726 
InterfModel=1 19 | 104.708 | 104.397 | 68.9988 | 65.4306 | 72.9615 
InterfModel=1 20 | 103.679 | 103.573 | 69.7656 | 63.0553 | 74.3019 
InterfModel=1 21 | 103.948 | 103.989 | 69.2123 | 64.1674 | 69.9998 
InterfModel=1 22 | 103.41 | 103.882 | 69.4498 | 63.9573 | 70.5277 
InterfModel=1 23 | 103.473 | 104.323 | 69.5509 | 64.4899 | 69.5409 
InterfModel=1 24 | 104.489 | 104.429 | 70.309 | 64.4065 | 71.0972 
InterfModel=1 25 | 104.041 | 103.275 | 69.1105 | 64.7288 | 69.4962 
InterfModel=1 26 | 104.05 | 103.195 | 72.0448 | 64.0433 | 70.3169 
InterfModel=1 27 | 103.432 | 104.387 | 69.4166 | 64.778 | 71.6721 
InterfModel=1 28 | 103.732 | 103.746 | 69.6844 | 64.113 | 69.3367 
InterfModel=1 29 | 103.339 | 104.595 | 69.3005 | 65.1387 | 69.2506 
InterfModel=1 30 | 104.307 | 102.884 | 69.9612 | 64.1904 | 68.4572 
InterfModel=1 31 | 103.756 | 102.957 | 70.3547 | 63.1466 | 71.7725 
InterfModel=1 32 | 104.575 | 103.361 | 69.1567 | 64.7104 | 71.5784 
InterfModel=1 33 | 103.454 | 103.115 | 69.9288 | 64.2731 | 71.4953 
InterfModel=1 34 | 103.603 | 104.462 | 68.2928 | 64.9535 | 68.516 
InterfModel=1 35 | 103.441 | 102.831 | 68.7058 | 63.873 | 71.4269 
InterfModel=1 36 | 104.782 | 103.554 | 71.8162 | 63.1972 | 70.2692 
InterfModel=1 37 | 104.803 | 103.754 | 69.8712 | 65.2802 | 70.551 
InterfModel=1 38 | 104.433 | 102.965 | 68.3178 | 62.6206 | 71.6897 
InterfModel=1 39 | 103.762 | 104.012 | 71.0057 | 65.9434 | 68.7684 
InterfModel=1 40 | 102.838 | 103.634 | 69.3093 | 63.1662 | 70.5581 
InterfModel=1 41 | 104.512 | 104.279 | 69.6195 | 64.6324 | 73.6659 
InterfModel=1 42 | 103.265 | 104.184 | 69.251 | 62.076 | 71.5279 
InterfModel=1 43 | 105.23 | 104.836 | 69.5554 | 64.6053 | 72.315 
InterfModel=1 44 | 103.79 | 103.888 | 69.7621 | 61.9574 | 75.4693 
InterfModel=1 45 | 104.044 | 102.874 | 68.2466 | 62.7269 | 71.1899 
InterfModel=1 46 | 105.423 | 104.185 | 68.8054 | 63.7643 | 71.5044 
InterfModel=1 47 | 104.735 | 104.119 | 69.9108 | 65.2991 | 72.5827 
InterfModel=1 48 | 104.185 | 103.383 | 70.9148 | 63.3988 | 71.1236 
InterfModel=1 49 | 104.29 | 104.217 | 71.5882 | 64.8276 | 71.6461 
InterfModel=1 50 | 103.874 | 103.35 | 69.2725 | 64.0624 | 72.068 
InterfModel=1 51 | 103.824 | 103.871 | 69.4268 | 66.0237 | 70.4152 
InterfModel=1 52 | 106.09 | 103.869 | 70.558 | 63.639 | 70.7494 
InterfModel=1 53 | 103.55 | 103.345 | 69.3043 | 63.1228 | 69.427 
InterfModel=1 54 | 102.863 | 103.016 | 69.7194 | 65.092 | 68.8233 
InterfModel=1 55 | 102.826 | 102.86 | 69.0273 | 63.4568 | 72.5823 
InterfModel=1 56 | 103.818 | 103.623 | 70.9931 | 63.6498 | 71.2344 
InterfModel=1 57 | 103.609 | 103.188 | 69.3581 | 65.0756 | 70.6953 
InterfModel=1 58 | 104.137 | 103.343 | 68.9661 | 63.6397 | 70.4789 
InterfModel=1 59 | 103.341 | 103.727 | 70.2069 | 63.4564 | 69.9524 
InterfModel=1 60 | 104.905 | 104.456 | 68.731 | 64.3429 | 74.2092 
InterfModel=1 61 | 103.644 | 103.308 | 68.9792 | 64.4894 | 70.9408 
InterfModel=1 62 | 103.422 | 103.317 | 70.9105 | 65.2409 | 71.3406 
InterfModel=1 63 | 104.125 | 103.554 | 70.4008 | 64.9423 | 71.0005 
InterfModel=1 64 | 103.781 | 103.769 | 69.2379 | 65.7508 | 70.3375 
InterfModel=1 65 | 104.013 | 103.164 | 70.1117 | 65.9443 | 69.1648 
InterfModel=1 66 | 103.515 | 103.703 | 70.1365 | 64.5344 | 72.4062 
InterfModel=1 67 | 103.732 | 103.228 | 70.3025 | 64.5998 | 67.4389 
InterfModel=1 68 | 104.106 | 103.914 | 71.0897 | 63.8775 | 71.9337 
InterfModel=1 69 | 105.469 | 103.169 | 69.439 | 65.2086 | 69.7178 
InterfModel=1 70 | 104.393 | 103.313 | 69.3673 | 63.2002 | 72.2736 
InterfModel=1 71 | 104.709 | 103.917 | 70.6105 | 65.239 | 71.2814 
InterfModel=1 72 | 104.197 | 102.952 | 69.5215 | 63.0272 | 69.9127 
InterfModel=1 73 | 104.304 | 103.594 | 69.3047 | 64.1681 | 71.2287 
InterfModel=1 74 | 104.183 | 103.962 | 69.8619 | 63.2661 | 70.3107 
InterfModel=1 75 | 104.501 | 103.52 | 69.7135 | 63.6281 | 72.2945 
InterfModel=1 76 | 104.254 | 103.202 | 69.3986 | 64.5296 | 68.8219 
InterfModel=1 77 | 103.637 | 103.287 | 71.1287 | 64.9753 | 69.9592 
InterfModel=1 78 | 104.593 | 103.375 | 69.8003 | 64.9923 | 71.1662 
InterfModel=1 79 | 103.997 | 104.423 | 70.1303 | 63.7981 | 69.9165 
InterfModel=1 80 | 104.668 | 103.569 | 70.8553 | 64.3256 | 72.8412 
InterfModel=1 81 | 104.019 | 104.162 | 69.1016 | 64.422 | 70.9124 
InterfModel=1 82 | 103.154 | 103.193 | 71.1489 | 64.0649 | 70.7516 
InterfModel=1 83 | 103.913 | 103.807 | 69.522 | 64.7511 | 73.1164 
InterfModel=1 84 | 103.527 | 103.418 | 70.6361 | 64.8631 | 71.0947 
InterfModel=1 85 | 103 | 103.22 | 69.0947 | 64.2068 | 70.8959 
InterfModel=1 86 | 103.804 | 103.36 | 70.3492 | 65.3882 | 72.4071 
InterfModel=1 87 | 103.589 | 103.591 | 71.4045 | 63.338 | 69.5344 
InterfModel=1 88 | 104.441 | 103.632 | 69.385 | 62.3899 | 70.9565 
InterfModel=1 89 | 103.824 | 104.025 | 70.7717 | 63.6518 | 70.2704 
InterfModel=1 90 | 104.595 | 103.419 | 70.383 | 64.9552 | 70.4692 
InterfModel=1 91 | 104.085 | 104.105 | 69.1389 | 64.3176 | 71.032 
InterfModel=1 92 | 103.356 | 103.109 | 70.4817 | 63.8567 | 70.8886 
InterfModel=1 93 | 104.132 | 104.156 | 71.6892 | 64.1097 | 68.6413 
InterfModel=1 94 | 103.944 | 103.594 | 70.5564 | 63.724 | 73.8209 
InterfModel=1 95 | 103.079 | 102.738 | 69.4719 | 63.2787 | 70.6831 
InterfModel=1 96 | 103.613 | 103.519 | 69.9372 | 63.904 | 70.7769 
InterfModel=1 97 | 103.443 | 102.987 | 69.3557 | 62.1939 | 71.8453 
InterfModel=1 98 | 104.074 | 103.964 | 69.306 | 64.5439 | 70.1464 
InterfModel=1 99 | 105.081 | 102.96 | 70.1781 | 63.9203 | 70.9904 
InterfModel=2 0 | 101.809 | 99.8715 | 68.4952 | 56.1009 | 59.4884 
InterfModel=2 1 | 102.848 | 99.6264 | 68.4651 | 54.6258 | 58.3182 
InterfModel=2 2 | 102.545 | 99.2988 | 67.6016 | 56.037 | 58.1067 
InterfModel=2 3 | 101.591 | 99.7372 | 67.7734 | 55.7417 | 59.5337 
InterfModel=2 4 | 101.61 | 99.3357 | 68.4097 | 56.3102 | 58.9546 
InterfModel=2 5 | 102.066 | 99.501 | 67.2948 | 54.9891 | 59.0314 
InterfModel=2 6 | 102.335 | 99.6289 | 67.3804 | 54.8972 | 60.522 
InterfModel=2 7 | 102.433 | 99.5521 | 67.9634 | 54.4259 | 61.0933 
InterfModel=2 8 | 102.731 | 99.7126 | 67.5687 | 54.8183 | 57.8666 
InterfModel=2 9 | 102.711 | 99.852 | 67.7172 | 55.0469 | 59.9794 
InterfModel=2 10 | 102.105 | 99.7462 | 68.2679 | 54.1734 | 60.5406 
InterfModel=2 11 | 101.5 | 99.5872 | 67.5162 | 55.1768 | 59.6872 
InterfModel=2 12 | 101.781 | 99.5899 | 67.3731 | 55.6802 | 59.0064 
InterfModel=2 13 | 101.786 | 99.6733 | 66.997 | 54.2312 | 59.3367 
InterfModel=2 14 | 101.858 | 99.4517 | 68.2993 | 56.1858 | 59.7068 
InterfModel=2 15 | 101.336 | 99.7888 | 67.6724 | 55.3348 | 59.2189 
InterfModel=2 16 | 101.597 | 100.121 | 67.3722 | 54.9515 | 59.1823 
InterfModel=2 17 | 102.561 | 99.6739 | 67.3353 | 55.8612 | 58.1394 
InterfModel=2 18 | 100.876 | 99.8115 | 67.7972 | 54.5589 | 60.0371 
InterfModel=2 19 | 102.01 | 99.6017 | 67.4908 | 54.4743 | 59.1439 
InterfModel=2 20 | 101.499 | 99.8511 | 67.9109 | 54.3343 | 58.7643 
InterfModel=2 21 | 102.611 | 100.103 | 67.2571 | 54.6675 | 58.734 
InterfModel=2 22 | 102.005 | 99.8415 | 67.2011 | 53.3727 | 60.1496 
InterfModel=2 23 | 102.896 | 99.3669 | 67.8333 | 54.4115 | 58.9835 
InterfModel=2 24 | 102.026 | 99.4095 | 67.4041 | 54.8298 | 60.7393 
InterfModel=2 25 | 101.685 | 99.8034 | 67.829 | 56.0587 | 57.3218 
InterfModel=2 26 | 102.395 | 99.6654 | 68.0355 | 53.7385 | 61.1592 
InterfModel=2 27 | 102.479 | 99.9159 | 67.1809 | 53.8681 | 60.2484 
InterfModel=2 28 | 102.739 | 99.6432 | 67.5069 | 53.9907 | 60.1158 
InterfModel=2 29 | 103.128 | 99.8744 | 67.9827 | 55.2345 | 60.357 
InterfModel=2 30 | 102.32 | 99.693 | 68.3276 | 54.6577 | 60.1331 
InterfModel=2 31 | 102.686 | 99.7994 | 67.3582 | 54.8291 | 60.2087 
InterfModel=2 32 | 101.903 | 99.4762 | 67.5282 | 53.9959 | 60.3469 
InterfModel=2 33 | 100.849 | 99.8832 | 68.1682 | 54.1326 | 60.1497 
InterfModel=2 34 | 101.125 | 99.8751 | 67.0479 | 54.8738 | 60.1944 
InterfModel=2 35 | 101.977 | 99.4855 | 67.62 | 55.6094 | 59.3791 
InterfModel=2 36 | 101.6 | 99.7092 | 67.7427 | 54.3265 | 61.5043 
InterfModel=2 37 | 102.417 | 99.7569 | 67.5994 | 55.088 | 59.7663 
InterfModel=2 38 | 102.76 | 99.4231 | 67.729 | 54.1875 | 61.8708 
InterfModel=2 39 | 102.374 | 99.4305 | 67.2857 | 54.2295 | 60.6898 
InterfModel=2 40 | 101.911 | 99.6598 | 67.234 | 55.3217 | 59.1016 
InterfModel=2 41 | 101.798 | 99.7473 | 68.0588 | 54.0487 | 61.2177 
InterfModel=2 42 | 101.4 | 99.3189 | 68.2338 | 56.6028 | 58.402 
InterfModel=2 43 | 102.053 | 99.9314 | 67.8487 | 55.296 | 60.1554 
InterfModel=2 44 | 101.309 | 99.5413 | 67.8761 | 56.1781 | 58.977 
InterfModel=2 45 | 101.128 | 99.4023 | 67.2509 | 54.7968 | 60.0566 
InterfModel=2 46 | 101.812 | 100.076 | 67.0542 | 54.4573 | 61.187 
InterfModel=2 47 | 101.564 | 99.1816 | 67.279 | 53.9969 | 59.8298 
InterfModel=2 48 | 102.873 | 99.6983 | 67.5803 | 53.5478 | 59.768 
InterfModel=2 49 | 102.174 | 99.6176 | 67.4112 | 54.2025 | 60.9952 
InterfModel=2 50 | 102.211 | 99.667 | 67.2519 | 56.756 | 59.7399 
InterfModel=2 51 | 102.151 | 99.8082 | 67.3805 | 55.7488 | 58.3805 
InterfModel=2 52 | 102.236 | 99.6846 | 68.4299 | 53.5425 | 60.746 
InterfModel=2 53 | 101.444 | 100.205 | 66.42 | 54.1696 | 59.7824 
InterfModel=2 54 | 102.632 | 100.011 | 66.6587 | 55.926 | 57.7446 
InterfModel=2 55 | 102.274 | 99.5077 | 67.8362 | 55.8796 | 60.6492 
InterfModel=2 56 | 102.053 | 99.6868 | 68.3846 | 54.8819 | 58.6211 
InterfModel=2 57 | 101.674 | 100.015 | 67.8538 | 53.7672 | 59.7573 
InterfModel=2 58 | 102.322 | 99.8922 | 68.0975 | 54.1762 | 59.8482 
InterfModel=2 59 | 101.351 | 99.5647 | 67.3732 | 53.5852 | 59.4106 
InterfModel=2 60 | 102.275 | 99.5891 | 67.3053 | 55.089 | 60.0307 
InterfModel=2 61 | 102.316 | 99.6568 | 67.0859 | 57.0605 | 58.7996 
InterfModel=2 62 | 102.187 | 99.7681 | 67.8471 | 55.0171 | 61.5868 
InterfModel=2 63 | 101.232 | 99.5408 | 67.8324 | 54.9161 | 58.5689 
InterfModel=2 64 | 101.356 | 99.5868 | 68.1208 | 55.878 | 58.964 
InterfModel=2 65 | 102.218 | 98.985 | 67.6802 | 53.4189 | 61.5115 
InterfModel=2 66 | 101.97 | 99.6558 | 67.5265 | 54.6867 | 60.7899 
InterfModel=2 67 | 102.206 | 99.2929 | 67.0759 | 55.2931 | 59.4578 
InterfModel=2 68 | 101.299 | 99.7164 | 67.9919 | 55.4835 | 58.3943 
InterfModel=2 69 | 101.571 | 99.7242 | 67.4018 | 54.2228 | 60.4229 
InterfModel=2 70 | 101.97 | 99.7946 | 67.7588 | 53.5717 | 61.292 
InterfModel=2 71 | 102.348 | 99.5467 | 67.623 | 55.774 | 59.8263 
InterfModel=2 72 | 102.196 | 99.3393 | 68.2063 | 54.923 | 59.2916 
InterfModel=2 73 | 102.148 | 99.9999 | 67.6514 | 55.421 | 60.1591 
InterfModel=2 74 | 101.991 | 100.059 | 67.1748 | 53.0763 | 61.1063 
InterfModel=2 75 | 102.533 | 99.25 | 67.4074 | 55.9405 | 59.0247 
InterfModel=2 76 | 102.537 | 99.8641 | 67.0312 | 55.4603 | 60.3394 
InterfModel=2 77 | 101.984 | 99.6732 | 68.308 | 55.945 | 57.9619 
InterfModel=2 78 | 101.895 | 99.8916 | 67.2474 | 55.5042 | 61.7194 
InterfModel=2 79 | 101.524 | 99.5105 | 66.894 | 53.9928 | 59.7118 
InterfModel=2 80 | 101.795 | 100.078 | 66.7012 | 54.0471 | 61.1402 
InterfModel=2 81 | 102.169 | 99.5634 | 67.941 | 54.912 | 61.0804 
InterfModel=2 82 | 101.653 | 99.4126 | 68.1114 | 56.5122 | 59.1935 
InterfModel=2 83 | 101.873 | 99.8858 | 68.3001 | 54.5945 | 60.3466 
InterfModel=2 84 | 102.161 | 99.7772 | 67.6702 | 54.3988 | 59.7822 
InterfModel=2 85 | 101.899 | 99.4846 | 66.7883 | 55.0664 | 59.6025 
InterfModel=2 86 | 101.438 | 99.5975 | 67.1611 | 55.2688 | 59.7514 
InterfModel=2 87 | 102.14 | 99.8742 | 67.4258 | 53.7648 | 61.9175 
InterfModel=2 88 | 101.445 | 99.7837 | 66.8356 | 55.9997 | 58.3853 
InterfModel=2 89 | 101.091 | 99.4537 | 67.6819 | 53.8224 | 61.3291 
InterfModel=2 90 | 103 | 99.6204 | 68.0451 | 53.3932 | 59.6162 
InterfModel=2 91 | 101.351 | 99.5981 | 68.0763 | 54.2152 | 61.5711 
InterfModel=2 92 | 102.721 | 99.4883 | 67.4244 | 55.0813 | 58.1053 
InterfModel=2 93 | 102.572 | 99.8115 | 66.7278 | 54.3186 | 60.4423 
InterfModel=2 94 | 101.459 | 99.6507 | 67.5553 | 55.3187 | 59.4155 
InterfModel=2 95 | 101.878 | 99.8092 | 67.6207 | 53.9012 | 61.7086 
InterfModel=2 96 | 101.732 | 99.9963 | 67.5441 | 55.5639 | 60.5148 
InterfModel=2 97 | 101.892 | 99.9961 | 67.5214 | 53.906 | 60.7509 
InterfModel=2 98 | 100.412 | 99.478 | 67.0235 | 55.2024 | 59.8647 
InterfModel=2 99 | 101.81 | 99.9631 | 67.8179 | 53.4795 | 60.8075 

