CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 0.026 | 0.011 | 0.031 | 0.199 | 0.211 
InterfModel=1 | 0.06 | 0.046 | 0.084 | 0.339 | 0.368 
InterfModel=2 | 0.052 | 0.016 | 0.063 | 0.265 | 0.28 
Application:Packets loss rate - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 0.0230077 | 0.00866956 | 0.0280062 | 0.197093 | 0.208428 
InterfModel=0 1 | 0.024008 | 0.0096699 | 0.0306735 | 0.20176 | 0.217762 
InterfModel=0 2 | 0.0306769 | 0.0096699 | 0.0331185 | 0.1976 | 0.217896 
InterfModel=0 3 | 0.0206736 | 0.0136712 | 0.0313403 | 0.204827 | 0.203761 
InterfModel=0 4 | 0.0236745 | 0.00800264 | 0.0337853 | 0.182449 | 0.227927 
InterfModel=0 5 | 0.0233411 | 0.0116705 | 0.0315626 | 0.184158 | 0.216591 
InterfModel=0 6 | 0.0250083 | 0.0096699 | 0.033563 | 0.198826 | 0.211867 
InterfModel=0 7 | 0.024008 | 0.00933647 | 0.0308958 | 0.212428 | 0.192426 
InterfModel=0 8 | 0.0243415 | 0.0123374 | 0.0306735 | 0.199093 | 0.215229 
InterfModel=0 9 | 0.0233411 | 0.0130044 | 0.0362303 | 0.183358 | 0.218296 
InterfModel=0 10 | 0.0253418 | 0.012 | 0.0300066 | 0.206989 | 0.207494 
InterfModel=0 11 | 0.0310103 | 0.0096699 | 0.0362303 | 0.207628 | 0.202827 
InterfModel=0 12 | 0.0276759 | 0.00900298 | 0.0331185 | 0.20136 | 0.20136 
InterfModel=0 13 | 0.0280094 | 0.0110037 | 0.0244499 | 0.220963 | 0.196452 
InterfModel=0 14 | 0.021007 | 0.0113371 | 0.0288953 | 0.201093 | 0.211362 
InterfModel=0 15 | 0.0276667 | 0.0106702 | 0.0297844 | 0.184158 | 0.216295 
InterfModel=0 16 | 0.0320107 | 0.00666887 | 0.0266726 | 0.193118 | 0.214695 
InterfModel=0 17 | 0.0276759 | 0.0123374 | 0.0266726 | 0.180848 | 0.228697 
InterfModel=0 18 | 0.0296766 | 0.0166723 | 0.0253446 | 0.185891 | 0.227897 
InterfModel=0 19 | 0.026 | 0.0110037 | 0.0348967 | 0.208161 | 0.204027 
InterfModel=0 20 | 0.0296766 | 0.0103368 | 0.0342298 | 0.203388 | 0.209361 
InterfModel=0 21 | 0.0243415 | 0.0103368 | 0.0255556 | 0.192851 | 0.21419 
InterfModel=0 22 | 0.0273424 | 0.00866669 | 0.0346743 | 0.191733 | 0.214991 
InterfModel=0 23 | 0.0216739 | 0.0106702 | 0.0297844 | 0.190825 | 0.211123 
InterfModel=0 24 | 0.0220073 | 0.00933647 | 0.031118 | 0.202427 | 0.204694 
InterfModel=0 25 | 0.0246749 | 0.0136712 | 0.0266726 | 0.191225 | 0.212962 
InterfModel=0 26 | 0.0283428 | 0.00933647 | 0.0375639 | 0.195226 | 0.217362 
InterfModel=0 27 | 0.0280094 | 0.0103334 | 0.0300066 | 0.206961 | 0.199493 
InterfModel=0 28 | 0.029 | 0.0103368 | 0.0284508 | 0.217391 | 0.192826 
InterfModel=0 29 | 0.0243415 | 0.00833613 | 0.0340075 | 0.206294 | 0.214429 
InterfModel=0 30 | 0.0233411 | 0.0106702 | 0.0344521 | 0.1948 | 0.218029 
InterfModel=0 31 | 0.0256752 | 0.0136712 | 0.0277839 | 0.190159 | 0.214962 
InterfModel=0 32 | 0.0293431 | 0.00933647 | 0.0308958 | 0.205388 | 0.218162 
InterfModel=0 33 | 0.0236745 | 0.0110037 | 0.0348967 | 0.196026 | 0.206027 
InterfModel=0 34 | 0.0253418 | 0.0126709 | 0.0331185 | 0.195759 | 0.204561 
InterfModel=0 35 | 0.0266756 | 0.00733578 | 0.0284508 | 0.202294 | 0.208695 
InterfModel=0 36 | 0.0236667 | 0.0133378 | 0.031118 | 0.20096 | 0.216991 
InterfModel=0 37 | 0.0276759 | 0.0096699 | 0.0342298 | 0.191492 | 0.207628 
InterfModel=0 38 | 0.0213404 | 0.0100033 | 0.0253389 | 0.2112 | 0.20016 
InterfModel=0 39 | 0.0290096 | 0.0123374 | 0.0308958 | 0.20016 | 0.211762 
InterfModel=0 40 | 0.0286762 | 0.0126709 | 0.0344521 | 0.198667 | 0.212057 
InterfModel=0 41 | 0.0290096 | 0.0136712 | 0.0262281 | 0.202694 | 0.220726 
InterfModel=0 42 | 0.0250083 | 0.0106702 | 0.0368971 | 0.175757 | 0.219496 
InterfModel=0 43 | 0.0246749 | 0.0133333 | 0.0295621 | 0.195333 | 0.214029 
InterfModel=0 44 | 0.0250083 | 0.00866956 | 0.0268889 | 0.227527 | 0.195226 
InterfModel=0 45 | 0.0256752 | 0.0113371 | 0.036008 | 0.181624 | 0.22803 
InterfModel=0 46 | 0.0233411 | 0.00900298 | 0.0262281 | 0.216429 | 0.200587 
InterfModel=0 47 | 0.0256752 | 0.0123374 | 0.0295621 | 0.215629 | 0.194959 
InterfModel=0 48 | 0.0273424 | 0.0123333 | 0.0362303 | 0.20152 | 0.205922 
InterfModel=0 49 | 0.0213404 | 0.0096699 | 0.0302289 | 0.205494 | 0.193893 
InterfModel=0 50 | 0.024008 | 0.0126709 | 0.0293398 | 0.198186 | 0.194452 
InterfModel=0 51 | 0.0276759 | 0.0096699 | 0.031118 | 0.20032 | 0.205788 
InterfModel=0 52 | 0.0220073 | 0.0113371 | 0.0351111 | 0.204561 | 0.220429 
InterfModel=0 53 | 0.0296667 | 0.0116705 | 0.0315626 | 0.19816 | 0.218429 
InterfModel=0 54 | 0.0253418 | 0.0096699 | 0.0293398 | 0.199227 | 0.208294 
InterfModel=0 55 | 0.0266756 | 0.00800264 | 0.0324516 | 0.215762 | 0.190425 
InterfModel=0 56 | 0.0260087 | 0.00766921 | 0.0288953 | 0.206828 | 0.208133 
InterfModel=0 57 | 0.0233411 | 0.0110037 | 0.0268949 | 0.19896 | 0.209095 
InterfModel=0 58 | 0.0336779 | 0.0103368 | 0.0291111 | 0.183891 | 0.240699 
InterfModel=0 59 | 0.0226742 | 0.0113371 | 0.033563 | 0.196026 | 0.221126 
InterfModel=0 60 | 0.0273424 | 0.00800264 | 0.0266726 | 0.184158 | 0.222296 
InterfModel=0 61 | 0.0266756 | 0.00900298 | 0.0337853 | 0.190825 | 0.215658 
InterfModel=0 62 | 0.0253418 | 0.0110037 | 0.0317848 | 0.198026 | 0.208294 
InterfModel=0 63 | 0.0266666 | 0.0136712 | 0.0308889 | 0.186158 | 0.216829 
InterfModel=0 64 | 0.0276759 | 0.0096699 | 0.032674 | 0.207228 | 0.204561 
InterfModel=0 65 | 0.024008 | 0.0166723 | 0.0317848 | 0.204667 | 0.210428 
InterfModel=0 66 | 0.0293431 | 0.0110037 | 0.03 | 0.204694 | 0.215095 
InterfModel=0 67 | 0.0230077 | 0.00833613 | 0.0308958 | 0.182824 | 0.2483 
InterfModel=0 68 | 0.0250083 | 0.00600201 | 0.0333408 | 0.202427 | 0.213924 
InterfModel=0 69 | 0.0283428 | 0.0113371 | 0.0297844 | 0.216829 | 0.194426 
InterfModel=0 70 | 0.0296766 | 0.00933647 | 0.0280062 | 0.211256 | 0.19776 
InterfModel=0 71 | 0.0256752 | 0.00800264 | 0.0357857 | 0.202427 | 0.210428 
InterfModel=0 72 | 0.0273424 | 0.0186729 | 0.0364525 | 0.2008 | 0.213362 
InterfModel=0 73 | 0.0246749 | 0.0096699 | 0.0337853 | 0.2072 | 0.203894 
InterfModel=0 74 | 0.0353451 | 0.0133378 | 0.0317848 | 0.183358 | 0.225927 
InterfModel=0 75 | 0.0293431 | 0.0103334 | 0.0322294 | 0.213095 | 0.200427 
InterfModel=0 76 | 0.0216739 | 0.0116705 | 0.0257835 | 0.207628 | 0.187092 
InterfModel=0 77 | 0.0246749 | 0.00999999 | 0.0337853 | 0.194159 | 0.2152 
InterfModel=0 78 | 0.0246749 | 0.00866956 | 0.0355555 | 0.193626 | 0.2136 
InterfModel=0 79 | 0.0233411 | 0.00666887 | 0.0331185 | 0.218162 | 0.207761 
InterfModel=0 80 | 0.0246749 | 0.00933647 | 0.0297844 | 0.178424 | 0.230697 
InterfModel=0 81 | 0.0293431 | 0.0113371 | 0.0300066 | 0.187092 | 0.214962 
InterfModel=0 82 | 0.025 | 0.0113371 | 0.0351189 | 0.21099 | 0.205761 
InterfModel=0 83 | 0.0236745 | 0.0140046 | 0.0322294 | 0.212057 | 0.189225 
InterfModel=0 84 | 0.025 | 0.0110037 | 0.0313403 | 0.217362 | 0.210428 
InterfModel=0 85 | 0.0213404 | 0.00999999 | 0.0284508 | 0.193226 | 0.221659 
InterfModel=0 86 | 0.027009 | 0.012004 | 0.0293398 | 0.184667 | 0.224297 
InterfModel=0 87 | 0.0226742 | 0.013 | 0.0295621 | 0.198186 | 0.209628 
InterfModel=0 88 | 0.0246749 | 0.0106702 | 0.0291176 | 0.174157 | 0.228594 
InterfModel=0 89 | 0.0243415 | 0.0116705 | 0.0295556 | 0.210133 | 0.197467 
InterfModel=0 90 | 0.0226742 | 0.0113371 | 0.0293398 | 0.195493 | 0.206828 
InterfModel=0 91 | 0.0266756 | 0.0106702 | 0.0348967 | 0.19832 | 0.211628 
InterfModel=0 92 | 0.0313438 | 0.0136667 | 0.0306735 | 0.180824 | 0.22643 
InterfModel=0 93 | 0.0253418 | 0.00900298 | 0.0308958 | 0.210589 | 0.210295 
InterfModel=0 94 | 0.0310103 | 0.0110037 | 0.0297844 | 0.192692 | 0.216295 
InterfModel=0 95 | 0.0256752 | 0.00766921 | 0.0320071 | 0.196026 | 0.208561 
InterfModel=0 96 | 0.024 | 0.0156719 | 0.0315626 | 0.210828 | 0.203761 
InterfModel=0 97 | 0.0246749 | 0.00866956 | 0.0304512 | 0.194293 | 0.202294 
InterfModel=0 98 | 0.0226667 | 0.00800002 | 0.0333408 | 0.200854 | 0.21299 
InterfModel=0 99 | 0.0273424 | 0.0153384 | 0.0308958 | 0.203227 | 0.199653 
InterfModel=1 0 | 0.057019 | 0.0436812 | 0.0955768 | 0.342046 | 0.348226 
InterfModel=1 1 | 0.0566856 | 0.0493498 | 0.09491 | 0.342225 | 0.364364 
InterfModel=1 2 | 0.066 | 0.0460153 | 0.0891309 | 0.324977 | 0.383251 
InterfModel=1 3 | 0.0653551 | 0.0443481 | 0.0849078 | 0.327154 | 0.361782 
InterfModel=1 4 | 0.0613334 | 0.0376793 | 0.0826851 | 0.342846 | 0.362897 
InterfModel=1 5 | 0.0566856 | 0.042014 | 0.0904645 | 0.320219 | 0.377117 
InterfModel=1 6 | 0.0650217 | 0.0496666 | 0.0955768 | 0.346133 | 0.364849 
InterfModel=1 7 | 0.0520173 | 0.0440147 | 0.0809069 | 0.326043 | 0.394453 
InterfModel=1 8 | 0.0520173 | 0.0466822 | 0.0800178 | 0.332489 | 0.370049 
InterfModel=1 9 | 0.0593531 | 0.0473491 | 0.111803 | 0.327244 | 0.374317 
InterfModel=1 10 | 0.0593531 | 0.0486829 | 0.0697933 | 0.333822 | 0.373917 
InterfModel=1 11 | 0.0656886 | 0.0503501 | 0.110914 | 0.335023 | 0.37205 
InterfModel=1 12 | 0.0590197 | 0.0476826 | 0.0786842 | 0.345246 | 0.358848 
InterfModel=1 13 | 0.0643548 | 0.0473491 | 0.105801 | 0.332889 | 0.377384 
InterfModel=1 14 | 0.0556852 | 0.0416806 | 0.0835741 | 0.336712 | 0.367649 
InterfModel=1 15 | 0.0633544 | 0.0490164 | 0.0724605 | 0.338445 | 0.37165 
InterfModel=1 16 | 0.0560187 | 0.045015 | 0.0922427 | 0.345113 | 0.373033 
InterfModel=1 17 | 0.0563521 | 0.0453485 | 0.0929095 | 0.334978 | 0.369783 
InterfModel=1 18 | 0.0526842 | 0.0443481 | 0.0855746 | 0.324177 | 0.373116 
InterfModel=1 19 | 0.0586863 | 0.0473491 | 0.0837964 | 0.348493 | 0.377834 
InterfModel=1 20 | 0.0516839 | 0.0533511 | 0.0780174 | 0.342979 | 0.381651 
InterfModel=1 21 | 0.0623541 | 0.0500167 | 0.0935764 | 0.335023 | 0.37165 
InterfModel=1 22 | 0.063021 | 0.042014 | 0.078 | 0.330577 | 0.370267 
InterfModel=1 23 | 0.0536845 | 0.042014 | 0.0966882 | 0.330044 | 0.359515 
InterfModel=1 24 | 0.0656886 | 0.0500167 | 0.0902423 | 0.341912 | 0.367916 
InterfModel=1 25 | 0.0590197 | 0.0483494 | 0.0691265 | 0.345246 | 0.353294 
InterfModel=1 26 | 0.0680227 | 0.042014 | 0.0804623 | 0.346713 | 0.361382 
InterfModel=1 27 | 0.0543514 | 0.0410137 | 0.0677928 | 0.332133 | 0.365733 
InterfModel=1 28 | 0.0563521 | 0.0443481 | 0.0831296 | 0.341379 | 0.351961 
InterfModel=1 29 | 0.06002 | 0.0493498 | 0.0706823 | 0.335111 | 0.369383 
InterfModel=1 30 | 0.0560187 | 0.043 | 0.0700155 | 0.351694 | 0.355781 
InterfModel=1 31 | 0.0666667 | 0.0573524 | 0.0946877 | 0.325243 | 0.380635 
InterfModel=1 32 | 0.0603535 | 0.045015 | 0.0800178 | 0.340845 | 0.368667 
InterfModel=1 33 | 0.0716906 | 0.0403468 | 0.101578 | 0.331644 | 0.368182 
InterfModel=1 34 | 0.0613538 | 0.0500167 | 0.0795732 | 0.32671 | 0.374317 
InterfModel=1 35 | 0.0526842 | 0.0476826 | 0.0711269 | 0.330621 | 0.37765 
InterfModel=1 36 | 0.0646882 | 0.0406802 | 0.0806846 | 0.333778 | 0.382451 
InterfModel=1 37 | 0.0543514 | 0.0476826 | 0.0637919 | 0.363382 | 0.364 
InterfModel=1 38 | 0.0543514 | 0.0506836 | 0.0973549 | 0.338757 | 0.371249 
InterfModel=1 39 | 0.072024 | 0.0490164 | 0.0775728 | 0.354847 | 0.368933 
InterfModel=1 40 | 0.0650217 | 0.0440147 | 0.0884445 | 0.330844 | 0.366982 
InterfModel=1 41 | 0.0553518 | 0.0470157 | 0.0766667 | 0.347246 | 0.370983 
InterfModel=1 42 | 0.0656886 | 0.042014 | 0.0715715 | 0.335733 | 0.3741 
InterfModel=1 43 | 0.066022 | 0.0380127 | 0.0673483 | 0.342179 | 0.376717 
InterfModel=1 44 | 0.0530177 | 0.0410137 | 0.0886863 | 0.35018 | 0.349513 
InterfModel=1 45 | 0.0553518 | 0.0423474 | 0.0837964 | 0.327554 | 0.363515 
InterfModel=1 46 | 0.0656886 | 0.0530177 | 0.0804623 | 0.349247 | 0.358629 
InterfModel=1 47 | 0.0596865 | 0.0473491 | 0.104 | 0.349427 | 0.355247 
InterfModel=1 48 | 0.0623541 | 0.0456819 | 0.0831296 | 0.336445 | 0.368449 
InterfModel=1 49 | 0.0613334 | 0.0493498 | 0.104468 | 0.331244 | 0.374317 
InterfModel=1 50 | 0.0703568 | 0.0463333 | 0.0842222 | 0.332444 | 0.369649 
InterfModel=1 51 | 0.0653551 | 0.044 | 0.0729051 | 0.342179 | 0.35338 
InterfModel=1 52 | 0.0556852 | 0.0460153 | 0.068682 | 0.34858 | 0.34938 
InterfModel=1 53 | 0.0556852 | 0.0433478 | 0.0782222 | 0.339245 | 0.375117 
InterfModel=1 54 | 0.0580193 | 0.0380127 | 0.0691111 | 0.32831 | 0.377067 
InterfModel=1 55 | 0.0520173 | 0.0463333 | 0.0806846 | 0.336045 | 0.378584 
InterfModel=1 56 | 0.0566856 | 0.0410137 | 0.0864636 | 0.351247 | 0.360848 
InterfModel=1 57 | 0.0566856 | 0.0433478 | 0.0826851 | 0.341024 | 0.367382 
InterfModel=1 58 | 0.0653551 | 0.0460153 | 0.0835741 | 0.330044 | 0.377434 
InterfModel=1 59 | 0.0536845 | 0.0436812 | 0.076906 | 0.340891 | 0.371116 
InterfModel=1 60 | 0.0613538 | 0.0556852 | 0.0826851 | 0.346179 | 0.364849 
InterfModel=1 61 | 0.0580193 | 0.0460153 | 0.107778 | 0.341646 | 0.350447 
InterfModel=1 62 | 0.0550184 | 0.0416806 | 0.0955768 | 0.332267 | 0.356848 
InterfModel=1 63 | 0.0616872 | 0.0493498 | 0.0880195 | 0.342091 | 0.358229 
InterfModel=1 64 | 0.0650217 | 0.0440147 | 0.0955768 | 0.324577 | 0.377384 
InterfModel=1 65 | 0.0673558 | 0.0533511 | 0.09002 | 0.340312 | 0.367782 
InterfModel=1 66 | 0.064 | 0.0380127 | 0.0902423 | 0.35018 | 0.360315 
InterfModel=1 67 | 0.057019 | 0.0456819 | 0.0633333 | 0.347513 | 0.369649 
InterfModel=1 68 | 0.0483494 | 0.0423474 | 0.0680151 | 0.333689 | 0.371249 
InterfModel=1 69 | 0.0603535 | 0.0373333 | 0.0697933 | 0.355514 | 0.358048 
InterfModel=1 70 | 0.0636879 | 0.0506667 | 0.0729051 | 0.334222 | 0.374717 
InterfModel=1 71 | 0.0633544 | 0.0560187 | 0.0737942 | 0.332311 | 0.368849 
InterfModel=1 72 | 0.0580193 | 0.0410137 | 0.0960214 | 0.335111 | 0.368049 
InterfModel=1 73 | 0.0603535 | 0.0400133 | 0.0966882 | 0.330444 | 0.380501 
InterfModel=1 74 | 0.0580193 | 0.0463488 | 0.0926872 | 0.3352 | 0.354933 
InterfModel=1 75 | 0.0623541 | 0.0476826 | 0.0711111 | 0.347913 | 0.373566 
InterfModel=1 76 | 0.0530177 | 0.0503501 | 0.108469 | 0.329821 | 0.37405 
InterfModel=1 77 | 0.0626876 | 0.0553333 | 0.0957991 | 0.332578 | 0.365249 
InterfModel=1 78 | 0.0596865 | 0.0453485 | 0.102467 | 0.360448 | 0.343112 
InterfModel=1 79 | 0.0650217 | 0.0560187 | 0.0764614 | 0.337112 | 0.368849 
InterfModel=1 80 | 0.0733578 | 0.0460153 | 0.0840374 | 0.344446 | 0.358448 
InterfModel=1 81 | 0.0603535 | 0.0393333 | 0.0766837 | 0.332755 | 0.368716 
InterfModel=1 82 | 0.0603535 | 0.0496832 | 0.105801 | 0.3364 | 0.351694 
InterfModel=1 83 | 0.0616872 | 0.0513505 | 0.0886667 | 0.320043 | 0.388585 
InterfModel=1 84 | 0.0560187 | 0.0460153 | 0.0802401 | 0.334756 | 0.366449 
InterfModel=1 85 | 0.0586666 | 0.0506836 | 0.0722383 | 0.344446 | 0.373516 
InterfModel=1 86 | 0.0583528 | 0.0466822 | 0.076906 | 0.336712 | 0.359381 
InterfModel=1 87 | 0.0573524 | 0.0453485 | 0.0644731 | 0.350493 | 0.376584 
InterfModel=1 88 | 0.063021 | 0.046 | 0.0813514 | 0.347246 | 0.370849 
InterfModel=1 89 | 0.0606869 | 0.0370123 | 0.0811291 | 0.330933 | 0.365031 
InterfModel=1 90 | 0.0523508 | 0.0400133 | 0.0713492 | 0.335911 | 0.3761 
InterfModel=1 91 | 0.0590197 | 0.0476826 | 0.0880195 | 0.335245 | 0.370449 
InterfModel=1 92 | 0.0633544 | 0.0413471 | 0.09002 | 0.346179 | 0.372716 
InterfModel=1 93 | 0.0566856 | 0.0463333 | 0.0813514 | 0.359162 | 0.350847 
InterfModel=1 94 | 0.0686896 | 0.0493498 | 0.0784619 | 0.357781 | 0.37805 
InterfModel=1 95 | 0.0646882 | 0.0476826 | 0.08 | 0.329154 | 0.372316 
InterfModel=1 96 | 0.0683333 | 0.0396799 | 0.0613469 | 0.334489 | 0.359515 
InterfModel=1 97 | 0.0633544 | 0.0433478 | 0.0933541 | 0.335423 | 0.367782 
InterfModel=1 98 | 0.057019 | 0.0496832 | 0.0848889 | 0.342758 | 0.356181 
InterfModel=1 99 | 0.0623541 | 0.0460153 | 0.0777778 | 0.340445 | 0.360981 
InterfModel=2 0 | 0.0470157 | 0.018006 | 0.067126 | 0.27497 | 0.269939 
InterfModel=2 1 | 0.0513505 | 0.0136712 | 0.0493443 | 0.257634 | 0.305015 
InterfModel=2 2 | 0.057019 | 0.0123374 | 0.0517778 | 0.292306 | 0.257101 
InterfModel=2 3 | 0.0490164 | 0.0163388 | 0.0669038 | 0.254667 | 0.291639 
InterfModel=2 4 | 0.045015 | 0.0170057 | 0.0580129 | 0.270569 | 0.287505 
InterfModel=2 5 | 0.0536845 | 0.0190063 | 0.0600134 | 0.255001 | 0.293106 
InterfModel=2 6 | 0.0513505 | 0.0133378 | 0.0689042 | 0.253767 | 0.285371 
InterfModel=2 7 | 0.0543514 | 0.0133333 | 0.0624444 | 0.265271 | 0.270036 
InterfModel=2 8 | 0.0476826 | 0.0163388 | 0.0662369 | 0.265502 | 0.27377 
InterfModel=2 9 | 0.0566667 | 0.0160053 | 0.0664592 | 0.266569 | 0.284838 
InterfModel=2 10 | 0.0580193 | 0.015005 | 0.0571238 | 0.256568 | 0.295906 
