InterfModel=0 0 | 0.986662 | 0.989663 | 0.989109 | 0.817709 | 0.783571 
InterfModel=0 1 | 0.987329 | 0.992331 | 0.984219 | 0.814642 | 0.785971 
InterfModel=0 2 | 0.987329 | 0.98933 | 0.986664 | 0.804933 | 0.80104 
InterfModel=0 3 | 0.986329 | 0.988663 | 0.985997 | 0.830777 | 0.795573 
InterfModel=0 4 | 0.986996 | 0.99033 | 0.986219 | 0.817709 | 0.796612 
InterfModel=0 5 | 0.985328 | 0.99033 | 0.982885 | 0.808775 | 0.798613 
InterfModel=0 6 | 0.983328 | 0.988663 | 0.982663 | 0.825043 | 0.79784 
InterfModel=0 7 | 0.98933 | 0.990997 | 0.98533 | 0.815842 | 0.793839 
InterfModel=0 8 | 0.988663 | 0.989663 | 0.988442 | 0.816909 | 0.793839 
InterfModel=0 9 | 0.987663 | 0.986329 | 0.988664 | 0.822376 | 0.798106 
InterfModel=0 10 | 0.988663 | 0.989667 | 0.98333 | 0.827821 | 0.793572 
InterfModel=0 11 | 0.989997 | 0.98933 | 0.984886 | 0.80304 | 0.812508 
InterfModel=0 12 | 0.987329 | 0.988663 | 0.981774 | 0.808775 | 0.808508 
InterfModel=0 13 | 0.985662 | 0.988996 | 0.985108 | 0.816909 | 0.788744 
InterfModel=0 14 | 0.983995 | 0.987663 | 0.982885 | 0.833711 | 0.779704 
InterfModel=0 15 | 0.987333 | 0.99133 | 0.984663 | 0.805707 | 0.798907 
InterfModel=0 16 | 0.984995 | 0.989663 | 0.986441 | 0.82582 | 0.785971 
InterfModel=0 17 | 0.983661 | 0.989997 | 0.986886 | 0.811817 | 0.813308 
InterfModel=0 18 | 0.986662 | 0.991997 | 0.984882 | 0.818376 | 0.793439 
InterfModel=0 19 | 0.984333 | 0.99033 | 0.986219 | 0.82411 | 0.801707 
InterfModel=0 20 | 0.989663 | 0.99133 | 0.984219 | 0.82622 | 0.784371 
InterfModel=0 21 | 0.985662 | 0.991997 | 0.984 | 0.828088 | 0.768338 
InterfModel=0 22 | 0.986329 | 0.991333 | 0.989331 | 0.815733 | 0.78861 
InterfModel=0 23 | 0.987996 | 0.988663 | 0.983552 | 0.832911 | 0.77554 
