InterfModel=0 0 | 0.982327 | 0.986662 | 0.982885 | 0.80144 | 0.80184 
InterfModel=0 1 | 0.985662 | 0.98933 | 0.98044 | 0.809308 | 0.783971 
InterfModel=0 2 | 0.982661 | 0.989663 | 0.985552 | 0.8188 | 0.769436 
InterfModel=0 3 | 0.984662 | 0.988996 | 0.986441 | 0.826644 | 0.777037 
InterfModel=0 4 | 0.983328 | 0.987663 | 0.982663 | 0.824887 | 0.781675 
InterfModel=0 5 | 0.982327 | 0.991664 | 0.980885 | 0.790505 | 0.806482 
InterfModel=0 6 | 0.978326 | 0.99033 | 0.983107 | 0.809175 | 0.787705 
InterfModel=0 7 | 0.985662 | 0.989997 | 0.985552 | 0.824777 | 0.789039 
InterfModel=0 8 | 0.985995 | 0.99133 | 0.982218 | 0.841979 | 0.768102 
InterfModel=0 9 | 0.984995 | 0.990664 | 0.979106 | 0.804374 | 0.793039 
InterfModel=0 10 | 0.986662 | 0.992 | 0.980218 | 0.794745 | 0.792906 
InterfModel=0 11 | 0.982327 | 0.990664 | 0.981107 | 0.815975 | 0.772103 
InterfModel=0 12 | 0.986996 | 0.98933 | 0.985775 | 0.811041 | 0.787705 
InterfModel=0 13 | 0.986996 | 0.987663 | 0.982663 | 0.819443 | 0.778741 
InterfModel=0 14 | 0.97966 | 0.99033 | 0.984219 | 0.807441 | 0.794106 
InterfModel=0 15 | 0.981667 | 0.992331 | 0.982663 | 0.819576 | 0.779171 
InterfModel=0 16 | 0.987329 | 0.989663 | 0.984219 | 0.826087 | 0.777837 
InterfModel=0 17 | 0.983328 | 0.989663 | 0.984663 | 0.816484 | 0.779704 
InterfModel=0 18 | 0.988663 | 0.990997 | 0.983326 | 0.82211 | 0.776904 
InterfModel=0 19 | 0.984333 | 0.988663 | 0.985997 | 0.809308 | 0.791839 
InterfModel=0 20 | 0.986662 | 0.990664 | 0.981774 | 0.81155 | 0.783171 
InterfModel=0 21 | 0.983995 | 0.988329 | 0.984667 | 0.808082 | 0.800213 
InterfModel=0 22 | 0.984662 | 0.987333 | 0.984886 | 0.810667 | 0.789277 
InterfModel=0 23 | 0.980994 | 0.991664 | 0.984886 | 0.829844 | 0.777674 
InterfModel=0 24 | 0.986996 | 0.98933 | 0.985552 | 0.821443 | 0.784371 
InterfModel=0 25 | 0.986329 | 0.987996 | 0.98333 | 0.804241 | 0.781704 
InterfModel=0 26 | 0.984328 | 0.987996 | 0.98333 | 0.821043 | 0.791172 
InterfModel=0 27 | 0.986662 | 0.989667 | 0.985552 | 0.808374 | 0.790772 
InterfModel=0 28 | 0.980667 | 0.987329 | 0.978662 | 0.816751 | 0.784771 
InterfModel=0 29 | 0.983661 | 0.99033 | 0.981774 | 0.826644 | 0.781438 
InterfModel=0 30 | 0.986996 | 0.992998 | 0.983552 | 0.819067 | 0.77437 
InterfModel=0 31 | 0.983661 | 0.99033 | 0.982885 | 0.813708 | 0.803174 
InterfModel=0 32 | 0.988329 | 0.987329 | 0.982885 | 0.823153 | 0.780104 
InterfModel=0 33 | 0.986996 | 0.988329 | 0.987108 | 0.813975 | 0.778104 
InterfModel=0 34 | 0.985662 | 0.992331 | 0.981329 | 0.807041 | 0.788105 
InterfModel=0 35 | 0.983995 | 0.991664 | 0.984441 | 0.817309 | 0.777704 
InterfModel=0 36 | 0.982667 | 0.99033 | 0.986664 | 0.828644 | 0.782742 
InterfModel=0 37 | 0.981327 | 0.986996 | 0.983996 | 0.803574 | 0.814909 
InterfModel=0 38 | 0.985328 | 0.98933 | 0.981329 | 0.791333 | 0.792372 
InterfModel=0 39 | 0.984995 | 0.988663 | 0.981996 | 0.811708 | 0.787305 
InterfModel=0 40 | 0.983328 | 0.987329 | 0.982885 | 0.826667 | 0.778874 
InterfModel=0 41 | 0.985662 | 0.993331 | 0.983996 | 0.817842 | 0.785009 
InterfModel=0 42 | 0.983995 | 0.990664 | 0.984663 | 0.812242 | 0.783171 
InterfModel=0 43 | 0.983995 | 0.987333 | 0.984219 | 0.8244 | 0.769969 
