CastaliaResults -i saida.txt -s Packets received per node -n --all -o2                                                                       

Application:Packets received per node
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=1 57 | 2899 | 2894 | 4333 | 5034 | 4730 
InterfModel=1 58 | 2888 | 2897 | 4334 | 5037 | 4692 
InterfModel=1 59 | 2900 | 2898 | 4336 | 5029 | 4747 
InterfModel=1 60 | 2883 | 2887 | 4325 | 5110 | 4727 
InterfModel=1 61 | 2884 | 2932 | 4351 | 5135 | 4683 
InterfModel=1 62 | 2866 | 2902 | 4341 | 5111 | 4701 
InterfModel=1 63 | 2886 | 2910 | 4320 | 5112 | 4828 
InterfModel=1 64 | 2881 | 2911 | 4316 | 4962 | 4677 
InterfModel=1 65 | 2900 | 2911 | 4357 | 5031 | 4744 
InterfModel=1 66 | 2890 | 2915 | 4363 | 5196 | 4714 
InterfModel=1 67 | 2894 | 2923 | 4348 | 5173 | 4771 
InterfModel=1 68 | 2921 | 2916 | 4344 | 5246 | 4608 
InterfModel=1 69 | 2909 | 2933 | 4357 | 5098 | 4758 
InterfModel=1 70 | 2876 | 2912 | 4355 | 5023 | 4796 
InterfModel=1 71 | 2884 | 2904 | 4342 | 4955 | 4919 
InterfModel=1 72 | 2882 | 2899 | 4358 | 5098 | 4768 
InterfModel=1 73 | 2896 | 2904 | 4377 | 5092 | 4818 
InterfModel=1 74 | 2890 | 2913 | 4364 | 5011 | 4793 
InterfModel=1 75 | 2892 | 2906 | 4344 | 5043 | 4763 
InterfModel=1 76 | 2893 | 2914 | 4322 | 5020 | 4743 
InterfModel=1 77 | 2883 | 2899 | 4340 | 5094 | 4656 
InterfModel=1 78 | 2892 | 2925 | 4351 | 5116 | 4697 
InterfModel=1 79 | 2869 | 2902 | 4330 | 5103 | 4754 
InterfModel=1 80 | 2884 | 2908 | 4360 | 4995 | 4820 
InterfModel=1 81 | 2893 | 2910 | 4333 | 5142 | 4647 
InterfModel=1 82 | 2899 | 2895 | 4338 | 5017 | 4817 
InterfModel=1 83 | 2886 | 2907 | 4339 | 5002 | 4838 
InterfModel=1 84 | 2911 | 2921 | 4364 | 5207 | 4701 
InterfModel=1 85 | 2901 | 2917 | 4341 | 5002 | 4816 
InterfModel=1 86 | 2892 | 2912 | 4335 | 5088 | 4847 
InterfModel=1 87 | 2877 | 2918 | 4363 | 5144 | 4628 
InterfModel=1 88 | 2890 | 2919 | 4355 | 5134 | 4634 
InterfModel=1 89 | 2879 | 2930 | 4336 | 4999 | 4691 
InterfModel=1 90 | 2901 | 2924 | 4348 | 4955 | 4810 
InterfModel=1 91 | 2894 | 2893 | 4331 | 4980 | 4881 
InterfModel=1 92 | 2894 | 2901 | 4324 | 5123 | 4662 
InterfModel=1 93 | 2888 | 2911 | 4285 | 5216 | 4695 
InterfModel=1 94 | 2898 | 2910 | 4311 | 5009 | 4661 
InterfModel=1 95 | 2879 | 2920 | 4335 | 5062 | 4863 
InterfModel=1 96 | 2892 | 2927 | 4333 | 5040 | 4844 
InterfModel=1 97 | 2873 | 2907 | 4346 | 5088 | 4816 
InterfModel=1 98 | 2874 | 2899 | 4331 | 4924 | 4662 
InterfModel=1 99 | 2924 | 2921 | 4339 | 4992 | 4800 
InterfModel=2 0 | 2933 | 2981 | 4387 | 5593 | 5149 
InterfModel=2 1 | 2916 | 2984 | 4372 | 5726 | 5101 
InterfModel=2 2 | 2928 | 2972 | 4371 | 5633 | 5123 
InterfModel=2 3 | 2921 | 2971 | 4352 | 5596 | 5188 
InterfModel=2 4 | 2910 | 2977 | 4371 | 5618 | 5127 
InterfModel=2 5 | 2912 | 2962 | 4372 | 5457 | 5349 
InterfModel=2 6 | 2935 | 2969 | 4404 | 5578 | 5187 
InterfModel=2 7 | 2914 | 2974 | 4382 | 5488 | 5298 
InterfModel=2 8 | 2917 | 2974 | 4348 | 5470 | 5309 
InterfModel=2 9 | 2911 | 2978 | 4373 | 5550 | 5227 
InterfModel=2 10 | 2938 | 2975 | 4363 | 5431 | 5266 
InterfModel=2 11 | 2921 | 2966 | 4362 | 5653 | 5194 
InterfModel=2 12 | 2914 | 2979 | 4359 | 5563 | 5260 
InterfModel=2 13 | 2928 | 2969 | 4371 | 5498 | 5203 
InterfModel=2 14 | 2908 | 2971 | 4366 | 5736 | 5098 
InterfModel=2 15 | 2920 | 2976 | 4369 | 5525 | 5239 
InterfModel=2 16 | 2924 | 2978 | 4376 | 5620 | 5110 
InterfModel=2 17 | 2916 | 2965 | 4387 | 5687 | 5218 
InterfModel=2 18 | 2924 | 2973 | 4362 | 5580 | 5284 
InterfModel=2 19 | 2910 | 2966 | 4367 | 5460 | 5288 
InterfModel=2 20 | 2917 | 2968 | 4364 | 5548 | 5183 
InterfModel=2 21 | 2908 | 2969 | 4376 | 5628 | 5214 
InterfModel=2 22 | 2934 | 2971 | 4380 | 5625 | 5072 
InterfModel=2 23 | 2912 | 2975 | 4347 | 5559 | 5183 
InterfModel=2 24 | 2910 | 2961 | 4383 | 5618 | 5191 
InterfModel=2 25 | 2915 | 2976 | 4357 | 5575 | 5312 
InterfModel=2 26 | 2909 | 2966 | 4388 | 5704 | 5233 
InterfModel=2 27 | 2916 | 2974 | 4359 | 5587 | 5179 
InterfModel=2 28 | 2922 | 2963 | 4376 | 5721 | 5072 
InterfModel=2 29 | 2918 | 2977 | 4394 | 5598 | 5159 
InterfModel=2 30 | 2937 | 2972 | 4369 | 5594 | 5117 
InterfModel=2 31 | 2912 | 2981 | 4359 | 5677 | 5142 
InterfModel=2 32 | 2938 | 2977 | 4370 | 5736 | 5015 
InterfModel=2 33 | 2911 | 2973 | 4400 | 5607 | 5192 
InterfModel=2 34 | 2912 | 2981 | 4360 | 5636 | 5103 
InterfModel=2 35 | 2927 | 2962 | 4360 | 5672 | 5134 
InterfModel=2 36 | 2909 | 2979 | 4371 | 5628 | 5168 
InterfModel=2 37 | 2933 | 2972 | 4379 | 5801 | 5078 
InterfModel=2 38 | 2929 | 2969 | 4362 | 5537 | 5248 
InterfModel=2 39 | 2917 | 2969 | 4373 | 5637 | 5129 
InterfModel=2 40 | 2919 | 2962 | 4376 | 5630 | 5211 
InterfModel=2 41 | 2921 | 2975 | 4376 | 5665 | 5111 
InterfModel=2 42 | 2920 | 2976 | 4368 | 5544 | 5211 
InterfModel=2 43 | 2920 | 2974 | 4360 | 5601 | 5206 
InterfModel=2 44 | 2904 | 2972 | 4339 | 5649 | 5306 
InterfModel=2 45 | 2930 | 2967 | 4401 | 5565 | 5209 
InterfModel=2 46 | 2910 | 2967 | 4381 | 5512 | 5313 
InterfModel=2 47 | 2915 | 2973 | 4383 | 5689 | 5171 
InterfModel=2 48 | 2928 | 2971 | 4387 | 5800 | 5091 
InterfModel=2 49 | 2920 | 2972 | 4361 | 5661 | 5060 
InterfModel=2 50 | 2916 | 2962 | 4357 | 5685 | 5094 
InterfModel=2 51 | 2917 | 2972 | 4375 | 5676 | 5127 
InterfModel=2 52 | 2930 | 2969 | 4391 | 5641 | 5087 
InterfModel=2 53 | 2918 | 2963 | 4378 | 5702 | 5040 
InterfModel=2 54 | 2922 | 2975 | 4360 | 5596 | 5138 
InterfModel=2 55 | 2928 | 2967 | 4365 | 5585 | 5262 
InterfModel=2 56 | 2904 | 2971 | 4388 | 5532 | 5172 
InterfModel=2 57 | 2911 | 2970 | 4362 | 5456 | 5226 
InterfModel=2 58 | 2903 | 2963 | 4361 | 5629 | 5276 
InterfModel=2 59 | 2917 | 2957 | 4353 | 5600 | 5178 
InterfModel=2 60 | 2912 | 2969 | 4380 | 5561 | 5289 
InterfModel=2 61 | 2921 | 2977 | 4389 | 5576 | 5191 
