CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 0.055 | 0.015 | 0.072 | 0.228 | 0.219 
InterfModel=1 | 0.125 | 0.089 | 0.284 | 0.372 | 0.393 
InterfModel=2 | 0.111 | 0.031 | 0.231 | 0.273 | 0.234 
Application:Packets loss rate - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 0.0613538 | 0.0186729 | 0.0817959 | 0.241099 | 0.220696 
InterfModel=0 1 | 0.0553518 | 0.0130044 | 0.0635697 | 0.229364 | 0.223763 
InterfModel=0 2 | 0.0573524 | 0.0116705 | 0.0773505 | 0.244933 | 0.219896 
InterfModel=0 3 | 0.0543514 | 0.0170057 | 0.0782396 | 0.236165 | 0.218162 
InterfModel=0 4 | 0.0680227 | 0.0106702 | 0.0706823 | 0.212723 | 0.230595 
InterfModel=0 5 | 0.063021 | 0.0143381 | 0.0737942 | 0.201494 | 0.22606 
InterfModel=0 6 | 0.0523508 | 0.0136712 | 0.0689042 | 0.243632 | 0.198426 
InterfModel=0 7 | 0.0606869 | 0.0163388 | 0.0733497 | 0.222963 | 0.223897 
InterfModel=0 8 | 0.0593531 | 0.0213404 | 0.0833519 | 0.233231 | 0.208828 
InterfModel=0 9 | 0.0493498 | 0.0146716 | 0.0829073 | 0.248033 | 0.203627 
InterfModel=0 10 | 0.0576859 | 0.014 | 0.0844632 | 0.230061 | 0.215762 
InterfModel=0 11 | 0.0590197 | 0.0183395 | 0.076906 | 0.236298 | 0.214295 
InterfModel=0 12 | 0.0673558 | 0.0146716 | 0.0637919 | 0.229364 | 0.220163 
InterfModel=0 13 | 0.0466822 | 0.0116705 | 0.0737942 | 0.221763 | 0.226861 
InterfModel=0 14 | 0.0603535 | 0.0156719 | 0.0620138 | 0.225497 | 0.220296 
InterfModel=0 15 | 0.0493333 | 0.0130044 | 0.0689042 | 0.236031 | 0.216696 
