CastaliaResults -i saida.txt -s Energy nJ/bit -n --all -o2                                                           

Application:Energy nJ/bit
 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=0 69 | 105.157 | 99.9425 | 69.1086 | 50.1818 | 50.107 
InterfModel=0 70 | 103.025 | 99.7298 | 69.7766 | 51.0238 | 49.2053 
InterfModel=0 71 | 103.11 | 99.792 | 69.1135 | 50.5161 | 49.2695 
InterfModel=0 72 | 103.01 | 99.7798 | 69.654 | 52.3873 | 48.4188 
InterfModel=0 73 | 103.208 | 99.9579 | 69.6791 | 50.9263 | 49.1884 
InterfModel=0 74 | 102.507 | 99.3654 | 70.0213 | 50.8622 | 48.9344 
InterfModel=0 75 | 102.169 | 99.6511 | 68.7374 | 50.1199 | 49.5932 
InterfModel=0 76 | 103.766 | 99.4906 | 68.5918 | 51.2342 | 49.8901 
InterfModel=0 77 | 102.687 | 99.7887 | 68.8092 | 50.3803 | 49.874 
InterfModel=0 78 | 104.1 | 99.9936 | 68.303 | 49.9599 | 48.6152 
InterfModel=0 79 | 103.062 | 99.234 | 68.6825 | 52.0174 | 47.7379 
InterfModel=0 80 | 103.773 | 99.5219 | 69.0142 | 50.6749 | 48.5037 
InterfModel=0 81 | 102.037 | 99.3957 | 68.0921 | 50.2395 | 49.5735 
InterfModel=0 82 | 103.191 | 100.003 | 69.3764 | 50.3705 | 48.624 
InterfModel=0 83 | 102.895 | 99.6819 | 68.064 | 50.0417 | 49.5988 
InterfModel=0 84 | 101.311 | 99.467 | 68.7006 | 50.0127 | 49.1696 
InterfModel=0 85 | 102.686 | 99.694 | 69.4881 | 49.3083 | 50.5585 
InterfModel=0 86 | 102.898 | 100.658 | 68.6312 | 51.3938 | 49.0108 
InterfModel=0 87 | 103.128 | 99.3468 | 68.7161 | 51.076 | 50.2756 
InterfModel=0 88 | 101.293 | 100.172 | 68.6335 | 51.9858 | 48.1329 
InterfModel=0 89 | 103 | 100.15 | 68.5178 | 51.5854 | 49.272 
InterfModel=0 90 | 101.042 | 99.5331 | 67.5839 | 48.9533 | 50.7606 
InterfModel=0 91 | 102.627 | 99.7554 | 68.307 | 49.718 | 50.4487 
InterfModel=0 92 | 102.148 | 99.8231 | 68.1649 | 50.0787 | 49.5008 
InterfModel=0 93 | 101.631 | 99.6629 | 68.4482 | 51.3578 | 49.3983 
InterfModel=0 94 | 103.276 | 100.41 | 68.3335 | 50.3516 | 49.3238 
InterfModel=0 95 | 102.698 | 99.8867 | 68.3389 | 49.1145 | 49.4115 
InterfModel=0 96 | 102.37 | 100.205 | 68.7974 | 51.0682 | 48.9976 
InterfModel=0 97 | 103.519 | 99.5758 | 68.4294 | 50.8343 | 49.439 
InterfModel=0 98 | 103.287 | 99.9937 | 68.0937 | 50.5209 | 48.4855 
InterfModel=0 99 | 102.915 | 99.8199 | 67.7887 | 51.3744 | 48.0704 
InterfModel=1 0 | 110.087 | 106.913 | 87.687 | 60.4315 | 66.1119 
InterfModel=1 1 | 113.067 | 106.972 | 87.6053 | 62.8343 | 63.5816 
InterfModel=1 2 | 111.232 | 108.34 | 87.7354 | 62.3915 | 64.2821 
InterfModel=1 3 | 110.777 | 107.104 | 88.4612 | 64.2534 | 61.2605 
InterfModel=1 4 | 111.359 | 107.547 | 90.6501 | 63.4064 | 63.8617 
InterfModel=1 5 | 110.722 | 108.601 | 89.0664 | 61.6572 | 63.0312 
InterfModel=1 6 | 110.561 | 107.357 | 88.2384 | 63.1151 | 62.4169 
InterfModel=1 7 | 112.044 | 108.247 | 86.8654 | 62.673 | 63.6267 
InterfModel=1 8 | 111.329 | 107.797 | 91.6003 | 62.5851 | 63.4692 
InterfModel=1 9 | 109.993 | 108.632 | 90.0691 | 63.0507 | 64.2735 
InterfModel=1 10 | 110.399 | 107.568 | 89.5799 | 60.9891 | 64.1735 
InterfModel=1 11 | 112.639 | 108.26 | 97.9638 | 61.7379 | 62.9231 
InterfModel=1 12 | 110.721 | 108.288 | 88.8955 | 61.4931 | 62.8264 
InterfModel=1 13 | 111.804 | 109.623 | 91.9423 | 64.6114 | 63.5167 
InterfModel=1 14 | 110.055 | 107.47 | 90.9203 | 60.5172 | 65.3994 
InterfModel=1 15 | 112.187 | 109.777 | 90.1397 | 61.2151 | 65.6295 
InterfModel=1 16 | 109.079 | 106.844 | 86.0882 | 61.9341 | 63.7895 
InterfModel=1 17 | 110.247 | 108.123 | 84.3726 | 62.5844 | 64.3801 
InterfModel=1 18 | 110.787 | 107.811 | 89.7903 | 62.3088 | 63.6081 
InterfModel=1 19 | 110.86 | 107.872 | 90.1927 | 62.5229 | 63.1418 
InterfModel=1 20 | 110.348 | 106.61 | 91.1758 | 61.3229 | 64.9213 
InterfModel=1 21 | 110.798 | 107.693 | 88.9269 | 62.5989 | 63.3239 
InterfModel=1 22 | 111.244 | 107.421 | 91.9808 | 60.9164 | 63.4191 
InterfModel=1 23 | 110.04 | 107.187 | 90.4134 | 64.0616 | 62.0089 
InterfModel=1 24 | 111.776 | 107.841 | 86.1949 | 62.7248 | 65.8096 
InterfModel=1 25 | 110.583 | 106.949 | 90.6952 | 60.755 | 62.5622 
InterfModel=1 26 | 113.489 | 107.119 | 85.7359 | 62.4383 | 64.7716 
InterfModel=1 27 | 109.246 | 107.679 | 86.3023 | 61.1491 | 63.2889 
InterfModel=1 28 | 109.786 | 107.333 | 86.9293 | 62.7198 | 63.4514 
InterfModel=1 29 | 111.458 | 107.507 | 87.1662 | 63.2923 | 61.7762 
InterfModel=1 30 | 110.458 | 108.09 | 90.2368 | 62.9815 | 62.9556 
InterfModel=1 31 | 110.702 | 108.14 | 85.7226 | 61.156 | 64.9258 
InterfModel=1 32 | 110.147 | 109.022 | 91.0336 | 61.9729 | 63.2843 
InterfModel=1 33 | 112.812 | 107.713 | 86.3874 | 62.1071 | 63.8038 
InterfModel=1 34 | 110.267 | 107.335 | 90.6909 | 60.9224 | 62.4542 
InterfModel=1 35 | 110.901 | 108.476 | 89.7381 | 60.9995 | 63.9326 
InterfModel=1 36 | 108.393 | 107.151 | 91.2815 | 61.8285 | 62.4236 
InterfModel=1 37 | 110.612 | 107.39 | 88.0501 | 63.632 | 62.4759 
InterfModel=1 38 | 110.198 | 106.668 | 90.9974 | 60.8907 | 64.2127 
InterfModel=1 39 | 108.694 | 106.98 | 86.6042 | 62.4043 | 63.9803 
InterfModel=1 40 | 110.807 | 108.226 | 90.1111 | 63.5561 | 61.2324 
InterfModel=1 41 | 110.423 | 109.197 | 92.3041 | 60.7611 | 63.488 
InterfModel=1 42 | 109.706 | 108.586 | 86.5504 | 61.1223 | 65.0747 
InterfModel=1 43 | 112.431 | 108.278 | 90.7223 | 59.3008 | 64.5786 
InterfModel=1 44 | 110.584 | 107.96 | 89.5045 | 61.5608 | 64.2831 
InterfModel=1 45 | 111.656 | 108.294 | 88.1589 | 62.5543 | 64.0339 
InterfModel=1 46 | 112.591 | 108.468 | 92.7428 | 62.8059 | 61.3878 
InterfModel=1 47 | 110.041 | 108.179 | 90.0558 | 63.0439 | 65.8327 
InterfModel=1 48 | 109.878 | 106.257 | 84.5907 | 62.2492 | 63.2279 
InterfModel=1 49 | 109.731 | 108.909 | 87.5392 | 61.5341 | 63.9197 
InterfModel=1 50 | 110.572 | 107.227 | 90.5659 | 61.3424 | 63.8371 
InterfModel=1 51 | 109.707 | 107.014 | 90.5577 | 61.4476 | 64.1115 
InterfModel=1 52 | 114.245 | 109.292 | 87.5243 | 62.2984 | 65.5476 
InterfModel=1 53 | 107.635 | 106.449 | 84.1653 | 61.4824 | 63.0064 
InterfModel=1 54 | 110.498 | 106.311 | 90.1381 | 61.8627 | 61.4402 
InterfModel=1 55 | 110.632 | 107.791 | 91.2703 | 62.0454 | 63.2452 
InterfModel=1 56 | 111.159 | 108.304 | 86.4784 | 62.7332 | 63.681 
InterfModel=1 57 | 110.836 | 106.37 | 88.2824 | 62.4362 | 63.0973 
InterfModel=1 58 | 113.051 | 107.971 | 87.2152 | 62.7587 | 64.2201 
InterfModel=1 59 | 110.812 | 108.159 | 86.9924 | 61.6801 | 63.4742 
InterfModel=1 60 | 111.037 | 109.3 | 87.5023 | 62.6771 | 63.5655 
InterfModel=1 61 | 110.514 | 108.667 | 89.1152 | 62.5326 | 63.171 
InterfModel=1 62 | 111.167 | 107.01 | 92.2406 | 64.0849 | 62.4233 
InterfModel=1 63 | 109.773 | 108.342 | 89.1004 | 61.5499 | 62.2733 
InterfModel=1 64 | 111.025 | 108.407 | 91.3678 | 60.9301 | 62.9998 
InterfModel=1 65 | 111.436 | 107.458 | 85.4443 | 63.7134 | 63.4592 
InterfModel=1 66 | 112.843 | 108.756 | 95.5561 | 63.063 | 63.9014 
InterfModel=1 67 | 110.093 | 107.988 | 90.8853 | 62.31 | 63.0419 
InterfModel=1 68 | 108.887 | 107.372 | 89.5221 | 61.9966 | 62.5957 
InterfModel=1 69 | 112.175 | 106.575 | 95.2107 | 61.6464 | 63.3741 
InterfModel=1 70 | 111.711 | 108.109 | 88.387 | 61.5013 | 61.9897 
InterfModel=1 71 | 110.513 | 107.855 | 88.8776 | 62.5852 | 64.3775 
InterfModel=1 72 | 112.378 | 108.152 | 85.2288 | 62.6909 | 64.5307 
InterfModel=1 73 | 112.112 | 106.787 | 88.5142 | 61.8279 | 63.7016 
InterfModel=1 74 | 110.684 | 107.821 | 91.548 | 61.1369 | 62.7885 
InterfModel=1 75 | 113.63 | 106.266 | 89.3209 | 60.494 | 66.0682 
InterfModel=1 76 | 110.544 | 108.83 | 89.858 | 63.4459 | 63.2298 
InterfModel=1 77 | 110.987 | 107.547 | 89.0448 | 63.3805 | 63.8723 
InterfModel=1 78 | 111.927 | 108.638 | 86.9442 | 61.4795 | 64.085 
InterfModel=1 79 | 110.495 | 108.213 | 90.7864 | 62.7128 | 64.3297 
InterfModel=1 80 | 111.354 | 106.083 | 92.1478 | 61.797 | 63.0999 
InterfModel=1 81 | 109.155 | 108.226 | 88.2447 | 61.5727 | 65.173 
InterfModel=1 82 | 111.388 | 106.593 | 92.9805 | 60.3143 | 63.9614 
InterfModel=1 83 | 110.06 | 107.93 | 94.2209 | 62.1677 | 62.7382 
InterfModel=1 84 | 110.806 | 106.561 | 89.3122 | 60.6897 | 63.7354 
InterfModel=1 85 | 106.549 | 108.55 | 87.4116 | 61.549 | 63.1302 
InterfModel=1 86 | 110.748 | 107.555 | 89.8106 | 60.838 | 64.7303 
InterfModel=1 87 | 108.991 | 108.483 | 86.1943 | 63.8632 | 63.1771 
InterfModel=1 88 | 111.834 | 108.618 | 85.6249 | 61.9237 | 63.9782 
InterfModel=1 89 | 109.8 | 107.024 | 90.6867 | 60.3876 | 63.7348 
InterfModel=1 90 | 109.948 | 107.765 | 88.4457 | 61.6883 | 63.2231 
InterfModel=1 91 | 109.094 | 108.11 | 90.2968 | 63.3912 | 63.7835 
InterfModel=1 92 | 110.49 | 108.374 | 91.321 | 62.327 | 63.179 
InterfModel=1 93 | 111.127 | 107.248 | 89.7551 | 62.7029 | 63.159 
InterfModel=1 94 | 111.39 | 109.304 | 91.4802 | 61.946 | 63.687 
InterfModel=1 95 | 110.737 | 107.879 | 92.7516 | 61.9262 | 63.136 
InterfModel=1 96 | 109.279 | 107.814 | 86.6792 | 61.9222 | 64.5147 
InterfModel=1 97 | 112.934 | 107.699 | 87.9058 | 62.5898 | 63.9843 
InterfModel=1 98 | 113.766 | 108.885 | 90.8759 | 63.4659 | 62.0535 
InterfModel=1 99 | 110.624 | 108.086 | 85.5127 | 63.6195 | 61.7415 
InterfModel=2 0 | 109.057 | 101.236 | 80.9673 | 52.7669 | 51.6158 
InterfModel=2 1 | 108.524 | 101.642 | 81.8726 | 53.9282 | 51.0128 
InterfModel=2 2 | 108.224 | 101.437 | 81.9548 | 54.6163 | 49.4793 
InterfModel=2 3 | 108.617 | 101.334 | 80.9784 | 52.704 | 50.2749 
InterfModel=2 4 | 110.293 | 101.232 | 84.6202 | 54.405 | 50.5845 
InterfModel=2 5 | 109.131 | 101.459 | 81.0896 | 53.3808 | 51.3654 
InterfModel=2 6 | 109.411 | 101.647 | 82.7917 | 53.1863 | 49.9603 
InterfModel=2 7 | 110.106 | 101.405 | 82.984 | 54.633 | 50.1405 
InterfModel=2 8 | 109.305 | 101.118 | 83.9448 | 52.4419 | 50.776 
InterfModel=2 9 | 109.131 | 101.537 | 82.5028 | 53.3357 | 50.5416 
InterfModel=2 10 | 108.117 | 101.945 | 84.2281 | 53.6792 | 50.7521 
InterfModel=2 11 | 110.274 | 101.353 | 84.6469 | 54.8106 | 49.7691 
InterfModel=2 12 | 107.57 | 100.955 | 84.0386 | 53.1208 | 49.9657 
InterfModel=2 13 | 109.587 | 101.39 | 81.4053 | 53.9126 | 50.9331 
InterfModel=2 14 | 109.699 | 101.227 | 82.1073 | 53.3556 | 50.8245 
InterfModel=2 15 | 108.895 | 101.195 | 79.8718 | 55.5 | 50.071 
InterfModel=2 16 | 108.284 | 101.346 | 82.951 | 53.1286 | 52.0469 
InterfModel=2 17 | 110.339 | 101.654 | 83.7673 | 52.8191 | 50.0848 
InterfModel=2 18 | 108.946 | 101.492 | 84.2951 | 53.407 | 50.3052 
InterfModel=2 19 | 110.199 | 101.417 | 81.426 | 53.4482 | 50.8366 
InterfModel=2 20 | 108.42 | 100.945 | 88.6202 | 52.9467 | 50.4036 
InterfModel=2 21 | 109.712 | 101.357 | 80.2964 | 53.1696 | 50.9915 
InterfModel=2 22 | 108.465 | 101.569 | 84.303 | 52.5678 | 51.3041 
InterfModel=2 23 | 109.543 | 100.889 | 83.3512 | 53.4616 | 49.9776 
InterfModel=2 24 | 109.736 | 101.276 | 86.3864 | 53.2212 | 50.299 
InterfModel=2 25 | 108.998 | 101.231 | 83.0505 | 53.5575 | 51.0156 
InterfModel=2 26 | 109.087 | 102.001 | 83.3105 | 54.3018 | 50.3577 
InterfModel=2 27 | 109.998 | 101.562 | 85.4434 | 54.2801 | 48.7563 
InterfModel=2 28 | 108.54 | 100.826 | 84.4116 | 54.746 | 49.832 
InterfModel=2 29 | 110.088 | 101.827 | 80.862 | 54.6639 | 49.9724 
InterfModel=2 30 | 108.358 | 101.89 | 79.5804 | 55.0662 | 50.7218 
InterfModel=2 31 | 110.018 | 101.743 | 81.7053 | 54.3075 | 50.0443 
InterfModel=2 32 | 109.354 | 100.701 | 83.4652 | 53.695 | 49.6649 
InterfModel=2 33 | 108.942 | 101.738 | 77.3874 | 52.7576 | 52.0606 
InterfModel=2 34 | 108.904 | 101.792 | 84.1896 | 53.5681 | 50.3659 
InterfModel=2 35 | 108.75 | 101.15 | 80.127 | 53.732 | 51.3663 
InterfModel=2 36 | 108.382 | 101.636 | 82.502 | 53.3154 | 50.6428 
InterfModel=2 37 | 108.376 | 101.319 | 80.5378 | 53.3723 | 51.363 
InterfModel=2 38 | 109.943 | 101.311 | 79.6178 | 54.2126 | 50.5437 
InterfModel=2 39 | 108.708 | 101.302 | 81.1045 | 54.5859 | 49.5861 
InterfModel=2 40 | 109.336 | 101.963 | 84.3366 | 53.6334 | 49.5148 
InterfModel=2 41 | 108.661 | 100.846 | 83.8993 | 53.7057 | 50.282 
InterfModel=2 42 | 109.282 | 101.825 | 83.2727 | 55.4603 | 50.3286 
InterfModel=2 43 | 109.734 | 101.194 | 87.3311 | 52.8477 | 50.5558 
InterfModel=2 44 | 107.679 | 101.307 | 78.9358 | 53.5677 | 51.3342 
InterfModel=2 45 | 109.928 | 101.313 | 84.3387 | 53.7412 | 49.5123 
InterfModel=2 46 | 107.336 | 101.933 | 81.8148 | 53.992 | 50.2034 
InterfModel=2 47 | 111.22 | 101.288 | 82.5736 | 54.0316 | 50.3578 
InterfModel=2 48 | 110.299 | 101.829 | 84.7121 | 52.7717 | 50.4087 
InterfModel=2 49 | 107.657 | 101.507 | 82.2494 | 54.6142 | 50.3087 
InterfModel=2 50 | 107.21 | 101.343 | 86.0258 | 52.5971 | 50.6448 
InterfModel=2 51 | 108.157 | 101.259 | 84.2821 | 54.1663 | 50.4124 
InterfModel=2 52 | 108.935 | 100.911 | 82.3553 | 53.5803 | 49.3002 
InterfModel=2 53 | 110.366 | 101.396 | 86.4967 | 52.7891 | 49.5358 
InterfModel=2 54 | 108.988 | 102.21 | 84.8579 | 54.1761 | 50.52 
InterfModel=2 55 | 108.552 | 102.156 | 82.4458 | 54.4075 | 50.1094 
InterfModel=2 56 | 109.71 | 101.91 | 85.5864 | 52.5999 | 49.7628 
InterfModel=2 57 | 108.413 | 101.417 | 82.0326 | 53.3067 | 49.9604 
InterfModel=2 58 | 110.027 | 102.061 | 81.7844 | 54.4905 | 50.7192 
InterfModel=2 59 | 109.184 | 101.514 | 84.8543 | 54.1531 | 50.2153 
InterfModel=2 60 | 108.681 | 101.286 | 84.8293 | 52.9157 | 50.7612 
InterfModel=2 61 | 109.406 | 101.227 | 83.8058 | 53.4906 | 49.4246 
InterfModel=2 62 | 108.817 | 101.298 | 84.8857 | 53.6536 | 50.5911 
InterfModel=2 63 | 108.37 | 101.349 | 86.0925 | 54.1038 | 50.0258 
InterfModel=2 64 | 108.24 | 101.784 | 85.5709 | 54.7172 | 49.8075 
InterfModel=2 65 | 108.195 | 102.39 | 85.0276 | 54.5354 | 49.7071 
InterfModel=2 66 | 109.159 | 101.011 | 80.9999 | 54.1278 | 50.5012 
InterfModel=2 67 | 109.775 | 100.841 | 81.2481 | 54.2583 | 50.8999 
InterfModel=2 68 | 108.207 | 100.971 | 81.0833 | 53.8992 | 50.1448 
InterfModel=2 69 | 109.167 | 102.097 | 82.5672 | 54.0365 | 50.0273 
InterfModel=2 70 | 110.084 | 102.093 | 83.3236 | 52.3056 | 50.7398 
InterfModel=2 71 | 109.366 | 100.904 | 85.2215 | 53.2898 | 50.9312 
InterfModel=2 72 | 110.245 | 101.04 | 82.511 | 52.5183 | 52.2864 
InterfModel=2 73 | 108.44 | 102.075 | 81.2901 | 52.605 | 50.3387 
InterfModel=2 74 | 107.376 | 101.337 | 85.6634 | 53.4639 | 50.398 
InterfModel=2 75 | 109.32 | 101.395 | 81.8111 | 54.2823 | 50.0281 
InterfModel=2 76 | 110.75 | 101.124 | 85.8161 | 53.4644 | 50.7889 
InterfModel=2 77 | 107.808 | 101.331 | 82.58 | 54.0083 | 50.2907 
InterfModel=2 78 | 109.176 | 102.155 | 80.3991 | 53.9913 | 51.3934 
InterfModel=2 79 | 109.299 | 101.247 | 85.4308 | 52.549 | 50.4138 
InterfModel=2 80 | 109.494 | 101.138 | 81.1874 | 52.9745 | 50.9143 
InterfModel=2 81 | 107.366 | 101.587 | 82.7879 | 53.4852 | 50.5386 
InterfModel=2 82 | 108.143 | 101.642 | 83.0673 | 54.5661 | 49.9511 
InterfModel=2 83 | 109.401 | 101.627 | 82.3449 | 53.4261 | 50.7323 
InterfModel=2 84 | 110.14 | 100.837 | 83.9862 | 53.5612 | 49.9591 
InterfModel=2 85 | 110.029 | 100.876 | 83.7403 | 53.0903 | 50.1536 
InterfModel=2 86 | 108.773 | 101.935 | 84.6508 | 52.1654 | 50.8543 
InterfModel=2 87 | 106.9 | 101.125 | 81.7987 | 53.6817 | 50.7555 
InterfModel=2 88 | 108.444 | 100.579 | 84.1363 | 53.4263 | 49.7941 
InterfModel=2 89 | 108.183 | 101.225 | 83.2659 | 53.5337 | 50.8375 
InterfModel=2 90 | 109.87 | 102.09 | 81.3245 | 53.039 | 50.3701 
InterfModel=2 91 | 106.006 | 100.894 | 81.1298 | 53.6128 | 50.8003 
InterfModel=2 92 | 108.408 | 101.668 | 80.5136 | 54.5426 | 50.4073 
InterfModel=2 93 | 108.871 | 101.754 | 84.0844 | 53.094 | 50.1416 
InterfModel=2 94 | 108.049 | 102.054 | 84.92 | 53.648 | 50.316 
InterfModel=2 95 | 107.633 | 101.976 | 86.0048 | 54.2222 | 50.2814 
InterfModel=2 96 | 108.316 | 101.202 | 83.7099 | 53.9917 | 50.5747 
InterfModel=2 97 | 108.367 | 101.552 | 80.0386 | 54.6303 | 49.0471 
InterfModel=2 98 | 108.374 | 101.3 | 83.5874 | 54.0244 | 49.7399 
InterfModel=2 99 | 109.47 | 101.231 | 85.8161 | 52.222 | 49.9912 

