CastaliaResults -i saida.txt -s Packets received per node -n --all -o2                                                                       

Application:Packets received per node
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 2832.89 | 2955.27 | 4174.71 | 5786.3 | 5856.7 
InterfModel=1 | 2623.79 | 2732.45 | 3219.37 | 4712.52 | 4552.57 
InterfModel=2 | 2667.26 | 2906.79 | 3458.99 | 5448.09 | 5740.84 
Application:Packets received per node - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 2815 | 2943 | 4131 | 5691 | 5844 
InterfModel=0 1 | 2833 | 2960 | 4213 | 5779 | 5821 
InterfModel=0 2 | 2827 | 2964 | 4151 | 5663 | 5850 
InterfModel=0 3 | 2836 | 2948 | 4147 | 5728 | 5863 
InterfModel=0 4 | 2795 | 2967 | 4181 | 5903 | 5769 
InterfModel=0 5 | 2810 | 2956 | 4167 | 5988 | 5803 
InterfModel=0 6 | 2842 | 2958 | 4189 | 5672 | 6011 
InterfModel=0 7 | 2817 | 2950 | 4169 | 5827 | 5820 
InterfModel=0 8 | 2821 | 2935 | 4124 | 5750 | 5933 
InterfModel=0 9 | 2851 | 2955 | 4126 | 5639 | 5972 
InterfModel=0 10 | 2826 | 2958 | 4119 | 5773 | 5881 
InterfModel=0 11 | 2822 | 2944 | 4153 | 5727 | 5892 
InterfModel=0 12 | 2797 | 2955 | 4212 | 5779 | 5848 
InterfModel=0 13 | 2859 | 2964 | 4167 | 5836 | 5797 
InterfModel=0 14 | 2818 | 2952 | 4220 | 5808 | 5847 
InterfModel=0 15 | 2852 | 2960 | 4189 | 5729 | 5874 
InterfModel=0 16 | 2828 | 2959 | 4203 | 5889 | 5727 
InterfModel=0 17 | 2824 | 2954 | 4186 | 5738 | 5895 
InterfModel=0 18 | 2820 | 2960 | 4124 | 5711 | 6024 
InterfModel=0 19 | 2846 | 2955 | 4161 | 5926 | 5773 
InterfModel=0 20 | 2848 | 2949 | 4231 | 5893 | 5681 
InterfModel=0 21 | 2842 | 2958 | 4144 | 5790 | 5822 
InterfModel=0 22 | 2817 | 2953 | 4138 | 5634 | 5847 
InterfModel=0 23 | 2844 | 2954 | 4189 | 5816 | 5933 
InterfModel=0 24 | 2855 | 2954 | 4195 | 5808 | 5711 
InterfModel=0 25 | 2829 | 2972 | 4201 | 5799 | 5820 
InterfModel=0 26 | 2830 | 2942 | 4161 | 5776 | 5919 
InterfModel=0 27 | 2858 | 2953 | 4130 | 5814 | 5908 
InterfModel=0 28 | 2844 | 2964 | 4171 | 5951 | 5734 
InterfModel=0 29 | 2840 | 2960 | 4167 | 5831 | 5840 
InterfModel=0 30 | 2846 | 2957 | 4191 | 5753 | 5905 
InterfModel=0 31 | 2846 | 2956 | 4220 | 5743 | 5915 
InterfModel=0 32 | 2843 | 2961 | 4146 | 5753 | 5844 
InterfModel=0 33 | 2839 | 2959 | 4163 | 5822 | 5746 
InterfModel=0 34 | 2841 | 2964 | 4137 | 5836 | 5804 
InterfModel=0 35 | 2845 | 2943 | 4225 | 5773 | 5878 
