CastaliaResults -i saida.txt -s Packet Breakdown -n --all -o2                                                              

Communication.MAC:Packet breakdown
 | Failed, buffer overflow | Failed, busy channel | Failed, no ack | Success, first try | Success, not first try
InterfModel=0,node=4 75 | 1335 | 15 | 53 | 5135 | 928 
InterfModel=0,node=4 76 | 1350 | 10 | 35 | 4955 | 1116 
InterfModel=0,node=4 77 | 1340 | 20 | 35 | 4876 | 1195 
InterfModel=0,node=4 78 | 1429 | 13 | 38 | 4971 | 1015 
InterfModel=0,node=4 79 | 1222 | 14 | 45 | 5025 | 1172 
InterfModel=0,node=4 80 | 1346 | 18 | 39 | 4871 | 1194 
InterfModel=0,node=4 81 | 1395 | 17 | 35 | 5038 | 984 
InterfModel=0,node=4 82 | 1322 | 15 | 39 | 5052 | 1041 
InterfModel=0,node=4 83 | 1228 | 14 | 29 | 5127 | 1070 
InterfModel=0,node=4 84 | 1473 | 19 | 33 | 4997 | 944 
InterfModel=0,node=4 85 | 1373 | 15 | 35 | 4990 | 1057 
InterfModel=0,node=4 86 | 1397 | 14 | 41 | 4842 | 1183 
InterfModel=0,node=4 87 | 1468 | 15 | 24 | 4873 | 1089 
InterfModel=0,node=4 88 | 1306 | 18 | 34 | 5142 | 977 
InterfModel=0,node=4 89 | 1322 | 21 | 29 | 5064 | 1032 
InterfModel=0,node=4 90 | 1407 | 20 | 39 | 4837 | 1164 
InterfModel=0,node=4 91 | 1487 | 13 | 34 | 4939 | 993 
InterfModel=0,node=4 92 | 1310 | 23 | 29 | 5028 | 1077 
InterfModel=0,node=4 93 | 1268 | 20 | 25 | 5219 | 935 
InterfModel=0,node=4 94 | 1312 | 29 | 30 | 5023 | 1075 
InterfModel=0,node=4 95 | 1382 | 19 | 27 | 4842 | 1196 
InterfModel=0,node=4 96 | 1240 | 13 | 28 | 5231 | 956 
InterfModel=0,node=4 97 | 1278 | 15 | 27 | 5180 | 968 
InterfModel=0,node=4 98 | 1377 | 19 | 38 | 5015 | 1017 
InterfModel=0,node=4 99 | 1468 | 15 | 30 | 4870 | 1086 
InterfModel=0,node=5 0 | 1424 | 12 | 66 | 4945 | 1019 
InterfModel=0,node=5 1 | 1412 | 9 | 68 | 4965 | 1016 
InterfModel=0,node=5 2 | 1552 | 13 | 69 | 4832 | 1003 
InterfModel=0,node=5 3 | 1444 | 15 | 77 | 4806 | 1124 
InterfModel=0,node=5 4 | 1378 | 14 | 85 | 5036 | 953 
InterfModel=0,node=5 5 | 1403 | 12 | 65 | 4922 | 1063 
InterfModel=0,node=5 6 | 1441 | 18 | 102 | 4723 | 1184 
InterfModel=0,node=5 7 | 1536 | 12 | 92 | 4622 | 1207 
InterfModel=0,node=5 8 | 1595 | 12 | 67 | 4793 | 1001 
InterfModel=0,node=5 9 | 1351 | 15 | 90 | 4737 | 1273 
InterfModel=0,node=5 10 | 1535 | 13 | 86 | 4588 | 1244 
InterfModel=0,node=5 11 | 1581 | 21 | 89 | 4555 | 1221 
InterfModel=0,node=5 12 | 1550 | 11 | 81 | 4621 | 1203 
InterfModel=0,node=5 13 | 1518 | 18 | 72 | 4845 | 1012 
InterfModel=0,node=5 14 | 1625 | 12 | 82 | 4662 | 1087 
InterfModel=0,node=5 15 | 1496 | 15 | 53 | 4768 | 1136 
InterfModel=0,node=5 16 | 1401 | 17 | 59 | 4861 | 1132 
InterfModel=0,node=5 17 | 1501 | 18 | 64 | 4632 | 1251 
InterfModel=0,node=5 18 | 1532 | 19 | 95 | 4591 | 1231 
InterfModel=0,node=5 19 | 1540 | 15 | 93 | 4619 | 1202 
InterfModel=0,node=5 20 | 1439 | 16 | 88 | 4688 | 1235 
InterfModel=0,node=5 21 | 1449 | 14 | 87 | 4950 | 970 
InterfModel=0,node=5 22 | 1335 | 13 | 58 | 5087 | 973 
InterfModel=0,node=5 23 | 1488 | 19 | 83 | 4892 | 984 
InterfModel=0,node=5 24 | 1427 | 16 | 88 | 4806 | 1130 
InterfModel=0,node=5 25 | 1352 | 23 | 82 | 4867 | 1144 
InterfModel=0,node=5 26 | 1487 | 20 | 75 | 4706 | 1179 
InterfModel=0,node=5 27 | 1548 | 18 | 93 | 4719 | 1089 
InterfModel=0,node=5 28 | 1618 | 13 | 79 | 4733 | 1027 
InterfModel=0,node=5 29 | 1448 | 13 | 71 | 4884 | 1053 
InterfModel=0,node=5 30 | 1475 | 11 | 78 | 4799 | 1106 
InterfModel=0,node=5 31 | 1507 | 18 | 71 | 4907 | 963 
InterfModel=0,node=5 32 | 1463 | 15 | 60 | 4905 | 1024 
InterfModel=0,node=5 33 | 1507 | 12 | 64 | 4809 | 1075 
InterfModel=0,node=5 34 | 1451 | 24 | 67 | 4900 | 1031 
InterfModel=0,node=5 35 | 1373 | 8 | 83 | 4959 | 1044 
InterfModel=0,node=5 36 | 1490 | 11 | 73 | 4806 | 1087 
InterfModel=0,node=5 37 | 1427 | 22 | 84 | 4728 | 1206 
InterfModel=0,node=5 38 | 1567 | 13 | 76 | 4605 | 1206 
InterfModel=0,node=5 39 | 1434 | 9 | 89 | 4959 | 975 
InterfModel=0,node=5 40 | 1462 | 14 | 75 | 4940 | 974 
InterfModel=0,node=5 41 | 1531 | 18 | 86 | 4765 | 1065 
InterfModel=0,node=5 42 | 1501 | 13 | 91 | 4647 | 1214 
InterfModel=0,node=5 43 | 1441 | 14 | 77 | 4919 | 1015 
InterfModel=0,node=5 44 | 1496 | 17 | 73 | 4802 | 1080 
InterfModel=0,node=5 45 | 1468 | 17 | 81 | 4674 | 1228 
InterfModel=0,node=5 46 | 1345 | 12 | 64 | 4885 | 1163 
InterfModel=0,node=5 47 | 1474 | 15 | 72 | 4774 | 1142 
InterfModel=0,node=5 48 | 1445 | 15 | 73 | 4824 | 1109 
InterfModel=0,node=5 49 | 1403 | 18 | 70 | 4948 | 1032 
InterfModel=0,node=5 50 | 1583 | 13 | 57 | 4732 | 1082 
InterfModel=0,node=5 51 | 1462 | 9 | 72 | 4766 | 1164 
InterfModel=0,node=5 52 | 1420 | 19 | 91 | 4841 | 1097 
InterfModel=0,node=5 53 | 1481 | 18 | 79 | 4711 | 1179 
InterfModel=0,node=5 54 | 1331 | 9 | 78 | 4902 | 1146 
InterfModel=0,node=5 55 | 1365 | 14 | 79 | 4727 | 1281 
InterfModel=0,node=5 56 | 1392 | 18 | 88 | 4844 | 1125 
InterfModel=0,node=5 57 | 1476 | 16 | 92 | 4620 | 1264 
InterfModel=0,node=5 58 | 1389 | 12 | 71 | 5016 | 982 
InterfModel=0,node=5 59 | 1459 | 17 | 73 | 4930 | 990 
InterfModel=0,node=5 60 | 1504 | 14 | 73 | 4792 | 1086 
InterfModel=0,node=5 61 | 1375 | 11 | 59 | 5007 | 1015 
InterfModel=0,node=5 62 | 1676 | 16 | 96 | 4649 | 1032 
InterfModel=0,node=5 63 | 1439 | 10 | 68 | 4886 | 1065 
InterfModel=0,node=5 64 | 1486 | 19 | 80 | 4908 | 974 
InterfModel=0,node=5 65 | 1497 | 18 | 64 | 4706 | 1183 
InterfModel=0,node=5 66 | 1443 | 18 | 67 | 4772 | 1171 
InterfModel=0,node=5 67 | 1455 | 19 | 73 | 4878 | 1041 
InterfModel=0,node=5 68 | 1447 | 17 | 84 | 4775 | 1144 
InterfModel=0,node=5 69 | 1414 | 13 | 84 | 4956 | 1004 
InterfModel=0,node=5 70 | 1472 | 11 | 80 | 4748 | 1158 
InterfModel=0,node=5 71 | 1453 | 20 | 79 | 4682 | 1235 
InterfModel=0,node=5 72 | 1641 | 15 | 86 | 4697 | 1027 
InterfModel=0,node=5 73 | 1469 | 10 | 102 | 4726 | 1161 
InterfModel=0,node=5 74 | 1349 | 17 | 64 | 4952 | 1084 
InterfModel=0,node=5 75 | 1500 | 21 | 84 | 4665 | 1203 
InterfModel=0,node=5 76 | 1442 | 15 | 61 | 4919 | 1036 
InterfModel=0,node=5 77 | 1469 | 20 | 78 | 4750 | 1149 
InterfModel=0,node=5 78 | 1350 | 17 | 76 | 5041 | 983 
InterfModel=0,node=5 79 | 1590 | 12 | 78 | 4761 | 1029 
InterfModel=0,node=5 80 | 1430 | 22 | 75 | 4886 | 1054 
InterfModel=0,node=5 81 | 1343 | 14 | 80 | 4904 | 1124 
InterfModel=0,node=5 82 | 1456 | 15 | 86 | 4716 | 1196 
InterfModel=0,node=5 83 | 1695 | 17 | 78 | 4646 | 1031 
InterfModel=0,node=5 84 | 1384 | 10 | 69 | 4794 | 1214 
InterfModel=0,node=5 85 | 1448 | 16 | 85 | 4768 | 1148 
InterfModel=0,node=5 86 | 1464 | 15 | 83 | 4942 | 962 
InterfModel=0,node=5 87 | 1349 | 9 | 94 | 4810 | 1205 
InterfModel=0,node=5 88 | 1456 | 23 | 74 | 4797 | 1121 
InterfModel=0,node=5 89 | 1506 | 15 | 66 | 4666 | 1221 
InterfModel=0,node=5 90 | 1254 | 19 | 54 | 4944 | 1201 
InterfModel=0,node=5 91 | 1335 | 16 | 92 | 4888 | 1142 
InterfModel=0,node=5 92 | 1375 | 14 | 64 | 4968 | 1046 
InterfModel=0,node=5 93 | 1501 | 16 | 76 | 4747 | 1126 
InterfModel=0,node=5 94 | 1441 | 19 | 97 | 4825 | 1085 
InterfModel=0,node=5 95 | 1491 | 24 | 85 | 4730 | 1137 
InterfModel=0,node=5 96 | 1522 | 19 | 79 | 4646 | 1201 
InterfModel=0,node=5 97 | 1488 | 18 | 92 | 4626 | 1245 
InterfModel=0,node=5 98 | 1433 | 13 | 67 | 4972 | 985 
InterfModel=0,node=5 99 | 1351 | 14 | 72 | 4989 | 1041 
InterfModel=1,node=1 0 | - | 23 | 105 | 2019 | 851 
InterfModel=1,node=1 1 | - | 15 | 127 | 1994 | 861 
InterfModel=1,node=1 2 | - | 24 | 127 | 2003 | 841 
InterfModel=1,node=1 3 | - | 21 | 109 | 2034 | 834 
InterfModel=1,node=1 4 | - | 24 | 115 | 2024 | 834 
InterfModel=1,node=1 5 | - | 22 | 109 | 2030 | 836 
InterfModel=1,node=1 6 | - | 24 | 97 | 2040 | 837 
InterfModel=1,node=1 7 | - | 16 | 114 | 2022 | 847 
InterfModel=1,node=1 8 | - | 19 | 107 | 2018 | 854 
InterfModel=1,node=1 9 | - | 22 | 107 | 2059 | 810 
InterfModel=1,node=1 10 | - | 21 | 130 | 2030 | 816 
InterfModel=1,node=1 11 | - | 16 | 106 | 2070 | 805 
InterfModel=1,node=1 12 | - | 19 | 108 | 2015 | 854 
InterfModel=1,node=1 13 | - | 18 | 107 | 2019 | 854 
InterfModel=1,node=1 14 | - | 19 | 109 | 2046 | 823 
InterfModel=1,node=1 15 | - | 18 | 123 | 1997 | 859 
InterfModel=1,node=1 16 | - | 23 | 126 | 1998 | 851 
InterfModel=1,node=1 17 | - | 21 | 95 | 2044 | 837 
InterfModel=1,node=1 18 | - | 14 | 123 | 2023 | 839 
InterfModel=1,node=1 19 | - | 15 | 122 | 1998 | 863 
InterfModel=1,node=1 20 | - | 20 | 111 | 1987 | 881 
InterfModel=1,node=1 21 | - | 19 | 111 | 1987 | 880 
InterfModel=1,node=1 22 | - | 16 | 111 | 2087 | 785 
InterfModel=1,node=1 23 | - | 12 | 104 | 2028 | 855 
InterfModel=1,node=1 24 | - | 19 | 87 | 2040 | 851 
InterfModel=1,node=1 25 | - | 15 | 122 | 2014 | 846 
InterfModel=1,node=1 26 | - | 8 | 119 | 2016 | 854 
InterfModel=1,node=1 27 | - | 18 | 97 | 2025 | 855 
InterfModel=1,node=1 28 | - | 28 | 95 | 2070 | 800 
InterfModel=1,node=1 29 | - | 23 | 120 | 1955 | 900 
InterfModel=1,node=1 30 | - | 25 | 123 | 2032 | 814 
InterfModel=1,node=1 31 | - | 27 | 137 | 2018 | 815 
InterfModel=1,node=1 32 | - | 25 | 104 | 2007 | 863 
InterfModel=1,node=1 33 | - | 19 | 129 | 1983 | 859 
InterfModel=1,node=1 34 | - | 23 | 115 | 2021 | 839 
InterfModel=1,node=1 35 | - | 19 | 100 | 2048 | 830 
InterfModel=1,node=1 36 | - | 22 | 122 | 2028 | 825 
InterfModel=1,node=1 37 | - | 17 | 113 | 2013 | 856 
InterfModel=1,node=1 38 | - | 25 | 108 | 1993 | 871 
InterfModel=1,node=1 39 | - | 20 | 111 | 2043 | 825 
InterfModel=1,node=1 40 | - | 17 | 100 | 2039 | 841 
InterfModel=1,node=1 41 | - | 14 | 113 | 2053 | 817 
InterfModel=1,node=1 42 | - | 23 | 107 | 2058 | 809 
InterfModel=1,node=1 43 | - | 27 | 102 | 2000 | 869 
InterfModel=1,node=1 44 | - | 13 | 105 | 2022 | 857 
InterfModel=1,node=1 45 | - | 30 | 101 | 2003 | 863 
InterfModel=1,node=1 46 | - | 28 | 98 | 1997 | 876 
InterfModel=1,node=1 47 | - | 17 | 102 | 2017 | 863 
InterfModel=1,node=1 48 | - | 18 | 110 | 2009 | 861 
InterfModel=1,node=1 49 | - | 30 | 113 | 2018 | 836 
InterfModel=1,node=1 50 | - | 22 | 116 | 1995 | 864 
InterfModel=1,node=1 51 | - | 19 | 109 | 1968 | 901 
InterfModel=1,node=1 52 | - | 15 | 113 | 2062 | 809 
InterfModel=1,node=1 53 | - | 15 | 111 | 2036 | 835 
InterfModel=1,node=1 54 | - | 24 | 118 | 2040 | 816 
InterfModel=1,node=1 55 | - | 16 | 94 | 2081 | 806 
InterfModel=1,node=1 56 | - | 20 | 104 | 2047 | 828 
InterfModel=1,node=1 57 | - | 28 | 118 | 2000 | 852 
InterfModel=1,node=1 58 | - | 19 | 129 | 2009 | 842 
InterfModel=1,node=1 59 | - | 20 | 127 | 2059 | 791 
InterfModel=1,node=1 60 | - | 32 | 103 | 2021 | 843 
InterfModel=1,node=1 61 | - | 23 | 102 | 2014 | 858 
InterfModel=1,node=1 62 | - | 21 | 120 | 1988 | 868 
InterfModel=1,node=1 63 | - | 18 | 114 | 2028 | 837 
InterfModel=1,node=1 64 | - | 18 | 126 | 2067 | 788 
InterfModel=1,node=1 65 | - | 19 | 113 | 2005 | 862 
InterfModel=1,node=1 66 | - | 24 | 116 | 2033 | 826 
InterfModel=1,node=1 67 | - | 23 | 111 | 2053 | 812 
InterfModel=1,node=1 68 | - | 23 | 118 | 2010 | 844 
InterfModel=1,node=1 69 | - | 24 | 97 | 2032 | 846 
InterfModel=1,node=1 70 | - | 14 | 121 | 1969 | 893 
InterfModel=1,node=1 71 | - | 23 | 117 | 1978 | 879 
InterfModel=1,node=1 72 | - | 24 | 124 | 2002 | 847 
InterfModel=1,node=1 73 | - | 23 | 127 | 1982 | 865 
InterfModel=1,node=1 74 | - | 18 | 111 | 2058 | 812 
InterfModel=1,node=1 75 | - | 19 | 121 | 2061 | 796 
InterfModel=1,node=1 76 | - | 22 | 115 | 2016 | 844 
InterfModel=1,node=1 77 | - | 21 | 123 | 1998 | 855 
InterfModel=1,node=1 78 | - | 17 | 87 | 2105 | 790 
InterfModel=1,node=1 79 | - | 16 | 82 | 2075 | 823 
InterfModel=1,node=1 80 | - | 24 | 107 | 2024 | 844 
InterfModel=1,node=1 81 | - | 16 | 111 | 2015 | 856 
InterfModel=1,node=1 82 | - | 18 | 99 | 2026 | 855 
InterfModel=1,node=1 83 | - | 14 | 110 | 2002 | 872 
InterfModel=1,node=1 84 | - | 13 | 109 | 2032 | 844 
InterfModel=1,node=1 85 | - | 16 | 115 | 2011 | 855 
InterfModel=1,node=1 86 | - | 20 | 113 | 2028 | 837 
InterfModel=1,node=1 87 | - | 21 | 99 | 2063 | 816 
InterfModel=1,node=1 88 | - | 19 | 92 | 2051 | 837 
InterfModel=1,node=1 89 | - | 25 | 120 | 2018 | 834 
InterfModel=1,node=1 90 | - | 17 | 105 | 2022 | 853 
InterfModel=1,node=1 91 | - | 25 | 112 | 2048 | 812 
InterfModel=1,node=1 92 | - | 17 | 144 | 1978 | 859 
InterfModel=1,node=1 93 | - | 13 | 112 | 2050 | 821 
InterfModel=1,node=1 94 | - | 27 | 110 | 2009 | 850 
InterfModel=1,node=1 95 | - | 21 | 106 | 2042 | 828 
InterfModel=1,node=1 96 | - | 17 | 126 | 1981 | 876 
InterfModel=1,node=1 97 | - | 27 | 101 | 2048 | 821 
InterfModel=1,node=1 98 | - | 11 | 115 | 2030 | 843 
InterfModel=1,node=1 99 | - | 23 | 112 | 2030 | 834 
InterfModel=1,node=2 0 | - | 9 | 86 | 2047 | 857 
InterfModel=1,node=2 1 | - | 19 | 99 | 2071 | 808 
InterfModel=1,node=2 2 | - | 23 | 67 | 2058 | 849 
InterfModel=1,node=2 3 | - | 22 | 61 | 2064 | 850 
InterfModel=1,node=2 4 | - | 21 | 80 | 2076 | 820 
InterfModel=1,node=2 5 | - | 21 | 55 | 2096 | 827 
InterfModel=1,node=2 6 | - | 23 | 82 | 2111 | 782 
InterfModel=1,node=2 7 | - | 23 | 82 | 2073 | 820 
InterfModel=1,node=2 8 | - | 17 | 67 | 2141 | 774 
InterfModel=1,node=2 9 | - | 23 | 74 | 2049 | 851 
InterfModel=1,node=2 10 | - | 17 | 66 | 2056 | 858 
InterfModel=1,node=2 11 | - | 18 | 90 | 2039 | 850 
InterfModel=1,node=2 12 | - | 24 | 81 | 2048 | 844 
InterfModel=1,node=2 13 | - | 21 | 79 | 2066 | 833 
InterfModel=1,node=2 14 | - | 18 | 59 | 2075 | 847 
InterfModel=1,node=2 15 | - | 19 | 78 | 2087 | 813 
InterfModel=1,node=2 16 | - | 23 | 55 | 2059 | 862 
InterfModel=1,node=2 17 | - | 15 | 80 | 2077 | 825 
InterfModel=1,node=2 18 | - | 21 | 82 | 2100 | 796 
InterfModel=1,node=2 19 | - | 25 | 72 | 2035 | 865 
InterfModel=1,node=2 20 | - | 27 | 84 | 2013 | 875 
InterfModel=1,node=2 21 | - | 21 | 74 | 2067 | 835 
InterfModel=1,node=2 22 | - | 25 | 88 | 1998 | 886 
InterfModel=1,node=2 23 | - | 17 | 84 | 2036 | 862 
InterfModel=1,node=2 24 | - | 23 | 70 | 2072 | 832 
InterfModel=1,node=2 25 | - | 31 | 72 | 2090 | 806 
InterfModel=1,node=2 26 | - | 24 | 71 | 2062 | 841 
InterfModel=1,node=2 27 | - | 22 | 77 | 2054 | 845 
InterfModel=1,node=2 28 | - | 23 | 75 | 2016 | 883 
InterfModel=1,node=2 29 | - | 19 | 79 | 2012 | 887 
InterfModel=1,node=2 30 | - | 18 | 61 | 2081 | 837 
InterfModel=1,node=2 31 | - | 24 | 84 | 2064 | 827 
InterfModel=1,node=2 32 | - | 19 | 68 | 2041 | 869 
InterfModel=1,node=2 33 | - | 18 | 65 | 2071 | 841 
InterfModel=1,node=2 34 | - | 29 | 79 | 2052 | 837 
InterfModel=1,node=2 35 | - | 19 | 79 | 2062 | 837 
InterfModel=1,node=2 36 | - | 20 | 79 | 2042 | 856 
InterfModel=1,node=2 37 | - | 29 | 64 | 2055 | 850 
InterfModel=1,node=2 38 | - | 22 | 65 | 2098 | 814 
InterfModel=1,node=2 39 | - | 22 | 80 | 2066 | 829 
InterfModel=1,node=2 40 | - | 22 | 70 | 2071 | 834 
InterfModel=1,node=2 41 | - | 12 | 69 | 2079 | 838 
InterfModel=1,node=2 42 | - | 18 | 66 | 2062 | 851 
InterfModel=1,node=2 43 | - | 13 | 84 | 2060 | 840 
InterfModel=1,node=2 44 | - | 18 | 73 | 2090 | 816 
InterfModel=1,node=2 45 | - | 25 | 70 | 2036 | 867 
InterfModel=1,node=2 46 | - | 17 | 73 | 2087 | 820 
InterfModel=1,node=2 47 | - | 18 | 75 | 2036 | 869 
InterfModel=1,node=2 48 | - | 25 | 82 | 2066 | 825 
InterfModel=1,node=2 49 | - | 21 | 82 | 2024 | 871 
InterfModel=1,node=2 50 | - | 16 | 72 | 2079 | 831 
InterfModel=1,node=2 51 | - | 20 | 71 | 2067 | 840 
InterfModel=1,node=2 52 | - | 14 | 71 | 2056 | 857 
InterfModel=1,node=2 53 | - | 25 | 89 | 2042 | 841 
InterfModel=1,node=2 54 | - | 20 | 85 | 2065 | 827 
InterfModel=1,node=2 55 | - | 31 | 70 | 2112 | 785 
InterfModel=1,node=2 56 | - | 30 | 92 | 2044 | 833 
InterfModel=1,node=2 57 | - | 19 | 74 | 2042 | 862 
InterfModel=1,node=2 58 | - | 23 | 85 | 2002 | 888 
InterfModel=1,node=2 59 | - | 32 | 78 | 2074 | 813 
InterfModel=1,node=2 60 | - | 22 | 75 | 2067 | 834 
InterfModel=1,node=2 61 | - | 25 | 81 | 2096 | 796 
InterfModel=1,node=2 62 | - | 12 | 79 | 2062 | 844 
InterfModel=1,node=2 63 | - | 20 | 80 | 2068 | 828 
InterfModel=1,node=2 64 | - | 22 | 69 | 2058 | 848 
InterfModel=1,node=2 65 | - | 18 | 81 | 2098 | 802 
InterfModel=1,node=2 66 | - | 20 | 70 | 2056 | 853 
InterfModel=1,node=2 67 | - | 24 | 63 | 2045 | 867 
InterfModel=1,node=2 68 | - | 21 | 85 | 2101 | 790 
InterfModel=1,node=2 69 | - | 25 | 76 | 2081 | 816 
InterfModel=1,node=2 70 | - | 26 | 70 | 2060 | 842 
InterfModel=1,node=2 71 | - | 20 | 86 | 2045 | 846 
InterfModel=1,node=2 72 | - | 27 | 65 | 2069 | 836 
InterfModel=1,node=2 73 | - | 26 | 73 | 2103 | 797 
InterfModel=1,node=2 74 | - | 21 | 92 | 2047 | 839 
InterfModel=1,node=2 75 | - | 23 | 80 | 2032 | 862 
InterfModel=1,node=2 76 | - | 27 | 73 | 2090 | 807 
InterfModel=1,node=2 77 | - | 21 | 80 | 2025 | 871 
InterfModel=1,node=2 78 | - | 15 | 83 | 2096 | 805 
InterfModel=1,node=2 79 | - | 17 | 63 | 2062 | 855 
InterfModel=1,node=2 80 | - | 21 | 69 | 2054 | 855 
InterfModel=1,node=2 81 | - | 24 | 90 | 2052 | 832 
InterfModel=1,node=2 82 | - | 11 | 82 | 2017 | 887 
InterfModel=1,node=2 83 | - | 28 | 82 | 2090 | 798 
InterfModel=1,node=2 84 | - | 16 | 74 | 2058 | 849 
InterfModel=1,node=2 85 | - | 24 | 92 | 2060 | 822 
InterfModel=1,node=2 86 | - | 16 | 77 | 2072 | 834 
InterfModel=1,node=2 87 | - | 20 | 84 | 2104 | 789 
InterfModel=1,node=2 88 | - | 18 | 85 | 2077 | 819 
InterfModel=1,node=2 89 | - | 23 | 92 | 2097 | 786 
InterfModel=1,node=2 90 | - | 26 | 83 | 2042 | 847 
InterfModel=1,node=2 91 | - | 19 | 76 | 2043 | 859 
InterfModel=1,node=2 92 | - | 13 | 89 | 2076 | 821 
InterfModel=1,node=2 93 | - | 16 | 78 | 2090 | 812 
InterfModel=1,node=2 94 | - | 19 | 76 | 2079 | 824 
InterfModel=1,node=2 95 | - | 18 | 60 | 2048 | 871 
InterfModel=1,node=2 96 | - | 19 | 84 | 2046 | 849 
InterfModel=1,node=2 97 | - | 18 | 66 | 2090 | 823 
InterfModel=1,node=2 98 | - | 30 | 71 | 2043 | 855 
InterfModel=1,node=2 99 | - | 29 | 63 | 2091 | 816 
InterfModel=1,node=3 0 | 12 | 18 | 159 | 3237 | 1068 
InterfModel=1,node=3 1 | 9 | 27 | 178 | 3162 | 1111 
InterfModel=1,node=3 2 | 9 | 22 | 184 | 3195 | 1060 
InterfModel=1,node=3 3 | 13 | 20 | 173 | 3228 | 1049 
InterfModel=1,node=3 4 | 32 | 23 | 173 | 3179 | 1078 
InterfModel=1,node=3 5 | 1 | 18 | 189 | 3241 | 1020 
InterfModel=1,node=3 6 | 21 | 16 | 159 | 3240 | 1050 
InterfModel=1,node=3 7 | 31 | 14 | 158 | 3230 | 1085 
InterfModel=1,node=3 8 | 6 | 10 | 189 | 3228 | 1059 
InterfModel=1,node=3 9 | 19 | 27 | 187 | 3224 | 1038 
InterfModel=1,node=3 10 | 20 | 17 | 189 | 3161 | 1083 
InterfModel=1,node=3 11 | 19 | 23 | 182 | 3198 | 1081 
InterfModel=1,node=3 12 | 9 | 21 | 156 | 3196 | 1114 
InterfModel=1,node=3 13 | 18 | 24 | 186 | 3179 | 1083 
InterfModel=1,node=3 14 | 11 | 13 | 172 | 3226 | 1055 
InterfModel=1,node=3 15 | 56 | 20 | 184 | 3162 | 1096 
InterfModel=1,node=3 16 | 21 | 24 | 167 | 3192 | 1087 
InterfModel=1,node=3 17 | 25 | 25 | 188 | 3165 | 1112 
InterfModel=1,node=3 18 | 20 | 11 | 186 | 3189 | 1090 
InterfModel=1,node=3 19 | 5 | 18 | 153 | 3206 | 1096 
InterfModel=1,node=3 20 | 24 | 20 | 199 | 3130 | 1089 
InterfModel=1,node=3 21 | 2 | 21 | 199 | 3154 | 1091 
InterfModel=1,node=3 22 | 10 | 20 | 172 | 3230 | 1075 
InterfModel=1,node=3 23 | 4 | 18 | 176 | 3160 | 1107 
InterfModel=1,node=3 24 | 17 | 22 | 187 | 3227 | 1061 
InterfModel=1,node=3 25 | 1 | 12 | 182 | 3195 | 1094 
InterfModel=1,node=3 26 | 2 | 20 | 178 | 3153 | 1121 
InterfModel=1,node=3 27 | 7 | 17 | 179 | 3210 | 1082 
InterfModel=1,node=3 28 | 24 | 21 | 186 | 3212 | 1069 
InterfModel=1,node=3 29 | 22 | 24 | 186 | 3197 | 1065 
InterfModel=1,node=3 30 | 24 | 20 | 195 | 3218 | 1062 
InterfModel=1,node=3 31 | 15 | 17 | 179 | 3181 | 1086 
InterfModel=1,node=3 32 | 5 | 15 | 175 | 3208 | 1089 
InterfModel=1,node=3 33 | 6 | 21 | 163 | 3223 | 1081 
InterfModel=1,node=3 34 | 25 | 21 | 175 | 3172 | 1115 
InterfModel=1,node=3 35 | 3 | 8 | 194 | 3140 | 1136 
InterfModel=1,node=3 36 | 5 | 17 | 172 | 3253 | 1048 
InterfModel=1,node=3 37 | 31 | 27 | 194 | 3175 | 1100 
InterfModel=1,node=3 38 | 5 | 20 | 152 | 3212 | 1110 
InterfModel=1,node=3 39 | 4 | 21 | 141 | 3238 | 1070 
InterfModel=1,node=3 40 | 10 | 20 | 189 | 3229 | 1055 
InterfModel=1,node=3 41 | 7 | 15 | 165 | 3242 | 1071 
InterfModel=1,node=3 42 | 26 | 18 | 174 | 3201 | 1102 
InterfModel=1,node=3 43 | 18 | 22 | 188 | 3151 | 1109 
InterfModel=1,node=3 44 | 39 | 15 | 183 | 3226 | 1062 
InterfModel=1,node=3 45 | 14 | 29 | 196 | 3176 | 1072 
InterfModel=1,node=3 46 | 3 | 21 | 170 | 3222 | 1058 
InterfModel=1,node=3 47 | 1 | 23 | 174 | 3168 | 1109 
InterfModel=1,node=3 48 | 1 | 13 | 174 | 3230 | 1069 
InterfModel=1,node=3 49 | 10 | 18 | 177 | 3223 | 1056 
InterfModel=1,node=3 50 | 7 | 24 | 187 | 3219 | 1038 
InterfModel=1,node=3 51 | 36 | 25 | 172 | 3219 | 1072 
InterfModel=1,node=3 52 | 20 | 27 | 170 | 3264 | 1020 
InterfModel=1,node=3 53 | 1 | 15 | 180 | 3168 | 1132 
InterfModel=1,node=3 54 | 3 | 18 | 203 | 3186 | 1053 
InterfModel=1,node=3 55 | 16 | 14 | 181 | 3212 | 1076 
InterfModel=1,node=3 56 | 18 | 19 | 187 | 3196 | 1089 
InterfModel=1,node=3 57 | 12 | 30 | 184 | 3166 | 1085 
InterfModel=1,node=3 58 | 17 | 25 | 180 | 3182 | 1105 
InterfModel=1,node=3 59 | 60 | 26 | 205 | 3164 | 1097 
InterfModel=1,node=3 60 | 24 | 16 | 193 | 3224 | 1066 
InterfModel=1,node=3 61 | 29 | 17 | 185 | 3192 | 1092 
InterfModel=1,node=3 62 | 4 | 12 | 186 | 3180 | 1110 
InterfModel=1,node=3 63 | 7 | 18 | 169 | 3253 | 1053 
