CastaliaResults -i saida.txt -s Energy nJ/bit -n --all -o2                                                           

Application:Energy nJ/bit
 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=0 22 | 98.896 | 98.9083 | 65.1994 | 48.8174 | 47.4073 
InterfModel=0 23 | 98.1394 | 99.6898 | 65.4075 | 48.2744 | 48.661 
InterfModel=0 24 | 98.3929 | 99.7818 | 65.761 | 47.6067 | 48.4838 
InterfModel=0 25 | 100.053 | 100.002 | 65.1769 | 48.4923 | 47.782 
InterfModel=0 26 | 98.9038 | 99.2933 | 65.5894 | 47.6988 | 48.7305 
InterfModel=0 27 | 99.4737 | 99.6737 | 65.465 | 46.696 | 49.6738 
InterfModel=0 28 | 100.084 | 99.061 | 64.823 | 46.7724 | 49.6406 
InterfModel=0 29 | 99.0591 | 99.2778 | 65.9574 | 47.6123 | 48.1193 
InterfModel=0 30 | 98.9287 | 99.6339 | 64.9107 | 48.2908 | 48.4375 
InterfModel=0 31 | 99.4387 | 99.5141 | 64.9427 | 48.4187 | 48.9974 
InterfModel=0 32 | 98.4531 | 99.4795 | 65.5682 | 47.9112 | 48.2384 
InterfModel=0 33 | 98.8402 | 99.8295 | 65.2247 | 48.2353 | 49.1235 
InterfModel=0 34 | 99.0935 | 99.67 | 65.236 | 47.9197 | 48.8208 
InterfModel=0 35 | 98.6943 | 99.8005 | 65.6414 | 48.6599 | 48.385 
InterfModel=0 36 | 98.6732 | 99.6789 | 65.3926 | 47.9335 | 48.9977 
InterfModel=0 37 | 99.1649 | 99.4135 | 65.0649 | 48.0024 | 48.4338 
InterfModel=0 38 | 98.4551 | 99.7821 | 65.173 | 47.4908 | 49.2679 
InterfModel=0 39 | 98.8835 | 99.493 | 65.4863 | 47.7401 | 48.382 
InterfModel=0 40 | 98.9101 | 99.7941 | 65.2831 | 47.9696 | 48.8828 
InterfModel=0 41 | 98.7413 | 99.2738 | 65.2763 | 47.7462 | 48.6789 
InterfModel=0 42 | 99.0831 | 99.5068 | 64.998 | 47.5913 | 48.8366 
InterfModel=0 43 | 98.6728 | 99.1834 | 64.8131 | 47.2253 | 48.7415 
InterfModel=0 44 | 98.9671 | 99.3511 | 65.0598 | 47.7561 | 48.8818 
InterfModel=0 45 | 98.4922 | 99.2307 | 65.0729 | 48.0931 | 48.9681 
InterfModel=0 46 | 98.5208 | 99.761 | 65.0325 | 48.5239 | 47.6966 
InterfModel=0 47 | 99.2273 | 99.5024 | 64.2452 | 47.8329 | 48.6717 
InterfModel=0 48 | 99.317 | 99.4856 | 65.8359 | 47.6156 | 48.5903 
InterfModel=0 49 | 98.7043 | 99.6105 | 65.5279 | 48.2283 | 48.2258 
InterfModel=0 50 | 99.0783 | 99.1323 | 65.1983 | 47.1351 | 49.6082 
InterfModel=0 51 | 98.6693 | 99.4842 | 65.4603 | 47.6582 | 48.5936 
InterfModel=0 52 | 98.3081 | 99.6358 | 65.3723 | 47.4574 | 48.8145 
InterfModel=0 53 | 99.2344 | 99.5123 | 65.2805 | 48.0024 | 49.1127 
InterfModel=0 54 | 99.1821 | 99.1613 | 65.8108 | 48.7807 | 47.7889 
InterfModel=0 55 | 98.9087 | 99.5117 | 64.9658 | 47.9237 | 48.3127 
InterfModel=0 56 | 99.2345 | 99.4466 | 65.1256 | 47.2146 | 48.2178 
InterfModel=0 57 | 98.7892 | 99.4888 | 65.6416 | 48.1428 | 48.9325 
InterfModel=0 58 | 99.1911 | 99.5741 | 65.2025 | 48.1333 | 48.2417 
InterfModel=0 59 | 99.5819 | 99.5465 | 65.0107 | 47.9624 | 48.6726 
InterfModel=0 60 | 99.2331 | 99.3024 | 65.2163 | 47.5307 | 48.8347 
InterfModel=0 61 | 98.5054 | 99.5115 | 65.9952 | 48.3626 | 48.2926 
InterfModel=0 62 | 98.1329 | 99.8359 | 65.3888 | 46.3849 | 50.0739 
InterfModel=0 63 | 99.1967 | 99.4176 | 65.4549 | 47.8176 | 48.3305 
InterfModel=0 64 | 99.0973 | 99.7556 | 65.649 | 47.57 | 49.0706 
InterfModel=0 65 | 99.4775 | 99.7238 | 65.3093 | 47.9794 | 49.1202 
InterfModel=0 66 | 98.871 | 99.5328 | 65.0046 | 47.834 | 49.0065 
InterfModel=0 67 | 99.5709 | 99.1402 | 65.5405 | 47.9864 | 48.6534 
InterfModel=0 68 | 98.8212 | 99.3176 | 65.2516 | 48.3853 | 48.4598 
InterfModel=0 69 | 99.0799 | 99.3779 | 65.3673 | 48.1584 | 48.1352 
InterfModel=0 70 | 98.529 | 99.374 | 65.7441 | 48.281 | 48.7213 
InterfModel=0 71 | 99.0021 | 99.2586 | 65.5755 | 48.2289 | 48.8489 
InterfModel=0 72 | 98.6194 | 99.2641 | 64.9015 | 46.9657 | 49.8874 
InterfModel=0 73 | 99.1602 | 99.6279 | 64.8883 | 47.775 | 48.7852 
InterfModel=0 74 | 98.7771 | 99.3889 | 65.7349 | 47.8914 | 48.1625 
InterfModel=0 75 | 99.4439 | 99.3386 | 65.286 | 48.1127 | 49.0728 
InterfModel=0 76 | 99.0881 | 99.5191 | 65.1445 | 47.9113 | 48.4413 
InterfModel=0 77 | 98.3047 | 99.3237 | 64.9592 | 47.795 | 48.7273 
InterfModel=0 78 | 99.4051 | 99.4978 | 64.9559 | 48.7394 | 47.7275 
InterfModel=0 79 | 99.0914 | 99.4797 | 65.5597 | 47.0967 | 49.5782 
InterfModel=0 80 | 98.8267 | 99.7643 | 65.62 | 48.2006 | 48.6228 
InterfModel=0 81 | 98.6279 | 99.4761 | 65.3185 | 48.2095 | 47.6281 
InterfModel=0 82 | 99.119 | 99.4108 | 64.9733 | 47.7853 | 48.5193 
InterfModel=0 83 | 99.2256 | 99.4573 | 65.469 | 47.0258 | 50.4191 
InterfModel=0 84 | 98.8943 | 99.0377 | 65.5607 | 48.7382 | 47.9484 
InterfModel=0 85 | 98.6808 | 99.236 | 65.0606 | 47.8991 | 48.5189 
InterfModel=0 86 | 98.8143 | 99.5404 | 65.5307 | 48.5819 | 48.7958 
InterfModel=0 87 | 99.0245 | 99.3914 | 65.1552 | 48.9135 | 47.9654 
InterfModel=0 88 | 99.1788 | 99.4448 | 65.7104 | 47.7228 | 48.8395 
InterfModel=0 89 | 98.8257 | 99.5882 | 64.9477 | 47.7961 | 48.7612 
InterfModel=0 90 | 98.6847 | 99.0694 | 65.4716 | 48.5768 | 47.261 
InterfModel=0 91 | 99.0182 | 99.6999 | 65.0854 | 49.2326 | 47.5724 
InterfModel=0 92 | 98.426 | 99.368 | 65.3469 | 47.7779 | 47.704 
InterfModel=0 93 | 98.8051 | 99.5747 | 65.3847 | 47.5978 | 49.1244 
InterfModel=0 94 | 98.9359 | 99.5185 | 65.1945 | 47.9288 | 48.77 
InterfModel=0 95 | 99.038 | 99.1198 | 65.1051 | 48.2281 | 48.9802 
InterfModel=0 96 | 98.9141 | 99.641 | 65.5051 | 47.0627 | 49.0521 
InterfModel=0 97 | 98.1634 | 99.104 | 64.8736 | 47.3949 | 49.1653 
InterfModel=0 98 | 99.0514 | 99.2049 | 65.5424 | 48.3623 | 48.1256 
InterfModel=0 99 | 99.9396 | 99.3983 | 65.0633 | 49.0383 | 47.7754 
InterfModel=1 0 | 101.311 | 101.724 | 66.1318 | 55.9397 | 60.0809 
InterfModel=1 1 | 101.82 | 102.397 | 67.057 | 57.4691 | 60.288 
InterfModel=1 2 | 101.753 | 101.667 | 67.0837 | 56.4131 | 59.8804 
InterfModel=1 3 | 100.882 | 101.316 | 66.9001 | 58.1524 | 60.1644 
InterfModel=1 4 | 101.655 | 101.785 | 67.0549 | 56.4244 | 60.0683 
InterfModel=1 5 | 101.637 | 100.902 | 67.4119 | 58.6157 | 57.8605 
InterfModel=1 6 | 100.388 | 101.784 | 66.3234 | 56.7498 | 59.6367 
InterfModel=1 7 | 101.542 | 102.137 | 66.6059 | 56.6589 | 59.923 
InterfModel=1 8 | 101.52 | 101.161 | 66.4466 | 56.1725 | 59.8122 
InterfModel=1 9 | 101.18 | 101.993 | 67.0081 | 57.5831 | 58.0833 
InterfModel=1 10 | 101.268 | 101.349 | 67.3406 | 58.3552 | 59.0953 
InterfModel=1 11 | 100.652 | 102.228 | 67.389 | 58.6831 | 58.3988 
InterfModel=1 12 | 101.024 | 102.094 | 66.7118 | 57.2349 | 60.1247 
InterfModel=1 13 | 100.574 | 101.821 | 67.1002 | 57.1548 | 59.7778 
InterfModel=1 14 | 101.113 | 101.022 | 66.7541 | 57.1229 | 58.7832 
InterfModel=1 15 | 101.844 | 101.714 | 66.874 | 57.7174 | 58.9836 
InterfModel=1 16 | 101.784 | 101.008 | 66.6181 | 56.3733 | 58.6575 
InterfModel=1 17 | 100.433 | 101.884 | 67.398 | 55.772 | 61.2666 
InterfModel=1 18 | 100.697 | 102.037 | 66.4688 | 57.4114 | 59.256 
InterfModel=1 19 | 101.217 | 101.726 | 66.5721 | 58.0192 | 58.5656 
InterfModel=1 20 | 101.543 | 102.343 | 67.6304 | 57.8664 | 59.3417 
InterfModel=1 21 | 100.862 | 101.559 | 67.2919 | 56.7864 | 60.015 
InterfModel=1 22 | 101.066 | 102.347 | 66.2289 | 56.3064 | 58.9967 
InterfModel=1 23 | 101.226 | 101.987 | 66.9186 | 57.2478 | 59.3198 
InterfModel=1 24 | 100.99 | 101.6 | 66.3193 | 56.2358 | 60.2206 
InterfModel=1 25 | 101.999 | 101.957 | 66.6883 | 58.2893 | 59.7479 
InterfModel=1 26 | 101.331 | 101.828 | 67.4708 | 57.1025 | 59.9215 
InterfModel=1 27 | 100.747 | 101.665 | 67.0581 | 56.9035 | 58.1847 
InterfModel=1 28 | 101.787 | 101.799 | 67.1013 | 56.8133 | 57.8889 
InterfModel=1 29 | 101.832 | 101.919 | 67.2065 | 55.7746 | 60.8651 
InterfModel=1 30 | 101.386 | 100.905 | 66.8171 | 57.5139 | 59.0571 
InterfModel=1 31 | 102.375 | 101.886 | 67.3927 | 56.5079 | 58.7505 
InterfModel=1 32 | 100.988 | 101.56 | 66.5867 | 57.7504 | 58.8568 
InterfModel=1 33 | 102.301 | 101.269 | 66.5882 | 56.8126 | 59.3222 
InterfModel=1 34 | 101.916 | 102.293 | 66.3659 | 56.6627 | 59.616 
InterfModel=1 35 | 100.618 | 101.768 | 67.0841 | 58.2944 | 58.221 
InterfModel=1 36 | 101.569 | 101.655 | 67.0096 | 58.0526 | 57.5386 
InterfModel=1 37 | 100.969 | 101.55 | 66.9294 | 55.989 | 60.662 
InterfModel=1 38 | 100.798 | 101.13 | 66.168 | 56.4929 | 59.1684 
InterfModel=1 39 | 100.375 | 101.615 | 66.273 | 55.3712 | 60.2967 
InterfModel=1 40 | 100.776 | 101.597 | 66.9362 | 56.7799 | 59.743 
InterfModel=1 41 | 101.054 | 100.961 | 66.6188 | 58.4944 | 58.2241 
InterfModel=1 42 | 101.038 | 101.459 | 66.8313 | 56.8353 | 59.4729 
InterfModel=1 43 | 101.08 | 101.877 | 66.8676 | 57.9285 | 60.1406 
InterfModel=1 44 | 101.177 | 101.493 | 66.0181 | 56.7028 | 58.6865 
InterfModel=1 45 | 100.647 | 101.63 | 67.2175 | 57.6705 | 58.5074 
InterfModel=1 46 | 101.59 | 101.607 | 66.7666 | 56.6443 | 59.7672 
InterfModel=1 47 | 100.69 | 101.606 | 66.6403 | 56.6265 | 58.6267 
InterfModel=1 48 | 100.759 | 102.078 | 66.6928 | 57.0271 | 59.6665 
InterfModel=1 49 | 101.874 | 102.048 | 66.4306 | 57.6488 | 58.8204 
InterfModel=1 50 | 101.439 | 101.326 | 67.1616 | 57.6743 | 59.9112 
InterfModel=1 51 | 101.563 | 101.295 | 66.323 | 56.9533 | 59.6582 
InterfModel=1 52 | 101.112 | 101.44 | 67.0126 | 58.1694 | 60.135 
InterfModel=1 53 | 101.365 | 102.157 | 66.1944 | 57.5537 | 58.4008 
InterfModel=1 54 | 101.258 | 101.803 | 67.605 | 56.1963 | 59.7451 
InterfModel=1 55 | 100.632 | 101.795 | 66.7172 | 57.0472 | 59.745 
InterfModel=1 56 | 100.77 | 102.646 | 66.4512 | 58.1072 | 59.4098 
InterfModel=1 57 | 101.939 | 101.519 | 67.0016 | 56.4518 | 58.9665 
InterfModel=1 58 | 102.357 | 101.93 | 66.8864 | 56.9204 | 61.0412 
InterfModel=1 59 | 101.983 | 102.16 | 66.9352 | 56.3542 | 58.815 
InterfModel=1 60 | 101.098 | 101.833 | 66.4287 | 56.6721 | 58.6598 
InterfModel=1 61 | 101.263 | 102.202 | 66.2133 | 58.7583 | 58.5779 
InterfModel=1 62 | 101.326 | 101.47 | 66.6674 | 57.5682 | 59.7355 
InterfModel=1 63 | 101.306 | 101.998 | 67.0021 | 57.3632 | 60.9229 
InterfModel=1 64 | 101.477 | 101.374 | 67.2173 | 58.6231 | 58.6067 
InterfModel=1 65 | 101.741 | 101.743 | 66.8755 | 57.5229 | 59.3341 
InterfModel=1 66 | 101.847 | 101.5 | 67.1121 | 57.7101 | 59.258 
InterfModel=1 67 | 101.309 | 101.427 | 66.7019 | 56.122 | 60.0779 
InterfModel=1 68 | 101.62 | 101.581 | 67.0855 | 58.3507 | 58.694 
InterfModel=1 69 | 101.367 | 101.812 | 67.2902 | 57.9806 | 58.5182 
InterfModel=1 70 | 101.32 | 101.571 | 67.1094 | 57.1189 | 59.914 
InterfModel=1 71 | 101.918 | 102.192 | 66.9727 | 55.8499 | 60.3191 
InterfModel=1 72 | 102.031 | 101.709 | 67.1068 | 57.2026 | 60.1835 
InterfModel=1 73 | 102.383 | 101.859 | 66.3402 | 56.852 | 58.3121 
InterfModel=1 74 | 101.146 | 102.315 | 65.8894 | 57.5123 | 60.0222 
InterfModel=1 75 | 102.082 | 101.916 | 66.7638 | 57.6849 | 59.3765 
InterfModel=1 76 | 101.279 | 101.779 | 66.169 | 57.8561 | 59.8207 
InterfModel=1 77 | 100.626 | 102.18 | 66.8412 | 58.1599 | 59.9491 
InterfModel=1 78 | 100.237 | 101.771 | 66.908 | 57.5949 | 58.0972 
InterfModel=1 79 | 100.225 | 101.243 | 66.3144 | 56.9254 | 58.5063 
InterfModel=1 80 | 101.52 | 101.582 | 67.5565 | 57.4933 | 58.7697 
InterfModel=1 81 | 101.504 | 102.25 | 66.2573 | 55.4084 | 59.6774 
InterfModel=1 82 | 100.918 | 101.769 | 67.1901 | 56.9892 | 59.3928 
InterfModel=1 83 | 100.917 | 102.119 | 66.5483 | 56.8347 | 60.9489 
InterfModel=1 84 | 101.731 | 101.587 | 66.1725 | 58.2746 | 59.0016 
InterfModel=1 85 | 100.815 | 102.278 | 65.9136 | 58.5452 | 58.8245 
InterfModel=1 86 | 101.476 | 101.595 | 67.4447 | 55.4781 | 60.037 
InterfModel=1 87 | 100.558 | 102.017 | 66.6522 | 56.9377 | 59.6716 
InterfModel=1 88 | 100.774 | 101.441 | 66.255 | 56.6599 | 59.9809 
InterfModel=1 89 | 101.637 | 102.516 | 67.2146 | 57.4644 | 59.0921 
InterfModel=1 90 | 101.377 | 102.013 | 66.824 | 57.9094 | 59.468 
InterfModel=1 91 | 102.399 | 101.843 | 67.0399 | 57.2547 | 58.8487 
InterfModel=1 92 | 102.391 | 102.009 | 68.7242 | 56.1818 | 59.9708 
InterfModel=1 93 | 101.188 | 101.725 | 66.5716 | 56.6783 | 59.711 
InterfModel=1 94 | 101.386 | 101.726 | 67.3141 | 57.7852 | 58.3431 
InterfModel=1 95 | 101.04 | 101.074 | 67.364 | 56.9912 | 60.7647 
InterfModel=1 96 | 100.542 | 102.062 | 66.8809 | 56.7937 | 59.9941 
InterfModel=1 97 | 101.659 | 101.472 | 66.8949 | 56.5814 | 58.8427 
InterfModel=1 98 | 100.91 | 101.744 | 66.8086 | 57.5532 | 58.7208 
InterfModel=1 99 | 101.441 | 101.65 | 66.0135 | 56.8664 | 59.7476 
InterfModel=2 0 | 100.268 | 99.8408 | 66.1775 | 51.5957 | 54.3235 
InterfModel=2 1 | 100.509 | 99.9319 | 66.3751 | 51.1264 | 54.504 
InterfModel=2 2 | 99.5254 | 99.0725 | 66.7202 | 52.8445 | 53.3806 
InterfModel=2 3 | 100.816 | 99.353 | 65.2217 | 50.4025 | 55.3032 
InterfModel=2 4 | 100.293 | 99.3858 | 66.0658 | 52.3636 | 53.808 
InterfModel=2 5 | 100.695 | 99.1375 | 66.3648 | 52.5336 | 52.8213 
InterfModel=2 6 | 99.4144 | 99.3207 | 66.2993 | 52.1927 | 55.2975 
InterfModel=2 7 | 100.302 | 99.4933 | 66.5884 | 52.0184 | 54.6647 
InterfModel=2 8 | 100.235 | 99.8784 | 66.3744 | 52.7821 | 53.3108 
InterfModel=2 9 | 101.506 | 99.7429 | 65.997 | 52.6907 | 53.4361 
InterfModel=2 10 | 100.188 | 99.5497 | 66.5002 | 53.548 | 52.6614 
InterfModel=2 11 | 99.7032 | 99.6778 | 66.3951 | 52.1979 | 54.3385 
InterfModel=2 12 | 100.3 | 99.3163 | 65.6383 | 53.3982 | 52.2119 
InterfModel=2 13 | 100.094 | 99.7433 | 67.2414 | 52.4838 | 54.3976 
InterfModel=2 14 | 99.792 | 99.7839 | 66.1608 | 52.137 | 53.5906 
InterfModel=2 15 | 99.7123 | 99.2623 | 65.5708 | 52.7644 | 54.0859 
InterfModel=2 16 | 100.251 | 99.647 | 66.0525 | 51.7304 | 54.6577 
InterfModel=2 17 | 100.12 | 99.5202 | 66.2563 | 52.9784 | 53.6052 
InterfModel=2 18 | 100.14 | 99.5503 | 66.077 | 53.3383 | 53.3004 
InterfModel=2 19 | 100.788 | 99.4241 | 66.1306 | 52.1537 | 54.1155 
InterfModel=2 20 | 101.911 | 99.7851 | 65.4299 | 51.6997 | 55.6962 
InterfModel=2 21 | 101.414 | 99.219 | 66.8318 | 52.6476 | 53.1423 
InterfModel=2 22 | 100.166 | 99.3989 | 65.9444 | 51.727 | 54.5535 
InterfModel=2 23 | 99.9382 | 99.5946 | 65.6873 | 51.1233 | 54.3125 
InterfModel=2 24 | 100.563 | 99.5277 | 65.8182 | 52.7825 | 53.6501 
InterfModel=2 25 | 100.929 | 99.847 | 66.3551 | 51.9366 | 54.588 
InterfModel=2 26 | 100.481 | 99.6988 | 66.3876 | 51.8773 | 54.7244 
InterfModel=2 27 | 100.522 | 99.8565 | 66.4945 | 51.4903 | 53.2464 
InterfModel=2 28 | 99.49 | 99.7697 | 66.6709 | 51.1004 | 55.8002 
InterfModel=2 29 | 100.49 | 99.6987 | 66.1524 | 53.1316 | 52.7843 
InterfModel=2 30 | 100.451 | 99.5441 | 66.1278 | 52.346 | 54.307 
InterfModel=2 31 | 100.53 | 99.6204 | 66.4762 | 51.6823 | 54.6809 
InterfModel=2 32 | 100.385 | 99.4738 | 66.1024 | 51.8702 | 53.8189 
InterfModel=2 33 | 100.401 | 99.4672 | 66.1385 | 52.3439 | 53.7432 
InterfModel=2 34 | 100.377 | 99.8742 | 66.2703 | 51.6431 | 54.9452 
InterfModel=2 35 | 100.261 | 99.7254 | 66.3984 | 52.115 | 54.3792 
InterfModel=2 36 | 101.037 | 99.6529 | 66.2066 | 52.5647 | 54.1777 
InterfModel=2 37 | 101.003 | 99.6562 | 65.866 | 52.3248 | 53.8044 
InterfModel=2 38 | 100.412 | 99.5951 | 66.5169 | 52.2838 | 53.866 
InterfModel=2 39 | 101.09 | 99.5327 | 66.3332 | 54.5887 | 52.1948 
InterfModel=2 40 | 99.8593 | 99.7275 | 66.2292 | 51.988 | 53.4813 
InterfModel=2 41 | 99.5345 | 99.9088 | 66.3571 | 52.4751 | 53.3513 
InterfModel=2 42 | 100.454 | 99.2645 | 65.9919 | 52.246 | 53.6547 
InterfModel=2 43 | 100.99 | 99.6596 | 66.8355 | 52.6855 | 54.4441 
InterfModel=2 44 | 99.5353 | 99.8455 | 66.5798 | 52.0975 | 54.7072 
InterfModel=2 45 | 100.72 | 99.7402 | 66.3528 | 52.9544 | 53.4388 
InterfModel=2 46 | 100.912 | 99.8471 | 66.6343 | 51.7337 | 54.188 
InterfModel=2 47 | 100.281 | 99.3812 | 66.8116 | 52.2475 | 54.4752 
InterfModel=2 48 | 100.314 | 99.5333 | 67.368 | 51.7366 | 54.8568 
InterfModel=2 49 | 98.7546 | 99.5319 | 66.5266 | 51.8566 | 54.6368 
InterfModel=2 50 | 101.048 | 99.7711 | 67.2338 | 52.1901 | 54.9039 
InterfModel=2 51 | 100.623 | 99.9761 | 65.8397 | 52.283 | 54.1539 
InterfModel=2 52 | 100.046 | 99.4384 | 66.1293 | 52.1632 | 54.0475 
InterfModel=2 53 | 101.79 | 99.416 | 66.4182 | 52.3074 | 54.1428 
InterfModel=2 54 | 100.359 | 99.4404 | 66.5486 | 52.375 | 53.4164 
InterfModel=2 55 | 100.868 | 99.6165 | 65.8915 | 51.631 | 55.0894 
InterfModel=2 56 | 99.4173 | 99.8286 | 66.2485 | 52.5902 | 53.4744 
InterfModel=2 57 | 100.316 | 99.6657 | 66.6351 | 52.0643 | 54.6212 
InterfModel=2 58 | 100.5 | 99.3034 | 66.8578 | 51.7128 | 55.3766 
InterfModel=2 59 | 100.515 | 99.5655 | 67.1343 | 52.5991 | 53.9298 
InterfModel=2 60 | 99.9898 | 99.7591 | 66.0172 | 52.0443 | 53.8826 
InterfModel=2 61 | 101.692 | 99.3877 | 66.1412 | 51.932 | 54.5182 
InterfModel=2 62 | 100.793 | 99.3363 | 65.6522 | 52.6265 | 53.8873 
InterfModel=2 63 | 99.8921 | 99.671 | 66.1932 | 52.3036 | 53.9327 
InterfModel=2 64 | 100.771 | 99.4366 | 66.0794 | 50.7757 | 55.3322 
InterfModel=2 65 | 100.707 | 99.7267 | 66.7172 | 51.0654 | 55.3189 
InterfModel=2 66 | 100.436 | 99.7461 | 66.5679 | 51.401 | 54.6346 
InterfModel=2 67 | 100.466 | 99.5152 | 66.3501 | 52.4771 | 53.6162 
InterfModel=2 68 | 100.529 | 99.479 | 66.3904 | 51.3489 | 54.6726 
InterfModel=2 69 | 101.189 | 99.3529 | 66.6535 | 50.9439 | 54.1692 
InterfModel=2 70 | 100.424 | 100.136 | 66.3763 | 51.5378 | 54.9125 
InterfModel=2 71 | 101.28 | 99.7198 | 66.4372 | 52.1339 | 54.9243 
InterfModel=2 72 | 100.406 | 99.7383 | 66.5809 | 52.4191 | 54.1506 
InterfModel=2 73 | 100.557 | 99.6291 | 65.6068 | 52.0105 | 53.5496 
InterfModel=2 74 | 99.4906 | 99.8099 | 65.8285 | 51.7967 | 55.3814 
InterfModel=2 75 | 100.508 | 99.72 | 65.8262 | 52.886 | 53.7934 
InterfModel=2 76 | 99.8662 | 99.5637 | 66.059 | 52.5151 | 53.6343 
InterfModel=2 77 | 99.7914 | 99.7675 | 66.1399 | 51.5259 | 54.6702 
InterfModel=2 78 | 100.937 | 99.8919 | 67.0064 | 52.9267 | 53.6046 
InterfModel=2 79 | 100.287 | 99.1681 | 66.0153 | 51.1916 | 55.1882 
InterfModel=2 80 | 100.44 | 99.7349 | 66.6898 | 52.7142 | 54.0266 
InterfModel=2 81 | 100.198 | 99.4056 | 66.5259 | 53.144 | 53.7736 
InterfModel=2 82 | 100.279 | 99.2535 | 66.121 | 52.7471 | 53.1532 
InterfModel=2 83 | 99.1222 | 99.5657 | 66.7414 | 52.7308 | 53.8658 
InterfModel=2 84 | 100.817 | 99.5967 | 66.4217 | 52.2143 | 54.3297 
InterfModel=2 85 | 100.392 | 99.1882 | 66.7784 | 51.6749 | 54.558 
InterfModel=2 86 | 101.048 | 99.3883 | 65.7779 | 51.9872 | 54.3381 
InterfModel=2 87 | 100.045 | 99.4981 | 66.6314 | 53.315 | 54.335 
InterfModel=2 88 | 100.26 | 99.3402 | 66.497 | 51.5938 | 54.3829 
InterfModel=2 89 | 100.239 | 99.6941 | 66.4239 | 52.4552 | 53.4652 
InterfModel=2 90 | 101.429 | 99.0717 | 66.3651 | 52.1133 | 54.1923 
InterfModel=2 91 | 99.8439 | 99.6565 | 66.2542 | 51.7029 | 53.908 
InterfModel=2 92 | 100.864 | 99.2066 | 66.4946 | 52.2531 | 54.2893 
InterfModel=2 93 | 100.097 | 100.484 | 66.2666 | 52.6084 | 53.6152 
InterfModel=2 94 | 99.9587 | 99.8419 | 65.7005 | 52.0984 | 54.2031 
InterfModel=2 95 | 101.144 | 99.7675 | 66.4163 | 50.7052 | 54.4023 
InterfModel=2 96 | 100.232 | 99.6282 | 66.0398 | 51.7344 | 55.1478 
InterfModel=2 97 | 100.718 | 99.6288 | 66.5906 | 51.0921 | 55.1735 
InterfModel=2 98 | 100.242 | 99.5669 | 66.4546 | 51.4684 | 54.4323 
InterfModel=2 99 | 100.584 | 99.5827 | 66.9536 | 53.697 | 53.605 

