CastaliaResults -i saida.txt -s Packets received per node -n --all -o2                                                                       

Application:Packets received per node
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 2947.64 | 2970.56 | 4411.5 | 6103.9 | 5939.94 
InterfModel=1 | 2878.2 | 2902.36 | 4308.06 | 5115.34 | 4872.22 
InterfModel=2 | 2902.13 | 2965.49 | 4342.25 | 5603.25 | 5345.6 
Application:Packets received per node - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 2940 | 2974 | 4417 | 6019 | 5988 
InterfModel=0 1 | 2949 | 2974 | 4417 | 5982 | 6000 
InterfModel=0 2 | 2948 | 2976 | 4409 | 6150 | 5858 
InterfModel=0 3 | 2947 | 2973 | 4393 | 6154 | 5957 
InterfModel=0 4 | 2954 | 2972 | 4395 | 6048 | 6009 
InterfModel=0 5 | 2951 | 2975 | 4403 | 6077 | 6004 
InterfModel=0 6 | 2959 | 2975 | 4407 | 6024 | 5938 
InterfModel=0 7 | 2948 | 2978 | 4422 | 6199 | 5874 
InterfModel=0 8 | 2944 | 2975 | 4403 | 6172 | 5817 
InterfModel=0 9 | 2950 | 2974 | 4393 | 6127 | 6045 
InterfModel=0 10 | 2950 | 2966 | 4414 | 6230 | 5863 
InterfModel=0 11 | 2947 | 2975 | 4412 | 6206 | 5807 
InterfModel=0 12 | 2945 | 2972 | 4420 | 6161 | 5866 
InterfModel=0 13 | 2954 | 2971 | 4407 | 6221 | 5880 
InterfModel=0 14 | 2954 | 2974 | 4431 | 6197 | 5779 
InterfModel=0 15 | 2956 | 2972 | 4427 | 6082 | 5919 
InterfModel=0 16 | 2939 | 2972 | 4406 | 6133 | 6013 
InterfModel=0 17 | 2946 | 2968 | 4403 | 6251 | 5907 
InterfModel=0 18 | 2941 | 2971 | 4393 | 6174 | 5875 
InterfModel=0 19 | 2954 | 2980 | 4419 | 6203 | 5854 
InterfModel=0 20 | 2947 | 2963 | 4420 | 6113 | 5958 
InterfModel=0 21 | 2946 | 2955 | 4417 | 6048 | 5949 
