CastaliaResults -i saida.txt -s Packets received per node -n --all -o2                                                                       

Application:Packets received per node
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 58 | 2782 | 2934 | 4084 | 5529 | 5155 
InterfModel=0 59 | 2805 | 2923 | 4176 | 5468 | 5145 
InterfModel=0 60 | 2803 | 2935 | 4151 | 5493 | 5240 
InterfModel=0 61 | 2806 | 2931 | 4127 | 5532 | 5139 
InterfModel=0 62 | 2796 | 2942 | 4066 | 5338 | 5181 
InterfModel=0 63 | 2780 | 2939 | 4129 | 5414 | 5179 
InterfModel=0 64 | 2810 | 2932 | 4069 | 5510 | 5100 
InterfModel=0 65 | 2798 | 2946 | 4107 | 5460 | 5135 
InterfModel=0 66 | 2802 | 2940 | 4139 | 5619 | 5082 
InterfModel=0 67 | 2805 | 2943 | 4132 | 5645 | 4927 
InterfModel=0 68 | 2788 | 2941 | 4169 | 5443 | 5140 
InterfModel=0 69 | 2771 | 2943 | 4101 | 5357 | 5180 
InterfModel=0 70 | 2807 | 2925 | 4074 | 5414 | 5047 
InterfModel=0 71 | 2793 | 2926 | 4128 | 5541 | 5052 
InterfModel=0 72 | 2760 | 2934 | 4147 | 5641 | 4910 
InterfModel=0 73 | 2778 | 2938 | 4146 | 5384 | 5191 
InterfModel=0 74 | 2794 | 2925 | 4105 | 5572 | 5116 
InterfModel=0 75 | 2762 | 2918 | 4155 | 5342 | 5268 
InterfModel=0 76 | 2798 | 2946 | 4097 | 5541 | 5109 
InterfModel=0 77 | 2815 | 2946 | 4117 | 5520 | 4985 
InterfModel=0 78 | 2756 | 2928 | 4159 | 5440 | 5124 
InterfModel=0 79 | 2809 | 2947 | 4143 | 5317 | 5140 
InterfModel=0 80 | 2819 | 2930 | 4138 | 5476 | 5233 
InterfModel=0 81 | 2783 | 2936 | 4109 | 5548 | 5206 
InterfModel=0 82 | 2784 | 2931 | 4143 | 5485 | 5196 
InterfModel=0 83 | 2814 | 2938 | 4143 | 5283 | 5291 
InterfModel=0 84 | 2799 | 2954 | 4150 | 5447 | 5116 
InterfModel=0 85 | 2794 | 2930 | 4123 | 5408 | 5057 
InterfModel=0 86 | 2782 | 2942 | 4145 | 5487 | 5207 
InterfModel=0 87 | 2759 | 2951 | 4122 | 5217 | 5323 
InterfModel=0 88 | 2801 | 2933 | 4123 | 5321 | 5297 
InterfModel=0 89 | 2800 | 2948 | 4178 | 5382 | 5211 
InterfModel=0 90 | 2810 | 2943 | 4140 | 5327 | 5181 
InterfModel=0 91 | 2789 | 2945 | 4132 | 5428 | 5140 
InterfModel=0 92 | 2803 | 2946 | 4142 | 5511 | 5035 
InterfModel=0 93 | 2787 | 2937 | 4100 | 5548 | 5057 
InterfModel=0 94 | 2811 | 2925 | 4196 | 5556 | 5120 
InterfModel=0 95 | 2792 | 2928 | 4146 | 5548 | 4910 
InterfModel=0 96 | 2798 | 2937 | 4175 | 5514 | 4832 
InterfModel=0 97 | 2818 | 2939 | 4146 | 5576 | 5001 
InterfModel=0 98 | 2802 | 2944 | 4037 | 5574 | 4979 
InterfModel=0 99 | 2819 | 2937 | 4050 | 5494 | 5200 
InterfModel=1 0 | 2564 | 2678 | 3175 | 3631 | 3058 
InterfModel=1 1 | 2515 | 2680 | 3184 | 3560 | 2974 
InterfModel=1 2 | 2556 | 2668 | 3130 | 3659 | 2819 
InterfModel=1 3 | 2586 | 2681 | 3155 | 3686 | 2913 
InterfModel=1 4 | 2578 | 2680 | 3184 | 3770 | 2915 
InterfModel=1 5 | 2523 | 2703 | 3312 | 3530 | 2800 
InterfModel=1 6 | 2560 | 2702 | 3243 | 3754 | 2937 
InterfModel=1 7 | 2612 | 2694 | 3290 | 3626 | 2996 
InterfModel=1 8 | 2582 | 2676 | 3285 | 3622 | 2931 
InterfModel=1 9 | 2557 | 2680 | 3207 | 3621 | 2987 
InterfModel=1 10 | 2515 | 2672 | 3206 | 3681 | 2869 
InterfModel=1 11 | 2595 | 2655 | 3070 | 3653 | 2950 
InterfModel=1 12 | 2553 | 2701 | 3215 | 3599 | 2986 
InterfModel=1 13 | 2486 | 2705 | 3224 | 3605 | 2794 
InterfModel=1 14 | 2599 | 2693 | 3163 | 3716 | 3032 
InterfModel=1 15 | 2503 | 2711 | 3253 | 3549 | 2989 
InterfModel=1 16 | 2582 | 2705 | 3194 | 3634 | 2907 
InterfModel=1 17 | 2564 | 2667 | 3210 | 3684 | 2928 
InterfModel=1 18 | 2540 | 2679 | 3207 | 3673 | 2979 
InterfModel=1 19 | 2565 | 2692 | 3085 | 3629 | 2992 
InterfModel=1 20 | 2563 | 2649 | 3329 | 3605 | 2957 
InterfModel=1 21 | 2542 | 2663 | 3216 | 3629 | 2823 
InterfModel=1 22 | 2536 | 2727 | 3392 | 3535 | 2933 
InterfModel=1 23 | 2579 | 2722 | 3253 | 3660 | 3111 
InterfModel=1 24 | 2539 | 2664 | 3157 | 3605 | 2796 
InterfModel=1 25 | 2510 | 2678 | 3234 | 3600 | 2925 
InterfModel=1 26 | 2555 | 2692 | 3303 | 3651 | 2929 
InterfModel=1 27 | 2531 | 2682 | 3203 | 3642 | 2962 
InterfModel=1 28 | 2611 | 2669 | 3148 | 3485 | 3018 
InterfModel=1 29 | 2562 | 2720 | 3127 | 3743 | 2971 
InterfModel=1 30 | 2550 | 2676 | 3263 | 3736 | 2954 
InterfModel=1 31 | 2572 | 2690 | 3035 | 3719 | 3134 
InterfModel=1 32 | 2556 | 2686 | 3219 | 3728 | 2980 
InterfModel=1 33 | 2602 | 2711 | 3184 | 3705 | 3101 
InterfModel=1 34 | 2569 | 2697 | 3315 | 3583 | 2923 
InterfModel=1 35 | 2553 | 2681 | 3144 | 3582 | 3009 
InterfModel=1 36 | 2561 | 2728 | 3200 | 3571 | 3029 
InterfModel=1 37 | 2569 | 2694 | 3266 | 3604 | 2900 
InterfModel=1 38 | 2560 | 2712 | 3191 | 3828 | 2923 
InterfModel=1 39 | 2529 | 2708 | 3081 | 3635 | 3065 
InterfModel=1 40 | 2529 | 2664 | 3126 | 3800 | 2924 
InterfModel=1 41 | 2553 | 2654 | 3189 | 3500 | 2995 
InterfModel=1 42 | 2596 | 2657 | 3234 | 3662 | 2881 
InterfModel=1 43 | 2559 | 2664 | 3237 | 3730 | 2929 
InterfModel=1 44 | 2567 | 2702 | 3162 | 3800 | 2833 
InterfModel=1 45 | 2522 | 2653 | 3373 | 3653 | 2956 
InterfModel=1 46 | 2550 | 2698 | 3234 | 3600 | 2892 
InterfModel=1 47 | 2525 | 2722 | 3058 | 3707 | 2901 
InterfModel=1 48 | 2566 | 2669 | 3202 | 3890 | 2922 
InterfModel=1 49 | 2527 | 2695 | 3354 | 3673 | 2965 
InterfModel=1 50 | 2545 | 2686 | 3181 | 3667 | 2944 
InterfModel=1 51 | 2565 | 2670 | 3113 | 3657 | 2929 
InterfModel=1 52 | 2594 | 2690 | 3223 | 3862 | 2876 
InterfModel=1 53 | 2598 | 2674 | 3224 | 3737 | 2929 
InterfModel=1 54 | 2566 | 2711 | 3233 | 3684 | 3043 
InterfModel=1 55 | 2555 | 2727 | 3266 | 3820 | 3010 
InterfModel=1 56 | 2544 | 2700 | 3274 | 3662 | 2820 
InterfModel=1 57 | 2619 | 2686 | 3313 | 3765 | 2917 
InterfModel=1 58 | 2578 | 2652 | 3196 | 3582 | 2883 
InterfModel=1 59 | 2556 | 2633 | 3233 | 3635 | 2856 
InterfModel=1 60 | 2565 | 2695 | 3183 | 3513 | 2949 
InterfModel=1 61 | 2555 | 2707 | 3165 | 3677 | 2861 
InterfModel=1 62 | 2555 | 2670 | 3111 | 3801 | 2874 
InterfModel=1 63 | 2534 | 2695 | 3214 | 3691 | 3103 
InterfModel=1 64 | 2593 | 2705 | 3223 | 3728 | 2924 
InterfModel=1 65 | 2540 | 2674 | 3165 | 3653 | 3039 
InterfModel=1 66 | 2570 | 2709 | 3142 | 3663 | 2871 
InterfModel=1 67 | 2555 | 2674 | 3356 | 3760 | 2875 
InterfModel=1 68 | 2556 | 2694 | 3247 | 3681 | 2987 
InterfModel=1 69 | 2578 | 2718 | 3131 | 3721 | 2753 
InterfModel=1 70 | 2555 | 2696 | 3221 | 3783 | 2902 
InterfModel=1 71 | 2548 | 2657 | 3148 | 3616 | 3025 
InterfModel=1 72 | 2552 | 2664 | 3176 | 3704 | 2851 
InterfModel=1 73 | 2523 | 2667 | 3250 | 3588 | 2827 
InterfModel=1 74 | 2563 | 2702 | 3314 | 3618 | 2882 
InterfModel=1 75 | 2570 | 2680 | 3320 | 3742 | 2949 
InterfModel=1 76 | 2576 | 2719 | 3232 | 3667 | 2926 
InterfModel=1 77 | 2576 | 2696 | 3093 | 3708 | 3049 
InterfModel=1 78 | 2597 | 2687 | 3138 | 3753 | 2948 
InterfModel=1 79 | 2589 | 2664 | 3121 | 3635 | 2879 
InterfModel=1 80 | 2559 | 2731 | 3353 | 3641 | 2935 
InterfModel=1 81 | 2603 | 2715 | 3322 | 3762 | 3087 
InterfModel=1 82 | 2539 | 2669 | 3096 | 3488 | 2991 
InterfModel=1 83 | 2577 | 2658 | 3327 | 3557 | 2861 
InterfModel=1 84 | 2561 | 2721 | 3186 | 3665 | 2995 
InterfModel=1 85 | 2610 | 2657 | 3089 | 3600 | 2945 
InterfModel=1 86 | 2587 | 2712 | 3313 | 3635 | 2931 
InterfModel=1 87 | 2588 | 2715 | 3258 | 3737 | 2860 
InterfModel=1 88 | 2625 | 2694 | 3230 | 3637 | 2884 
InterfModel=1 89 | 2582 | 2701 | 3208 | 3777 | 2878 
InterfModel=1 90 | 2567 | 2660 | 3098 | 3634 | 2962 
InterfModel=1 91 | 2643 | 2704 | 3310 | 3790 | 3030 
InterfModel=1 92 | 2568 | 2674 | 3087 | 3720 | 2943 
InterfModel=1 93 | 2558 | 2684 | 3163 | 3710 | 2888 
InterfModel=1 94 | 2554 | 2680 | 3105 | 3781 | 2872 
InterfModel=1 95 | 2573 | 2678 | 3205 | 3657 | 2951 
InterfModel=1 96 | 2563 | 2663 | 3277 | 3502 | 3034 
InterfModel=1 97 | 2534 | 2680 | 3199 | 3606 | 2861 
InterfModel=1 98 | 2566 | 2682 | 3214 | 3677 | 2912 
InterfModel=1 99 | 2552 | 2673 | 3094 | 3896 | 2980 
InterfModel=2 0 | 2680 | 2942 | 3861 | 4851 | 3955 
InterfModel=2 1 | 2685 | 2943 | 3805 | 4843 | 4093 
InterfModel=2 2 | 2730 | 2945 | 3801 | 4719 | 4117 
InterfModel=2 3 | 2676 | 2956 | 3827 | 4885 | 3968 
InterfModel=2 4 | 2688 | 2935 | 3938 | 4857 | 4033 
InterfModel=2 5 | 2696 | 2958 | 3748 | 4827 | 4022 
InterfModel=2 6 | 2682 | 2937 | 3857 | 4761 | 4048 
InterfModel=2 7 | 2687 | 2940 | 3767 | 4889 | 3922 
InterfModel=2 8 | 2717 | 2959 | 3842 | 4835 | 4045 
InterfModel=2 9 | 2700 | 2953 | 3788 | 4836 | 4039 
InterfModel=2 10 | 2703 | 2936 | 3738 | 4738 | 4139 
InterfModel=2 11 | 2660 | 2948 | 3760 | 4826 | 4080 
InterfModel=2 12 | 2682 | 2953 | 3773 | 4672 | 4242 
InterfModel=2 13 | 2690 | 2951 | 3850 | 4814 | 3937 
InterfModel=2 14 | 2670 | 2951 | 3833 | 4753 | 4090 
InterfModel=2 15 | 2718 | 2946 | 3818 | 4804 | 4065 
InterfModel=2 16 | 2697 | 2945 | 3648 | 4768 | 4147 
InterfModel=2 17 | 2691 | 2950 | 3854 | 4558 | 4280 
InterfModel=2 18 | 2662 | 2938 | 3697 | 4776 | 4233 
InterfModel=2 19 | 2688 | 2944 | 3829 | 4767 | 4141 
InterfModel=2 20 | 2699 | 2945 | 3755 | 4914 | 4070 
InterfModel=2 21 | 2662 | 2939 | 3775 | 4845 | 4000 
InterfModel=2 22 | 2659 | 2947 | 3914 | 4738 | 4122 
InterfModel=2 23 | 2701 | 2948 | 3803 | 4848 | 4008 
InterfModel=2 24 | 2679 | 2954 | 3724 | 4811 | 4199 
InterfModel=2 25 | 2675 | 2965 | 3906 | 4723 | 4313 
InterfModel=2 26 | 2667 | 2929 | 3776 | 4875 | 4127 
InterfModel=2 27 | 2726 | 2941 | 3856 | 4743 | 4041 
InterfModel=2 28 | 2669 | 2933 | 3795 | 4976 | 3972 
InterfModel=2 29 | 2704 | 2950 | 3716 | 4791 | 4155 
InterfModel=2 30 | 2657 | 2961 | 3670 | 4914 | 4032 
InterfModel=2 31 | 2657 | 2934 | 3885 | 4788 | 4038 
InterfModel=2 32 | 2681 | 2935 | 3632 | 4844 | 4229 
InterfModel=2 33 | 2666 | 2944 | 3661 | 4892 | 4037 
InterfModel=2 34 | 2688 | 2946 | 3741 | 5047 | 3955 
InterfModel=2 35 | 2624 | 2941 | 3865 | 4739 | 3909 
InterfModel=2 36 | 2686 | 2958 | 3873 | 4684 | 4025 
InterfModel=2 37 | 2704 | 2945 | 3749 | 4987 | 3839 
InterfModel=2 38 | 2684 | 2951 | 3828 | 4751 | 4262 
InterfModel=2 39 | 2673 | 2935 | 3741 | 4881 | 4055 
InterfModel=2 40 | 2658 | 2940 | 3630 | 4975 | 3990 
InterfModel=2 41 | 2661 | 2943 | 3806 | 4890 | 4021 
InterfModel=2 42 | 2702 | 2944 | 3756 | 4859 | 4171 
InterfModel=2 43 | 2670 | 2941 | 3818 | 4710 | 4124 
InterfModel=2 44 | 2663 | 2956 | 3851 | 4831 | 3996 
InterfModel=2 45 | 2702 | 2946 | 3880 | 4778 | 4122 
InterfModel=2 46 | 2717 | 2948 | 3866 | 4740 | 4116 
InterfModel=2 47 | 2666 | 2948 | 3895 | 4797 | 4097 
InterfModel=2 48 | 2681 | 2937 | 3894 | 4866 | 4023 
InterfModel=2 49 | 2656 | 2949 | 3692 | 4956 | 3990 
InterfModel=2 50 | 2700 | 2937 | 3775 | 4804 | 4158 
InterfModel=2 51 | 2694 | 2951 | 3752 | 4996 | 3989 
InterfModel=2 52 | 2688 | 2928 | 3776 | 4843 | 4232 
InterfModel=2 53 | 2655 | 2942 | 3769 | 4827 | 3945 
InterfModel=2 54 | 2690 | 2950 | 3721 | 4860 | 4032 
InterfModel=2 55 | 2630 | 2940 | 3780 | 4831 | 4080 
InterfModel=2 56 | 2683 | 2941 | 3834 | 4959 | 3907 
InterfModel=2 57 | 2660 | 2944 | 3907 | 4607 | 4108 
InterfModel=2 58 | 2680 | 2932 | 3827 | 5026 | 3926 
InterfModel=2 59 | 2644 | 2945 | 3680 | 4812 | 4112 
InterfModel=2 60 | 2652 | 2938 | 3799 | 4919 | 3909 
InterfModel=2 61 | 2719 | 2959 | 3752 | 4888 | 4103 
InterfModel=2 62 | 2665 | 2941 | 3825 | 4781 | 4054 
InterfModel=2 63 | 2666 | 2945 | 3953 | 4719 | 4152 
InterfModel=2 64 | 2653 | 2954 | 3821 | 4893 | 4051 
InterfModel=2 65 | 2706 | 2952 | 3776 | 4732 | 4085 
InterfModel=2 66 | 2693 | 2941 | 3807 | 4765 | 4092 
InterfModel=2 67 | 2686 | 2948 | 3798 | 4873 | 4017 
InterfModel=2 68 | 2659 | 2940 | 3761 | 4863 | 3959 
InterfModel=2 69 | 2685 | 2948 | 3664 | 4951 | 4065 
InterfModel=2 70 | 2684 | 2943 | 3836 | 4703 | 4181 
InterfModel=2 71 | 2681 | 2942 | 3710 | 4730 | 4365 
InterfModel=2 72 | 2735 | 2944 | 3820 | 4738 | 4049 
InterfModel=2 73 | 2670 | 2943 | 3870 | 4959 | 4028 
InterfModel=2 74 | 2667 | 2939 | 3712 | 4970 | 4031 
InterfModel=2 75 | 2666 | 2945 | 3914 | 4933 | 4089 
InterfModel=2 76 | 2693 | 2956 | 3829 | 4928 | 3900 
InterfModel=2 77 | 2687 | 2951 | 3734 | 4765 | 4097 
InterfModel=2 78 | 2680 | 2934 | 3809 | 4775 | 4056 
InterfModel=2 79 | 2692 | 2953 | 3832 | 4812 | 3923 
InterfModel=2 80 | 2684 | 2956 | 3754 | 4867 | 3993 
InterfModel=2 81 | 2653 | 2962 | 3868 | 4911 | 3903 
InterfModel=2 82 | 2683 | 2936 | 3694 | 4888 | 4127 
InterfModel=2 83 | 2629 | 2940 | 3901 | 4823 | 4057 
InterfModel=2 84 | 2691 | 2939 | 3806 | 4935 | 3907 
InterfModel=2 85 | 2651 | 2952 | 3919 | 4865 | 4052 
InterfModel=2 86 | 2678 | 2943 | 3747 | 4850 | 4208 
InterfModel=2 87 | 2673 | 2944 | 3679 | 5022 | 4147 
InterfModel=2 88 | 2704 | 2947 | 3862 | 4728 | 4160 
InterfModel=2 89 | 2686 | 2939 | 3747 | 4810 | 4118 
InterfModel=2 90 | 2645 | 2946 | 3765 | 4719 | 4164 
InterfModel=2 91 | 2655 | 2926 | 3783 | 4649 | 4051 
InterfModel=2 92 | 2704 | 2950 | 3757 | 4975 | 4073 
InterfModel=2 93 | 2683 | 2945 | 3826 | 4954 | 3990 
InterfModel=2 94 | 2680 | 2933 | 3768 | 4734 | 4151 
InterfModel=2 95 | 2702 | 2944 | 3844 | 4766 | 4118 
InterfModel=2 96 | 2719 | 2945 | 3821 | 4721 | 3969 
InterfModel=2 97 | 2695 | 2951 | 3885 | 4774 | 4173 
InterfModel=2 98 | 2657 | 2942 | 3790 | 4723 | 3975 
InterfModel=2 99 | 2707 | 2938 | 3718 | 4958 | 3947 

