CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 0.02 | 0.01 | 0.024 | 0.192 | 0.21 
InterfModel=1 | 0.048 | 0.038 | 0.057 | 0.327 | 0.358 
InterfModel=2 | 0.04 | 0.013 | 0.045 | 0.257 | 0.286 
Application:Packets loss rate - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 0.0263421 | 0.0140046 | 0.0246722 | 0.194826 | 0.214429 
InterfModel=0 1 | 0.0206736 | 0.0100033 | 0.0237831 | 0.201494 | 0.200027 
InterfModel=0 2 | 0.0213404 | 0.0103368 | 0.0246722 | 0.2012 | 0.20176 
InterfModel=0 3 | 0.0236745 | 0.00933647 | 0.0268949 | 0.186692 | 0.215229 
InterfModel=0 4 | 0.0170057 | 0.00866956 | 0.0271171 | 0.178714 | 0.228194 
InterfModel=0 5 | 0.0226742 | 0.0136712 | 0.0260058 | 0.209628 | 0.190317 
InterfModel=0 6 | 0.0256752 | 0.00866956 | 0.0253389 | 0.17469 | 0.226267 
InterfModel=0 7 | 0.0173391 | 0.0106702 | 0.0266726 | 0.190559 | 0.212962 
InterfModel=0 8 | 0.0223408 | 0.0126709 | 0.0253389 | 0.186692 | 0.208161 
InterfModel=0 9 | 0.0230077 | 0.0126709 | 0.0246722 | 0.187492 | 0.214029 
InterfModel=0 10 | 0.0156719 | 0.00933331 | 0.0300066 | 0.180315 | 0.236432 
InterfModel=0 11 | 0.0230077 | 0.00700235 | 0.0262281 | 0.196159 | 0.208561 
InterfModel=0 12 | 0.0153384 | 0.0103368 | 0.0235608 | 0.19736 | 0.195893 
InterfModel=0 13 | 0.0160053 | 0.0130044 | 0.0224494 | 0.182291 | 0.212723 
InterfModel=0 14 | 0.0186729 | 0.0100033 | 0.0186708 | 0.176557 | 0.214562 
InterfModel=0 15 | 0.0166667 | 0.0103368 | 0.0231162 | 0.194826 | 0.19896 
InterfModel=0 16 | 0.0193398 | 0.0110037 | 0.0231162 | 0.186583 | 0.214962 
InterfModel=0 17 | 0.0156719 | 0.00666887 | 0.0242276 | 0.178047 | 0.212428 
InterfModel=0 18 | 0.0190063 | 0.00566858 | 0.0233437 | 0.212695 | 0.195359 
InterfModel=0 19 | 0.0206667 | 0.0116705 | 0.0248944 | 0.181624 | 0.205361 
InterfModel=0 20 | 0.0206736 | 0.00900298 | 0.0244499 | 0.190051 | 0.226697 
InterfModel=0 21 | 0.0200067 | 0.00866956 | 0.0264444 | 0.207122 | 0.205255 
InterfModel=0 22 | 0.0196732 | 0.00766665 | 0.0262281 | 0.194667 | 0.203521 
InterfModel=0 23 | 0.0176725 | 0.0106702 | 0.0237831 | 0.17709 | 0.220459 
InterfModel=0 24 | 0.0200067 | 0.00900298 | 0.0211158 | 0.190159 | 0.222563 
InterfModel=0 25 | 0.0203401 | 0.00833613 | 0.0266726 | 0.185625 | 0.214429 
InterfModel=0 26 | 0.0213404 | 0.0133378 | 0.0266726 | 0.188292 | 0.22443 
InterfModel=0 27 | 0.0243415 | 0.0113333 | 0.0266726 | 0.190825 | 0.214695 
InterfModel=0 28 | 0.022 | 0.00766921 | 0.0220049 | 0.214991 | 0.211628 
InterfModel=0 29 | 0.0256752 | 0.00900298 | 0.0240054 | 0.181491 | 0.207228 
InterfModel=0 30 | 0.0176725 | 0.00866956 | 0.0242276 | 0.191867 | 0.20336 
InterfModel=0 31 | 0.0206736 | 0.0130044 | 0.0235608 | 0.17749 | 0.213228 
InterfModel=0 32 | 0.0186729 | 0.0096699 | 0.0257835 | 0.186583 | 0.215362 
InterfModel=0 33 | 0.015005 | 0.0116705 | 0.0233385 | 0.191892 | 0.19896 
InterfModel=0 34 | 0.0206736 | 0.00766921 | 0.0184485 | 0.196693 | 0.210028 
InterfModel=0 35 | 0.0190063 | 0.0100033 | 0.0264503 | 0.201093 | 0.206694 
InterfModel=0 36 | 0.0203333 | 0.0103368 | 0.0217826 | 0.186958 | 0.210056 
InterfModel=0 37 | 0.0183395 | 0.0106702 | 0.0282285 | 0.182291 | 0.218429 
InterfModel=0 38 | 0.0203401 | 0.00866956 | 0.0233385 | 0.184533 | 0.221096 
InterfModel=0 39 | 0.0243415 | 0.0123374 | 0.0266726 | 0.199627 | 0.191759 
InterfModel=0 40 | 0.0160053 | 0.0123374 | 0.0264503 | 0.198933 | 0.204455 
InterfModel=0 41 | 0.0250083 | 0.00766921 | 0.0231162 | 0.200693 | 0.202054 
InterfModel=0 42 | 0.0213404 | 0.00900298 | 0.0253389 | 0.213495 | 0.196026 
InterfModel=0 43 | 0.021007 | 0.00966668 | 0.0237831 | 0.1888 | 0.208695 
InterfModel=0 44 | 0.0233411 | 0.0136712 | 0.0231111 | 0.194985 | 0.20216 
InterfModel=0 45 | 0.0163388 | 0.00866956 | 0.0248944 | 0.187092 | 0.208428 
InterfModel=0 46 | 0.0190063 | 0.0103368 | 0.020449 | 0.19816 | 0.19776 
InterfModel=0 47 | 0.0193398 | 0.0103368 | 0.0255612 | 0.189759 | 0.203094 
InterfModel=0 48 | 0.015005 | 0.0106667 | 0.0248944 | 0.185516 | 0.221392 
InterfModel=0 49 | 0.018006 | 0.0113371 | 0.0264503 | 0.191759 | 0.207761 
InterfModel=0 50 | 0.0223408 | 0.00933647 | 0.0244499 | 0.180448 | 0.220192 
InterfModel=0 51 | 0.0186729 | 0.0133378 | 0.020449 | 0.188317 | 0.21419 
InterfModel=0 52 | 0.0200067 | 0.00933647 | 0.0213333 | 0.185625 | 0.207228 
InterfModel=0 53 | 0.019 | 0.0096699 | 0.0286731 | 0.191759 | 0.214562 
InterfModel=0 54 | 0.021007 | 0.00933647 | 0.0220049 | 0.200827 | 0.196293 
InterfModel=0 55 | 0.0176725 | 0.0103368 | 0.0284508 | 0.192826 | 0.213095 
InterfModel=0 56 | 0.0226742 | 0.00933647 | 0.0257835 | 0.206961 | 0.1948 
InterfModel=0 57 | 0.0170057 | 0.0096699 | 0.0248944 | 0.19776 | 0.202827 
InterfModel=0 58 | 0.018006 | 0.00866956 | 0.0253333 | 0.186825 | 0.215095 
InterfModel=0 59 | 0.0266756 | 0.00800264 | 0.0224494 | 0.185625 | 0.229795 
InterfModel=0 60 | 0.0250083 | 0.00866956 | 0.0220049 | 0.182424 | 0.219229 
InterfModel=0 61 | 0.0146716 | 0.0103368 | 0.0275617 | 0.195626 | 0.204188 
InterfModel=0 62 | 0.0220073 | 0.0100033 | 0.0257835 | 0.194293 | 0.20296 
InterfModel=0 63 | 0.0236667 | 0.0106702 | 0.0235556 | 0.191759 | 0.214962 
InterfModel=0 64 | 0.0220073 | 0.0103368 | 0.0231162 | 0.216829 | 0.204694 
InterfModel=0 65 | 0.0183395 | 0.0110037 | 0.0262281 | 0.180533 | 0.219096 
InterfModel=0 66 | 0.0183395 | 0.0106702 | 0.0297778 | 0.181491 | 0.210561 
InterfModel=0 67 | 0.018006 | 0.00766921 | 0.0260058 | 0.192292 | 0.204427 
InterfModel=0 68 | 0.0136712 | 0.0113371 | 0.0262281 | 0.205627 | 0.209122 
InterfModel=0 69 | 0.0206736 | 0.012004 | 0.0273394 | 0.187892 | 0.205494 
InterfModel=0 70 | 0.0136712 | 0.0133378 | 0.0191154 | 0.183649 | 0.220163 
InterfModel=0 71 | 0.0176725 | 0.0100033 | 0.0251167 | 0.202027 | 0.19816 
