CastaliaResults -i saida.txt -s Packets reception rate -n --all -o2                                                                    

Application:Packets reception rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 0.98 | 0.99 | 0.976 | 0.808 | 0.79 
InterfModel=1 | 0.952 | 0.962 | 0.943 | 0.673 | 0.642 
InterfModel=2 | 0.96 | 0.987 | 0.955 | 0.743 | 0.714 
Application:Packets reception rate - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 0.973658 | 0.985995 | 0.975328 | 0.805174 | 0.785571 
InterfModel=0 1 | 0.979326 | 0.989997 | 0.976217 | 0.798506 | 0.799973 
InterfModel=0 2 | 0.97866 | 0.989663 | 0.975328 | 0.7988 | 0.79824 
InterfModel=0 3 | 0.976325 | 0.990664 | 0.973105 | 0.813308 | 0.784771 
InterfModel=0 4 | 0.982994 | 0.99133 | 0.972883 | 0.821286 | 0.771806 
InterfModel=0 5 | 0.977326 | 0.986329 | 0.973994 | 0.790372 | 0.809683 
InterfModel=0 6 | 0.974325 | 0.99133 | 0.974661 | 0.82531 | 0.773733 
InterfModel=0 7 | 0.982661 | 0.98933 | 0.973327 | 0.809441 | 0.787038 
InterfModel=0 8 | 0.977659 | 0.987329 | 0.974661 | 0.813308 | 0.791839 
InterfModel=0 9 | 0.976992 | 0.987329 | 0.975328 | 0.812508 | 0.785971 
InterfModel=0 10 | 0.984328 | 0.990667 | 0.969993 | 0.819685 | 0.763568 
InterfModel=0 11 | 0.976992 | 0.992998 | 0.973772 | 0.803841 | 0.791439 
InterfModel=0 12 | 0.984662 | 0.989663 | 0.976439 | 0.80264 | 0.804107 
InterfModel=0 13 | 0.983995 | 0.986996 | 0.977551 | 0.817709 | 0.787277 
InterfModel=0 14 | 0.981327 | 0.989997 | 0.981329 | 0.823443 | 0.785438 
InterfModel=0 15 | 0.983333 | 0.989663 | 0.976884 | 0.805174 | 0.80104 
InterfModel=0 16 | 0.98066 | 0.988996 | 0.976884 | 0.813417 | 0.785038 
InterfModel=0 17 | 0.984328 | 0.993331 | 0.975772 | 0.821953 | 0.787572 
InterfModel=0 18 | 0.980994 | 0.994331 | 0.976656 | 0.787305 | 0.804641 
InterfModel=0 19 | 0.979333 | 0.988329 | 0.975106 | 0.818376 | 0.794639 
InterfModel=0 20 | 0.979326 | 0.990997 | 0.97555 | 0.809949 | 0.773303 
InterfModel=0 21 | 0.979993 | 0.99133 | 0.973556 | 0.792878 | 0.794745 
InterfModel=0 22 | 0.980327 | 0.992333 | 0.973772 | 0.805333 | 0.796479 
InterfModel=0 23 | 0.982327 | 0.98933 | 0.976217 | 0.82291 | 0.779541 
InterfModel=0 24 | 0.979993 | 0.990997 | 0.978884 | 0.809841 | 0.777437 
InterfModel=0 25 | 0.97966 | 0.991664 | 0.973327 | 0.814375 | 0.785571 
InterfModel=0 26 | 0.97866 | 0.986662 | 0.973327 | 0.811708 | 0.77557 
InterfModel=0 27 | 0.975659 | 0.988667 | 0.973327 | 0.809175 | 0.785305 
InterfModel=0 28 | 0.978 | 0.992331 | 0.977995 | 0.785009 | 0.788372 
InterfModel=0 29 | 0.974325 | 0.990997 | 0.975995 | 0.818509 | 0.792772 
InterfModel=0 30 | 0.982327 | 0.99133 | 0.975772 | 0.808133 | 0.79664 
InterfModel=0 31 | 0.979326 | 0.986996 | 0.976439 | 0.82251 | 0.786772 
InterfModel=0 32 | 0.981327 | 0.99033 | 0.974217 | 0.813417 | 0.784638 
InterfModel=0 33 | 0.984995 | 0.988329 | 0.976662 | 0.808108 | 0.80104 
InterfModel=0 34 | 0.979326 | 0.992331 | 0.981551 | 0.803307 | 0.789972 
InterfModel=0 35 | 0.980994 | 0.989997 | 0.97355 | 0.798907 | 0.793306 
InterfModel=0 36 | 0.979667 | 0.989663 | 0.978217 | 0.813042 | 0.789944 
InterfModel=0 37 | 0.981661 | 0.98933 | 0.971771 | 0.817709 | 0.781571 
InterfModel=0 38 | 0.97966 | 0.99133 | 0.976662 | 0.815467 | 0.778904 
InterfModel=0 39 | 0.975659 | 0.987663 | 0.973327 | 0.800373 | 0.808241 
InterfModel=0 40 | 0.983995 | 0.987663 | 0.97355 | 0.801067 | 0.795545 
InterfModel=0 41 | 0.974992 | 0.992331 | 0.976884 | 0.799307 | 0.797946 
InterfModel=0 42 | 0.97866 | 0.990997 | 0.974661 | 0.786505 | 0.803974 
InterfModel=0 43 | 0.978993 | 0.990333 | 0.976217 | 0.8112 | 0.791305 
InterfModel=0 44 | 0.976659 | 0.986329 | 0.976889 | 0.805015 | 0.79784 
InterfModel=0 45 | 0.983661 | 0.99133 | 0.975106 | 0.812908 | 0.791572 
InterfModel=0 46 | 0.980994 | 0.989663 | 0.979551 | 0.80184 | 0.80224 
InterfModel=0 47 | 0.98066 | 0.989663 | 0.974439 | 0.810241 | 0.796906 
InterfModel=0 48 | 0.984995 | 0.989333 | 0.975106 | 0.814484 | 0.778608 
InterfModel=0 49 | 0.981994 | 0.988663 | 0.97355 | 0.808241 | 0.792239 
InterfModel=0 50 | 0.977659 | 0.990664 | 0.97555 | 0.819552 | 0.779808 
InterfModel=0 51 | 0.981327 | 0.986662 | 0.979551 | 0.811683 | 0.78581 
InterfModel=0 52 | 0.979993 | 0.990664 | 0.978667 | 0.814375 | 0.792772 
InterfModel=0 53 | 0.981 | 0.99033 | 0.971327 | 0.808241 | 0.785438 
InterfModel=0 54 | 0.978993 | 0.990664 | 0.977995 | 0.799173 | 0.803707 
InterfModel=0 55 | 0.982327 | 0.989663 | 0.971549 | 0.807174 | 0.786905 
InterfModel=0 56 | 0.977326 | 0.990664 | 0.974217 | 0.793039 | 0.8052 
InterfModel=0 57 | 0.982994 | 0.99033 | 0.975106 | 0.80224 | 0.797173 
InterfModel=0 58 | 0.981994 | 0.99133 | 0.974667 | 0.813175 | 0.784905 
InterfModel=0 59 | 0.973324 | 0.991997 | 0.977551 | 0.814375 | 0.770205 
InterfModel=0 60 | 0.974992 | 0.99133 | 0.977995 | 0.817576 | 0.780771 
InterfModel=0 61 | 0.985328 | 0.989663 | 0.972438 | 0.804374 | 0.795812 
InterfModel=0 62 | 0.977993 | 0.989997 | 0.974217 | 0.805707 | 0.79704 
InterfModel=0 63 | 0.976333 | 0.98933 | 0.976444 | 0.808241 | 0.785038 
InterfModel=0 64 | 0.977993 | 0.989663 | 0.976884 | 0.783171 | 0.795306 
InterfModel=0 65 | 0.981661 | 0.988996 | 0.973772 | 0.819467 | 0.780904 
InterfModel=0 66 | 0.981661 | 0.98933 | 0.970222 | 0.818509 | 0.789439 
InterfModel=0 67 | 0.981994 | 0.992331 | 0.973994 | 0.807708 | 0.795573 
InterfModel=0 68 | 0.986329 | 0.988663 | 0.973772 | 0.794373 | 0.790878 
InterfModel=0 69 | 0.979326 | 0.987996 | 0.972661 | 0.812108 | 0.794506 
InterfModel=0 70 | 0.986329 | 0.986662 | 0.980885 | 0.816351 | 0.779837 
InterfModel=0 71 | 0.982327 | 0.989997 | 0.974883 | 0.797973 | 0.80184 
InterfModel=0 72 | 0.977659 | 0.988996 | 0.976662 | 0.7972 | 0.812108 
InterfModel=0 73 | 0.981327 | 0.99033 | 0.978662 | 0.8104 | 0.785705 
InterfModel=0 74 | 0.980994 | 0.988329 | 0.975328 | 0.808775 | 0.80088 
InterfModel=0 75 | 0.977326 | 0.989333 | 0.976217 | 0.812642 | 0.786638 
InterfModel=0 76 | 0.980327 | 0.987996 | 0.975772 | 0.82131 | 0.77437 
InterfModel=0 77 | 0.977993 | 0.990333 | 0.977995 | 0.807041 | 0.803333 
InterfModel=0 78 | 0.977326 | 0.98933 | 0.974 | 0.803574 | 0.7956 
InterfModel=0 79 | 0.983661 | 0.989663 | 0.979329 | 0.815842 | 0.795439 
InterfModel=0 80 | 0.978326 | 0.986662 | 0.977328 | 0.791839 | 0.798373 
InterfModel=0 81 | 0.977659 | 0.985995 | 0.978217 | 0.82731 | 0.779837 
InterfModel=0 82 | 0.982333 | 0.987996 | 0.977328 | 0.826354 | 0.77277 
InterfModel=0 83 | 0.981994 | 0.987996 | 0.975328 | 0.798746 | 0.799173 
InterfModel=0 84 | 0.978333 | 0.992664 | 0.979329 | 0.826644 | 0.775303 
InterfModel=0 85 | 0.977659 | 0.989 | 0.980662 | 0.817576 | 0.778341 
InterfModel=0 86 | 0.984328 | 0.992998 | 0.977106 | 0.7952 | 0.805707 
InterfModel=0 87 | 0.976659 | 0.985667 | 0.976439 | 0.802614 | 0.789572 
InterfModel=0 88 | 0.977659 | 0.988663 | 0.980662 | 0.798373 | 0.799146 
InterfModel=0 89 | 0.975325 | 0.988996 | 0.978444 | 0.8204 | 0.782267 
InterfModel=0 90 | 0.97866 | 0.992998 | 0.967326 | 0.803974 | 0.779704 
InterfModel=0 91 | 0.981661 | 0.99133 | 0.971771 | 0.808616 | 0.782371 
InterfModel=0 92 | 0.980327 | 0.989667 | 0.978662 | 0.800107 | 0.802507 
InterfModel=0 93 | 0.979993 | 0.987996 | 0.976662 | 0.824887 | 0.77717 
InterfModel=0 94 | 0.976325 | 0.992331 | 0.976439 | 0.80264 | 0.798773 
InterfModel=0 95 | 0.974992 | 0.986329 | 0.971771 | 0.807974 | 0.793572 
InterfModel=0 96 | 0.981333 | 0.990997 | 0.975995 | 0.801707 | 0.794106 
InterfModel=0 97 | 0.981661 | 0.990664 | 0.972438 | 0.796373 | 0.800907 
InterfModel=0 98 | 0.975 | 0.990333 | 0.968882 | 0.808749 | 0.789144 
InterfModel=0 99 | 0.984328 | 0.990997 | 0.977551 | 0.810641 | 0.783276 
InterfModel=1 0 | 0.954652 | 0.963321 | 0.9491 | 0.676357 | 0.631368 
InterfModel=1 1 | 0.945315 | 0.961654 | 0.947544 | 0.660221 | 0.635369 
InterfModel=1 2 | 0.947333 | 0.96032 | 0.937764 | 0.659555 | 0.650087 
InterfModel=1 3 | 0.952984 | 0.959987 | 0.945988 | 0.677381 | 0.638752 
InterfModel=1 4 | 0.950333 | 0.963321 | 0.942432 | 0.664355 | 0.65164 
InterfModel=1 5 | 0.957653 | 0.962654 | 0.923983 | 0.676447 | 0.643419 
InterfModel=1 6 | 0.951317 | 0.964667 | 0.929762 | 0.684667 | 0.65302 
InterfModel=1 7 | 0.951651 | 0.963655 | 0.953767 | 0.658488 | 0.648486 
InterfModel=1 8 | 0.952651 | 0.965655 | 0.934652 | 0.695919 | 0.642219 
InterfModel=1 9 | 0.95065 | 0.95932 | 0.927984 | 0.672756 | 0.659688 
InterfModel=1 10 | 0.957653 | 0.965989 | 0.929984 | 0.664577 | 0.634751 
InterfModel=1 11 | 0.952651 | 0.959653 | 0.943543 | 0.672446 | 0.661555 
InterfModel=1 12 | 0.952317 | 0.964655 | 0.9491 | 0.663422 | 0.640752 
InterfModel=1 13 | 0.952317 | 0.965322 | 0.925539 | 0.67538 | 0.654087 
InterfModel=1 14 | 0.961654 | 0.966656 | 0.939764 | 0.645019 | 0.659955 
InterfModel=1 15 | 0.94865 | 0.963655 | 0.940209 | 0.675157 | 0.637685 
InterfModel=1 16 | 0.954318 | 0.96132 | 0.943098 | 0.660755 | 0.643772 
InterfModel=1 17 | 0.948316 | 0.963988 | 0.946655 | 0.675557 | 0.637418 
InterfModel=1 18 | 0.94865 | 0.957653 | 0.928873 | 0.683825 | 0.645019 
InterfModel=1 19 | 0.954318 | 0.96032 | 0.934874 | 0.675914 | 0.642305 
InterfModel=1 20 | 0.959987 | 0.963 | 0.945099 | 0.67249 | 0.64702 
InterfModel=1 21 | 0.950317 | 0.957319 | 0.948433 | 0.686583 | 0.627017 
InterfModel=1 22 | 0.955318 | 0.964321 | 0.943778 | 0.680624 | 0.642267 
InterfModel=1 23 | 0.952317 | 0.956986 | 0.949544 | 0.667822 | 0.639152 
