CastaliaResults -i saida.txt -s Consumed Energy -n --all -o2                                                             

ResourceManager:Consumed Energy
 | node=0 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=0 55 | 0.932442 | 0.24536 | 0.247807 | 0.240819 | 0.245737 | 0.24233 
InterfModel=0 56 | 0.932521 | 0.245166 | 0.248168 | 0.2429 | 0.243678 | 0.241805 
InterfModel=0 57 | 0.932544 | 0.245274 | 0.248021 | 0.242939 | 0.245885 | 0.243234 
InterfModel=0 58 | 0.932527 | 0.246181 | 0.248338 | 0.243761 | 0.244488 | 0.243219 
InterfModel=0 59 | 0.932487 | 0.245861 | 0.248502 | 0.240709 | 0.244843 | 0.241593 
InterfModel=0 60 | 0.932475 | 0.245465 | 0.246923 | 0.240867 | 0.244652 | 0.24218 
InterfModel=0 61 | 0.932506 | 0.243931 | 0.247986 | 0.242934 | 0.245382 | 0.24365 
InterfModel=0 62 | 0.932463 | 0.243875 | 0.248151 | 0.240765 | 0.245921 | 0.24178 
InterfModel=0 63 | 0.932436 | 0.245539 | 0.247419 | 0.242171 | 0.245403 | 0.242336 
InterfModel=0 64 | 0.932521 | 0.243324 | 0.248343 | 0.241561 | 0.246299 | 0.244773 
InterfModel=0 65 | 0.932529 | 0.245987 | 0.248537 | 0.239721 | 0.2454 | 0.244106 
InterfModel=0 66 | 0.932546 | 0.245557 | 0.24796 | 0.242881 | 0.246071 | 0.242545 
InterfModel=0 67 | 0.932463 | 0.243918 | 0.247991 | 0.242596 | 0.245862 | 0.243887 
InterfModel=0 68 | 0.9325 | 0.245323 | 0.247882 | 0.24171 | 0.246962 | 0.244364 
InterfModel=0 69 | 0.932444 | 0.245626 | 0.24826 | 0.242132 | 0.245501 | 0.241789 
InterfModel=0 70 | 0.932412 | 0.245638 | 0.24777 | 0.240615 | 0.244205 | 0.242875 
InterfModel=0 71 | 0.932481 | 0.244363 | 0.248495 | 0.240665 | 0.245228 | 0.242691 
InterfModel=0 72 | 0.932445 | 0.244466 | 0.247705 | 0.242302 | 0.244563 | 0.243924 
InterfModel=0 73 | 0.932526 | 0.244059 | 0.248135 | 0.243344 | 0.245953 | 0.243228 
InterfModel=0 74 | 0.932472 | 0.244469 | 0.247702 | 0.241458 | 0.246118 | 0.243664 
InterfModel=0 75 | 0.93249 | 0.244988 | 0.247555 | 0.241617 | 0.245763 | 0.244076 
InterfModel=0 76 | 0.932445 | 0.245837 | 0.248302 | 0.239797 | 0.245839 | 0.240765 
InterfModel=0 77 | 0.932407 | 0.245465 | 0.248138 | 0.24073 | 0.245219 | 0.242216 
InterfModel=0 78 | 0.932437 | 0.244776 | 0.247802 | 0.241282 | 0.245025 | 0.242721 
InterfModel=0 79 | 0.93251 | 0.244747 | 0.24698 | 0.243138 | 0.246076 | 0.24301 
InterfModel=0 80 | 0.932537 | 0.246039 | 0.248392 | 0.242762 | 0.244839 | 0.242843 
InterfModel=0 81 | 0.932408 | 0.243682 | 0.247747 | 0.241523 | 0.244801 | 0.243347 
InterfModel=0 82 | 0.932539 | 0.24433 | 0.24833 | 0.242557 | 0.245273 | 0.241809 
InterfModel=0 83 | 0.93243 | 0.243754 | 0.247943 | 0.242156 | 0.24532 | 0.242827 
InterfModel=0 84 | 0.93245 | 0.24472 | 0.247841 | 0.241887 | 0.245651 | 0.242805 
InterfModel=0 85 | 0.932432 | 0.243981 | 0.247566 | 0.242003 | 0.244835 | 0.242615 
InterfModel=0 86 | 0.932542 | 0.243574 | 0.248259 | 0.241493 | 0.245982 | 0.243551 
InterfModel=0 87 | 0.93243 | 0.244809 | 0.246829 | 0.240858 | 0.246731 | 0.241753 
InterfModel=0 88 | 0.93245 | 0.246656 | 0.248166 | 0.240986 | 0.245556 | 0.244375 
InterfModel=0 89 | 0.932528 | 0.244885 | 0.248453 | 0.239883 | 0.242932 | 0.243279 
InterfModel=0 90 | 0.932518 | 0.246124 | 0.247685 | 0.242367 | 0.245394 | 0.243433 
InterfModel=0 91 | 0.93255 | 0.24407 | 0.247961 | 0.243681 | 0.246006 | 0.241461 
InterfModel=0 92 | 0.932453 | 0.245769 | 0.247897 | 0.241257 | 0.245684 | 0.241617 
InterfModel=0 93 | 0.932495 | 0.244408 | 0.248159 | 0.240612 | 0.246147 | 0.243596 
InterfModel=0 94 | 0.93246 | 0.24387 | 0.248514 | 0.241233 | 0.244865 | 0.243176 
InterfModel=0 95 | 0.932463 | 0.245104 | 0.247443 | 0.241249 | 0.245753 | 0.243571 
InterfModel=0 96 | 0.932497 | 0.243432 | 0.248329 | 0.243414 | 0.244521 | 0.244594 
InterfModel=0 97 | 0.932521 | 0.244891 | 0.248029 | 0.242196 | 0.24488 | 0.242878 
InterfModel=0 98 | 0.932497 | 0.244312 | 0.247887 | 0.242586 | 0.24565 | 0.241151 
InterfModel=0 99 | 0.932533 | 0.245825 | 0.248133 | 0.242914 | 0.245924 | 0.242937 
InterfModel=1 0 | 0.932583 | 0.243518 | 0.248379 | 0.243084 | 0.246359 | 0.243064 
InterfModel=1 1 | 0.932585 | 0.244636 | 0.247521 | 0.241916 | 0.245588 | 0.243029 
InterfModel=1 2 | 0.932493 | 0.243293 | 0.248035 | 0.240064 | 0.245529 | 0.244681 
InterfModel=1 3 | 0.932582 | 0.245061 | 0.248073 | 0.23914 | 0.24661 | 0.244321 
InterfModel=1 4 | 0.93254 | 0.245034 | 0.247559 | 0.240311 | 0.246036 | 0.244277 
InterfModel=1 5 | 0.932516 | 0.244099 | 0.248158 | 0.242556 | 0.246444 | 0.240809 
InterfModel=1 6 | 0.932484 | 0.243762 | 0.247913 | 0.240959 | 0.244997 | 0.242434 
InterfModel=1 7 | 0.932536 | 0.245023 | 0.248179 | 0.2422 | 0.243861 | 0.244489 
InterfModel=1 8 | 0.932498 | 0.245197 | 0.247477 | 0.239832 | 0.244113 | 0.243977 
InterfModel=1 9 | 0.932517 | 0.244048 | 0.248331 | 0.24274 | 0.246138 | 0.242904 
InterfModel=1 10 | 0.932562 | 0.244642 | 0.247782 | 0.241886 | 0.246281 | 0.245219 
InterfModel=1 11 | 0.932492 | 0.244271 | 0.248135 | 0.239291 | 0.242571 | 0.243277 
InterfModel=1 12 | 0.932507 | 0.244099 | 0.248177 | 0.241169 | 0.244963 | 0.242573 
InterfModel=1 13 | 0.932578 | 0.246443 | 0.247832 | 0.24123 | 0.246095 | 0.244935 
InterfModel=1 14 | 0.932599 | 0.243017 | 0.248091 | 0.239431 | 0.245913 | 0.242393 
InterfModel=1 15 | 0.932465 | 0.244616 | 0.247488 | 0.242028 | 0.244386 | 0.24363 
InterfModel=1 16 | 0.932474 | 0.244595 | 0.247809 | 0.241897 | 0.24545 | 0.242833 
InterfModel=1 17 | 0.932562 | 0.245164 | 0.248062 | 0.242845 | 0.246178 | 0.243285 
InterfModel=1 18 | 0.932545 | 0.242868 | 0.248202 | 0.240238 | 0.246311 | 0.242936 
InterfModel=1 19 | 0.932539 | 0.244814 | 0.248141 | 0.241656 | 0.244678 | 0.2434 
InterfModel=1 20 | 0.932572 | 0.245478 | 0.248088 | 0.241921 | 0.245975 | 0.244696 
InterfModel=1 21 | 0.932455 | 0.243537 | 0.247809 | 0.241328 | 0.245356 | 0.24133 
InterfModel=1 22 | 0.932575 | 0.244509 | 0.248259 | 0.242695 | 0.24579 | 0.241955 
InterfModel=1 23 | 0.932595 | 0.244824 | 0.247981 | 0.243467 | 0.246659 | 0.244147 
InterfModel=1 24 | 0.932465 | 0.244147 | 0.247349 | 0.241194 | 0.244556 | 0.243835 
InterfModel=1 25 | 0.932594 | 0.244629 | 0.247896 | 0.241696 | 0.245334 | 0.242322 
InterfModel=1 26 | 0.932549 | 0.245121 | 0.248215 | 0.240983 | 0.24566 | 0.244163 
InterfModel=1 27 | 0.932581 | 0.243593 | 0.248068 | 0.243889 | 0.245848 | 0.244088 
InterfModel=1 28 | 0.932568 | 0.245554 | 0.247701 | 0.243641 | 0.244868 | 0.241817 
InterfModel=1 29 | 0.932518 | 0.246374 | 0.248014 | 0.241892 | 0.245422 | 0.242769 
InterfModel=1 30 | 0.932493 | 0.244309 | 0.247403 | 0.239369 | 0.246113 | 0.243306 
InterfModel=1 31 | 0.932565 | 0.243312 | 0.248372 | 0.2411 | 0.246331 | 0.241108 
InterfModel=1 32 | 0.932603 | 0.244442 | 0.248218 | 0.241522 | 0.245087 | 0.243871 
InterfModel=1 33 | 0.932546 | 0.24488 | 0.247848 | 0.241631 | 0.247232 | 0.243273 
InterfModel=1 34 | 0.932553 | 0.245135 | 0.247877 | 0.241023 | 0.24596 | 0.24436 
InterfModel=1 35 | 0.932489 | 0.243235 | 0.247697 | 0.242368 | 0.245588 | 0.243139 
InterfModel=1 36 | 0.932484 | 0.243669 | 0.247893 | 0.24305 | 0.24452 | 0.243724 
InterfModel=1 37 | 0.932582 | 0.244386 | 0.247655 | 0.242243 | 0.24619 | 0.244395 
InterfModel=1 38 | 0.93253 | 0.243913 | 0.247678 | 0.241522 | 0.245733 | 0.24273 
InterfModel=1 39 | 0.932471 | 0.24318 | 0.247663 | 0.240771 | 0.244568 | 0.242973 
InterfModel=1 40 | 0.932514 | 0.243733 | 0.248345 | 0.241825 | 0.244911 | 0.242915 
InterfModel=1 41 | 0.932497 | 0.245679 | 0.247685 | 0.241954 | 0.245274 | 0.241394 
InterfModel=1 42 | 0.932491 | 0.245118 | 0.248139 | 0.241362 | 0.244625 | 0.242526 
InterfModel=1 43 | 0.932554 | 0.243976 | 0.248431 | 0.243496 | 0.244444 | 0.241576 
InterfModel=1 44 | 0.932473 | 0.24642 | 0.247996 | 0.243232 | 0.245606 | 0.243429 
InterfModel=1 45 | 0.932512 | 0.244944 | 0.247553 | 0.241887 | 0.245246 | 0.24219 
InterfModel=1 46 | 0.932555 | 0.244065 | 0.248145 | 0.241806 | 0.246993 | 0.244815 
InterfModel=1 47 | 0.932516 | 0.244484 | 0.24812 | 0.241749 | 0.246106 | 0.243139 
InterfModel=1 48 | 0.93254 | 0.24727 | 0.2475 | 0.242248 | 0.245258 | 0.243574 
InterfModel=1 49 | 0.932544 | 0.245027 | 0.248237 | 0.243099 | 0.245997 | 0.242923 
InterfModel=1 50 | 0.932578 | 0.245201 | 0.247767 | 0.242477 | 0.244388 | 0.242804 
InterfModel=1 51 | 0.932516 | 0.242871 | 0.247592 | 0.241727 | 0.246133 | 0.242807 
InterfModel=1 52 | 0.932607 | 0.24598 | 0.248362 | 0.242276 | 0.245862 | 0.243135 
InterfModel=1 53 | 0.932463 | 0.245295 | 0.247709 | 0.240547 | 0.245933 | 0.241958 
InterfModel=1 54 | 0.932488 | 0.243281 | 0.24779 | 0.24284 | 0.245995 | 0.243397 
InterfModel=1 55 | 0.932496 | 0.242519 | 0.247961 | 0.241351 | 0.245056 | 0.243108 
InterfModel=1 56 | 0.932549 | 0.24494 | 0.248376 | 0.242807 | 0.245623 | 0.242974 
InterfModel=1 57 | 0.932463 | 0.242708 | 0.247593 | 0.241355 | 0.246279 | 0.243614 
InterfModel=1 58 | 0.932539 | 0.245735 | 0.247703 | 0.240461 | 0.244377 | 0.24359 
InterfModel=1 59 | 0.932474 | 0.243028 | 0.247512 | 0.241771 | 0.245936 | 0.242773 
InterfModel=1 60 | 0.932564 | 0.244444 | 0.247853 | 0.241185 | 0.244745 | 0.243299 
InterfModel=1 61 | 0.932534 | 0.245532 | 0.24833 | 0.241088 | 0.245806 | 0.244726 
InterfModel=1 62 | 0.932492 | 0.245515 | 0.247684 | 0.240447 | 0.245878 | 0.242783 
InterfModel=1 63 | 0.932526 | 0.243475 | 0.248003 | 0.24276 | 0.245558 | 0.243203 
InterfModel=1 64 | 0.932549 | 0.244081 | 0.247705 | 0.242963 | 0.246149 | 0.243497 
InterfModel=1 65 | 0.932599 | 0.245914 | 0.248164 | 0.24149 | 0.245956 | 0.243956 
InterfModel=1 66 | 0.932548 | 0.245936 | 0.24818 | 0.241663 | 0.245558 | 0.243621 
InterfModel=1 67 | 0.932592 | 0.244723 | 0.248342 | 0.24236 | 0.246199 | 0.243773 
InterfModel=1 68 | 0.932529 | 0.245113 | 0.248131 | 0.241215 | 0.245743 | 0.242582 
InterfModel=1 69 | 0.932598 | 0.244782 | 0.247712 | 0.242997 | 0.247462 | 0.243453 
InterfModel=1 70 | 0.932601 | 0.245377 | 0.247732 | 0.240686 | 0.24625 | 0.243847 
InterfModel=1 71 | 0.932551 | 0.24586 | 0.248307 | 0.24263 | 0.24632 | 0.24523 
InterfModel=1 72 | 0.932495 | 0.245337 | 0.248164 | 0.240673 | 0.24551 | 0.242607 
InterfModel=1 73 | 0.932533 | 0.2431 | 0.248337 | 0.240383 | 0.246475 | 0.242859 
InterfModel=1 74 | 0.932581 | 0.245086 | 0.248447 | 0.241197 | 0.24535 | 0.241762 
InterfModel=1 75 | 0.932481 | 0.244844 | 0.247888 | 0.240228 | 0.245776 | 0.243578 
InterfModel=1 76 | 0.932453 | 0.244923 | 0.247101 | 0.239183 | 0.245673 | 0.239744 
InterfModel=1 77 | 0.932575 | 0.246736 | 0.248098 | 0.239872 | 0.24675 | 0.243821 
InterfModel=1 78 | 0.932575 | 0.243637 | 0.24811 | 0.238735 | 0.245246 | 0.242796 
InterfModel=1 79 | 0.932566 | 0.246166 | 0.248201 | 0.24219 | 0.244224 | 0.241918 
InterfModel=1 80 | 0.932572 | 0.245199 | 0.248376 | 0.242847 | 0.245673 | 0.243301 
InterfModel=1 81 | 0.932545 | 0.244607 | 0.247579 | 0.240037 | 0.246018 | 0.244307 
InterfModel=1 82 | 0.932577 | 0.244678 | 0.248128 | 0.243987 | 0.245704 | 0.242343 
InterfModel=1 83 | 0.932527 | 0.244665 | 0.247863 | 0.239691 | 0.244798 | 0.241702 
InterfModel=1 84 | 0.932483 | 0.245529 | 0.247797 | 0.241169 | 0.244154 | 0.241344 
InterfModel=1 85 | 0.932496 | 0.244214 | 0.247038 | 0.240137 | 0.245006 | 0.244364 
InterfModel=1 86 | 0.932587 | 0.245531 | 0.24786 | 0.240302 | 0.24527 | 0.242751 
InterfModel=1 87 | 0.932574 | 0.245291 | 0.248331 | 0.241097 | 0.245725 | 0.243341 
InterfModel=1 88 | 0.93249 | 0.245636 | 0.247732 | 0.241902 | 0.245171 | 0.243728 
InterfModel=1 89 | 0.932513 | 0.24513 | 0.24831 | 0.24396 | 0.245513 | 0.241629 
InterfModel=1 90 | 0.932522 | 0.245466 | 0.248165 | 0.241906 | 0.245251 | 0.241623 
InterfModel=1 91 | 0.932531 | 0.242845 | 0.248141 | 0.243477 | 0.246304 | 0.242009 
InterfModel=1 92 | 0.932533 | 0.244833 | 0.24795 | 0.240058 | 0.244242 | 0.24436 
InterfModel=1 93 | 0.932476 | 0.244298 | 0.247914 | 0.240523 | 0.246109 | 0.243086 
InterfModel=1 94 | 0.932592 | 0.245152 | 0.248203 | 0.24049 | 0.246322 | 0.244661 
InterfModel=1 95 | 0.932472 | 0.245619 | 0.247617 | 0.242294 | 0.245904 | 0.242435 
InterfModel=1 96 | 0.932556 | 0.243139 | 0.248428 | 0.242082 | 0.245559 | 0.242959 
InterfModel=1 97 | 0.932472 | 0.244298 | 0.24817 | 0.243178 | 0.245029 | 0.243324 
InterfModel=1 98 | 0.932582 | 0.244544 | 0.24798 | 0.241619 | 0.246627 | 0.242382 
InterfModel=1 99 | 0.932593 | 0.245829 | 0.248161 | 0.240723 | 0.246335 | 0.243994 
InterfModel=2 0 | 0.932549 | 0.245858 | 0.248307 | 0.243141 | 0.247001 | 0.242313 
InterfModel=2 1 | 0.932482 | 0.243649 | 0.247928 | 0.241406 | 0.245967 | 0.244005 
InterfModel=2 2 | 0.932472 | 0.244498 | 0.247606 | 0.241611 | 0.245281 | 0.243039 
InterfModel=2 3 | 0.932454 | 0.244781 | 0.248276 | 0.24084 | 0.246193 | 0.243079 
InterfModel=2 4 | 0.932434 | 0.244513 | 0.247325 | 0.240985 | 0.244891 | 0.243985 
InterfModel=2 5 | 0.932471 | 0.244723 | 0.247965 | 0.24208 | 0.246048 | 0.239941 
InterfModel=2 6 | 0.932546 | 0.244506 | 0.248098 | 0.24302 | 0.246089 | 0.244315 
InterfModel=2 7 | 0.932534 | 0.243512 | 0.247513 | 0.241674 | 0.24605 | 0.243454 
InterfModel=2 8 | 0.932473 | 0.245826 | 0.248004 | 0.241916 | 0.246137 | 0.245173 
InterfModel=2 9 | 0.932505 | 0.244369 | 0.248262 | 0.24119 | 0.245771 | 0.242891 
InterfModel=2 10 | 0.932491 | 0.244533 | 0.247753 | 0.241528 | 0.246094 | 0.243973 
InterfModel=2 11 | 0.932515 | 0.245195 | 0.248156 | 0.242893 | 0.246144 | 0.243203 
InterfModel=2 12 | 0.93249 | 0.244645 | 0.247865 | 0.240522 | 0.245797 | 0.241689 
InterfModel=2 13 | 0.932563 | 0.24598 | 0.248052 | 0.244389 | 0.245333 | 0.243026 
InterfModel=2 14 | 0.932529 | 0.246254 | 0.247935 | 0.241717 | 0.246147 | 0.241802 
InterfModel=2 15 | 0.932477 | 0.244082 | 0.247874 | 0.243303 | 0.246252 | 0.242527 
InterfModel=2 16 | 0.932537 | 0.24396 | 0.248355 | 0.24208 | 0.245089 | 0.242391 
InterfModel=2 17 | 0.932477 | 0.245902 | 0.248501 | 0.242177 | 0.245247 | 0.242736 
InterfModel=2 18 | 0.932538 | 0.2448 | 0.24851 | 0.242909 | 0.246256 | 0.24238 
InterfModel=2 19 | 0.93245 | 0.24494 | 0.247258 | 0.242559 | 0.245898 | 0.241645 
InterfModel=2 20 | 0.932443 | 0.245153 | 0.247761 | 0.242165 | 0.244848 | 0.243848 
InterfModel=2 21 | 0.932484 | 0.244301 | 0.247845 | 0.241273 | 0.244469 | 0.242345 
InterfModel=2 22 | 0.932477 | 0.244936 | 0.247828 | 0.241787 | 0.245863 | 0.243708 
InterfModel=2 23 | 0.932445 | 0.246026 | 0.247425 | 0.241079 | 0.245814 | 0.241945 
InterfModel=2 24 | 0.932563 | 0.243909 | 0.248129 | 0.24012 | 0.244861 | 0.243708 
InterfModel=2 25 | 0.932556 | 0.24538 | 0.248553 | 0.242287 | 0.245903 | 0.244195 
InterfModel=2 26 | 0.932516 | 0.245253 | 0.248227 | 0.240991 | 0.244983 | 0.243968 
InterfModel=2 27 | 0.932532 | 0.244866 | 0.248535 | 0.243368 | 0.245464 | 0.242213 
InterfModel=2 28 | 0.93244 | 0.244703 | 0.248074 | 0.241256 | 0.245228 | 0.242313 
InterfModel=2 29 | 0.93253 | 0.244159 | 0.248315 | 0.241425 | 0.245781 | 0.243796 
InterfModel=2 30 | 0.932544 | 0.245137 | 0.248474 | 0.243449 | 0.245224 | 0.243081 
InterfModel=2 31 | 0.932538 | 0.245828 | 0.248338 | 0.242909 | 0.246066 | 0.243055 
InterfModel=2 32 | 0.932491 | 0.244 | 0.24789 | 0.242343 | 0.245946 | 0.244834 
InterfModel=2 33 | 0.932483 | 0.245557 | 0.247561 | 0.24224 | 0.24527 | 0.243053 
InterfModel=2 34 | 0.932558 | 0.244763 | 0.248221 | 0.242048 | 0.245474 | 0.244786 
InterfModel=2 35 | 0.932568 | 0.246168 | 0.248521 | 0.242556 | 0.246297 | 0.242919 
InterfModel=2 36 | 0.932548 | 0.245027 | 0.24748 | 0.243369 | 0.245756 | 0.243352 
InterfModel=2 37 | 0.932523 | 0.245308 | 0.248025 | 0.242932 | 0.246015 | 0.244421 
InterfModel=2 38 | 0.932545 | 0.244294 | 0.248055 | 0.242354 | 0.245404 | 0.243815 
InterfModel=2 39 | 0.932448 | 0.245122 | 0.248051 | 0.241626 | 0.243973 | 0.241218 
InterfModel=2 40 | 0.932522 | 0.245883 | 0.248487 | 0.242058 | 0.245411 | 0.243555 
InterfModel=2 41 | 0.932468 | 0.244275 | 0.247845 | 0.240895 | 0.24586 | 0.242742 
InterfModel=2 42 | 0.932465 | 0.24415 | 0.247874 | 0.241026 | 0.244192 | 0.24305 
InterfModel=2 43 | 0.93244 | 0.244504 | 0.24829 | 0.241886 | 0.245059 | 0.24197 
InterfModel=2 44 | 0.932543 | 0.243799 | 0.248505 | 0.241378 | 0.246189 | 0.245392 
InterfModel=2 45 | 0.932483 | 0.244963 | 0.247964 | 0.242274 | 0.244262 | 0.242506 
InterfModel=2 46 | 0.932548 | 0.244464 | 0.248566 | 0.241411 | 0.245977 | 0.242471 
InterfModel=2 47 | 0.932451 | 0.244058 | 0.248025 | 0.241676 | 0.244964 | 0.241079 
InterfModel=2 48 | 0.932533 | 0.246252 | 0.248333 | 0.242889 | 0.246015 | 0.244434 
InterfModel=2 49 | 0.93246 | 0.243123 | 0.24805 | 0.241138 | 0.245793 | 0.242221 
InterfModel=2 50 | 0.932444 | 0.245369 | 0.248095 | 0.243156 | 0.244777 | 0.242664 
InterfModel=2 51 | 0.932512 | 0.245956 | 0.247903 | 0.243001 | 0.246295 | 0.242231 
InterfModel=2 52 | 0.932562 | 0.246867 | 0.247676 | 0.242578 | 0.244708 | 0.244357 
InterfModel=2 53 | 0.932456 | 0.244279 | 0.247857 | 0.240465 | 0.244514 | 0.243242 
InterfModel=2 54 | 0.932509 | 0.246178 | 0.248477 | 0.243368 | 0.24593 | 0.241505 
InterfModel=2 55 | 0.932507 | 0.244901 | 0.247673 | 0.241009 | 0.24663 | 0.24291 
InterfModel=2 56 | 0.932426 | 0.244841 | 0.247773 | 0.240998 | 0.244995 | 0.242659 
