Modelo de colisao|repeticao|simulacao|nó sensor|PRR
0|14|0.1|nó 2|97.4992
0|15|0.1|nó 2|97.86600000000001
0|16|0.1|nó 2|97.4325
0|17|0.1|nó 2|96.6989
0|18|0.1|nó 2|96.7989
0|19|0.1|nó 2|97.2991
0|20|0.1|nó 2|97.2991
0|21|0.1|nó 2|97.7659
0|22|0.1|nó 2|97.56670000000001
0|23|0.1|nó 2|97.33239999999999
0|24|0.1|nó 2|97.8993
0|25|0.1|nó 2|97.7659
0|26|0.1|nó 2|97.13239999999999
0|27|0.1|nó 2|97.56670000000001
0|28|0.1|nó 2|97.36580000000001
0|29|0.1|nó 2|97.5992
0|30|0.1|nó 2|97.9993
0|31|0.1|nó 2|97.19909999999999
0|32|0.1|nó 2|97.2658
0|33|0.1|nó 2|97.2324
0|34|0.1|nó 2|97.1657
0|35|0.1|nó 2|97.2324
0|36|0.1|nó 2|97.09899999999999
0|37|0.1|nó 2|97.8993
0|38|0.1|nó 2|97.66590000000001
0|39|0.1|nó 2|97.4325
0|40|0.1|nó 2|97.6325
0|41|0.1|nó 2|97.66590000000001
0|42|0.1|nó 2|96.899
0|43|0.1|nó 2|97.4667
0|44|0.1|nó 2|97.4325
0|45|0.1|nó 2|97.5325
0|46|0.1|nó 2|97.1657
0|47|0.1|nó 2|97.6325
0|48|0.1|nó 2|97.2
0|49|0.1|nó 2|97.2658
0|50|0.1|nó 2|97.7326
0|51|0.1|nó 2|97.2991
0|52|0.1|nó 2|97.5992
0|53|0.1|nó 2|97.09899999999999
0|54|0.1|nó 2|97.4658
0|55|0.1|nó 2|97.5992
0|56|0.1|nó 2|97.7993
0|57|0.1|nó 2|97.03229999999999
0|58|0.1|nó 2|97.4658
0|59|0.1|nó 2|96.899
0|60|0.1|nó 2|97.36580000000001
0|61|0.1|nó 2|97.19909999999999
0|62|0.1|nó 2|97.5659
0|63|0.1|nó 2|96.73219999999999
0|64|0.1|nó 2|97.03229999999999
0|65|0.1|nó 2|97.4658
0|66|0.1|nó 2|97.7659
0|67|0.1|nó 2|97.4992
0|68|0.1|nó 2|97.2324
0|69|0.1|nó 2|97.2658
0|70|0.1|nó 2|97.39909999999999
0|71|0.1|nó 2|97.36580000000001
0|72|0.1|nó 2|97.03229999999999
0|73|0.1|nó 2|97.86600000000001
0|74|0.1|nó 2|97.39909999999999
0|75|0.1|nó 2|97.4333
0|76|0.1|nó 2|97.33239999999999
0|77|0.1|nó 2|97.6333
0|78|0.1|nó 2|96.8656
0|79|0.1|nó 2|97.2991
0|80|0.1|nó 2|97.7659
0|81|0.1|nó 2|97.39909999999999
0|82|0.1|nó 2|97.2324
0|83|0.1|nó 2|97.4658
0|84|0.1|nó 2|97.93260000000001
0|85|0.1|nó 2|96.86670000000001
0|86|0.1|nó 2|97.4992
0|87|0.1|nó 2|97.7
0|88|0.1|nó 2|97.66590000000001
0|89|0.1|nó 2|98.066
0|90|0.1|nó 2|97.36580000000001
0|91|0.1|nó 2|97.2324
0|92|0.1|nó 2|97.3
0|93|0.1|nó 2|97.5659
0|94|0.1|nó 2|97.39909999999999
0|95|0.1|nó 2|97.4992
0|96|0.1|nó 2|97.03229999999999
0|97|0.1|nó 2|97.5992
0|98|0.1|nó 2|97.9
0|99|0.1|nó 2|97.66590000000001
1|0|0.1|nó 2|85.962
1|1|0.1|nó 2|86.8289
1|2|0.1|nó 2|86.6956
1|3|0.1|nó 2|87.7959
1|4|0.1|nó 2|87.4291
1|5|0.1|nó 2|86.49549999999999
1|6|0.1|nó 2|86.1
1|7|0.1|nó 2|85.52850000000001
1|8|0.1|nó 2|85.79530000000001
1|9|0.1|nó 2|85.82860000000001
1|10|0.1|nó 2|86.3955
1|11|0.1|nó 2|86.59549999999999
1|12|0.1|nó 2|87.129
1|13|0.1|nó 2|87.2958
1|14|0.1|nó 2|85.5952
1|15|0.1|nó 2|85.79530000000001
1|16|0.1|nó 2|85.1284
1|17|0.1|nó 2|86.86229999999999
1|18|0.1|nó 2|87.0957
1|19|0.1|nó 2|86.2287
1|20|0.1|nó 2|85.6333
1|21|0.1|nó 2|87.4291
1|22|0.1|nó 2|87.3
1|23|0.1|nó 2|87.5292
1|24|0.1|nó 2|85.7619
1|25|0.1|nó 2|86.52879999999999
1|26|0.1|nó 2|87.0624
1|27|0.1|nó 2|86.8956
1|28|0.1|nó 2|86.3955
1|29|0.1|nó 2|86.26209999999999
1|30|0.1|nó 2|86.2333
1|31|0.1|nó 2|85.4618
1|32|0.1|nó 2|84.8283
1|33|0.1|nó 2|86.12870000000001
1|34|0.1|nó 2|85.49520000000001
1|35|0.1|nó 2|85.49520000000001
1|36|0.1|nó 2|85.3284
1|37|0.1|nó 2|85.1284
1|38|0.1|nó 2|86.7289
1|39|0.1|nó 2|86.3288
1|40|0.1|nó 2|86.56219999999999
1|41|0.1|nó 2|86.7956
1|42|0.1|nó 2|86.3955
1|43|0.1|nó 2|86.4622
1|44|0.1|nó 2|85.56190000000001
1|45|0.1|nó 2|87.5625
1|46|0.1|nó 2|87.2624
1|47|0.1|nó 2|87.0624
1|48|0.1|nó 2|86.49549999999999
1|49|0.1|nó 2|86.49549999999999
1|50|0.1|nó 2|85.8
1|51|0.1|nó 2|84.7
1|52|0.1|nó 2|84.02799999999999
1|53|0.1|nó 2|86.9957
1|54|0.1|nó 2|86.9957
1|55|0.1|nó 2|86.9333
1|56|0.1|nó 2|87.39580000000001
1|57|0.1|nó 2|86.09540000000001
1|58|0.1|nó 2|85.86200000000001
1|59|0.1|nó 2|86.8956
1|60|0.1|nó 2|86.9623
1|61|0.1|nó 2|87.32910000000001
1|62|0.1|nó 2|85.8953
1|63|0.1|nó 2|86.66219999999998
1|64|0.1|nó 2|86.29540000000001
1|65|0.1|nó 2|86.16209999999998
1|66|0.1|nó 2|86.3955
1|67|0.1|nó 2|86.56219999999999
1|68|0.1|nó 2|85.72860000000001
1|69|0.1|nó 2|86.83330000000001
1|70|0.1|nó 2|85.1
1|71|0.1|nó 2|85.49520000000001
1|72|0.1|nó 2|86.8956
1|73|0.1|nó 2|86.06200000000001
1|74|0.1|nó 2|87.7626
1|75|0.1|nó 2|87.5625
1|76|0.1|nó 2|85.6952
1|77|0.1|nó 2|85.4
1|78|0.1|nó 2|87.6626
1|79|0.1|nó 2|86.8289
1|80|0.1|nó 2|86.4622
1|81|0.1|nó 2|86.7333
1|82|0.1|nó 2|85.42850000000001
1|83|0.1|nó 2|86.4622
1|84|0.1|nó 2|88.0627
1|85|0.1|nó 2|87.896
1|86|0.1|nó 2|86.2287
1|87|0.1|nó 2|87.2624
1|88|0.1|nó 2|86.86229999999999
1|89|0.1|nó 2|85.49520000000001
1|90|0.1|nó 2|85.2951
1|91|0.1|nó 2|85.6952
1|92|0.1|nó 2|85.8953
1|93|0.1|nó 2|87.16669999999999
1|94|0.1|nó 2|86.1954
1|95|0.1|nó 2|85.79530000000001
1|96|0.1|nó 2|85.095
1|97|0.1|nó 2|86.12870000000001
1|98|0.1|nó 2|85.5952
1|99|0.1|nó 2|86.7623
0|0|0.2|nó 2|97.7659
0|1|0.2|nó 2|97.9993
0|2|0.2|nó 2|97.6325
0|3|0.2|nó 2|97.5992
0|4|0.2|nó 2|98.2661
0|5|0.2|nó 2|97.69919999999999
0|6|0.2|nó 2|98.2661
0|7|0.2|nó 2|97.66590000000001
0|8|0.2|nó 2|97.7326
0|9|0.2|nó 2|97.09899999999999
0|10|0.2|nó 2|98.2667
0|11|0.2|nó 2|97.2991
0|12|0.2|nó 2|97.69919999999999
0|13|0.2|nó 2|97.86600000000001
0|14|0.2|nó 2|97.96600000000001
0|15|0.2|nó 2|97.93260000000001
0|16|0.2|nó 2|97.7659
0|17|0.2|nó 2|97.5992
0|18|0.2|nó 2|97.06569999999999
0|19|0.2|nó 2|97.93260000000001
0|20|0.2|nó 2|97.66590000000001
0|21|0.2|nó 2|98.0327
0|22|0.2|nó 2|97.8
0|23|0.2|nó 2|97.7326
0|24|0.2|nó 2|98.23270000000001
0|25|0.2|nó 2|98.1327
0|26|0.2|nó 2|97.8993
0|27|0.2|nó 2|97.8667
0|28|0.2|nó 2|97.93260000000001
0|29|0.2|nó 2|98.2994
0|30|0.2|nó 2|97.9993
0|31|0.2|nó 2|97.7659
0|32|0.2|nó 2|98.0994
0|33|0.2|nó 2|97.7659
0|34|0.2|nó 2|97.86600000000001
0|35|0.2|nó 2|97.8993
0|36|0.2|nó 2|97.5992
0|37|0.2|nó 2|97.7326
0|38|0.2|nó 2|97.86600000000001
0|39|0.2|nó 2|97.7659
0|40|0.2|nó 2|97.8326
0|41|0.2|nó 2|98.3328
0|42|0.2|nó 2|97.69919999999999
0|43|0.2|nó 2|97.9
0|44|0.2|nó 2|97.33239999999999
0|45|0.2|nó 2|98.066
0|46|0.2|nó 2|98.1327
0|47|0.2|nó 2|97.9993
0|48|0.2|nó 2|97.5333
0|49|0.2|nó 2|97.6325
0|50|0.2|nó 2|98.1661
0|51|0.2|nó 2|97.8993
0|52|0.2|nó 2|97.7993
0|53|0.2|nó 2|97.9993
0|54|0.2|nó 2|98.23270000000001
0|55|0.2|nó 2|97.96600000000001
0|56|0.2|nó 2|97.2991
0|57|0.2|nó 2|97.6325
0|58|0.2|nó 2|97.8326
0|59|0.2|nó 2|97.4658
0|60|0.2|nó 2|97.86600000000001
0|61|0.2|nó 2|97.7326
0|62|0.2|nó 2|98.0994
0|63|0.2|nó 2|97.9993
0|64|0.2|nó 2|97.7659
0|65|0.2|nó 2|98.23270000000001
0|66|0.2|nó 2|98.0327
0|67|0.2|nó 2|98.1327
0|68|0.2|nó 2|98.066
0|69|0.2|nó 2|98.1327
0|70|0.2|nó 2|97.5325
0|71|0.2|nó 2|97.5659
0|72|0.2|nó 2|97.8326
0|73|0.2|nó 2|97.96600000000001
0|74|0.2|nó 2|97.5325
0|75|0.2|nó 2|97.2667
0|76|0.2|nó 2|98.23270000000001
0|77|0.2|nó 2|98.2
0|78|0.2|nó 2|97.6325
0|79|0.2|nó 2|98.2661
0|80|0.2|nó 2|97.69919999999999
0|81|0.2|nó 2|97.8993
0|82|0.2|nó 2|97.7326
0|83|0.2|nó 2|97.96600000000001
0|84|0.2|nó 2|98.49950000000001
0|85|0.2|nó 2|97.66669999999999
0|86|0.2|nó 2|98.0994
0|87|0.2|nó 2|98.3667
0|88|0.2|nó 2|97.7993
0|89|0.2|nó 2|98.2994
0|90|0.2|nó 2|98.1327
0|91|0.2|nó 2|98.1994
0|92|0.2|nó 2|98.2
0|93|0.2|nó 2|97.93260000000001
0|94|0.2|nó 2|97.5325
0|95|0.2|nó 2|97.6325
0|96|0.2|nó 2|97.93260000000001
0|97|0.2|nó 2|97.9993
0|98|0.2|nó 2|98.1333
0|99|0.2|nó 2|97.93260000000001
1|0|0.2|nó 2|89.29639999999999
1|1|0.2|nó 2|89.36309999999999
1|2|0.2|nó 2|88.963
1|3|0.2|nó 2|89.3965
1|4|0.2|nó 2|89.36309999999999
1|5|0.2|nó 2|90.13
1|6|0.2|nó 2|90.0667
1|7|0.2|nó 2|89.8299
1|8|0.2|nó 2|89.2297
1|9|0.2|nó 2|89.36309999999999
1|10|0.2|nó 2|89.0964
1|11|0.2|nó 2|88.5295
1|12|0.2|nó 2|90.0634
1|13|0.2|nó 2|90.19669999999999
1|14|0.2|nó 2|89.7966
1|15|0.2|nó 2|90.3968
1|16|0.2|nó 2|90.19669999999999
1|17|0.2|nó 2|88.9296
1|18|0.2|nó 2|89.32979999999999
1|19|0.2|nó 2|89.7633
1|20|0.2|nó 2|88.3
1|21|0.2|nó 2|88.79629999999999
1|22|0.2|nó 2|90.9
1|23|0.2|nó 2|90.76360000000001
1|24|0.2|nó 2|88.82959999999999
1|25|0.2|nó 2|89.29639999999999
1|26|0.2|nó 2|89.7633
1|27|0.2|nó 2|89.42979999999999
1|28|0.2|nó 2|88.99629999999999
1|29|0.2|nó 2|90.6969
1|30|0.2|nó 2|89.2
1|31|0.2|nó 2|89.69659999999999
1|32|0.2|nó 2|89.5632
1|33|0.2|nó 2|90.3968
1|34|0.2|nó 2|89.92999999999999
1|35|0.2|nó 2|89.3965
1|36|0.2|nó 2|90.9637
1|37|0.2|nó 2|89.8299
1|38|0.2|nó 2|90.4301
1|39|0.2|nó 2|90.2968
1|40|0.2|nó 2|88.82959999999999
1|41|0.2|nó 2|88.4962
1|42|0.2|nó 2|88.5962
1|43|0.2|nó 2|88.82959999999999
1|44|0.2|nó 2|90.0967
1|45|0.2|nó 2|88.4628
1|46|0.2|nó 2|89.9633
1|47|0.2|nó 2|90.76360000000001
1|48|0.2|nó 2|88.99629999999999
1|49|0.2|nó 2|89.8633
1|50|0.2|nó 2|89.53330000000001
1|51|0.2|nó 2|89.0
1|52|0.2|nó 2|89.69659999999999
1|53|0.2|nó 2|89.1631
1|54|0.2|nó 2|90.3968
1|55|0.2|nó 2|90.9
1|56|0.2|nó 2|90.03
1|57|0.2|nó 2|89.5632
1|58|0.2|nó 2|88.4295
1|59|0.2|nó 2|87.7959
1|60|0.2|nó 2|89.8633
1|61|0.2|nó 2|90.2634
1|62|0.2|nó 2|89.02969999999999
1|63|0.2|nó 2|89.8633
1|64|0.2|nó 2|90.19669999999999
1|65|0.2|nó 2|89.1631
1|66|0.2|nó 2|90.3301
1|67|0.2|nó 2|89.1631
1|68|0.2|nó 2|89.8299
1|69|0.2|nó 2|90.6
1|70|0.2|nó 2|89.8667
1|71|0.2|nó 2|88.5962
1|72|0.2|nó 2|88.82959999999999
1|73|0.2|nó 2|88.9296
1|74|0.2|nó 2|90.0967
1|75|0.2|nó 2|89.36309999999999
1|76|0.2|nó 2|90.66360000000002
1|77|0.2|nó 2|89.8667
1|78|0.2|nó 2|89.5965
1|79|0.2|nó 2|88.82959999999999
1|80|0.2|nó 2|91.0637
1|81|0.2|nó 2|90.5
1|82|0.2|nó 2|88.99629999999999
1|83|0.2|nó 2|88.62950000000001
1|84|0.2|nó 2|90.73020000000001
1|85|0.2|nó 2|88.5962
1|86|0.2|nó 2|90.4301
1|87|0.2|nó 2|90.53020000000001
1|88|0.2|nó 2|89.8299
1|89|0.2|nó 2|90.0634
1|90|0.2|nó 2|88.6962
1|91|0.2|nó 2|90.16340000000001
1|92|0.2|nó 2|89.1631
1|93|0.2|nó 2|89.4667
1|94|0.2|nó 2|89.36309999999999
1|95|0.2|nó 2|89.29639999999999
1|96|0.2|nó 2|88.79629999999999
1|97|0.2|nó 2|89.36309999999999
1|98|0.2|nó 2|89.42979999999999
1|99|0.2|nó 2|89.12969999999999
0|0|0.3|nó 2|98.1994
0|1|0.3|nó 2|98.6329
0|2|0.3|nó 2|97.93260000000001
0|3|0.3|nó 2|97.96600000000001
0|4|0.3|nó 2|98.23270000000001
0|5|0.3|nó 2|98.1661
0|6|0.3|nó 2|98.2661
0|7|0.3|nó 2|98.43280000000001
0|8|0.3|nó 2|98.89959999999999
0|9|0.3|nó 2|97.7993
0|10|0.3|nó 2|98.0333
0|11|0.3|nó 2|98.066
0|12|0.3|nó 2|98.1327
0|13|0.3|nó 2|98.1327
0|14|0.3|nó 2|98.3328
0|15|0.3|nó 2|98.3995
0|16|0.3|nó 2|97.66590000000001
0|17|0.3|nó 2|98.23270000000001
0|18|0.3|nó 2|98.1327
0|19|0.3|nó 2|97.7326
0|20|0.3|nó 2|98.43280000000001
0|21|0.3|nó 2|98.43280000000001
0|22|0.3|nó 2|98.16669999999999
0|23|0.3|nó 2|97.9993
0|24|0.3|nó 2|98.69959999999999
0|25|0.3|nó 2|98.56620000000001
0|26|0.3|nó 2|98.1661
0|27|0.3|nó 2|98.0333
0|28|0.3|nó 2|97.9993
0|29|0.3|nó 2|98.49950000000001
0|30|0.3|nó 2|98.4662
0|31|0.3|nó 2|98.53280000000001
0|32|0.3|nó 2|97.69919999999999
0|33|0.3|nó 2|98.89959999999999
0|34|0.3|nó 2|98.53280000000001
0|35|0.3|nó 2|98.3661
0|36|0.3|nó 2|98.23270000000001
0|37|0.3|nó 2|98.1661
0|38|0.3|nó 2|98.3328
0|39|0.3|nó 2|97.7326
0|40|0.3|nó 2|98.2994
0|41|0.3|nó 2|98.3328
0|42|0.3|nó 2|98.066
0|43|0.3|nó 2|98.1333
0|44|0.3|nó 2|98.23270000000001
0|45|0.3|nó 2|98.23270000000001
0|46|0.3|nó 2|98.3661
0|47|0.3|nó 2|98.1994
0|48|0.3|nó 2|98.4
0|49|0.3|nó 2|98.3328
0|50|0.3|nó 2|98.066
0|51|0.3|nó 2|98.066
0|52|0.3|nó 2|98.43280000000001
0|53|0.3|nó 2|97.8993
0|54|0.3|nó 2|98.2661
0|55|0.3|nó 2|98.49950000000001
0|56|0.3|nó 2|97.8326
0|57|0.3|nó 2|98.3995
0|58|0.3|nó 2|97.9993
0|59|0.3|nó 2|98.1994
0|60|0.3|nó 2|97.7659
0|61|0.3|nó 2|98.0327
0|62|0.3|nó 2|98.49950000000001
0|63|0.3|nó 2|98.1661
0|64|0.3|nó 2|97.93260000000001
0|65|0.3|nó 2|98.1661
0|66|0.3|nó 2|98.23270000000001
0|67|0.3|nó 2|98.2994
0|68|0.3|nó 2|98.3661
0|69|0.3|nó 2|98.3995
0|70|0.3|nó 2|98.0327
0|71|0.3|nó 2|98.3995
0|72|0.3|nó 2|97.8993
0|73|0.3|nó 2|97.86600000000001
0|74|0.3|nó 2|97.7659
0|75|0.3|nó 2|98.16669999999999
0|76|0.3|nó 2|98.2661
0|77|0.3|nó 2|98.6
0|78|0.3|nó 2|98.2994
0|79|0.3|nó 2|98.43280000000001
0|80|0.3|nó 2|98.56620000000001
0|81|0.3|nó 2|98.23270000000001
0|82|0.3|nó 2|97.93260000000001
0|83|0.3|nó 2|98.0327
0|84|0.3|nó 2|98.49950000000001
0|85|0.3|nó 2|98.1
0|86|0.3|nó 2|98.2994
0|87|0.3|nó 2|98.1
0|88|0.3|nó 2|98.1661
0|89|0.3|nó 2|98.4662
0|90|0.3|nó 2|98.1661
0|91|0.3|nó 2|97.7993
0|92|0.3|nó 2|98.5667
0|93|0.3|nó 2|97.93260000000001
0|94|0.3|nó 2|98.2994
0|95|0.3|nó 2|98.1661
0|96|0.3|nó 2|98.3995
0|97|0.3|nó 2|98.066
0|98|0.3|nó 2|98.0
0|99|0.3|nó 2|98.5995
1|0|0.3|nó 2|91.83059999999999
1|1|0.3|nó 2|91.7306
1|2|0.3|nó 2|92.2974
1|3|0.3|nó 2|91.83059999999999
1|4|0.3|nó 2|92.3308
1|5|0.3|nó 2|91.5639
1|6|0.3|nó 2|91.63329999999999
1|7|0.3|nó 2|91.964
1|8|0.3|nó 2|91.23040000000002
1|9|0.3|nó 2|92.69760000000001
1|10|0.3|nó 2|92.3308
1|11|0.3|nó 2|91.9306
1|12|0.3|nó 2|91.1637
1|13|0.3|nó 2|92.1974
1|14|0.3|nó 2|92.4975
1|15|0.3|nó 2|91.964
1|16|0.3|nó 2|91.19709999999999
1|17|0.3|nó 2|92.2307
1|18|0.3|nó 2|92.1974
1|19|0.3|nó 2|91.89729999999999
1|20|0.3|nó 2|90.6667
1|21|0.3|nó 2|91.59719999999999
1|22|0.3|nó 2|91.19709999999999
1|23|0.3|nó 2|92.6642
1|24|0.3|nó 2|91.6972
1|25|0.3|nó 2|91.6305
1|26|0.3|nó 2|92.5975
1|27|0.3|nó 2|91.9973
1|28|0.3|nó 2|91.39709999999998
1|29|0.3|nó 2|91.33040000000001
1|30|0.3|nó 2|91.7
1|31|0.3|nó 2|92.9643
1|32|0.3|nó 2|91.09700000000001
1|33|0.3|nó 2|92.1307
1|34|0.3|nó 2|92.46419999999999
1|35|0.3|nó 2|91.23040000000002
1|36|0.3|nó 2|91.26379999999999
1|37|0.3|nó 2|92.1307
1|38|0.3|nó 2|92.8976
1|39|0.3|nó 2|92.16409999999999
1|40|0.3|nó 2|92.1974
1|41|0.3|nó 2|92.3975
1|42|0.3|nó 2|91.29709999999999
1|43|0.3|nó 2|91.39709999999998
1|44|0.3|nó 2|91.53049999999999
1|45|0.3|nó 2|91.4305
1|46|0.3|nó 2|91.6972
1|47|0.3|nó 2|91.83059999999999
1|48|0.3|nó 2|93.031
1|49|0.3|nó 2|91.76389999999999
1|50|0.3|nó 2|92.4333
1|51|0.3|nó 2|91.13329999999999
1|52|0.3|nó 2|92.0974
1|53|0.3|nó 2|91.3638
1|54|0.3|nó 2|91.89729999999999
1|55|0.3|nó 2|92.13329999999999
1|56|0.3|nó 2|92.2641
1|57|0.3|nó 2|91.864
1|58|0.3|nó 2|92.3308
1|59|0.3|nó 2|91.5639
1|60|0.3|nó 2|91.3638
1|61|0.3|nó 2|91.4305
1|62|0.3|nó 2|92.16409999999999
1|63|0.3|nó 2|91.9306
1|64|0.3|nó 2|92.5642
1|65|0.3|nó 2|91.6639
1|66|0.3|nó 2|92.63090000000001
1|67|0.3|nó 2|91.964
1|68|0.3|nó 2|91.79729999999999
1|69|0.3|nó 2|92.36670000000001
1|70|0.3|nó 2|92.0667
1|71|0.3|nó 2|92.1974
1|72|0.3|nó 2|91.9973
1|73|0.3|nó 2|92.8643
1|74|0.3|nó 2|91.79729999999999
1|75|0.3|nó 2|91.79729999999999
1|76|0.3|nó 2|91.53049999999999
1|77|0.3|nó 2|92.2
1|78|0.3|nó 2|92.6642
1|79|0.3|nó 2|91.49719999999999
1|80|0.3|nó 2|91.4305
1|81|0.3|nó 2|92.2667
1|82|0.3|nó 2|92.63090000000001
1|83|0.3|nó 2|91.7306
1|84|0.3|nó 2|92.7976
1|85|0.3|nó 2|92.06400000000001
1|86|0.3|nó 2|91.39709999999998
1|87|0.3|nó 2|90.8636
1|88|0.3|nó 2|91.53049999999999
1|89|0.3|nó 2|91.33040000000001
1|90|0.3|nó 2|91.76389999999999
1|91|0.3|nó 2|91.09700000000001
1|92|0.3|nó 2|92.3641
1|93|0.3|nó 2|91.6667
1|94|0.3|nó 2|92.2641
1|95|0.3|nó 2|91.6972
1|96|0.3|nó 2|92.16409999999999
1|97|0.3|nó 2|91.5639
1|98|0.3|nó 2|91.6639
1|99|0.3|nó 2|91.46379999999999
0|0|0.4|nó 2|98.43280000000001
0|1|0.4|nó 2|98.3661
0|2|0.4|nó 2|98.3995
0|3|0.4|nó 2|98.3661
0|4|0.4|nó 2|98.1327
0|5|0.4|nó 2|98.3995
0|6|0.4|nó 2|98.1994
0|7|0.4|nó 2|98.73290000000001
0|8|0.4|nó 2|98.0994
0|9|0.4|nó 2|98.49950000000001
0|10|0.4|nó 2|97.96669999999999
0|11|0.4|nó 2|98.53280000000001
0|12|0.4|nó 2|98.2994
0|13|0.4|nó 2|98.43280000000001
0|14|0.4|nó 2|97.9993
0|15|0.4|nó 2|98.066
0|16|0.4|nó 2|98.5995
0|17|0.4|nó 2|98.3995
0|18|0.4|nó 2|98.3661
0|19|0.4|nó 2|98.43280000000001
0|20|0.4|nó 2|98.5995
0|21|0.4|nó 2|98.5995
0|22|0.4|nó 2|98.2
0|23|0.4|nó 2|98.79959999999998
0|24|0.4|nó 2|98.69959999999999
0|25|0.4|nó 2|98.2994
0|26|0.4|nó 2|98.1994
0|27|0.4|nó 2|98.3
0|28|0.4|nó 2|98.4662
0|29|0.4|nó 2|98.73290000000001
0|30|0.4|nó 2|98.23270000000001
0|31|0.4|nó 2|98.3995
0|32|0.4|nó 2|98.53280000000001
0|33|0.4|nó 2|98.3328
0|34|0.4|nó 2|98.5995
0|35|0.4|nó 2|98.56620000000001
0|36|0.4|nó 2|97.9993
0|37|0.4|nó 2|98.43280000000001
0|38|0.4|nó 2|98.6662
0|39|0.4|nó 2|98.73290000000001
0|40|0.4|nó 2|98.3661
0|41|0.4|nó 2|98.3995
0|42|0.4|nó 2|98.2661
0|43|0.4|nó 2|98.6333
0|44|0.4|nó 2|98.0994
0|45|0.4|nó 2|98.1994
0|46|0.4|nó 2|98.066
0|47|0.4|nó 2|98.83290000000001
0|48|0.4|nó 2|98.1333
0|49|0.4|nó 2|98.5995
0|50|0.4|nó 2|98.1327
0|51|0.4|nó 2|98.43280000000001
0|52|0.4|nó 2|98.49950000000001
0|53|0.4|nó 2|98.0327
0|54|0.4|nó 2|98.4662
0|55|0.4|nó 2|98.73290000000001
0|56|0.4|nó 2|98.3328
0|57|0.4|nó 2|98.4662
0|58|0.4|nó 2|98.56620000000001
0|59|0.4|nó 2|98.53280000000001
0|60|0.4|nó 2|98.5995
0|61|0.4|nó 2|98.43280000000001
0|62|0.4|nó 2|98.56620000000001
0|63|0.4|nó 2|98.43280000000001
0|64|0.4|nó 2|97.9993
0|65|0.4|nó 2|98.2994
0|66|0.4|nó 2|98.2994
0|67|0.4|nó 2|98.43280000000001
0|68|0.4|nó 2|98.73290000000001
0|69|0.4|nó 2|98.4662
0|70|0.4|nó 2|98.1661
0|71|0.4|nó 2|98.93299999999999
0|72|0.4|nó 2|98.3328
0|73|0.4|nó 2|98.56620000000001
0|74|0.4|nó 2|98.7663
0|75|0.4|nó 2|98.4333
0|76|0.4|nó 2|98.69959999999999
0|77|0.4|nó 2|98.5333
0|78|0.4|nó 2|98.6662
0|79|0.4|nó 2|98.96629999999999
0|80|0.4|nó 2|98.53280000000001
0|81|0.4|nó 2|98.56620000000001
0|82|0.4|nó 2|98.6662
0|83|0.4|nó 2|98.3328
0|84|0.4|nó 2|98.56620000000001
0|85|0.4|nó 2|98.33330000000001
0|86|0.4|nó 2|98.5995
0|87|0.4|nó 2|98.1333
0|88|0.4|nó 2|98.53280000000001
0|89|0.4|nó 2|98.89959999999999
0|90|0.4|nó 2|98.2994
0|91|0.4|nó 2|98.4662
0|92|0.4|nó 2|98.7667
0|93|0.4|nó 2|98.2994
0|94|0.4|nó 2|98.4662
0|95|0.4|nó 2|98.56620000000001
0|96|0.4|nó 2|98.5995
0|97|0.4|nó 2|98.1661
0|98|0.4|nó 2|98.2333
0|99|0.4|nó 2|98.43280000000001
1|0|0.4|nó 2|92.3975
1|1|0.4|nó 2|94.098
1|2|0.4|nó 2|94.0313
1|3|0.4|nó 2|93.79790000000001
1|4|0.4|nó 2|94.0313
1|5|0.4|nó 2|94.5982
1|6|0.4|nó 2|93.7333
1|7|0.4|nó 2|93.19770000000001
1|8|0.4|nó 2|93.6312
1|9|0.4|nó 2|92.3975
1|10|0.4|nó 2|93.56450000000001
1|11|0.4|nó 2|93.3645
1|12|0.4|nó 2|94.06469999999999
1|13|0.4|nó 2|93.4645
1|14|0.4|nó 2|93.6312
1|15|0.4|nó 2|93.8313
1|16|0.4|nó 2|93.86459999999998
1|17|0.4|nó 2|93.6312
1|18|0.4|nó 2|92.7643
1|19|0.4|nó 2|93.49780000000001
1|20|0.4|nó 2|93.13100000000001
1|21|0.4|nó 2|93.49780000000001
1|22|0.4|nó 2|93.59790000000001
1|23|0.4|nó 2|94.1647
1|24|0.4|nó 2|93.3645
1|25|0.4|nó 2|92.7976
1|26|0.4|nó 2|94.1981
1|27|0.4|nó 2|94.36479999999999
1|28|0.4|nó 2|93.898
1|29|0.4|nó 2|94.1981
1|30|0.4|nó 2|93.2
1|31|0.4|nó 2|93.0644
1|32|0.4|nó 2|94.2314
1|33|0.4|nó 2|93.59790000000001
1|34|0.4|nó 2|93.0977
1|35|0.4|nó 2|94.2314
1|36|0.4|nó 2|94.1647
1|37|0.4|nó 2|93.6312
1|38|0.4|nó 2|93.49780000000001
1|39|0.4|nó 2|93.29780000000001
1|40|0.4|nó 2|93.49780000000001
1|41|0.4|nó 2|93.23110000000001
1|42|0.4|nó 2|93.79790000000001
1|43|0.4|nó 2|93.9647
1|44|0.4|nó 2|93.26440000000001
1|45|0.4|nó 2|93.79790000000001
1|46|0.4|nó 2|92.9643
1|47|0.4|nó 2|93.19770000000001
1|48|0.4|nó 2|94.1314
