InterfModel=0 0 | 0.941981 | 0.981994 | 0.938653 | 0.758234 | 0.706094 
InterfModel=0 1 | 0.945649 | 0.986329 | 0.937097 | 0.757568 | 0.70116 
InterfModel=0 2 | 0.952317 | 0.979326 | 0.932429 | 0.736133 | 0.704761 
InterfModel=0 3 | 0.954985 | 0.97966 | 0.93643 | 0.736098 | 0.718096 
InterfModel=0 4 | 0.953651 | 0.982327 | 0.941987 | 0.716591 | 0.727261 
InterfModel=0 5 | 0.950984 | 0.981661 | 0.936208 | 0.745833 | 0.709789 
InterfModel=0 6 | 0.952317 | 0.982661 | 0.929984 | 0.751167 | 0.711028 
InterfModel=0 7 | 0.952651 | 0.984328 | 0.943988 | 0.744899 | 0.713695 
InterfModel=0 8 | 0.951651 | 0.988996 | 0.937764 | 0.748366 | 0.69956 
InterfModel=0 9 | 0.95065 | 0.977993 | 0.925094 | 0.745833 | 0.730631 
InterfModel=0 10 | 0.942314 | 0.980333 | 0.927762 | 0.7502 | 0.713295 
InterfModel=0 11 | 0.947649 | 0.98066 | 0.93932 | 0.739832 | 0.712228 
InterfModel=0 12 | 0.95065 | 0.981327 | 0.943321 | 0.729697 | 0.720229 
InterfModel=0 13 | 0.952317 | 0.981327 | 0.928429 | 0.758901 | 0.708055 
InterfModel=0 14 | 0.942648 | 0.983328 | 0.935097 | 0.740499 | 0.732098 
InterfModel=0 15 | 0.948667 | 0.983995 | 0.93443 | 0.763035 | 0.686758 
InterfModel=0 16 | 0.943648 | 0.976659 | 0.943098 | 0.743398 | 0.717962 
InterfModel=0 17 | 0.955652 | 0.982327 | 0.936208 | 0.749266 | 0.694493 
InterfModel=0 18 | 0.946649 | 0.981327 | 0.947755 | 0.742632 | 0.69636 
InterfModel=0 19 | 0.957 | 0.977326 | 0.942209 | 0.7525 | 0.69996 
InterfModel=0 20 | 0.951651 | 0.984328 | 0.941987 | 0.7518 | 0.700893 
InterfModel=0 21 | 0.955985 | 0.984328 | 0.940222 | 0.751534 | 0.709523 
InterfModel=0 22 | 0.944982 | 0.981667 | 0.935986 | 0.755333 | 0.706188 
InterfModel=0 23 | 0.945982 | 0.979993 | 0.950878 | 0.756368 | 0.703921 
InterfModel=0 24 | 0.954652 | 0.986996 | 0.941098 | 0.744899 | 0.72823 
InterfModel=0 25 | 0.954985 | 0.985662 | 0.937764 | 0.740232 | 0.711562 
InterfModel=0 26 | 0.948983 | 0.981661 | 0.937097 | 0.760501 | 0.700893 
