CastaliaResults -i saida.txt -s Consumed Energy -n --all -o2                                                             

ResourceManager:Consumed Energy
 | node=0 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=0 25 | 0.932551 | 0.244433 | 0.248182 | 0.24387 | 0.245131 | 0.240676 
InterfModel=0 26 | 0.932469 | 0.243406 | 0.247743 | 0.24149 | 0.24377 | 0.241951 
InterfModel=0 27 | 0.932511 | 0.244471 | 0.247422 | 0.241132 | 0.244108 | 0.241026 
InterfModel=0 28 | 0.932518 | 0.242755 | 0.247358 | 0.242052 | 0.243852 | 0.241031 
InterfModel=0 29 | 0.932522 | 0.245571 | 0.247586 | 0.241688 | 0.244475 | 0.241528 
InterfModel=0 30 | 0.932501 | 0.244724 | 0.247878 | 0.240639 | 0.24455 | 0.239625 
InterfModel=0 31 | 0.932534 | 0.244578 | 0.248248 | 0.242314 | 0.243291 | 0.240836 
InterfModel=0 32 | 0.932552 | 0.243226 | 0.247723 | 0.241711 | 0.243989 | 0.238814 
InterfModel=0 33 | 0.932568 | 0.24546 | 0.247753 | 0.242323 | 0.24395 | 0.242914 
InterfModel=0 34 | 0.932562 | 0.243937 | 0.247899 | 0.24226 | 0.245332 | 0.242298 
InterfModel=0 35 | 0.932533 | 0.244214 | 0.248608 | 0.241138 | 0.245118 | 0.241971 
InterfModel=0 36 | 0.932526 | 0.243597 | 0.247897 | 0.241523 | 0.244638 | 0.240802 
InterfModel=0 37 | 0.932442 | 0.245712 | 0.247575 | 0.239922 | 0.24552 | 0.242407 
InterfModel=0 38 | 0.932475 | 0.244626 | 0.247527 | 0.239398 | 0.244352 | 0.242469 
InterfModel=0 39 | 0.932488 | 0.243753 | 0.247681 | 0.241336 | 0.243248 | 0.240137 
InterfModel=0 40 | 0.932475 | 0.245102 | 0.247651 | 0.24157 | 0.243803 | 0.241057 
InterfModel=0 41 | 0.932482 | 0.245301 | 0.248222 | 0.242345 | 0.243903 | 0.239723 
InterfModel=0 42 | 0.932469 | 0.244574 | 0.247003 | 0.241662 | 0.243378 | 0.242063 
InterfModel=0 43 | 0.932476 | 0.243852 | 0.247442 | 0.241478 | 0.243294 | 0.241273 
InterfModel=0 44 | 0.932528 | 0.243863 | 0.247055 | 0.239272 | 0.24526 | 0.23956 
InterfModel=0 45 | 0.932554 | 0.244776 | 0.247438 | 0.240854 | 0.243771 | 0.243657 
InterfModel=0 46 | 0.932465 | 0.244832 | 0.247422 | 0.240088 | 0.244672 | 0.241219 
InterfModel=0 47 | 0.932515 | 0.244754 | 0.247589 | 0.241283 | 0.243621 | 0.240804 
InterfModel=0 48 | 0.932472 | 0.244251 | 0.247612 | 0.241645 | 0.244884 | 0.241539 
InterfModel=0 49 | 0.932567 | 0.244238 | 0.248068 | 0.242741 | 0.243436 | 0.24093 
InterfModel=0 50 | 0.932446 | 0.243376 | 0.247539 | 0.241643 | 0.243875 | 0.241436 
InterfModel=0 51 | 0.932533 | 0.24475 | 0.247712 | 0.24213 | 0.245562 | 0.240929 
InterfModel=0 52 | 0.932487 | 0.243378 | 0.247347 | 0.242308 | 0.245147 | 0.240184 
InterfModel=0 53 | 0.932555 | 0.244658 | 0.247884 | 0.239626 | 0.245033 | 0.241269 
InterfModel=0 54 | 0.932469 | 0.244241 | 0.247714 | 0.237935 | 0.244792 | 0.242337 
InterfModel=0 55 | 0.932475 | 0.2434 | 0.247739 | 0.240635 | 0.24467 | 0.240289 
InterfModel=0 56 | 0.932555 | 0.245162 | 0.247901 | 0.241955 | 0.244197 | 0.241903 
InterfModel=0 57 | 0.932572 | 0.245256 | 0.248264 | 0.241838 | 0.244094 | 0.243305 
InterfModel=0 58 | 0.932558 | 0.244933 | 0.248053 | 0.243193 | 0.244402 | 0.241718 
InterfModel=0 59 | 0.93252 | 0.243744 | 0.24788 | 0.240851 | 0.243092 | 0.240977 
InterfModel=0 60 | 0.932502 | 0.245809 | 0.24771 | 0.240131 | 0.24319 | 0.240341 
InterfModel=0 61 | 0.932537 | 0.243383 | 0.247713 | 0.241653 | 0.245528 | 0.241312 
InterfModel=0 62 | 0.932494 | 0.244933 | 0.24751 | 0.240924 | 0.244339 | 0.242557 
InterfModel=0 63 | 0.932466 | 0.245543 | 0.24733 | 0.239811 | 0.244142 | 0.240386 
InterfModel=0 64 | 0.93255 | 0.244196 | 0.248246 | 0.240644 | 0.244363 | 0.24259 
InterfModel=0 65 | 0.932565 | 0.243531 | 0.247721 | 0.241702 | 0.244321 | 0.241059 
InterfModel=0 66 | 0.932576 | 0.244839 | 0.248187 | 0.241582 | 0.244608 | 0.241486 
InterfModel=0 67 | 0.932496 | 0.244114 | 0.247212 | 0.240245 | 0.245809 | 0.241415 
InterfModel=0 68 | 0.932531 | 0.243938 | 0.247774 | 0.240311 | 0.244205 | 0.240683 
InterfModel=0 69 | 0.932477 | 0.244185 | 0.248002 | 0.240994 | 0.244027 | 0.241204 
InterfModel=0 70 | 0.932445 | 0.244207 | 0.247139 | 0.243044 | 0.24346 | 0.240536 
InterfModel=0 71 | 0.932524 | 0.244545 | 0.247867 | 0.242447 | 0.244155 | 0.242673 
InterfModel=0 72 | 0.932478 | 0.244971 | 0.247784 | 0.240663 | 0.243502 | 0.239771 
InterfModel=0 73 | 0.932561 | 0.245268 | 0.248043 | 0.24082 | 0.243365 | 0.241471 
InterfModel=0 74 | 0.93251 | 0.244625 | 0.247781 | 0.241311 | 0.243248 | 0.240137 
InterfModel=0 75 | 0.932521 | 0.245699 | 0.247457 | 0.241938 | 0.243571 | 0.242045 
InterfModel=0 76 | 0.932477 | 0.243188 | 0.247676 | 0.241207 | 0.244558 | 0.240369 
InterfModel=0 77 | 0.932437 | 0.24403 | 0.247839 | 0.240945 | 0.243168 | 0.241178 
InterfModel=0 78 | 0.932471 | 0.24563 | 0.24771 | 0.240703 | 0.242827 | 0.241649 
InterfModel=0 79 | 0.932546 | 0.246347 | 0.247061 | 0.240993 | 0.244285 | 0.242785 
InterfModel=0 80 | 0.932564 | 0.245158 | 0.248121 | 0.242022 | 0.244883 | 0.241035 
InterfModel=0 81 | 0.932438 | 0.243514 | 0.2473 | 0.241488 | 0.243859 | 0.24119 
InterfModel=0 82 | 0.93257 | 0.24434 | 0.24808 | 0.241681 | 0.243848 | 0.242262 
InterfModel=0 83 | 0.932463 | 0.244816 | 0.248047 | 0.243178 | 0.244065 | 0.240178 
InterfModel=0 84 | 0.932481 | 0.245758 | 0.247763 | 0.242806 | 0.243877 | 0.24119 
InterfModel=0 85 | 0.932464 | 0.244545 | 0.247649 | 0.243688 | 0.243935 | 0.243217 
InterfModel=0 86 | 0.932574 | 0.24499 | 0.247791 | 0.241088 | 0.244351 | 0.24157 
InterfModel=0 87 | 0.932459 | 0.243754 | 0.247085 | 0.241528 | 0.244005 | 0.242267 
InterfModel=0 88 | 0.932484 | 0.246706 | 0.247897 | 0.243623 | 0.243927 | 0.240081 
InterfModel=0 89 | 0.932558 | 0.245604 | 0.248006 | 0.241082 | 0.243728 | 0.241636 
InterfModel=0 90 | 0.932544 | 0.244529 | 0.247759 | 0.240793 | 0.244654 | 0.243185 
InterfModel=0 91 | 0.932576 | 0.245975 | 0.247845 | 0.239421 | 0.243349 | 0.241646 
InterfModel=0 92 | 0.932485 | 0.244512 | 0.247622 | 0.241718 | 0.244696 | 0.240612 
InterfModel=0 93 | 0.932534 | 0.243358 | 0.247866 | 0.242068 | 0.244585 | 0.241769 
InterfModel=0 94 | 0.932487 | 0.243881 | 0.247897 | 0.240639 | 0.244325 | 0.242905 
InterfModel=0 95 | 0.932492 | 0.243854 | 0.247527 | 0.241082 | 0.243893 | 0.240421 
InterfModel=0 96 | 0.932531 | 0.245739 | 0.247901 | 0.242709 | 0.244444 | 0.241917 
InterfModel=0 97 | 0.932549 | 0.244864 | 0.247577 | 0.242301 | 0.24376 | 0.242313 
InterfModel=0 98 | 0.932526 | 0.244678 | 0.247808 | 0.240423 | 0.244698 | 0.241481 
InterfModel=0 99 | 0.932562 | 0.245111 | 0.247865 | 0.24306 | 0.24322 | 0.240736 
InterfModel=1 0 | 0.932659 | 0.244657 | 0.247782 | 0.243088 | 0.244121 | 0.241023 
InterfModel=1 1 | 0.932661 | 0.245046 | 0.247083 | 0.241754 | 0.24443 | 0.242572 
InterfModel=1 2 | 0.932571 | 0.244022 | 0.247619 | 0.241661 | 0.24436 | 0.242094 
InterfModel=1 3 | 0.932661 | 0.243559 | 0.247262 | 0.24219 | 0.244091 | 0.240078 
InterfModel=1 4 | 0.932619 | 0.243676 | 0.247291 | 0.242072 | 0.244711 | 0.243282 
InterfModel=1 5 | 0.932596 | 0.243468 | 0.247578 | 0.241452 | 0.24469 | 0.240498 
InterfModel=1 6 | 0.932567 | 0.244831 | 0.247317 | 0.240592 | 0.244205 | 0.239345 
InterfModel=1 7 | 0.932618 | 0.245411 | 0.247938 | 0.240828 | 0.243608 | 0.241674 
InterfModel=1 8 | 0.932574 | 0.244204 | 0.247411 | 0.242458 | 0.24458 | 0.241349 
InterfModel=1 9 | 0.932596 | 0.244107 | 0.247739 | 0.240123 | 0.243377 | 0.242039 
InterfModel=1 10 | 0.932633 | 0.244856 | 0.247727 | 0.239851 | 0.245279 | 0.241562 
InterfModel=1 11 | 0.932575 | 0.244289 | 0.24737 | 0.240794 | 0.243318 | 0.240345 
InterfModel=1 12 | 0.932585 | 0.244294 | 0.247736 | 0.240672 | 0.244691 | 0.242238 
InterfModel=1 13 | 0.932659 | 0.245277 | 0.247913 | 0.242643 | 0.24569 | 0.24296 
InterfModel=1 14 | 0.932675 | 0.243951 | 0.247675 | 0.238722 | 0.245731 | 0.242004 
InterfModel=1 15 | 0.932546 | 0.244177 | 0.246692 | 0.238388 | 0.243907 | 0.242366 
InterfModel=1 16 | 0.932555 | 0.244157 | 0.247215 | 0.238214 | 0.244453 | 0.241967 
InterfModel=1 17 | 0.932636 | 0.244349 | 0.248012 | 0.242198 | 0.245113 | 0.242088 
InterfModel=1 18 | 0.932629 | 0.242199 | 0.247742 | 0.240575 | 0.245003 | 0.241413 
InterfModel=1 19 | 0.932615 | 0.244685 | 0.247885 | 0.240802 | 0.244983 | 0.243741 
InterfModel=1 20 | 0.932656 | 0.244438 | 0.247492 | 0.241762 | 0.244957 | 0.242935 
InterfModel=1 21 | 0.932535 | 0.244471 | 0.247375 | 0.241128 | 0.243003 | 0.242726 
InterfModel=1 22 | 0.93266 | 0.243499 | 0.247637 | 0.242121 | 0.24466 | 0.243302 
InterfModel=1 23 | 0.932668 | 0.24557 | 0.247568 | 0.241864 | 0.245028 | 0.242036 
InterfModel=1 24 | 0.932544 | 0.242751 | 0.247127 | 0.241791 | 0.243582 | 0.241903 
InterfModel=1 25 | 0.93268 | 0.243985 | 0.247999 | 0.241914 | 0.244138 | 0.239668 
InterfModel=1 26 | 0.932626 | 0.243133 | 0.247773 | 0.242158 | 0.244512 | 0.240929 
InterfModel=1 27 | 0.932658 | 0.24471 | 0.247775 | 0.241745 | 0.243699 | 0.24325 
InterfModel=1 28 | 0.932645 | 0.243291 | 0.247776 | 0.241404 | 0.243766 | 0.240952 
InterfModel=1 29 | 0.932598 | 0.244303 | 0.247577 | 0.241354 | 0.245668 | 0.242951 
InterfModel=1 30 | 0.93257 | 0.244324 | 0.247341 | 0.241472 | 0.244633 | 0.241914 
InterfModel=1 31 | 0.932641 | 0.244052 | 0.247947 | 0.241525 | 0.244631 | 0.242023 
InterfModel=1 32 | 0.932681 | 0.244829 | 0.247752 | 0.242795 | 0.244587 | 0.242358 
InterfModel=1 33 | 0.932621 | 0.242466 | 0.247418 | 0.240391 | 0.24482 | 0.242803 
InterfModel=1 34 | 0.93263 | 0.244499 | 0.247443 | 0.240509 | 0.244666 | 0.240389 
InterfModel=1 35 | 0.932573 | 0.24434 | 0.247078 | 0.241313 | 0.244242 | 0.241051 
InterfModel=1 36 | 0.932562 | 0.244999 | 0.247451 | 0.240956 | 0.24376 | 0.242503 
InterfModel=1 37 | 0.93266 | 0.245849 | 0.247778 | 0.241182 | 0.244467 | 0.242843 
InterfModel=1 38 | 0.932608 | 0.245563 | 0.247095 | 0.241363 | 0.244073 | 0.241533 
InterfModel=1 39 | 0.932551 | 0.243946 | 0.247426 | 0.241321 | 0.24429 | 0.242084 
InterfModel=1 40 | 0.932596 | 0.245904 | 0.24773 | 0.239881 | 0.244261 | 0.24083 
InterfModel=1 41 | 0.932575 | 0.245019 | 0.247092 | 0.24341 | 0.24464 | 0.241604 
InterfModel=1 42 | 0.932568 | 0.243742 | 0.247727 | 0.241388 | 0.243936 | 0.240306 
InterfModel=1 43 | 0.932632 | 0.245799 | 0.247636 | 0.241375 | 0.243777 | 0.239515 
InterfModel=1 44 | 0.93255 | 0.243616 | 0.247713 | 0.239766 | 0.244587 | 0.239742 
InterfModel=1 45 | 0.932589 | 0.243606 | 0.247297 | 0.243263 | 0.244942 | 0.239837 
InterfModel=1 46 | 0.932633 | 0.24588 | 0.24721 | 0.242503 | 0.244844 | 0.242024 
InterfModel=1 47 | 0.932592 | 0.24297 | 0.247629 | 0.241442 | 0.245461 | 0.242125 
InterfModel=1 48 | 0.932622 | 0.243414 | 0.247254 | 0.24331 | 0.243887 | 0.242768 
InterfModel=1 49 | 0.932622 | 0.244062 | 0.247467 | 0.239898 | 0.244574 | 0.240308 
InterfModel=1 50 | 0.932655 | 0.244213 | 0.247133 | 0.242432 | 0.245134 | 0.24162 
InterfModel=1 51 | 0.932589 | 0.245245 | 0.247328 | 0.241732 | 0.245278 | 0.240758 
InterfModel=1 52 | 0.932682 | 0.243902 | 0.247749 | 0.241728 | 0.245237 | 0.242864 
InterfModel=1 53 | 0.932541 | 0.243946 | 0.247114 | 0.241774 | 0.244975 | 0.23985 
InterfModel=1 54 | 0.932562 | 0.244227 | 0.247408 | 0.23973 | 0.24375 | 0.241626 
InterfModel=1 55 | 0.932572 | 0.243819 | 0.247544 | 0.239864 | 0.244035 | 0.242248 
InterfModel=1 56 | 0.932625 | 0.246103 | 0.247757 | 0.241964 | 0.243206 | 0.240729 
InterfModel=1 57 | 0.932543 | 0.244211 | 0.247176 | 0.242094 | 0.244035 | 0.24028 
InterfModel=1 58 | 0.932618 | 0.245753 | 0.247113 | 0.240499 | 0.242862 | 0.240617 
InterfModel=1 59 | 0.932553 | 0.243816 | 0.247453 | 0.23967 | 0.243448 | 0.242457 
InterfModel=1 60 | 0.93264 | 0.243967 | 0.247959 | 0.241566 | 0.244272 | 0.240813 
InterfModel=1 61 | 0.932611 | 0.243094 | 0.247541 | 0.240415 | 0.245499 | 0.241564 
InterfModel=1 62 | 0.932571 | 0.242384 | 0.247236 | 0.239566 | 0.244157 | 0.240028 
InterfModel=1 63 | 0.932606 | 0.244408 | 0.247602 | 0.240483 | 0.243826 | 0.242 
InterfModel=1 64 | 0.932626 | 0.243608 | 0.247485 | 0.240789 | 0.24412 | 0.244045 
InterfModel=1 65 | 0.93268 | 0.245309 | 0.247913 | 0.24043 | 0.24478 | 0.24194 
InterfModel=1 66 | 0.932622 | 0.244091 | 0.247559 | 0.241659 | 0.24451 | 0.242365 
InterfModel=1 67 | 0.932667 | 0.243365 | 0.24739 | 0.241986 | 0.242751 | 0.241874 
InterfModel=1 68 | 0.932607 | 0.243604 | 0.247874 | 0.240439 | 0.24424 | 0.240483 
InterfModel=1 69 | 0.932676 | 0.245031 | 0.247518 | 0.242085 | 0.244188 | 0.241888 
InterfModel=1 70 | 0.932682 | 0.244559 | 0.246774 | 0.241804 | 0.244186 | 0.243011 
InterfModel=1 71 | 0.932631 | 0.245043 | 0.247563 | 0.240017 | 0.243788 | 0.242262 
InterfModel=1 72 | 0.932569 | 0.243089 | 0.247714 | 0.242939 | 0.243666 | 0.240351 
InterfModel=1 73 | 0.932615 | 0.243654 | 0.247612 | 0.24256 | 0.245031 | 0.241438 
InterfModel=1 74 | 0.932663 | 0.244965 | 0.247664 | 0.240185 | 0.244703 | 0.243183 
InterfModel=1 75 | 0.932559 | 0.243459 | 0.247517 | 0.241982 | 0.244766 | 0.24221 
InterfModel=1 76 | 0.932528 | 0.243218 | 0.247179 | 0.239241 | 0.243893 | 0.241828 
InterfModel=1 77 | 0.932654 | 0.244116 | 0.247708 | 0.241616 | 0.244352 | 0.242106 
InterfModel=1 78 | 0.932653 | 0.24507 | 0.247537 | 0.241172 | 0.245003 | 0.24053 
InterfModel=1 79 | 0.932645 | 0.245719 | 0.247398 | 0.240622 | 0.244057 | 0.241618 
InterfModel=1 80 | 0.932656 | 0.243879 | 0.247907 | 0.240753 | 0.245947 | 0.243586 
InterfModel=1 81 | 0.932621 | 0.245585 | 0.246796 | 0.241705 | 0.245028 | 0.24233 
InterfModel=1 82 | 0.932656 | 0.244539 | 0.247897 | 0.242731 | 0.242752 | 0.240978 
InterfModel=1 83 | 0.932602 | 0.244731 | 0.24742 | 0.243257 | 0.245059 | 0.240537 
InterfModel=1 84 | 0.932552 | 0.243869 | 0.247735 | 0.239622 | 0.24438 | 0.239958 
InterfModel=1 85 | 0.932571 | 0.244269 | 0.247352 | 0.242078 | 0.24513 | 0.241891 
InterfModel=1 86 | 0.932666 | 0.243275 | 0.24775 | 0.242343 | 0.245422 | 0.242907 
InterfModel=1 87 | 0.932656 | 0.245197 | 0.247516 | 0.241578 | 0.244739 | 0.242167 
InterfModel=1 88 | 0.932569 | 0.24429 | 0.2473 | 0.242026 | 0.244714 | 0.240259 
InterfModel=1 89 | 0.932588 | 0.243978 | 0.24753 | 0.24092 | 0.243699 | 0.242552 
InterfModel=1 90 | 0.932596 | 0.244457 | 0.247746 | 0.240527 | 0.243386 | 0.242065 
InterfModel=1 91 | 0.932613 | 0.242006 | 0.247876 | 0.240691 | 0.24567 | 0.242895 
InterfModel=1 92 | 0.932613 | 0.244337 | 0.247547 | 0.240475 | 0.243388 | 0.242036 
InterfModel=1 93 | 0.932553 | 0.244352 | 0.247317 | 0.240479 | 0.244984 | 0.239951 
InterfModel=1 94 | 0.932671 | 0.244541 | 0.247415 | 0.24256 | 0.244712 | 0.242175 
InterfModel=1 95 | 0.932554 | 0.243722 | 0.247206 | 0.243209 | 0.244773 | 0.241553 
InterfModel=1 96 | 0.932639 | 0.242853 | 0.247839 | 0.240275 | 0.245488 | 0.242296 
InterfModel=1 97 | 0.932545 | 0.242984 | 0.247766 | 0.242318 | 0.245864 | 0.241772 
InterfModel=1 98 | 0.932661 | 0.245155 | 0.247617 | 0.240373 | 0.244734 | 0.241845 
InterfModel=1 99 | 0.932669 | 0.244807 | 0.247539 | 0.239341 | 0.245006 | 0.242406 
InterfModel=2 0 | 0.932599 | 0.244992 | 0.24809 | 0.238717 | 0.245381 | 0.24032 
InterfModel=2 1 | 0.932528 | 0.245348 | 0.2479 | 0.243291 | 0.244023 | 0.241623 
InterfModel=2 2 | 0.932512 | 0.243419 | 0.247561 | 0.240413 | 0.244003 | 0.241438 
InterfModel=2 3 | 0.932497 | 0.243864 | 0.248065 | 0.241301 | 0.244653 | 0.242129 
InterfModel=2 4 | 0.93248 | 0.243425 | 0.247651 | 0.241661 | 0.243982 | 0.241653 
InterfModel=2 5 | 0.932515 | 0.24492 | 0.247406 | 0.241346 | 0.245007 | 0.241996 
InterfModel=2 6 | 0.932592 | 0.243944 | 0.248256 | 0.240506 | 0.244026 | 0.241921 
InterfModel=2 7 | 0.93258 | 0.244895 | 0.247299 | 0.242123 | 0.244332 | 0.240335 
InterfModel=2 8 | 0.932521 | 0.245251 | 0.247435 | 0.240998 | 0.243851 | 0.240725 
InterfModel=2 9 | 0.932557 | 0.243782 | 0.248204 | 0.241627 | 0.243675 | 0.242697 
InterfModel=2 10 | 0.932537 | 0.244177 | 0.247183 | 0.2406 | 0.24349 | 0.242335 
InterfModel=2 11 | 0.932563 | 0.24483 | 0.248282 | 0.241752 | 0.245576 | 0.240564 
InterfModel=2 12 | 0.932535 | 0.243898 | 0.247456 | 0.239798 | 0.245626 | 0.242483 
InterfModel=2 13 | 0.932611 | 0.243651 | 0.248369 | 0.239885 | 0.244399 | 0.241824 
InterfModel=2 14 | 0.93258 | 0.245134 | 0.248073 | 0.242227 | 0.243793 | 0.241775 
InterfModel=2 15 | 0.932521 | 0.24335 | 0.247808 | 0.240453 | 0.244541 | 0.240571 
InterfModel=2 16 | 0.932582 | 0.244105 | 0.2483 | 0.240719 | 0.245031 | 0.23901 
InterfModel=2 17 | 0.93252 | 0.245532 | 0.24809 | 0.242622 | 0.244717 | 0.241794 
InterfModel=2 18 | 0.932587 | 0.244248 | 0.248108 | 0.242815 | 0.242655 | 0.242452 
InterfModel=2 19 | 0.932494 | 0.245119 | 0.247034 | 0.239872 | 0.244507 | 0.242801 
InterfModel=2 20 | 0.932486 | 0.243584 | 0.247719 | 0.240489 | 0.243082 | 0.242549 
InterfModel=2 21 | 0.932532 | 0.245152 | 0.247271 | 0.241577 | 0.244429 | 0.241454 
InterfModel=2 22 | 0.932522 | 0.244214 | 0.247443 | 0.242126 | 0.244793 | 0.242294 
InterfModel=2 23 | 0.93249 | 0.244059 | 0.247575 | 0.242401 | 0.24425 | 0.241562 
InterfModel=2 24 | 0.932604 | 0.246 | 0.248113 | 0.242071 | 0.245368 | 0.243177 
InterfModel=2 25 | 0.932605 | 0.244479 | 0.248185 | 0.241683 | 0.243817 | 0.241175 
InterfModel=2 26 | 0.932563 | 0.243802 | 0.247656 | 0.239424 | 0.244214 | 0.24247 
InterfModel=2 27 | 0.932573 | 0.243574 | 0.248142 | 0.242066 | 0.243557 | 0.241797 
InterfModel=2 28 | 0.932484 | 0.243646 | 0.24768 | 0.242593 | 0.243656 | 0.241634 
InterfModel=2 29 | 0.932574 | 0.244875 | 0.247562 | 0.242609 | 0.244674 | 0.240479 
InterfModel=2 30 | 0.93259 | 0.244244 | 0.24825 | 0.241904 | 0.244866 | 0.242672 
InterfModel=2 31 | 0.932585 | 0.244424 | 0.247954 | 0.241423 | 0.244506 | 0.241038 
InterfModel=2 32 | 0.932538 | 0.244495 | 0.247148 | 0.23842 | 0.245032 | 0.24075 
InterfModel=2 33 | 0.932529 | 0.243431 | 0.247351 | 0.240954 | 0.245275 | 0.239185 
InterfModel=2 34 | 0.932604 | 0.244512 | 0.247282 | 0.239918 | 0.243345 | 0.242861 
InterfModel=2 35 | 0.932611 | 0.244379 | 0.248297 | 0.241636 | 0.244479 | 0.241182 
InterfModel=2 36 | 0.932594 | 0.243584 | 0.247619 | 0.2407 | 0.244646 | 0.242079 
InterfModel=2 37 | 0.932571 | 0.244053 | 0.247807 | 0.240237 | 0.244752 | 0.241703 
InterfModel=2 38 | 0.932589 | 0.242555 | 0.247855 | 0.240429 | 0.245409 | 0.241689 
InterfModel=2 39 | 0.932488 | 0.245686 | 0.247642 | 0.241983 | 0.245537 | 0.241865 
InterfModel=2 40 | 0.932568 | 0.246253 | 0.248099 | 0.24151 | 0.243604 | 0.241782 
InterfModel=2 41 | 0.932515 | 0.243767 | 0.247619 | 0.241899 | 0.243755 | 0.242181 
InterfModel=2 42 | 0.932514 | 0.244151 | 0.247488 | 0.241781 | 0.244339 | 0.24157 
InterfModel=2 43 | 0.932485 | 0.244135 | 0.248248 | 0.240393 | 0.244881 | 0.241433 
InterfModel=2 44 | 0.932589 | 0.244316 | 0.248283 | 0.242701 | 0.244766 | 0.240271 
InterfModel=2 45 | 0.932527 | 0.244944 | 0.248119 | 0.239135 | 0.244036 | 0.242991 
InterfModel=2 46 | 0.932594 | 0.246053 | 0.248365 | 0.2414 | 0.244559 | 0.241538 
InterfModel=2 47 | 0.932494 | 0.243671 | 0.24744 | 0.240908 | 0.244405 | 0.241259 
InterfModel=2 48 | 0.932576 | 0.245026 | 0.248103 | 0.240411 | 0.243732 | 0.240867 
InterfModel=2 49 | 0.932506 | 0.243295 | 0.247471 | 0.241787 | 0.243317 | 0.242064 
InterfModel=2 50 | 0.932491 | 0.242823 | 0.247349 | 0.240305 | 0.244886 | 0.242177 
InterfModel=2 51 | 0.93256 | 0.243647 | 0.248234 | 0.241345 | 0.243524 | 0.240144 
InterfModel=2 52 | 0.932603 | 0.24526 | 0.247819 | 0.241845 | 0.24363 | 0.241541 
InterfModel=2 53 | 0.932498 | 0.243398 | 0.24765 | 0.240563 | 0.244356 | 0.241082 
InterfModel=2 54 | 0.932554 | 0.244563 | 0.248104 | 0.240654 | 0.243857 | 0.240647 
InterfModel=2 55 | 0.932547 | 0.244896 | 0.24763 | 0.240777 | 0.244139 | 0.243481 
InterfModel=2 56 | 0.932467 | 0.243266 | 0.247387 | 0.241682 | 0.244275 | 0.241602 
