CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=1 6 | 0.117372 | 0.0836667 | 0.201156 | 0.466933 | 0.555941 
InterfModel=1 7 | 0.124041 | 0.0803601 | 0.198044 | 0.484465 | 0.535805 
InterfModel=1 8 | 0.104035 | 0.0876959 | 0.190487 | 0.455855 | 0.547806 
InterfModel=1 9 | 0.10937 | 0.0730243 | 0.240498 | 0.458461 | 0.538472 
InterfModel=1 10 | 0.114371 | 0.0766922 | 0.19182 | 0.474927 | 0.549807 
InterfModel=1 11 | 0.113371 | 0.0806935 | 0.202934 | 0.469192 | 0.566075 
InterfModel=1 12 | 0.117039 | 0.0883628 | 0.206268 | 0.464462 | 0.541139 
InterfModel=1 13 | 0.117706 | 0.078026 | 0.212714 | 0.477461 | 0.539539 
InterfModel=1 14 | 0.101034 | 0.075025 | 0.210047 | 0.45166 | 0.566075 
InterfModel=1 15 | 0.100367 | 0.0803601 | 0.246722 | 0.471263 | 0.539672 
InterfModel=1 16 | 0.109036 | 0.0880293 | 0.232052 | 0.461662 | 0.546012 
InterfModel=1 17 | 0.104702 | 0.0776926 | 0.179373 | 0.460728 | 0.561408 
InterfModel=1 18 | 0.117372 | 0.078026 | 0.221605 | 0.468729 | 0.547273 
InterfModel=1 19 | 0.112704 | 0.081027 | 0.21627 | 0.469859 | 0.528141 
InterfModel=1 20 | 0.113038 | 0.0933333 | 0.202934 | 0.467262 | 0.570343 
InterfModel=1 21 | 0.113705 | 0.084028 | 0.189375 | 0.47506 | 0.547673 
InterfModel=1 22 | 0.109703 | 0.0880293 | 0.21 | 0.493266 | 0.544667 
InterfModel=1 23 | 0.11137 | 0.0733578 | 0.179151 | 0.469263 | 0.536205 
InterfModel=1 24 | 0.113705 | 0.0830277 | 0.197822 | 0.469529 | 0.534205 
InterfModel=1 25 | 0.116039 | 0.0836946 | 0.203156 | 0.478864 | 0.556148 
InterfModel=1 26 | 0.102701 | 0.0740247 | 0.167593 | 0.466729 | 0.556474 
InterfModel=1 27 | 0.0983661 | 0.0800267 | 0.179595 | 0.463333 | 0.542 
InterfModel=1 28 | 0.110037 | 0.0860287 | 0.227162 | 0.445659 | 0.567751 
InterfModel=1 29 | 0.112704 | 0.0866956 | 0.19671 | 0.461128 | 0.562608 
InterfModel=1 30 | 0.110037 | 0.083 | 0.171594 | 0.467591 | 0.54634 
InterfModel=1 31 | 0.116667 | 0.0703568 | 0.238942 | 0.452727 | 0.539744 
InterfModel=1 32 | 0.108369 | 0.0890297 | 0.181596 | 0.465662 | 0.566133 
InterfModel=1 33 | 0.113705 | 0.0786929 | 0.174706 | 0.478597 | 0.557941 
InterfModel=1 34 | 0.111037 | 0.0753585 | 0.185152 | 0.453394 | 0.556208 
InterfModel=1 35 | 0.117706 | 0.0876959 | 0.241387 | 0.470659 | 0.553274 
InterfModel=1 36 | 0.112371 | 0.0873625 | 0.194932 | 0.47393 | 0.544873 
InterfModel=1 37 | 0.115038 | 0.0786929 | 0.222272 | 0.462995 | 0.548267 
InterfModel=1 38 | 0.115372 | 0.0710237 | 0.208491 | 0.458789 | 0.555807 
InterfModel=1 39 | 0.109036 | 0.0783594 | 0.203823 | 0.464729 | 0.561733 
InterfModel=1 40 | 0.104702 | 0.078026 | 0.19 | 0.465129 | 0.550873 
InterfModel=1 41 | 0.110037 | 0.0760254 | 0.234667 | 0.459528 | 0.551007 
InterfModel=1 42 | 0.113705 | 0.087029 | 0.203156 | 0.443733 | 0.569485 
InterfModel=1 43 | 0.112037 | 0.0860287 | 0.17515 | 0.454994 | 0.566209 
InterfModel=1 44 | 0.117372 | 0.0846949 | 0.199155 | 0.460061 | 0.552074 
InterfModel=1 45 | 0.105368 | 0.0856952 | 0.199155 | 0.450387 | 0.563675 
InterfModel=1 46 | 0.112371 | 0.0830277 | 0.21916 | 0.453127 | 0.541744 
InterfModel=1 47 | 0.108369 | 0.0816939 | 0.203111 | 0.466124 | 0.560475 
InterfModel=1 48 | 0.108036 | 0.0696899 | 0.194265 | 0.454994 | 0.562608 
InterfModel=1 49 | 0.115333 | 0.0823608 | 0.209824 | 0.443392 | 0.567542 
InterfModel=1 50 | 0.104035 | 0.0756667 | 0.222444 | 0.457928 | 0.554607 
InterfModel=1 51 | 0.102701 | 0.0886667 | 0.211825 | 0.45326 | 0.540605 
InterfModel=1 52 | 0.113371 | 0.0790263 | 0.193154 | 0.459661 | 0.554207 
InterfModel=1 53 | 0.107703 | 0.0863621 | 0.175333 | 0.470996 | 0.557541 
InterfModel=1 54 | 0.108703 | 0.081027 | 0.21 | 0.459261 | 0.538667 
InterfModel=1 55 | 0.102701 | 0.0786667 | 0.225383 | 0.465395 | 0.530204 
InterfModel=1 56 | 0.104368 | 0.0773591 | 0.21916 | 0.44966 | 0.552874 
InterfModel=1 57 | 0.11037 | 0.0813605 | 0.208269 | 0.46359 | 0.558474 
InterfModel=1 58 | 0.115372 | 0.0766922 | 0.212936 | 0.460595 | 0.553481 
InterfModel=1 59 | 0.109703 | 0.0843614 | 0.216715 | 0.447453 | 0.561808 
InterfModel=1 60 | 0.12004 | 0.0863621 | 0.212269 | 0.459395 | 0.550207 
InterfModel=1 61 | 0.108369 | 0.0856952 | 0.235333 | 0.451394 | 0.555674 
InterfModel=1 62 | 0.100367 | 0.0783594 | 0.210491 | 0.452267 | 0.570076 
InterfModel=1 63 | 0.111704 | 0.0806935 | 0.191598 | 0.457855 | 0.551614 
InterfModel=1 64 | 0.108703 | 0.0743581 | 0.184263 | 0.473263 | 0.558474 
InterfModel=1 65 | 0.113038 | 0.0833611 | 0.228718 | 0.469396 | 0.538738 
InterfModel=1 66 | 0.104 | 0.0736912 | 0.191154 | 0.482198 | 0.535805 
InterfModel=1 67 | 0.111704 | 0.0803601 | 0.193111 | 0.461795 | 0.548206 
InterfModel=1 68 | 0.110704 | 0.0820273 | 0.221383 | 0.467858 | 0.54954 
InterfModel=1 69 | 0.112704 | 0.0763333 | 0.205379 | 0.463128 | 0.54714 
InterfModel=1 70 | 0.123708 | 0.0793333 | 0.218271 | 0.463724 | 0.558074 
InterfModel=1 71 | 0.113038 | 0.078026 | 0.232274 | 0.462862 | 0.541406 
InterfModel=1 72 | 0.117706 | 0.0800267 | 0.181818 | 0.473796 | 0.55114 
InterfModel=1 73 | 0.121374 | 0.0713571 | 0.184485 | 0.486998 | 0.539611 
InterfModel=1 74 | 0.115038 | 0.0820273 | 0.234274 | 0.466267 | 0.5576 
InterfModel=1 75 | 0.108369 | 0.0820273 | 0.210667 | 0.447393 | 0.552947 
InterfModel=1 76 | 0.111704 | 0.0846949 | 0.196266 | 0.465457 | 0.535405 
InterfModel=1 77 | 0.100033 | 0.078 | 0.185374 | 0.464995 | 0.565009 
InterfModel=1 78 | 0.113705 | 0.0733578 | 0.219827 | 0.474463 | 0.552207 
InterfModel=1 79 | 0.113038 | 0.0850284 | 0.212047 | 0.45286 | 0.561275 
InterfModel=1 80 | 0.108036 | 0.0856952 | 0.21454 | 0.457661 | 0.547673 
InterfModel=1 81 | 0.105035 | 0.0773333 | 0.218048 | 0.460923 | 0.541672 
InterfModel=1 82 | 0.106369 | 0.0736912 | 0.21138 | 0.462933 | 0.559483 
InterfModel=1 83 | 0.120707 | 0.0826942 | 0.198444 | 0.464462 | 0.551007 
InterfModel=1 84 | 0.0973658 | 0.072024 | 0.188264 | 0.453854 | 0.550473 
InterfModel=1 85 | 0.100333 | 0.0793598 | 0.178484 | 0.476464 | 0.54954 
InterfModel=1 86 | 0.115372 | 0.0860287 | 0.168482 | 0.47793 | 0.561275 
InterfModel=1 87 | 0.113038 | 0.0913638 | 0.192308 | 0.460523 | 0.561808 
InterfModel=1 88 | 0.103701 | 0.0846949 | 0.170038 | 0.475797 | 0.553407 
InterfModel=1 89 | 0.107369 | 0.0866956 | 0.18782 | 0.462 | 0.55148 
InterfModel=1 90 | 0.099033 | 0.0823608 | 0.169371 | 0.461395 | 0.553348 
InterfModel=1 91 | 0.117706 | 0.0890297 | 0.220049 | 0.467129 | 0.540872 
InterfModel=1 92 | 0.125375 | 0.0763588 | 0.21138 | 0.467929 | 0.563942 
InterfModel=1 93 | 0.0980327 | 0.0833333 | 0.18204 | 0.471459 | 0.54834 
InterfModel=1 94 | 0.117706 | 0.0773591 | 0.219827 | 0.472463 | 0.551273 
InterfModel=1 95 | 0.111037 | 0.0830277 | 0.206 | 0.48853 | 0.530737 
InterfModel=1 96 | 0.106667 | 0.0783594 | 0.185374 | 0.463057 | 0.553674 
InterfModel=1 97 | 0.102034 | 0.0843614 | 0.202267 | 0.457989 | 0.52647 
InterfModel=1 98 | 0.120373 | 0.0833611 | 0.217111 | 0.472526 | 0.543939 
InterfModel=1 99 | 0.119373 | 0.0853618 | 0.222049 | 0.47153 | 0.537938 
InterfModel=2 0 | 0.0713571 | 0.0170057 | 0.120027 | 0.327644 | 0.419979 
InterfModel=2 1 | 0.0790263 | 0.0170057 | 0.107357 | 0.326577 | 0.420779 
InterfModel=2 2 | 0.0753585 | 0.0143381 | 0.0988889 | 0.334711 | 0.419123 
