CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 0.013 | 0.009 | 0.014 | 0.18 | 0.205 
InterfModel=1 | 0.03 | 0.026 | 0.03 | 0.304 | 0.338 
InterfModel=2 | 0.024 | 0.009 | 0.024 | 0.246 | 0.289 
Application:Packets loss rate - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 0.012004 | 0.0096699 | 0.0171149 | 0.161088 | 0.210428 
InterfModel=0 1 | 0.0153384 | 0.00666887 | 0.0111136 | 0.192159 | 0.200427 
InterfModel=0 2 | 0.0126709 | 0.00833613 | 0.0137808 | 0.191067 | 0.190825 
InterfModel=0 3 | 0.0143381 | 0.0103368 | 0.0117804 | 0.170289 | 0.215229 
InterfModel=0 4 | 0.0126709 | 0.00933647 | 0.0124472 | 0.168845 | 0.206188 
InterfModel=0 5 | 0.015005 | 0.0103368 | 0.015559 | 0.185491 | 0.205388 
InterfModel=0 6 | 0.0146716 | 0.00900298 | 0.0153368 | 0.185491 | 0.209361 
InterfModel=0 7 | 0.012004 | 0.00666887 | 0.0128918 | 0.192692 | 0.194559 
InterfModel=0 8 | 0.0136712 | 0.00866956 | 0.01467 | 0.185758 | 0.20096 
InterfModel=0 9 | 0.0153384 | 0.00700235 | 0.0148922 | 0.164422 | 0.217362 
InterfModel=0 10 | 0.0106702 | 0.00700003 | 0.0117804 | 0.184049 | 0.204961 
InterfModel=0 11 | 0.015005 | 0.0113371 | 0.0128918 | 0.191626 | 0.192426 
InterfModel=0 12 | 0.0156719 | 0.012004 | 0.0137808 | 0.187625 | 0.206828 
InterfModel=0 13 | 0.0140046 | 0.0123374 | 0.0135586 | 0.168689 | 0.21139 
InterfModel=0 14 | 0.012004 | 0.00933647 | 0.0164481 | 0.186692 | 0.194693 
InterfModel=0 15 | 0.0146667 | 0.00633544 | 0.0144476 | 0.192692 | 0.190825 
InterfModel=0 16 | 0.0153384 | 0.00866956 | 0.0124472 | 0.167378 | 0.207628 
InterfModel=0 17 | 0.0146716 | 0.0106702 | 0.0148922 | 0.178848 | 0.208161 
InterfModel=0 18 | 0.0140046 | 0.0103368 | 0.0157848 | 0.174957 | 0.203627 
InterfModel=0 19 | 0.014 | 0.00900298 | 0.0135586 | 0.192559 | 0.190825 
InterfModel=0 20 | 0.012004 | 0.00800264 | 0.0162258 | 0.185249 | 0.200827 
InterfModel=0 21 | 0.0136712 | 0.00900298 | 0.0182222 | 0.178581 | 0.205388 
InterfModel=0 22 | 0.0143381 | 0.0126666 | 0.01467 | 0.184933 | 0.208722 
InterfModel=0 23 | 0.0123374 | 0.00900298 | 0.0113358 | 0.168289 | 0.212857 
InterfModel=0 24 | 0.0156719 | 0.0096699 | 0.0137808 | 0.180424 | 0.205227 
InterfModel=0 25 | 0.0106702 | 0.0096699 | 0.0166703 | 0.180957 | 0.204961 
InterfModel=0 26 | 0.0116705 | 0.0113371 | 0.0104468 | 0.17229 | 0.208428 
InterfModel=0 27 | 0.015005 | 0.00933331 | 0.0208935 | 0.186692 | 0.204161 
InterfModel=0 28 | 0.013 | 0.00600201 | 0.0144476 | 0.179114 | 0.207628 
InterfModel=0 29 | 0.0103368 | 0.00633544 | 0.015559 | 0.178557 | 0.203627 
InterfModel=0 30 | 0.0126709 | 0.00533509 | 0.0182263 | 0.1732 | 0.210828 
InterfModel=0 31 | 0.0123374 | 0.00800264 | 0.0124472 | 0.193893 | 0.193226 
InterfModel=0 32 | 0.0136712 | 0.0100033 | 0.0113358 | 0.181515 | 0.202027 
