CastaliaResults -i saida.txt -s Energy nJ/bit -n --all -o2                                                           

Application:Energy nJ/bit
 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=0 70 | 98.3985 | 99.2153 | 64.6816 | 48.2725 | 47.6913 
InterfModel=0 71 | 98.8181 | 99.4127 | 64.6043 | 47.1218 | 48.6597 
InterfModel=0 72 | 98.9888 | 99.7652 | 64.7466 | 47.0254 | 48.5034 
InterfModel=0 73 | 98.6559 | 99.7615 | 65.2571 | 47.6243 | 48.0253 
InterfModel=0 74 | 98.6361 | 99.4287 | 64.8616 | 48.1766 | 48.3126 
InterfModel=0 75 | 98.2885 | 99.6521 | 64.9947 | 46.3711 | 49.4503 
InterfModel=0 76 | 98.8029 | 99.5415 | 65.1973 | 48.0703 | 48.3886 
InterfModel=0 77 | 99.0752 | 99.2172 | 65.0127 | 46.5208 | 48.6013 
InterfModel=0 78 | 99.394 | 99.468 | 65.2587 | 48.5257 | 47.9249 
InterfModel=0 79 | 98.2609 | 99.5966 | 64.7669 | 48.5552 | 48.024 
InterfModel=0 80 | 98.114 | 99.6036 | 65.3415 | 47.3671 | 49.3715 
InterfModel=0 81 | 98.4804 | 99.5526 | 65.0386 | 46.9937 | 48.5222 
InterfModel=0 82 | 98.5047 | 99.4452 | 65.4662 | 47.2763 | 48.3273 
InterfModel=0 83 | 98.4987 | 99.5732 | 65.0616 | 47.5701 | 49.1514 
InterfModel=0 84 | 99.1629 | 99.4858 | 65.3269 | 46.1574 | 49.0904 
InterfModel=0 85 | 98.4663 | 99.2421 | 65.2304 | 48.3242 | 48.397 
InterfModel=0 86 | 98.5708 | 99.7858 | 65.3708 | 47.0214 | 49.1686 
InterfModel=0 87 | 98.1879 | 99.435 | 64.7144 | 48.0384 | 48.2682 
InterfModel=0 88 | 98.5673 | 99.5196 | 65.4446 | 47.9873 | 47.9751 
InterfModel=0 89 | 98.5128 | 99.6964 | 64.841 | 47.7285 | 47.9024 
InterfModel=0 90 | 98.4086 | 99.2796 | 65.132 | 48.1086 | 48.3822 
InterfModel=0 91 | 98.3438 | 99.4429 | 65.2346 | 48.1678 | 48.8548 
InterfModel=0 92 | 98.9617 | 99.4275 | 64.6573 | 47.0894 | 48.5528 
InterfModel=0 93 | 97.8421 | 99.3076 | 64.8451 | 48.0225 | 49.5743 
InterfModel=0 94 | 97.9983 | 99.5529 | 65.0302 | 47.6886 | 48.3091 
InterfModel=0 95 | 99.0273 | 99.6351 | 64.6268 | 47.3299 | 48.9866 
InterfModel=0 96 | 97.7434 | 99.5112 | 64.7634 | 46.7507 | 48.8397 
InterfModel=0 97 | 98.7544 | 99.5575 | 64.6544 | 47.6347 | 47.9138 
InterfModel=0 98 | 98.2327 | 99.3666 | 64.9997 | 48.1349 | 48.8438 
InterfModel=0 99 | 98.4219 | 99.5792 | 64.6707 | 47.5388 | 49.0427 
InterfModel=1 0 | 99.7119 | 101.124 | 65.8364 | 56.2459 | 58.9591 
InterfModel=1 1 | 99.6369 | 101.2 | 66.4478 | 56.8397 | 58.5901 
InterfModel=1 2 | 100.883 | 101.578 | 66.2153 | 55.6931 | 59.9258 
InterfModel=1 3 | 100.428 | 100.358 | 65.5344 | 55.531 | 57.8529 
InterfModel=1 4 | 99.514 | 100.269 | 66.6816 | 56.53 | 58.3436 
InterfModel=1 5 | 100.055 | 101.731 | 66.1928 | 55.9299 | 58.8996 
InterfModel=1 6 | 100.104 | 100.795 | 65.7821 | 55.3476 | 57.7062 
InterfModel=1 7 | 101.068 | 101.248 | 65.8123 | 56.3854 | 57.2794 
InterfModel=1 8 | 100.21 | 101.066 | 65.9759 | 55.7301 | 59.0527 
InterfModel=1 9 | 100.357 | 101.653 | 65.8226 | 55.926 | 58.5023 
InterfModel=1 10 | 99.5341 | 101.475 | 65.6803 | 56.0579 | 58.6742 
InterfModel=1 11 | 100.342 | 101.763 | 65.6865 | 56.4974 | 58.4421 
InterfModel=1 12 | 100.537 | 100.935 | 65.4655 | 56.9459 | 57.6156 
InterfModel=1 13 | 100.37 | 101.248 | 66.5448 | 57.3368 | 57.4927 
InterfModel=1 14 | 100.478 | 101.388 | 66.1454 | 55.7342 | 58.7848 
InterfModel=1 15 | 100.209 | 100.721 | 65.9612 | 56.4241 | 58.1173 
InterfModel=1 16 | 100.026 | 101.725 | 66.1974 | 55.9711 | 57.3407 
InterfModel=1 17 | 99.9986 | 100.755 | 66.0926 | 55.6951 | 58.9834 
InterfModel=1 18 | 99.8161 | 101.313 | 65.8827 | 55.1034 | 58.1635 
InterfModel=1 19 | 100.109 | 100.783 | 65.9268 | 55.9106 | 58.0562 
InterfModel=1 20 | 100.257 | 101.555 | 66.2383 | 56.2179 | 58.6226 
InterfModel=1 21 | 99.575 | 101.262 | 65.3595 | 56.0521 | 58.3061 
InterfModel=1 22 | 99.747 | 101.419 | 65.5211 | 55.2153 | 58.9793 
InterfModel=1 23 | 99.4486 | 100.832 | 66.7723 | 55.7969 | 58.9148 
InterfModel=1 24 | 99.8875 | 101.37 | 65.9001 | 55.1302 | 58.3305 
InterfModel=1 25 | 99.8783 | 101.557 | 65.8447 | 55.4212 | 58.4978 
InterfModel=1 26 | 99.6384 | 100.677 | 65.7112 | 56.2846 | 58.3734 
InterfModel=1 27 | 100.373 | 100.687 | 66.3974 | 56.7376 | 58.4059 
InterfModel=1 28 | 100.201 | 101.379 | 66.6579 | 55.6646 | 58.9708 
InterfModel=1 29 | 100.651 | 101.466 | 66.9233 | 55.6796 | 58.4485 
InterfModel=1 30 | 100.716 | 100.692 | 65.3918 | 56.4305 | 58.4177 
InterfModel=1 31 | 100.364 | 101.627 | 65.8825 | 55.1881 | 58.3063 
InterfModel=1 32 | 100.072 | 101.756 | 66.1295 | 56.3146 | 58.4169 
InterfModel=1 33 | 100.824 | 100.762 | 67.2724 | 56.1998 | 57.7907 
InterfModel=1 34 | 101.016 | 101.786 | 66.5427 | 56.3067 | 59.1923 
InterfModel=1 35 | 99.9714 | 100.88 | 65.7968 | 55.6874 | 58.3432 
InterfModel=1 36 | 99.2063 | 101.711 | 66.576 | 56.49 | 56.8261 
InterfModel=1 37 | 100.619 | 101.227 | 66.1706 | 56.2007 | 57.4172 
InterfModel=1 38 | 100.117 | 101.179 | 66.3829 | 56.1495 | 58.0909 
InterfModel=1 39 | 99.6613 | 100.63 | 65.7417 | 55.3568 | 57.7021 
InterfModel=1 40 | 100.193 | 101.411 | 65.8517 | 55.5171 | 58.3633 
InterfModel=1 41 | 100.555 | 101.43 | 66.1811 | 55.7086 | 57.4874 
InterfModel=1 42 | 99.8601 | 101.407 | 65.8342 | 55.9413 | 58.8962 
InterfModel=1 43 | 100.999 | 101.796 | 65.9752 | 56.3722 | 58.2403 
InterfModel=1 44 | 99.8943 | 101.695 | 66.1381 | 57.3001 | 57.0684 
InterfModel=1 45 | 100.317 | 100.925 | 66.386 | 56.8448 | 57.0655 
InterfModel=1 46 | 101.568 | 101.551 | 66.2095 | 55.4032 | 58.6023 
InterfModel=1 47 | 100.47 | 100.978 | 65.9847 | 55.7847 | 59.2178 
InterfModel=1 48 | 100.337 | 100.799 | 66.2531 | 56.1369 | 58.4895 
InterfModel=1 49 | 100.453 | 101.582 | 65.9028 | 55.9774 | 59.0861 
InterfModel=1 50 | 100.322 | 101.171 | 66.0268 | 55.5835 | 58.5018 
InterfModel=1 51 | 100.946 | 100.865 | 66.3859 | 56.8287 | 58.749 
InterfModel=1 52 | 100.155 | 101.328 | 66.1229 | 57.0693 | 56.0605 
InterfModel=1 53 | 99.9965 | 100.953 | 65.9185 | 56.9881 | 57.8546 
InterfModel=1 54 | 100.175 | 101.552 | 66.1365 | 56.3055 | 58.3897 
InterfModel=1 55 | 99.1213 | 101.29 | 66.1728 | 54.6977 | 59.0334 
InterfModel=1 56 | 99.9928 | 101.256 | 66.0943 | 55.7243 | 58.7137 
InterfModel=1 57 | 100.524 | 100.625 | 66.2211 | 57.535 | 56.7714 
InterfModel=1 58 | 100.176 | 101.264 | 65.3995 | 56.062 | 59.4365 
InterfModel=1 59 | 100.325 | 101.286 | 65.5615 | 55.0001 | 58.3043 
InterfModel=1 60 | 100.738 | 101.577 | 66.0115 | 55.8335 | 58.5191 
InterfModel=1 61 | 100.552 | 101.101 | 65.5243 | 54.7746 | 58.6203 
InterfModel=1 62 | 100.412 | 101.244 | 65.9274 | 56.7112 | 58.2169 
InterfModel=1 63 | 100.551 | 101.495 | 65.7083 | 56.0433 | 57.8756 
InterfModel=1 64 | 100.529 | 100.366 | 65.9979 | 57.7108 | 56.5884 
InterfModel=1 65 | 100.952 | 100.998 | 65.9807 | 55.7438 | 59.477 
InterfModel=1 66 | 99.9641 | 101.317 | 66.3307 | 55.7436 | 58.7718 
InterfModel=1 67 | 100.081 | 100.821 | 66.399 | 56.0869 | 58.3458 
InterfModel=1 68 | 100.564 | 100.821 | 65.7093 | 56.1153 | 59.1246 
InterfModel=1 69 | 100.729 | 101.136 | 66.5447 | 54.7486 | 58.5187 
InterfModel=1 70 | 100.082 | 101.064 | 66.2131 | 55.5175 | 58.2254 
InterfModel=1 71 | 100.991 | 101.031 | 66.0655 | 56.9534 | 57.4315 
InterfModel=1 72 | 100.857 | 101.757 | 66.1037 | 56.7348 | 56.7041 
InterfModel=1 73 | 100.865 | 101.278 | 65.5602 | 55.7733 | 58.0922 
InterfModel=1 74 | 100.549 | 101.118 | 65.221 | 56.0933 | 57.9706 
InterfModel=1 75 | 101.104 | 101.513 | 65.5685 | 55.4225 | 59.5474 
InterfModel=1 76 | 100.411 | 100.777 | 65.5202 | 56.6738 | 58.9922 
InterfModel=1 77 | 100.975 | 101.386 | 66.5411 | 57.2816 | 58.1497 
InterfModel=1 78 | 101.596 | 101.193 | 65.6352 | 56.249 | 57.7585 
InterfModel=1 79 | 101.258 | 101.003 | 66.1339 | 56.4739 | 58.4359 
InterfModel=1 80 | 100.021 | 101.016 | 66.635 | 55.9305 | 58.8169 
InterfModel=1 81 | 100.352 | 100.978 | 65.8784 | 55.1852 | 58.9877 
InterfModel=1 82 | 100.518 | 100.722 | 66.7478 | 57.0621 | 57.2425 
InterfModel=1 83 | 99.2762 | 100.672 | 66.1186 | 56.3152 | 57.3215 
InterfModel=1 84 | 100.507 | 101.097 | 65.8808 | 55.9056 | 58.3756 
InterfModel=1 85 | 100.501 | 101.244 | 66.055 | 56.5346 | 57.631 
InterfModel=1 86 | 100.161 | 101.291 | 65.6597 | 56.0612 | 57.471 
InterfModel=1 87 | 101.145 | 100.857 | 66.2799 | 54.8133 | 58.5088 
InterfModel=1 88 | 100.19 | 101.133 | 65.4984 | 55.6987 | 59.1871 
InterfModel=1 89 | 100.033 | 101.27 | 66.1453 | 55.5925 | 59.7997 
InterfModel=1 90 | 100.444 | 100.936 | 66.7648 | 56.19 | 58.5942 
InterfModel=1 91 | 100.581 | 101.687 | 66.6591 | 56.3585 | 56.9386 
InterfModel=1 92 | 99.3928 | 101.225 | 66.4523 | 57.0959 | 57.1331 
InterfModel=1 93 | 99.7915 | 101.497 | 65.9702 | 56.5261 | 58.2447 
InterfModel=1 94 | 100.693 | 101.089 | 66.2596 | 55.3555 | 58.0638 
InterfModel=1 95 | 99.9958 | 101.336 | 66.4247 | 56.2004 | 58.8323 
InterfModel=1 96 | 100.222 | 101.759 | 65.9038 | 54.8775 | 59.9478 
InterfModel=1 97 | 100.055 | 100.942 | 66.1912 | 55.0184 | 58.3829 
InterfModel=1 98 | 99.8313 | 101.175 | 66.3494 | 55.9038 | 59.1698 
InterfModel=1 99 | 100.474 | 101.568 | 66.5222 | 56.3171 | 57.3745 
InterfModel=2 0 | 99.3696 | 99.4442 | 65.9335 | 51.1733 | 54.748 
InterfModel=2 1 | 99.7067 | 99.3291 | 65.8951 | 51.9073 | 53.0888 
InterfModel=2 2 | 99.3469 | 99.7991 | 66.2953 | 52.1818 | 52.5004 
InterfModel=2 3 | 99.0703 | 99.5335 | 66.3415 | 50.1511 | 55.5432 
InterfModel=2 4 | 99.4114 | 99.4961 | 65.3236 | 51.5279 | 53.9302 
InterfModel=2 5 | 100.165 | 99.4714 | 66.1329 | 51.4014 | 53.9374 
InterfModel=2 6 | 100.652 | 99.7352 | 65.3799 | 51.5603 | 54.8122 
InterfModel=2 7 | 99.4832 | 99.4071 | 65.9537 | 51.7629 | 53.7287 
InterfModel=2 8 | 99.8705 | 99.4132 | 65.3979 | 51.2852 | 54.898 
InterfModel=2 9 | 100.062 | 99.117 | 65.7431 | 50.4701 | 56.2532 
InterfModel=2 10 | 99.7783 | 99.4289 | 65.6362 | 51.9436 | 54.4359 
InterfModel=2 11 | 100.166 | 99.9568 | 66.0094 | 51.4067 | 54.5953 
InterfModel=2 12 | 99.3962 | 99.4234 | 65.1233 | 52.8522 | 53.4724 
InterfModel=2 13 | 99.9153 | 99.6781 | 65.8363 | 50.6909 | 55.2745 
InterfModel=2 14 | 100.311 | 99.5972 | 65.5684 | 51.6613 | 54.7584 
InterfModel=2 15 | 99.349 | 99.7723 | 65.6101 | 53.5146 | 52.7037 
InterfModel=2 16 | 99.541 | 99.2196 | 66.0111 | 53.118 | 52.8696 
InterfModel=2 17 | 100.285 | 99.4989 | 65.631 | 51.1856 | 54.1787 
InterfModel=2 18 | 99.4335 | 99.3183 | 66.1527 | 52.1712 | 54.5933 
InterfModel=2 19 | 99.7838 | 99.3892 | 66.1117 | 51.8818 | 53.9956 
InterfModel=2 20 | 99.4587 | 99.2486 | 65.2578 | 50.7983 | 55.3394 
InterfModel=2 21 | 100.222 | 99.3592 | 65.1211 | 51.4845 | 54.3974 
InterfModel=2 22 | 99.3961 | 99.3161 | 66.0551 | 52.208 | 55.2969 
InterfModel=2 23 | 99.3183 | 99.3376 | 65.4112 | 51.6814 | 53.6689 
InterfModel=2 24 | 99.5799 | 99.6426 | 65.9321 | 51.2194 | 54.8651 
InterfModel=2 25 | 98.8173 | 99.409 | 65.9968 | 52.3261 | 54.5152 
InterfModel=2 26 | 98.8373 | 99.9425 | 65.3709 | 51.3581 | 54.1151 
InterfModel=2 27 | 99.562 | 99.557 | 65.3076 | 50.8224 | 54.8779 
InterfModel=2 28 | 99.1753 | 99.5782 | 65.0958 | 51.2865 | 54.4568 
InterfModel=2 29 | 99.9029 | 99.2974 | 66.2898 | 51.9444 | 54.0476 
InterfModel=2 30 | 99.5389 | 99.3394 | 65.7402 | 51.9816 | 53.9451 
InterfModel=2 31 | 99.6435 | 99.7992 | 65.8061 | 51.3249 | 53.8436 
InterfModel=2 32 | 99.2889 | 99.6134 | 65.7767 | 51.6665 | 54.1981 
InterfModel=2 33 | 99.9289 | 99.63 | 65.9981 | 50.904 | 54.3651 
InterfModel=2 34 | 99.61 | 100.153 | 65.4802 | 52.4793 | 52.8467 
InterfModel=2 35 | 99.7801 | 99.6204 | 65.684 | 52.0562 | 53.443 
InterfModel=2 36 | 99.5932 | 99.6226 | 65.7605 | 51.4972 | 54.611 
InterfModel=2 37 | 99.8386 | 99.4582 | 65.5868 | 51.9042 | 54.2196 
InterfModel=2 38 | 99.3641 | 99.5485 | 65.4366 | 51.3785 | 55.3431 
InterfModel=2 39 | 99.6624 | 99.1889 | 65.7244 | 51.9197 | 54.3794 
InterfModel=2 40 | 99.9349 | 99.6737 | 66.0891 | 51.8548 | 54.4697 
InterfModel=2 41 | 100.063 | 99.389 | 65.5619 | 52.0893 | 53.7385 
InterfModel=2 42 | 98.978 | 99.2392 | 65.3234 | 51.8342 | 54.4733 
InterfModel=2 43 | 99.7443 | 99.7377 | 65.9051 | 50.9542 | 54.8358 
InterfModel=2 44 | 99.9359 | 99.552 | 65.8341 | 50.8919 | 55.2505 
InterfModel=2 45 | 99.3828 | 99.6819 | 65.3096 | 51.258 | 55.3975 
InterfModel=2 46 | 100.191 | 99.7813 | 65.4295 | 52.2075 | 53.7685 
InterfModel=2 47 | 98.5861 | 99.7595 | 66.0717 | 51.0277 | 54.0756 
InterfModel=2 48 | 100.448 | 99.6018 | 65.9951 | 51.739 | 53.8816 
InterfModel=2 49 | 98.8497 | 99.4421 | 65.0561 | 51.6626 | 55.3629 
InterfModel=2 50 | 99.3687 | 99.2418 | 65.6218 | 52.5663 | 54.2821 
InterfModel=2 51 | 98.8203 | 99.9649 | 65.6236 | 51.4716 | 53.9374 
InterfModel=2 52 | 99.9833 | 99.0833 | 65.7729 | 51.939 | 53.5141 
InterfModel=2 53 | 99.7202 | 99.0883 | 65.2238 | 51.2167 | 55.5243 
InterfModel=2 54 | 99.6147 | 99.2693 | 65.4431 | 50.7691 | 54.2382 
InterfModel=2 55 | 99.8763 | 99.2163 | 65.932 | 52.8349 | 53.6457 
InterfModel=2 56 | 99.9098 | 99.3665 | 65.2891 | 51.7924 | 53.9156 
InterfModel=2 57 | 99.6848 | 99.4728 | 65.1711 | 52.7291 | 54.0514 
InterfModel=2 58 | 100.408 | 99.2514 | 65.2756 | 52.412 | 54.1964 
InterfModel=2 59 | 99.384 | 99.3002 | 65.7696 | 51.7202 | 54.7426 
InterfModel=2 60 | 98.937 | 99.2007 | 65.4813 | 52.5488 | 54.3285 
InterfModel=2 61 | 99.0368 | 99.3274 | 65.2036 | 53.3225 | 52.9182 
InterfModel=2 62 | 99.8937 | 99.0664 | 65.9198 | 50.3194 | 55.9939 
InterfModel=2 63 | 99.5739 | 99.6453 | 65.7319 | 51.9144 | 54.9368 
InterfModel=2 64 | 100.126 | 99.7007 | 65.6195 | 52.1587 | 54.435 
InterfModel=2 65 | 99.8954 | 99.1626 | 65.5554 | 51.7668 | 53.7158 
InterfModel=2 66 | 99.8559 | 99.189 | 65.1965 | 51.1953 | 54.3289 
InterfModel=2 67 | 99.2523 | 99.3957 | 66.1827 | 53.1374 | 53.0652 
InterfModel=2 68 | 99.44 | 99.3537 | 65.7958 | 50.8574 | 54.8031 
InterfModel=2 69 | 100.061 | 99.3652 | 65.7216 | 51.4547 | 54.8791 
InterfModel=2 70 | 99.7185 | 99.2842 | 65.7767 | 52.0621 | 54.5047 
InterfModel=2 71 | 99.7428 | 99.8826 | 65.442 | 50.6159 | 55.4784 
InterfModel=2 72 | 98.9923 | 99.1633 | 65.2624 | 51.1522 | 55.226 
InterfModel=2 73 | 99.4779 | 99.6108 | 65.6076 | 51.5313 | 53.9403 
InterfModel=2 74 | 99.8355 | 99.5137 | 65.1679 | 51.9441 | 55.2307 
InterfModel=2 75 | 99.8608 | 99.1887 | 65.8708 | 51.0195 | 54.9593 
InterfModel=2 76 | 99.6857 | 99.6317 | 65.4713 | 52.529 | 53.5294 
InterfModel=2 77 | 99.6838 | 99.5922 | 65.9882 | 51.4827 | 53.8265 
InterfModel=2 78 | 99.7016 | 99.4898 | 65.3223 | 52.1173 | 53.287 
InterfModel=2 79 | 99.3087 | 99.1387 | 65.2345 | 52.7951 | 53.6746 
InterfModel=2 80 | 100.123 | 99.6131 | 66.054 | 53.1728 | 53.3304 
InterfModel=2 81 | 100.28 | 99.5123 | 65.6994 | 52.3779 | 54.2022 
InterfModel=2 82 | 100.139 | 99.3387 | 65.3677 | 51.485 | 54.759 
InterfModel=2 83 | 99.7087 | 99.1725 | 65.7079 | 50.529 | 56.0766 
InterfModel=2 84 | 100.101 | 99.7883 | 66.0721 | 50.4426 | 54.991 
InterfModel=2 85 | 99.0203 | 99.2953 | 65.5353 | 51.8927 | 54.0696 
InterfModel=2 86 | 99.0262 | 99.6716 | 65.6715 | 52.2839 | 53.5562 
InterfModel=2 87 | 100.23 | 99.9156 | 65.9498 | 52.9634 | 54.3243 
InterfModel=2 88 | 99.1689 | 99.4518 | 65.1045 | 51.198 | 55.448 
InterfModel=2 89 | 99.0961 | 99.7405 | 65.5663 | 51.1347 | 54.4593 
InterfModel=2 90 | 99.858 | 99.358 | 65.7668 | 51.871 | 53.6837 
InterfModel=2 91 | 100.013 | 99.4182 | 65.6969 | 51.1249 | 54.5624 
InterfModel=2 92 | 101.083 | 99.2563 | 65.3751 | 51.6147 | 53.9542 
InterfModel=2 93 | 99.9008 | 99.5697 | 65.8128 | 52.1566 | 53.1368 
InterfModel=2 94 | 98.7848 | 99.4547 | 65.3865 | 52.0117 | 53.7818 
InterfModel=2 95 | 99.9335 | 100.02 | 65.8077 | 50.7526 | 54.8306 
InterfModel=2 96 | 99.5829 | 99.7329 | 65.4023 | 52.7968 | 52.4725 
InterfModel=2 97 | 99.7005 | 99.2992 | 65.4887 | 53.0608 | 53.0433 
InterfModel=2 98 | 99.6858 | 99.646 | 65.6084 | 51.7261 | 54.5568 
InterfModel=2 99 | 99.8945 | 99.591 | 66.2178 | 51.428 | 54.0862 

