CastaliaResults -i saida.txt -s Packet Breakdown -n --all -o2                                                              

Communication.MAC:Packet breakdown
 | Failed, buffer overflow | Failed, busy channel | Failed, no ack | Success, first try | Success, not first try
InterfModel=0,node=2 18 | - | 26 | 6 | 2253 | 714 
InterfModel=0,node=2 19 | - | 21 | 5 | 2336 | 635 
InterfModel=0,node=2 20 | - | 14 | 9 | 2283 | 690 
InterfModel=0,node=2 21 | - | 17 | 13 | 2256 | 713 
InterfModel=0,node=2 22 | - | 27 | 14 | 2254 | 703 
InterfModel=0,node=2 23 | - | 21 | 11 | 2235 | 732 
InterfModel=0,node=2 24 | - | 20 | 18 | 2246 | 715 
InterfModel=0,node=2 25 | - | 23 | 10 | 2291 | 675 
InterfModel=0,node=2 26 | - | 25 | 14 | 2281 | 678 
InterfModel=0,node=2 27 | - | 16 | 17 | 2197 | 768 
InterfModel=0,node=2 28 | - | 14 | 9 | 2293 | 681 
InterfModel=0,node=2 29 | - | 13 | 9 | 2296 | 681 
InterfModel=0,node=2 30 | - | 11 | 5 | 2303 | 678 
InterfModel=0,node=2 31 | - | 20 | 14 | 2202 | 763 
InterfModel=0,node=2 32 | - | 22 | 9 | 2284 | 683 
InterfModel=0,node=2 33 | - | 13 | 12 | 2284 | 690 
InterfModel=0,node=2 34 | - | 13 | 9 | 2333 | 643 
InterfModel=0,node=2 35 | - | 20 | 10 | 2275 | 693 
InterfModel=0,node=2 36 | - | 16 | 12 | 2243 | 727 
InterfModel=0,node=2 37 | - | 21 | 10 | 2288 | 679 
InterfModel=0,node=2 38 | - | 21 | 9 | 2282 | 685 
InterfModel=0,node=2 39 | - | 20 | 7 | 2292 | 678 
InterfModel=0,node=2 40 | - | 19 | 10 | 2269 | 699 
InterfModel=0,node=2 41 | - | 12 | 9 | 2316 | 660 
InterfModel=0,node=2 42 | - | 22 | 8 | 2260 | 707 
InterfModel=0,node=2 43 | - | 26 | 21 | 2230 | 721 
InterfModel=0,node=2 44 | - | 17 | 7 | 2227 | 748 
InterfModel=0,node=2 45 | - | 16 | 8 | 2239 | 735 
InterfModel=0,node=2 46 | - | 17 | 18 | 2232 | 730 
InterfModel=0,node=2 47 | - | 22 | 19 | 2166 | 790 
InterfModel=0,node=2 48 | - | 22 | 12 | 2258 | 706 
InterfModel=0,node=2 49 | - | 15 | 18 | 2241 | 724 
InterfModel=0,node=2 50 | - | 18 | 9 | 2271 | 701 
InterfModel=0,node=2 51 | - | 24 | 8 | 2278 | 689 
InterfModel=0,node=2 52 | - | 14 | 7 | 2305 | 671 
InterfModel=0,node=2 53 | - | 23 | 7 | 2262 | 706 
InterfModel=0,node=2 54 | - | 20 | 12 | 2321 | 645 
InterfModel=0,node=2 55 | - | 20 | 11 | 2293 | 673 
InterfModel=0,node=2 56 | - | 13 | 9 | 2296 | 681 
InterfModel=0,node=2 57 | - | 26 | 11 | 2261 | 700 
InterfModel=0,node=2 58 | - | 17 | 8 | 2275 | 698 
InterfModel=0,node=2 59 | - | 13 | 7 | 2311 | 668 
InterfModel=0,node=2 60 | - | 22 | 14 | 2290 | 671 
InterfModel=0,node=2 61 | - | 25 | 12 | 2225 | 737 
InterfModel=0,node=2 62 | - | 14 | 18 | 2180 | 787 
InterfModel=0,node=2 63 | - | 12 | 9 | 2336 | 640 
InterfModel=0,node=2 64 | - | 17 | 13 | 2286 | 680 
InterfModel=0,node=2 65 | - | 21 | 18 | 2266 | 694 
InterfModel=0,node=2 66 | - | 25 | 9 | 2376 | 589 
InterfModel=0,node=2 67 | - | 24 | 15 | 2248 | 712 
InterfModel=0,node=2 68 | - | 13 | 7 | 2336 | 642 
InterfModel=0,node=2 69 | - | 22 | 9 | 2295 | 671 
InterfModel=0,node=2 70 | - | 16 | 11 | 2286 | 685 
InterfModel=0,node=2 71 | - | 12 | 14 | 2192 | 779 
InterfModel=0,node=2 72 | - | 26 | 14 | 2228 | 730 
InterfModel=0,node=2 73 | - | 25 | 15 | 2336 | 622 
InterfModel=0,node=2 74 | - | 25 | 11 | 2257 | 704 
InterfModel=0,node=2 75 | - | 24 | 14 | 2232 | 728 
InterfModel=0,node=2 76 | - | 13 | 12 | 2286 | 687 
InterfModel=0,node=2 77 | - | 17 | 14 | 2240 | 727 
InterfModel=0,node=2 78 | - | 24 | 8 | 2296 | 669 
InterfModel=0,node=2 79 | - | 21 | 12 | 2300 | 665 
InterfModel=0,node=2 80 | - | 17 | 8 | 2281 | 691 
InterfModel=0,node=2 81 | - | 22 | 9 | 2293 | 673 
InterfModel=0,node=2 82 | - | 18 | 7 | 2288 | 685 
InterfModel=0,node=2 83 | - | 18 | 8 | 2292 | 679 
InterfModel=0,node=2 84 | - | 24 | 7 | 2304 | 663 
InterfModel=0,node=2 85 | - | 19 | 14 | 2208 | 757 
InterfModel=0,node=2 86 | - | 25 | 8 | 2207 | 759 
InterfModel=0,node=2 87 | - | 21 | 16 | 2224 | 737 
InterfModel=0,node=2 88 | - | 16 | 10 | 2273 | 698 
InterfModel=0,node=2 89 | - | 24 | 5 | 2323 | 647 
InterfModel=0,node=2 90 | - | 20 | 9 | 2317 | 653 
InterfModel=0,node=2 91 | - | 18 | 12 | 2222 | 747 
InterfModel=0,node=2 92 | - | 21 | 12 | 2236 | 729 
InterfModel=0,node=2 93 | - | 17 | 9 | 2235 | 738 
InterfModel=0,node=2 94 | - | 19 | 8 | 2196 | 774 
InterfModel=0,node=2 95 | - | 26 | 8 | 2329 | 634 
InterfModel=0,node=2 96 | - | 16 | 15 | 2280 | 688 
InterfModel=0,node=2 97 | - | 19 | 15 | 2326 | 639 
InterfModel=0,node=2 98 | - | 22 | 12 | 2204 | 759 
InterfModel=0,node=2 99 | - | 18 | 6 | 2332 | 642 
InterfModel=0,node=3 0 | - | 18 | 90 | 3319 | 1066 
InterfModel=0,node=3 1 | - | 15 | 69 | 3457 | 957 
InterfModel=0,node=3 2 | - | 17 | 78 | 3351 | 1050 
InterfModel=0,node=3 3 | - | 12 | 57 | 3564 | 862 
InterfModel=0,node=3 4 | - | 29 | 60 | 3500 | 909 
InterfModel=0,node=3 5 | - | 26 | 61 | 3487 | 922 
InterfModel=0,node=3 6 | - | 15 | 71 | 3458 | 946 
InterfModel=0,node=3 7 | - | 22 | 60 | 3516 | 899 
InterfModel=0,node=3 8 | - | 23 | 73 | 3358 | 1045 
InterfModel=0,node=3 9 | - | 25 | 73 | 3545 | 853 
InterfModel=0,node=3 10 | - | 18 | 65 | 3428 | 985 
InterfModel=0,node=3 11 | - | 16 | 62 | 3559 | 861 
InterfModel=0,node=3 12 | - | 18 | 62 | 3539 | 877 
InterfModel=0,node=3 13 | - | 25 | 62 | 3481 | 927 
InterfModel=0,node=3 14 | - | 23 | 68 | 3372 | 1028 
InterfModel=0,node=3 15 | - | 25 | 50 | 3624 | 798 
InterfModel=0,node=3 16 | - | 22 | 63 | 3397 | 1016 
InterfModel=0,node=3 17 | - | 18 | 80 | 3502 | 896 
InterfModel=0,node=3 18 | - | 19 | 76 | 3563 | 838 
InterfModel=0,node=3 19 | - | 14 | 62 | 3485 | 938 
InterfModel=0,node=3 20 | - | 21 | 76 | 3472 | 926 
InterfModel=0,node=3 21 | - | 23 | 81 | 3342 | 1050 
InterfModel=0,node=3 22 | - | 22 | 62 | 3500 | 910 
InterfModel=0,node=3 23 | - | 14 | 54 | 3488 | 942 
InterfModel=0,node=3 24 | - | 18 | 59 | 3572 | 845 
InterfModel=0,node=3 25 | - | 17 | 74 | 3495 | 904 
InterfModel=0,node=3 26 | - | 9 | 62 | 3447 | 979 
InterfModel=0,node=3 27 | - | 22 | 73 | 3564 | 822 
InterfModel=0,node=3 28 | - | 20 | 72 | 3423 | 981 
InterfModel=0,node=3 29 | - | 26 | 75 | 3334 | 1063 
InterfModel=0,node=3 30 | - | 35 | 70 | 3424 | 968 
InterfModel=0,node=3 31 | - | 17 | 60 | 3473 | 947 
InterfModel=0,node=3 32 | - | 18 | 65 | 3486 | 930 
InterfModel=0,node=3 33 | - | 16 | 55 | 3570 | 857 
InterfModel=0,node=3 34 | - | 21 | 72 | 3373 | 1028 
InterfModel=0,node=3 35 | - | 16 | 64 | 3352 | 1059 
InterfModel=0,node=3 36 | - | 16 | 75 | 3546 | 861 
InterfModel=0,node=3 37 | - | 27 | 53 | 3563 | 851 
InterfModel=0,node=3 38 | - | 23 | 64 | 3583 | 826 
InterfModel=0,node=3 39 | - | 27 | 55 | 3464 | 949 
InterfModel=0,node=3 40 | - | 16 | 67 | 3471 | 943 
InterfModel=0,node=3 41 | - | 24 | 74 | 3415 | 976 
InterfModel=0,node=3 42 | - | 8 | 87 | 3457 | 937 
InterfModel=0,node=3 43 | - | 15 | 61 | 3455 | 965 
InterfModel=0,node=3 44 | - | 17 | 80 | 3402 | 998 
InterfModel=0,node=3 45 | - | 15 | 67 | 3503 | 907 
InterfModel=0,node=3 46 | - | 16 | 59 | 3557 | 864 
InterfModel=0,node=3 47 | - | 16 | 69 | 3570 | 843 
InterfModel=0,node=3 48 | - | 19 | 90 | 3392 | 996 
InterfModel=0,node=3 49 | - | 15 | 81 | 3368 | 1031 
InterfModel=0,node=3 50 | - | 15 | 77 | 3443 | 960 
InterfModel=0,node=3 51 | - | 22 | 66 | 3434 | 977 
InterfModel=0,node=3 52 | - | 26 | 66 | 3355 | 1047 
InterfModel=0,node=3 53 | - | 20 | 77 | 3435 | 967 
InterfModel=0,node=3 54 | - | 16 | 58 | 3563 | 859 
InterfModel=0,node=3 55 | - | 19 | 76 | 3570 | 830 
InterfModel=0,node=3 56 | - | 20 | 63 | 3573 | 840 
InterfModel=0,node=3 57 | - | 16 | 67 | 3565 | 851 
InterfModel=0,node=3 58 | - | 17 | 68 | 3358 | 1051 
InterfModel=0,node=3 59 | - | 26 | 56 | 3487 | 930 
InterfModel=0,node=3 60 | - | 20 | 57 | 3480 | 940 
InterfModel=0,node=3 61 | - | 18 | 64 | 3489 | 926 
InterfModel=0,node=3 62 | - | 19 | 68 | 3414 | 994 
InterfModel=0,node=3 63 | - | 23 | 63 | 3375 | 1033 
InterfModel=0,node=3 64 | - | 19 | 57 | 3496 | 923 
InterfModel=0,node=3 65 | - | 24 | 79 | 3543 | 842 
InterfModel=0,node=3 66 | - | 20 | 64 | 3473 | 942 
InterfModel=0,node=3 67 | - | 13 | 59 | 3374 | 1050 
InterfModel=0,node=3 68 | - | 14 | 53 | 3474 | 951 
InterfModel=0,node=3 69 | - | 15 | 84 | 3368 | 1030 
InterfModel=0,node=3 70 | - | 18 | 62 | 3379 | 1037 
InterfModel=0,node=3 71 | - | 13 | 62 | 3446 | 970 
InterfModel=0,node=3 72 | - | 20 | 57 | 3582 | 834 
InterfModel=0,node=3 73 | - | 27 | 71 | 3547 | 852 
InterfModel=0,node=3 74 | - | 21 | 57 | 3591 | 827 
InterfModel=0,node=3 75 | - | 22 | 72 | 3483 | 912 
InterfModel=0,node=3 76 | - | 19 | 71 | 3400 | 1005 
InterfModel=0,node=3 77 | - | 19 | 59 | 3583 | 832 
InterfModel=0,node=3 78 | - | 17 | 70 | 3405 | 1004 
InterfModel=0,node=3 79 | - | 18 | 65 | 3430 | 971 
InterfModel=0,node=3 80 | - | 13 | 67 | 3423 | 988 
InterfModel=0,node=3 81 | - | 19 | 66 | 3435 | 973 
InterfModel=0,node=3 82 | - | 19 | 60 | 3595 | 819 
InterfModel=0,node=3 83 | - | 12 | 63 | 3554 | 857 
InterfModel=0,node=3 84 | - | 23 | 71 | 3470 | 934 
InterfModel=0,node=3 85 | - | 17 | 57 | 3574 | 844 
InterfModel=0,node=3 86 | - | 21 | 73 | 3471 | 933 
InterfModel=0,node=3 87 | - | 12 | 62 | 3619 | 804 
InterfModel=0,node=3 88 | - | 26 | 65 | 3422 | 982 
InterfModel=0,node=3 89 | - | 19 | 73 | 3434 | 970 
InterfModel=0,node=3 90 | - | 7 | 62 | 3542 | 886 
InterfModel=0,node=3 91 | - | 15 | 67 | 3485 | 929 
InterfModel=0,node=3 92 | - | 21 | 59 | 3421 | 990 
InterfModel=0,node=3 93 | - | 21 | 82 | 3382 | 1009 
InterfModel=0,node=3 94 | - | 28 | 51 | 3542 | 875 
InterfModel=0,node=3 95 | - | 11 | 68 | 3546 | 871 
InterfModel=0,node=3 96 | - | 20 | 60 | 3508 | 904 
InterfModel=0,node=3 97 | - | 21 | 62 | 3489 | 926 
InterfModel=0,node=3 98 | - | 15 | 79 | 3423 | 981 
InterfModel=0,node=3 99 | - | 20 | 83 | 3374 | 1020 
InterfModel=0,node=4 0 | 1138 | 16 | 31 | 5241 | 1040 
InterfModel=0,node=4 1 | 1380 | 14 | 40 | 4883 | 1150 
InterfModel=0,node=4 2 | 1365 | 16 | 47 | 4879 | 1162 
InterfModel=0,node=4 3 | 1204 | 18 | 43 | 5142 | 1061 
InterfModel=0,node=4 4 | 1201 | 15 | 35 | 5126 | 1089 
InterfModel=0,node=4 5 | 1324 | 20 | 25 | 4970 | 1130 
InterfModel=0,node=4 6 | 1318 | 17 | 37 | 5204 | 894 
InterfModel=0,node=4 7 | 1377 | 20 | 21 | 5087 | 962 
InterfModel=0,node=4 8 | 1328 | 20 | 35 | 5120 | 966 
InterfModel=0,node=4 9 | 1151 | 22 | 47 | 5199 | 1051 
InterfModel=0,node=4 10 | 1306 | 17 | 40 | 5122 | 980 
InterfModel=0,node=4 11 | 1365 | 14 | 38 | 5036 | 1013 
InterfModel=0,node=4 12 | 1336 | 16 | 31 | 5141 | 942 
InterfModel=0,node=4 13 | 1208 | 13 | 37 | 5193 | 1019 
InterfModel=0,node=4 14 | 1330 | 15 | 39 | 5144 | 943 
InterfModel=0,node=4 15 | 1372 | 18 | 48 | 4990 | 1045 
InterfModel=0,node=4 16 | 1187 | 22 | 23 | 5341 | 893 
InterfModel=0,node=4 17 | 1265 | 17 | 36 | 5231 | 916 
InterfModel=0,node=4 18 | 1221 | 31 | 52 | 5089 | 1080 
InterfModel=0,node=4 19 | 1394 | 11 | 16 | 5029 | 1017 
InterfModel=0,node=4 20 | 1316 | 18 | 35 | 5164 | 934 
InterfModel=0,node=4 21 | 1264 | 19 | 41 | 5097 | 1047 
InterfModel=0,node=4 22 | 1313 | 16 | 43 | 4901 | 1194 
InterfModel=0,node=4 23 | 1194 | 18 | 37 | 5089 | 1131 
InterfModel=0,node=4 24 | 1280 | 19 | 46 | 5065 | 1060 
InterfModel=0,node=4 25 | 1281 | 22 | 38 | 5048 | 1079 
InterfModel=0,node=4 26 | 1220 | 16 | 33 | 5222 | 977 
InterfModel=0,node=4 27 | 1313 | 32 | 36 | 4970 | 1115 
InterfModel=0,node=4 28 | 1278 | 18 | 32 | 5196 | 947 
InterfModel=0,node=4 29 | 1282 | 21 | 22 | 5014 | 1133 
InterfModel=0,node=4 30 | 1239 | 7 | 39 | 4984 | 1202 
InterfModel=0,node=4 31 | 1376 | 26 | 37 | 5007 | 1021 
InterfModel=0,node=4 32 | 1287 | 22 | 27 | 5134 | 999 
InterfModel=0,node=4 33 | 1289 | 19 | 48 | 4964 | 1148 
InterfModel=0,node=4 34 | 1247 | 17 | 34 | 4993 | 1175 
InterfModel=0,node=4 35 | 1268 | 24 | 44 | 5039 | 1093 
InterfModel=0,node=4 36 | 1410 | 16 | 44 | 5030 | 971 
InterfModel=0,node=4 37 | 1326 | 21 | 31 | 5030 | 1057 
InterfModel=0,node=4 38 | 1165 | 18 | 30 | 5168 | 1087 
InterfModel=0,node=4 39 | 1191 | 15 | 34 | 5056 | 1170 
InterfModel=0,node=4 40 | 1352 | 21 | 39 | 4913 | 1142 
InterfModel=0,node=4 41 | 1247 | 18 | 37 | 5029 | 1141 
InterfModel=0,node=4 42 | 1296 | 14 | 28 | 5118 | 1017 
InterfModel=0,node=4 43 | 1227 | 26 | 38 | 5050 | 1127 
InterfModel=0,node=4 44 | 1192 | 16 | 40 | 5318 | 902 
InterfModel=0,node=4 45 | 1229 | 12 | 34 | 5238 | 958 
InterfModel=0,node=4 46 | 1423 | 16 | 43 | 4892 | 1092 
InterfModel=0,node=4 47 | 1336 | 13 | 36 | 5156 | 931 
InterfModel=0,node=4 48 | 1320 | 16 | 40 | 5141 | 949 
InterfModel=0,node=4 49 | 1310 | 12 | 37 | 5045 | 1067 
InterfModel=0,node=4 50 | 1313 | 18 | 31 | 5045 | 1062 
InterfModel=0,node=4 51 | 1226 | 11 | 28 | 5255 | 947 
InterfModel=0,node=4 52 | 1296 | 14 | 28 | 5188 | 947 
InterfModel=0,node=4 53 | 1232 | 16 | 22 | 5256 | 944 
InterfModel=0,node=4 54 | 1244 | 12 | 43 | 5048 | 1119 
InterfModel=0,node=4 55 | 1341 | 25 | 40 | 4968 | 1095 
InterfModel=0,node=4 56 | 1381 | 23 | 49 | 4909 | 1108 
InterfModel=0,node=4 57 | 1359 | 14 | 37 | 4994 | 1064 
InterfModel=0,node=4 58 | 1304 | 21 | 49 | 4994 | 1104 
InterfModel=0,node=4 59 | 1136 | 13 | 31 | 5100 | 1188 
InterfModel=0,node=4 60 | 1220 | 13 | 38 | 5025 | 1170 
InterfModel=0,node=4 61 | 1272 | 16 | 43 | 4988 | 1147 
InterfModel=0,node=4 62 | 1225 | 14 | 28 | 5163 | 1042 
InterfModel=0,node=4 63 | 1311 | 20 | 30 | 5105 | 1000 
InterfModel=0,node=4 64 | 1269 | 13 | 38 | 5005 | 1144 
InterfModel=0,node=4 65 | 1225 | 25 | 46 | 5182 | 990 
InterfModel=0,node=4 66 | 1195 | 20 | 31 | 5036 | 1184 
InterfModel=0,node=4 67 | 1153 | 18 | 40 | 5243 | 1013 
InterfModel=0,node=4 68 | 1330 | 10 | 35 | 4929 | 1162 
InterfModel=0,node=4 69 | 1233 | 23 | 41 | 5074 | 1096 
InterfModel=0,node=4 70 | 1377 | 17 | 29 | 5101 | 941 
InterfModel=0,node=4 71 | 1219 | 18 | 41 | 5277 | 911 
InterfModel=0,node=4 72 | 1247 | 14 | 27 | 5027 | 1154 
InterfModel=0,node=4 73 | 1289 | 20 | 39 | 4968 | 1153 
InterfModel=0,node=4 74 | 1355 | 14 | 30 | 4949 | 1121 
InterfModel=0,node=4 75 | 1112 | 12 | 32 | 5401 | 911 
