CastaliaResults -i saida.txt -s Packets received per node -n --all -o2                                                                       

Application:Packets received per node
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 2959.84 | 2971.76 | 4435.08 | 6147.38 | 5962.05 
InterfModel=1 | 2908.13 | 2920.86 | 4364.89 | 5219.35 | 4965.8 
InterfModel=2 | 2928.17 | 2970.79 | 4391.61 | 5650.97 | 5332.85 
Application:Packets received per node - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 2963 | 2970 | 4422 | 6291 | 5921 
InterfModel=0 1 | 2953 | 2979 | 4449 | 6058 | 5996 
InterfModel=0 2 | 2961 | 2974 | 4437 | 6067 | 6068 
InterfModel=0 3 | 2956 | 2968 | 4446 | 6222 | 5885 
InterfModel=0 4 | 2961 | 2971 | 4443 | 6232 | 5952 
InterfModel=0 5 | 2954 | 2968 | 4429 | 6108 | 5958 
InterfModel=0 6 | 2955 | 2972 | 4430 | 6108 | 5929 
InterfModel=0 7 | 2963 | 2979 | 4441 | 6054 | 6040 
InterfModel=0 8 | 2958 | 2973 | 4433 | 6106 | 5992 
InterfModel=0 9 | 2953 | 2978 | 4432 | 6266 | 5869 
InterfModel=0 10 | 2967 | 2979 | 4446 | 6118 | 5962 
InterfModel=0 11 | 2954 | 2965 | 4441 | 6062 | 6056 
InterfModel=0 12 | 2952 | 2963 | 4437 | 6092 | 5948 
InterfModel=0 13 | 2957 | 2962 | 4438 | 6234 | 5913 
InterfModel=0 14 | 2963 | 2971 | 4425 | 6099 | 6039 
InterfModel=0 15 | 2956 | 2980 | 4434 | 6054 | 6068 
InterfModel=0 16 | 2953 | 2973 | 4443 | 6243 | 5942 
InterfModel=0 17 | 2955 | 2967 | 4432 | 6157 | 5938 
InterfModel=0 18 | 2957 | 2968 | 4427 | 6187 | 5972 
InterfModel=0 19 | 2958 | 2972 | 4438 | 6055 | 6068 
InterfModel=0 20 | 2963 | 2975 | 4426 | 6109 | 5993 
InterfModel=0 21 | 2958 | 2972 | 4418 | 6159 | 5958 
InterfModel=0 22 | 2956 | 2962 | 4433 | 6113 | 5933 
InterfModel=0 23 | 2962 | 2972 | 4448 | 6237 | 5902 
InterfModel=0 24 | 2952 | 2970 | 4437 | 6146 | 5960 
InterfModel=0 25 | 2967 | 2970 | 4424 | 6142 | 5962 
InterfModel=0 26 | 2964 | 2965 | 4452 | 6207 | 5936 
InterfModel=0 27 | 2954 | 2972 | 4405 | 6099 | 5968 
InterfModel=0 28 | 2961 | 2981 | 4434 | 6155 | 5942 
InterfModel=0 29 | 2968 | 2980 | 4429 | 6160 | 5972 
InterfModel=0 30 | 2961 | 2983 | 4417 | 6201 | 5918 
InterfModel=0 31 | 2962 | 2975 | 4443 | 6045 | 6050 
InterfModel=0 32 | 2958 | 2969 | 4448 | 6137 | 5984 
InterfModel=0 33 | 2947 | 2975 | 4443 | 6130 | 5970 
InterfModel=0 34 | 2956 | 2977 | 4426 | 6178 | 5934 
