InterfModel=0 0 | 0.980994 | 0.983661 | 0.969993 | 0.797573 | 0.761835 
InterfModel=0 1 | 0.970657 | 0.986329 | 0.971327 | 0.802774 | 0.755834 
InterfModel=0 2 | 0.980327 | 0.986996 | 0.975772 | 0.796 | 0.7485 
InterfModel=0 3 | 0.975992 | 0.987996 | 0.973772 | 0.784638 | 0.773436 
InterfModel=0 4 | 0.977993 | 0.987663 | 0.969993 | 0.806348 | 0.758069 
InterfModel=0 5 | 0.975325 | 0.989663 | 0.972216 | 0.785171 | 0.763937 
InterfModel=0 6 | 0.979993 | 0.985662 | 0.971327 | 0.792239 | 0.745166 
InterfModel=0 7 | 0.977326 | 0.987329 | 0.969549 | 0.805574 | 0.753967 
InterfModel=0 8 | 0.979326 | 0.988329 | 0.972883 | 0.779971 | 0.762635 
InterfModel=0 9 | 0.976659 | 0.987663 | 0.973772 | 0.789172 | 0.753034 
InterfModel=0 10 | 0.977326 | 0.985667 | 0.973994 | 0.804481 | 0.731564 
InterfModel=0 11 | 0.984328 | 0.986662 | 0.976662 | 0.798106 | 0.752234 
InterfModel=0 12 | 0.983995 | 0.985328 | 0.968437 | 0.809441 | 0.7517 
InterfModel=0 13 | 0.973658 | 0.987996 | 0.967771 | 0.808508 | 0.773673 
InterfModel=0 14 | 0.976992 | 0.989997 | 0.968437 | 0.789839 | 0.761435 
InterfModel=0 15 | 0.976 | 0.990997 | 0.967993 | 0.788105 | 0.770503 
InterfModel=0 16 | 0.975992 | 0.985995 | 0.967993 | 0.804881 | 0.765435 
InterfModel=0 17 | 0.973658 | 0.988663 | 0.972216 | 0.80048 | 0.770903 
InterfModel=0 18 | 0.976992 | 0.989663 | 0.973544 | 0.821976 | 0.740632 
InterfModel=0 19 | 0.976333 | 0.99033 | 0.972438 | 0.801707 | 0.758501 
InterfModel=0 20 | 0.97866 | 0.989663 | 0.971105 | 0.791678 | 0.773703 
InterfModel=0 21 | 0.978326 | 0.985995 | 0.973333 | 0.773273 | 0.783409 
InterfModel=0 22 | 0.974992 | 0.987333 | 0.972883 | 0.7968 | 0.753934 
InterfModel=0 23 | 0.975325 | 0.985328 | 0.972883 | 0.802507 | 0.758602 
InterfModel=0 24 | 0.977659 | 0.985328 | 0.969771 | 0.787038 | 0.758234 
InterfModel=0 25 | 0.977326 | 0.989663 | 0.973327 | 0.783838 | 0.777837 
InterfModel=0 26 | 0.973991 | 0.985662 | 0.975995 | 0.803307 | 0.751567 
InterfModel=0 27 | 0.973658 | 0.987667 | 0.969104 | 0.800107 | 0.768636 
InterfModel=0 28 | 0.977333 | 0.989663 | 0.972661 | 0.806082 | 0.758635 
InterfModel=0 29 | 0.974658 | 0.988996 | 0.971105 | 0.784905 | 0.764635 
InterfModel=0 30 | 0.977993 | 0.991997 | 0.970438 | 0.7952 | 0.751167 
InterfModel=0 31 | 0.975325 | 0.989997 | 0.975772 | 0.797973 | 0.758901 
InterfModel=0 32 | 0.975325 | 0.985995 | 0.971105 | 0.779808 | 0.758501 
