InterfModel=0,node=1 | 0 | 18.43 | 64.51 | 2160.48 | 754.4 
InterfModel=0,node=2 | 0 | 19.44 | 20.12 | 2222.61 | 735.66 
InterfModel=0,node=3 | 0.13 | 18.21 | 127.41 | 3372.44 | 977.08 
InterfModel=0,node=4 | 1428.64 | 16.98 | 74.35 | 4842.65 | 1105.24 
InterfModel=0,node=5 | 1624.04 | 13.6 | 150.32 | 4521.43 | 1158.25 
InterfModel=1,node=1 | 0 | 20.16 | 150.21 | 1957.63 | 869.32 
InterfModel=1,node=2 | 0 | 21.03 | 103.56 | 2011.98 | 860.83 
InterfModel=1,node=3 | 26.97 | 18.51 | 238.92 | 3095.08 | 1107.98 
InterfModel=1,node=4 | 2517.79 | 18.24 | 185.19 | 3563.95 | 1181.48 
InterfModel=1,node=5 | 2789.51 | 14.38 | 338.21 | 3128.27 | 1196.74 
InterfModel=2,node=1 | 0 | 18.55 | 111.75 | 2082.49 | 784.75 
InterfModel=2,node=2 | 0 | 19.72 | 14.49 | 2344.57 | 619.08 
InterfModel=2,node=3 | 2.89 | 17.85 | 195.56 | 3242.28 | 1033.29 
InterfModel=2,node=4 | 1923.34 | 17.9 | 115.19 | 4342.61 | 1068.4 
InterfModel=2,node=5 | 2262.47 | 13.84 | 243.64 | 3799.94 | 1147.37 
