CastaliaResults -i saida.txt -s Consumed Energy -n --all -o2                                                             

ResourceManager:Consumed Energy
 | node=0 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=2 3 | 0.932452 | 0.244765 | 0.248693 | 0.24108 | 0.24665 | 0.242845 
InterfModel=2 4 | 0.93243 | 0.245025 | 0.248093 | 0.240899 | 0.244809 | 0.242344 
InterfModel=2 5 | 0.932471 | 0.245241 | 0.248387 | 0.240905 | 0.245994 | 0.24113 
InterfModel=2 6 | 0.932543 | 0.245202 | 0.248879 | 0.244142 | 0.245671 | 0.24357 
InterfModel=2 7 | 0.932532 | 0.244717 | 0.248454 | 0.241355 | 0.246528 | 0.243593 
InterfModel=2 8 | 0.932469 | 0.245796 | 0.248407 | 0.241271 | 0.244802 | 0.243583 
InterfModel=2 9 | 0.932505 | 0.244881 | 0.248672 | 0.24314 | 0.24588 | 0.243263 
InterfModel=2 10 | 0.932487 | 0.243803 | 0.247986 | 0.243935 | 0.245325 | 0.244289 
InterfModel=2 11 | 0.932512 | 0.244303 | 0.248737 | 0.242779 | 0.245658 | 0.242539 
InterfModel=2 12 | 0.932488 | 0.244622 | 0.247906 | 0.241149 | 0.244319 | 0.244116 
InterfModel=2 13 | 0.932561 | 0.245066 | 0.248991 | 0.242483 | 0.245744 | 0.24304 
InterfModel=2 14 | 0.932527 | 0.246232 | 0.248528 | 0.243399 | 0.245562 | 0.243504 
InterfModel=2 15 | 0.932473 | 0.246368 | 0.248253 | 0.242309 | 0.246357 | 0.243217 
InterfModel=2 16 | 0.932534 | 0.24676 | 0.248398 | 0.244254 | 0.245347 | 0.24274 
InterfModel=2 17 | 0.932472 | 0.246049 | 0.248358 | 0.243288 | 0.244829 | 0.242164 
InterfModel=2 18 | 0.932536 | 0.24407 | 0.248911 | 0.242456 | 0.244638 | 0.243367 
InterfModel=2 19 | 0.932446 | 0.245458 | 0.248196 | 0.242621 | 0.244256 | 0.244045 
InterfModel=2 20 | 0.93244 | 0.246379 | 0.24817 | 0.242198 | 0.245312 | 0.243826 
InterfModel=2 21 | 0.93248 | 0.244982 | 0.248257 | 0.242392 | 0.244916 | 0.243931 
InterfModel=2 22 | 0.932477 | 0.245272 | 0.248416 | 0.240592 | 0.244934 | 0.243149 
InterfModel=2 23 | 0.932443 | 0.244431 | 0.248014 | 0.242375 | 0.245367 | 0.240902 
InterfModel=2 24 | 0.93256 | 0.24531 | 0.248734 | 0.242852 | 0.245848 | 0.244898 
InterfModel=2 25 | 0.932556 | 0.245364 | 0.248801 | 0.242702 | 0.246172 | 0.242404 
InterfModel=2 26 | 0.932514 | 0.246628 | 0.248438 | 0.24336 | 0.245792 | 0.244288 
InterfModel=2 27 | 0.932528 | 0.246076 | 0.248762 | 0.24325 | 0.24521 | 0.242894 
InterfModel=2 28 | 0.932438 | 0.244492 | 0.248116 | 0.242744 | 0.245182 | 0.242789 
InterfModel=2 29 | 0.932527 | 0.245188 | 0.248713 | 0.244114 | 0.24636 | 0.241689 
InterfModel=2 30 | 0.932541 | 0.245127 | 0.248695 | 0.244429 | 0.245864 | 0.243927 
InterfModel=2 31 | 0.932535 | 0.244761 | 0.248753 | 0.24384 | 0.245655 | 0.243385 
InterfModel=2 32 | 0.932486 | 0.245755 | 0.248128 | 0.242426 | 0.24601 | 0.241477 
InterfModel=2 33 | 0.932484 | 0.24538 | 0.248848 | 0.241228 | 0.244153 | 0.242504 
InterfModel=2 34 | 0.932559 | 0.244347 | 0.248974 | 0.242685 | 0.245756 | 0.243708 
InterfModel=2 35 | 0.932564 | 0.245626 | 0.248219 | 0.241739 | 0.243405 | 0.243761 
InterfModel=2 36 | 0.932545 | 0.244481 | 0.247892 | 0.242543 | 0.246027 | 0.243147 
InterfModel=2 37 | 0.932519 | 0.245111 | 0.248071 | 0.243192 | 0.245547 | 0.24401 
InterfModel=2 38 | 0.932541 | 0.245685 | 0.248117 | 0.241763 | 0.245182 | 0.242908 
InterfModel=2 39 | 0.932444 | 0.24583 | 0.248454 | 0.242767 | 0.24477 | 0.242086 
InterfModel=2 40 | 0.93252 | 0.24621 | 0.248708 | 0.242123 | 0.245335 | 0.24374 
InterfModel=2 41 | 0.932465 | 0.244632 | 0.248241 | 0.242169 | 0.245094 | 0.2425 
InterfModel=2 42 | 0.932463 | 0.244681 | 0.247578 | 0.242482 | 0.245161 | 0.242147 
InterfModel=2 43 | 0.932433 | 0.244846 | 0.248871 | 0.243512 | 0.243419 | 0.242998 
InterfModel=2 44 | 0.932537 | 0.246262 | 0.248555 | 0.243895 | 0.246281 | 0.243424 
