CastaliaResults -i saida.txt -s Packets reception rate -n --all -o2                                                                    

Application:Packets reception rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=1 45 | 0.907969 | 0.910637 | 0.914648 | 0.737263 | 0.718896 
InterfModel=1 46 | 0.900967 | 0.908303 | 0.910425 | 0.730231 | 0.714724 
InterfModel=1 47 | 0.899633 | 0.913971 | 0.903778 | 0.746199 | 0.709428 
InterfModel=1 48 | 0.904635 | 0.909303 | 0.921538 | 0.735031 | 0.70276 
InterfModel=1 49 | 0.900333 | 0.913304 | 0.914203 | 0.742632 | 0.715695 
InterfModel=1 50 | 0.903968 | 0.905 | 0.906667 | 0.743432 | 0.715029 
InterfModel=1 51 | 0.904635 | 0.909 | 0.915759 | 0.745433 | 0.70356 
InterfModel=1 52 | 0.911304 | 0.906636 | 0.913759 | 0.735031 | 0.705961 
InterfModel=1 53 | 0.903968 | 0.915972 | 0.911778 | 0.735298 | 0.706361 
InterfModel=1 54 | 0.90897 | 0.912304 | 0.914 | 0.744633 | 0.712933 
InterfModel=1 55 | 0.904968 | 0.919333 | 0.919093 | 0.738498 | 0.717962 
InterfModel=1 56 | 0.899967 | 0.907969 | 0.911536 | 0.738232 | 0.719296 
InterfModel=1 57 | 0.907636 | 0.899967 | 0.913981 | 0.741131 | 0.701827 
InterfModel=1 58 | 0.909303 | 0.9003 | 0.915759 | 0.740899 | 0.700854 
InterfModel=1 59 | 0.91097 | 0.91097 | 0.918871 | 0.734729 | 0.710495 
InterfModel=1 60 | 0.90897 | 0.906302 | 0.908202 | 0.749967 | 0.704227 
InterfModel=1 61 | 0.896632 | 0.899633 | 0.915778 | 0.731564 | 0.697693 
InterfModel=1 62 | 0.904301 | 0.915305 | 0.919538 | 0.743067 | 0.707694 
InterfModel=1 63 | 0.903635 | 0.914972 | 0.911758 | 0.723926 | 0.721259 
InterfModel=1 64 | 0.903301 | 0.909637 | 0.917093 | 0.7481 | 0.714229 
InterfModel=1 65 | 0.90897 | 0.907302 | 0.918649 | 0.740099 | 0.697693 
InterfModel=1 66 | 0.902 | 0.907302 | 0.915981 | 0.730764 | 0.710361 
InterfModel=1 67 | 0.891964 | 0.902968 | 0.909778 | 0.742899 | 0.713962 
InterfModel=1 68 | 0.893631 | 0.917306 | 0.903756 | 0.733529 | 0.706894 
InterfModel=1 69 | 0.898299 | 0.910333 | 0.921538 | 0.744366 | 0.70276 
InterfModel=1 70 | 0.898966 | 0.913667 | 0.915759 | 0.738063 | 0.712362 
InterfModel=1 71 | 0.905635 | 0.905635 | 0.91976 | 0.761302 | 0.692359 
InterfModel=1 72 | 0.893965 | 0.913304 | 0.909535 | 0.748233 | 0.70356 
InterfModel=1 73 | 0.896966 | 0.908303 | 0.915537 | 0.735698 | 0.708189 
InterfModel=1 74 | 0.902634 | 0.905302 | 0.917982 | 0.7316 | 0.720133 
InterfModel=1 75 | 0.900967 | 0.903635 | 0.909778 | 0.752367 | 0.704988 
InterfModel=1 76 | 0.894632 | 0.908636 | 0.90998 | 0.740464 | 0.719029 
InterfModel=1 77 | 0.890964 | 0.909667 | 0.914425 | 0.72783 | 0.719829 
InterfModel=1 78 | 0.909637 | 0.902634 | 0.906424 | 0.7517 | 0.703027 
InterfModel=1 79 | 0.906969 | 0.904635 | 0.911536 | 0.737032 | 0.712095 
InterfModel=1 80 | 0.896966 | 0.905635 | 0.922632 | 0.747566 | 0.702094 
InterfModel=1 81 | 0.904301 | 0.91 | 0.91287 | 0.739531 | 0.699293 
InterfModel=1 82 | 0.898299 | 0.907636 | 0.913759 | 0.739867 | 0.702854 
InterfModel=1 83 | 0.897633 | 0.915972 | 0.910444 | 0.733431 | 0.709828 
InterfModel=1 84 | 0.898299 | 0.914305 | 0.918204 | 0.7494 | 0.70156 
InterfModel=1 85 | 0.902333 | 0.918973 | 0.911758 | 0.729431 | 0.70236 
InterfModel=1 86 | 0.902634 | 0.907636 | 0.915759 | 0.738232 | 0.714895 
InterfModel=1 87 | 0.902634 | 0.901967 | 0.903513 | 0.72646 | 0.721296 
InterfModel=1 88 | 0.899633 | 0.917973 | 0.922872 | 0.740365 | 0.702227 
InterfModel=1 89 | 0.905635 | 0.913638 | 0.913536 | 0.740667 | 0.697119 
InterfModel=1 90 | 0.90997 | 0.917306 | 0.915537 | 0.733965 | 0.702054 
InterfModel=1 91 | 0.906636 | 0.91097 | 0.908869 | 0.733965 | 0.726364 
InterfModel=1 92 | 0.905969 | 0.902301 | 0.918426 | 0.753034 | 0.693693 
InterfModel=1 93 | 0.900634 | 0.910333 | 0.911091 | 0.736196 | 0.707028 
InterfModel=1 94 | 0.893631 | 0.905635 | 0.90709 | 0.736498 | 0.715162 
InterfModel=1 95 | 0.905302 | 0.903968 | 0.910667 | 0.733262 | 0.721563 
InterfModel=1 96 | 0.91 | 0.902968 | 0.910425 | 0.752467 | 0.694893 
InterfModel=1 97 | 0.909303 | 0.912638 | 0.908202 | 0.716324 | 0.729564 
InterfModel=1 98 | 0.894632 | 0.909303 | 0.907778 | 0.744065 | 0.700493 
InterfModel=1 99 | 0.902634 | 0.903635 | 0.912222 | 0.757968 | 0.69676 
InterfModel=2 0 | 0.91964 | 0.959987 | 0.925539 | 0.797573 | 0.735529 
InterfModel=2 1 | 0.918973 | 0.957986 | 0.925761 | 0.787972 | 0.744065 
InterfModel=2 2 | 0.920974 | 0.958653 | 0.921778 | 0.79864 | 0.743699 
InterfModel=2 3 | 0.914972 | 0.957319 | 0.924428 | 0.794 | 0.741299 
InterfModel=2 4 | 0.915972 | 0.956652 | 0.926206 | 0.787305 | 0.753567 
InterfModel=2 5 | 0.932311 | 0.955652 | 0.919315 | 0.780208 | 0.751834 
InterfModel=2 6 | 0.923975 | 0.954985 | 0.922872 | 0.783705 | 0.752367 
