CastaliaResults -i saida.txt -s Consumed Energy -n --all -o2                                                             

ResourceManager:Consumed Energy
 | node=0 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=0 58 | 0.932522 | 0.244525 | 0.248067 | 0.242974 | 0.245625 | 0.243531 
InterfModel=0 59 | 0.932483 | 0.245984 | 0.248608 | 0.242248 | 0.245346 | 0.242603 
InterfModel=0 60 | 0.93247 | 0.245925 | 0.248085 | 0.241326 | 0.245321 | 0.242317 
InterfModel=0 61 | 0.932507 | 0.243862 | 0.248425 | 0.24391 | 0.245169 | 0.243458 
InterfModel=0 62 | 0.93246 | 0.245586 | 0.248233 | 0.241952 | 0.244772 | 0.241273 
InterfModel=0 63 | 0.93243 | 0.245478 | 0.247516 | 0.242813 | 0.245364 | 0.242326 
InterfModel=0 64 | 0.932516 | 0.24539 | 0.248792 | 0.241837 | 0.245029 | 0.24287 
InterfModel=0 65 | 0.932528 | 0.244877 | 0.247921 | 0.243221 | 0.245377 | 0.241987 
InterfModel=0 66 | 0.932541 | 0.246372 | 0.248403 | 0.240489 | 0.245896 | 0.244104 
InterfModel=0 67 | 0.932457 | 0.245079 | 0.248266 | 0.241636 | 0.246194 | 0.243685 
InterfModel=0 68 | 0.932494 | 0.244548 | 0.248324 | 0.242211 | 0.244603 | 0.242385 
InterfModel=0 69 | 0.93244 | 0.245558 | 0.248535 | 0.241323 | 0.244222 | 0.240559 
InterfModel=0 70 | 0.93241 | 0.245218 | 0.248022 | 0.243017 | 0.245583 | 0.242525 
InterfModel=0 71 | 0.93248 | 0.245529 | 0.248596 | 0.24082 | 0.244634 | 0.242507 
InterfModel=0 72 | 0.932443 | 0.244954 | 0.247967 | 0.241863 | 0.245189 | 0.242033 
InterfModel=0 73 | 0.932522 | 0.245238 | 0.248558 | 0.242384 | 0.244856 | 0.242942 
InterfModel=0 74 | 0.932469 | 0.243701 | 0.24796 | 0.242445 | 0.24553 | 0.242792 
InterfModel=0 75 | 0.932486 | 0.246858 | 0.24835 | 0.242431 | 0.245033 | 0.243708 
InterfModel=0 76 | 0.932439 | 0.245764 | 0.248409 | 0.242757 | 0.244919 | 0.241987 
InterfModel=0 77 | 0.932406 | 0.244519 | 0.248406 | 0.241369 | 0.245734 | 0.243617 
InterfModel=0 78 | 0.932433 | 0.245226 | 0.248067 | 0.242589 | 0.245838 | 0.243242 
InterfModel=0 79 | 0.932512 | 0.244524 | 0.247951 | 0.243957 | 0.246582 | 0.244784 
InterfModel=0 80 | 0.932535 | 0.2442 | 0.248507 | 0.2425 | 0.245843 | 0.244239 
InterfModel=0 81 | 0.932403 | 0.245381 | 0.248012 | 0.242151 | 0.245293 | 0.243662 
InterfModel=0 82 | 0.932531 | 0.244627 | 0.248602 | 0.243207 | 0.245756 | 0.243191 
InterfModel=0 83 | 0.932426 | 0.244385 | 0.248755 | 0.244363 | 0.245784 | 0.242121 
InterfModel=0 84 | 0.932448 | 0.245169 | 0.248287 | 0.24342 | 0.244012 | 0.243487 
InterfModel=0 85 | 0.932428 | 0.245704 | 0.248003 | 0.242457 | 0.245165 | 0.244159 
InterfModel=0 86 | 0.932541 | 0.245478 | 0.24886 | 0.244098 | 0.244466 | 0.243241 
InterfModel=0 87 | 0.932427 | 0.24581 | 0.24764 | 0.242749 | 0.245272 | 0.242813 
InterfModel=0 88 | 0.932451 | 0.245921 | 0.248432 | 0.244261 | 0.244967 | 0.243688 
InterfModel=0 89 | 0.932528 | 0.246092 | 0.248536 | 0.241879 | 0.244163 | 0.243969 
InterfModel=0 90 | 0.932508 | 0.24659 | 0.248296 | 0.243032 | 0.245714 | 0.242329 
InterfModel=0 91 | 0.932545 | 0.2447 | 0.248573 | 0.241828 | 0.245618 | 0.243911 
InterfModel=0 92 | 0.932447 | 0.243934 | 0.24799 | 0.242748 | 0.245093 | 0.24217 
InterfModel=0 93 | 0.932498 | 0.245238 | 0.248777 | 0.24098 | 0.245442 | 0.243413 
InterfModel=0 94 | 0.932454 | 0.245401 | 0.248611 | 0.242741 | 0.245501 | 0.240668 
InterfModel=0 95 | 0.93246 | 0.245052 | 0.247536 | 0.242803 | 0.245021 | 0.242842 
InterfModel=0 96 | 0.932493 | 0.244966 | 0.2486 | 0.243024 | 0.245716 | 0.243525 
InterfModel=0 97 | 0.932514 | 0.245523 | 0.248295 | 0.242584 | 0.244664 | 0.242332 
InterfModel=0 98 | 0.932492 | 0.245134 | 0.248175 | 0.242182 | 0.244519 | 0.242028 
InterfModel=0 99 | 0.932531 | 0.244333 | 0.248755 | 0.242115 | 0.243072 | 0.242033 
InterfModel=1 0 | 0.932573 | 0.244939 | 0.248374 | 0.242717 | 0.245929 | 0.240053 
InterfModel=1 1 | 0.932571 | 0.245187 | 0.248036 | 0.241824 | 0.246065 | 0.243735 
InterfModel=1 2 | 0.932482 | 0.243979 | 0.248556 | 0.242714 | 0.245125 | 0.241692 
InterfModel=1 3 | 0.932576 | 0.246312 | 0.248744 | 0.243736 | 0.246735 | 0.241694 
InterfModel=1 4 | 0.932532 | 0.244328 | 0.248078 | 0.24314 | 0.244724 | 0.243218 
InterfModel=1 5 | 0.932511 | 0.245348 | 0.248671 | 0.24144 | 0.24604 | 0.243279 
InterfModel=1 6 | 0.932477 | 0.244628 | 0.247884 | 0.242866 | 0.244961 | 0.242951 
InterfModel=1 7 | 0.932533 | 0.244831 | 0.247614 | 0.242545 | 0.24504 | 0.243951 
InterfModel=1 8 | 0.932487 | 0.245193 | 0.247987 | 0.241543 | 0.24674 | 0.243584 
InterfModel=1 9 | 0.932511 | 0.245802 | 0.248301 | 0.242383 | 0.243097 | 0.244526 
InterfModel=1 10 | 0.932546 | 0.244994 | 0.24865 | 0.241873 | 0.24444 | 0.242743 
InterfModel=1 11 | 0.932481 | 0.244952 | 0.248475 | 0.24261 | 0.243934 | 0.242373 
InterfModel=1 12 | 0.932499 | 0.245491 | 0.2485 | 0.24222 | 0.245621 | 0.243767 
InterfModel=1 13 | 0.932571 | 0.244486 | 0.248334 | 0.241594 | 0.245517 | 0.243505 
InterfModel=1 14 | 0.932589 | 0.245122 | 0.24844 | 0.242079 | 0.246714 | 0.244241 
InterfModel=1 15 | 0.932454 | 0.244108 | 0.248169 | 0.242596 | 0.245386 | 0.242193 
InterfModel=1 16 | 0.932466 | 0.244428 | 0.248155 | 0.242932 | 0.245392 | 0.241062 
InterfModel=1 17 | 0.93255 | 0.244809 | 0.248388 | 0.242673 | 0.244562 | 0.244148 
InterfModel=1 18 | 0.932535 | 0.244291 | 0.248506 | 0.241612 | 0.245068 | 0.242513 
InterfModel=1 19 | 0.932532 | 0.245158 | 0.248478 | 0.241464 | 0.244648 | 0.243927 
InterfModel=1 20 | 0.932563 | 0.245972 | 0.248079 | 0.243328 | 0.24554 | 0.242415 
InterfModel=1 21 | 0.932445 | 0.245472 | 0.247787 | 0.242734 | 0.244473 | 0.243553 
InterfModel=1 22 | 0.932569 | 0.243803 | 0.24808 | 0.241788 | 0.245211 | 0.241387 
InterfModel=1 23 | 0.932581 | 0.244821 | 0.248481 | 0.242394 | 0.24589 | 0.243777 
InterfModel=1 24 | 0.932458 | 0.245027 | 0.248216 | 0.24245 | 0.244656 | 0.241741 
InterfModel=1 25 | 0.932586 | 0.243933 | 0.248579 | 0.242587 | 0.245801 | 0.242469 
InterfModel=1 26 | 0.932541 | 0.244796 | 0.248697 | 0.242008 | 0.245958 | 0.24296 
InterfModel=1 27 | 0.932577 | 0.244635 | 0.248559 | 0.242646 | 0.244957 | 0.244043 
InterfModel=1 28 | 0.932557 | 0.244861 | 0.248743 | 0.242771 | 0.24481 | 0.241818 
InterfModel=1 29 | 0.932507 | 0.245492 | 0.248702 | 0.242059 | 0.246085 | 0.241885 
InterfModel=1 30 | 0.932484 | 0.244991 | 0.247734 | 0.241832 | 0.245718 | 0.24309 
InterfModel=1 31 | 0.932553 | 0.245044 | 0.248342 | 0.241449 | 0.245257 | 0.244431 
InterfModel=1 32 | 0.932596 | 0.244787 | 0.248549 | 0.242779 | 0.246227 | 0.241761 
InterfModel=1 33 | 0.932537 | 0.246291 | 0.247994 | 0.243268 | 0.245748 | 0.243308 
InterfModel=1 34 | 0.932541 | 0.245147 | 0.248536 | 0.243513 | 0.245071 | 0.243624 
InterfModel=1 35 | 0.932483 | 0.244637 | 0.247317 | 0.242188 | 0.244648 | 0.241529 
InterfModel=1 36 | 0.932472 | 0.245652 | 0.248038 | 0.240406 | 0.24535 | 0.242988 
InterfModel=1 37 | 0.932573 | 0.244931 | 0.248367 | 0.243141 | 0.245567 | 0.243004 
InterfModel=1 38 | 0.932518 | 0.245524 | 0.248033 | 0.242403 | 0.245321 | 0.241842 
InterfModel=1 39 | 0.932463 | 0.244953 | 0.248032 | 0.241487 | 0.24452 | 0.2428 
InterfModel=1 40 | 0.932508 | 0.244784 | 0.248278 | 0.243914 | 0.245035 | 0.244504 
InterfModel=1 41 | 0.932485 | 0.246399 | 0.24821 | 0.24091 | 0.244508 | 0.243332 
InterfModel=1 42 | 0.932478 | 0.244593 | 0.248496 | 0.2426 | 0.244567 | 0.242884 
InterfModel=1 43 | 0.932541 | 0.245912 | 0.248583 | 0.240688 | 0.244936 | 0.242398 
InterfModel=1 44 | 0.932463 | 0.245505 | 0.248487 | 0.242155 | 0.244998 | 0.241664 
InterfModel=1 45 | 0.932501 | 0.245645 | 0.248221 | 0.241924 | 0.246779 | 0.24326 
InterfModel=1 46 | 0.932541 | 0.245304 | 0.248479 | 0.24306 | 0.246782 | 0.243198 
InterfModel=1 47 | 0.932499 | 0.244505 | 0.24829 | 0.24051 | 0.24624 | 0.243118 
InterfModel=1 48 | 0.932537 | 0.245823 | 0.2482 | 0.242566 | 0.24611 | 0.243718 
InterfModel=1 49 | 0.932531 | 0.245387 | 0.24858 | 0.243396 | 0.246113 | 0.24311 
InterfModel=1 50 | 0.932567 | 0.246072 | 0.248231 | 0.241615 | 0.244795 | 0.243303 
InterfModel=1 51 | 0.932507 | 0.245313 | 0.248268 | 0.242937 | 0.244707 | 0.243151 
InterfModel=1 52 | 0.932596 | 0.243855 | 0.248541 | 0.24206 | 0.244942 | 0.243146 
InterfModel=1 53 | 0.932454 | 0.24423 | 0.248228 | 0.241249 | 0.244134 | 0.243113 
InterfModel=1 54 | 0.932474 | 0.244145 | 0.24815 | 0.243034 | 0.245042 | 0.243041 
InterfModel=1 55 | 0.932488 | 0.245866 | 0.247911 | 0.243455 | 0.245534 | 0.243124 
InterfModel=1 56 | 0.932538 | 0.245305 | 0.248531 | 0.242978 | 0.245226 | 0.24246 
InterfModel=1 57 | 0.932455 | 0.245011 | 0.247931 | 0.242738 | 0.244824 | 0.243237 
InterfModel=1 58 | 0.932526 | 0.245535 | 0.247865 | 0.2421 | 0.243088 | 0.243539 
InterfModel=1 59 | 0.932464 | 0.245883 | 0.24804 | 0.242261 | 0.243067 | 0.242943 
InterfModel=1 60 | 0.932555 | 0.245503 | 0.248353 | 0.242252 | 0.245764 | 0.241882 
InterfModel=1 61 | 0.932522 | 0.245354 | 0.248672 | 0.241782 | 0.245456 | 0.24151 
InterfModel=1 62 | 0.932484 | 0.24569 | 0.248018 | 0.242012 | 0.244422 | 0.242574 
InterfModel=1 63 | 0.932519 | 0.243124 | 0.248696 | 0.243808 | 0.242883 | 0.243152 
InterfModel=1 64 | 0.932535 | 0.244438 | 0.248027 | 0.244165 | 0.244879 | 0.243684 
InterfModel=1 65 | 0.932586 | 0.243801 | 0.248485 | 0.242358 | 0.245046 | 0.243738 
InterfModel=1 66 | 0.932538 | 0.245063 | 0.248124 | 0.24272 | 0.245708 | 0.243093 
InterfModel=1 67 | 0.93258 | 0.245237 | 0.248136 | 0.242337 | 0.245264 | 0.242856 
InterfModel=1 68 | 0.932517 | 0.244782 | 0.248656 | 0.242065 | 0.245498 | 0.242049 
InterfModel=1 69 | 0.932587 | 0.245316 | 0.247889 | 0.242952 | 0.245808 | 0.243642 
InterfModel=1 70 | 0.932591 | 0.245576 | 0.248067 | 0.241734 | 0.245368 | 0.242039 
InterfModel=1 71 | 0.93254 | 0.245692 | 0.248663 | 0.241564 | 0.245728 | 0.244513 
InterfModel=1 72 | 0.932483 | 0.24516 | 0.248482 | 0.24192 | 0.245617 | 0.242044 
InterfModel=1 73 | 0.932527 | 0.244515 | 0.248131 | 0.241551 | 0.245546 | 0.24092 
InterfModel=1 74 | 0.932575 | 0.245653 | 0.248772 | 0.242263 | 0.24583 | 0.243716 
InterfModel=1 75 | 0.932474 | 0.245516 | 0.248227 | 0.242502 | 0.246392 | 0.242356 
InterfModel=1 76 | 0.932441 | 0.245611 | 0.248139 | 0.24115 | 0.24459 | 0.242355 
InterfModel=1 77 | 0.93257 | 0.243896 | 0.248797 | 0.244665 | 0.245269 | 0.242439 
InterfModel=1 78 | 0.93256 | 0.245752 | 0.248282 | 0.242048 | 0.245902 | 0.242956 
InterfModel=1 79 | 0.932561 | 0.243713 | 0.248685 | 0.24343 | 0.245041 | 0.242109 
InterfModel=1 80 | 0.932564 | 0.244492 | 0.248697 | 0.243389 | 0.245787 | 0.244001 
InterfModel=1 81 | 0.932534 | 0.244786 | 0.248089 | 0.242378 | 0.246173 | 0.243042 
InterfModel=1 82 | 0.932567 | 0.245191 | 0.248299 | 0.242408 | 0.244962 | 0.243892 
InterfModel=1 83 | 0.932515 | 0.2452 | 0.248046 | 0.24218 | 0.245465 | 0.24205 
InterfModel=1 84 | 0.932465 | 0.244304 | 0.248298 | 0.241027 | 0.24443 | 0.241139 
InterfModel=1 85 | 0.932486 | 0.244196 | 0.24756 | 0.241369 | 0.244422 | 0.240822 
InterfModel=1 86 | 0.932582 | 0.244671 | 0.248734 | 0.242952 | 0.245247 | 0.243417 
InterfModel=1 87 | 0.932567 | 0.245815 | 0.247952 | 0.242638 | 0.245523 | 0.244738 
InterfModel=1 88 | 0.932483 | 0.245273 | 0.248251 | 0.243117 | 0.244023 | 0.242529 
InterfModel=1 89 | 0.932501 | 0.244944 | 0.247953 | 0.244306 | 0.245108 | 0.246019 
InterfModel=1 90 | 0.93251 | 0.243524 | 0.2485 | 0.241567 | 0.244527 | 0.243532 
InterfModel=1 91 | 0.932525 | 0.244766 | 0.248289 | 0.243652 | 0.245564 | 0.243052 
InterfModel=1 92 | 0.932528 | 0.245718 | 0.248632 | 0.242545 | 0.245569 | 0.241568 
InterfModel=1 93 | 0.93247 | 0.244259 | 0.248099 | 0.241888 | 0.246262 | 0.241995 
InterfModel=1 94 | 0.932583 | 0.243929 | 0.248709 | 0.242945 | 0.245539 | 0.243594 
InterfModel=1 95 | 0.932464 | 0.244727 | 0.247443 | 0.241254 | 0.244978 | 0.242926 
InterfModel=1 96 | 0.932551 | 0.24525 | 0.248422 | 0.242599 | 0.244129 | 0.243835 
InterfModel=1 97 | 0.932464 | 0.244649 | 0.247973 | 0.243669 | 0.244798 | 0.242618 
InterfModel=1 98 | 0.932571 | 0.243326 | 0.24813 | 0.243019 | 0.245374 | 0.242186 
InterfModel=1 99 | 0.93258 | 0.243534 | 0.248675 | 0.241443 | 0.246067 | 0.244947 
InterfModel=2 0 | 0.932543 | 0.244262 | 0.248587 | 0.242624 | 0.246221 | 0.241917 
InterfModel=2 1 | 0.932475 | 0.245394 | 0.248377 | 0.241584 | 0.244114 | 0.242307 
InterfModel=2 2 | 0.932466 | 0.245744 | 0.248249 | 0.240416 | 0.244685 | 0.242486 
InterfModel=2 3 | 0.932449 | 0.244247 | 0.248391 | 0.242576 | 0.245263 | 0.243566 
InterfModel=2 4 | 0.932431 | 0.245567 | 0.247795 | 0.242596 | 0.243773 | 0.244351 
InterfModel=2 5 | 0.932467 | 0.245416 | 0.248264 | 0.24351 | 0.245105 | 0.242397 
InterfModel=2 6 | 0.932546 | 0.24485 | 0.248408 | 0.241762 | 0.245703 | 0.243216 
InterfModel=2 7 | 0.932531 | 0.244906 | 0.248338 | 0.241088 | 0.245839 | 0.242742 
InterfModel=2 8 | 0.932469 | 0.244907 | 0.248294 | 0.241745 | 0.244499 | 0.241804 
InterfModel=2 9 | 0.932505 | 0.245081 | 0.248208 | 0.241854 | 0.244493 | 0.242382 
InterfModel=2 10 | 0.932489 | 0.244517 | 0.247691 | 0.242805 | 0.245134 | 0.241877 
InterfModel=2 11 | 0.932511 | 0.245725 | 0.248789 | 0.243629 | 0.244996 | 0.243039 
InterfModel=2 12 | 0.932487 | 0.245515 | 0.247959 | 0.242853 | 0.245212 | 0.243611 
InterfModel=2 13 | 0.932562 | 0.24559 | 0.248679 | 0.242381 | 0.246119 | 0.243396 
InterfModel=2 14 | 0.932526 | 0.246422 | 0.248572 | 0.24139 | 0.244308 | 0.24246 
InterfModel=2 15 | 0.932471 | 0.24513 | 0.247959 | 0.242578 | 0.244054 | 0.241999 
InterfModel=2 16 | 0.932533 | 0.246254 | 0.248633 | 0.242966 | 0.246078 | 0.242728 
InterfModel=2 17 | 0.932472 | 0.245706 | 0.248774 | 0.241971 | 0.245193 | 0.243602 
InterfModel=2 18 | 0.932531 | 0.243566 | 0.248267 | 0.242222 | 0.245862 | 0.241815 
InterfModel=2 19 | 0.932443 | 0.244753 | 0.248248 | 0.240424 | 0.245306 | 0.242149 
InterfModel=2 20 | 0.932436 | 0.244092 | 0.248225 | 0.241765 | 0.243905 | 0.24384 
InterfModel=2 21 | 0.932482 | 0.245702 | 0.248133 | 0.243578 | 0.245263 | 0.24377 
InterfModel=2 22 | 0.932476 | 0.245095 | 0.248282 | 0.24052 | 0.245082 | 0.243534 
InterfModel=2 23 | 0.932441 | 0.245505 | 0.248057 | 0.241594 | 0.244724 | 0.243511 
InterfModel=2 24 | 0.932556 | 0.24409 | 0.24807 | 0.242864 | 0.246735 | 0.243683 
InterfModel=2 25 | 0.932556 | 0.245546 | 0.248675 | 0.240327 | 0.24656 | 0.244696 
InterfModel=2 26 | 0.932518 | 0.245926 | 0.24831 | 0.242959 | 0.245095 | 0.243273 
InterfModel=2 27 | 0.932527 | 0.246092 | 0.248101 | 0.242296 | 0.245726 | 0.244495 
InterfModel=2 28 | 0.932438 | 0.244517 | 0.248174 | 0.242514 | 0.245181 | 0.242463 
InterfModel=2 29 | 0.932528 | 0.245206 | 0.247877 | 0.243246 | 0.245715 | 0.242238 
InterfModel=2 30 | 0.932542 | 0.245475 | 0.248564 | 0.24313 | 0.244639 | 0.24377 
InterfModel=2 31 | 0.932533 | 0.245825 | 0.248625 | 0.24095 | 0.245549 | 0.243004 
InterfModel=2 32 | 0.932487 | 0.247356 | 0.248355 | 0.241294 | 0.244971 | 0.242218 
InterfModel=2 33 | 0.932481 | 0.243805 | 0.248191 | 0.241869 | 0.245407 | 0.241974 
InterfModel=2 34 | 0.932555 | 0.246827 | 0.24868 | 0.241374 | 0.246264 | 0.244956 
InterfModel=2 35 | 0.93256 | 0.246518 | 0.248807 | 0.241494 | 0.24553 | 0.242534 
InterfModel=2 36 | 0.932546 | 0.246417 | 0.248291 | 0.242305 | 0.244489 | 0.241723 
InterfModel=2 37 | 0.932521 | 0.245828 | 0.24812 | 0.242769 | 0.244165 | 0.244373 
InterfModel=2 38 | 0.932547 | 0.245519 | 0.24801 | 0.242057 | 0.245555 | 0.244425 
InterfModel=2 39 | 0.932442 | 0.245488 | 0.248341 | 0.2434 | 0.245527 | 0.243806 
InterfModel=2 40 | 0.932517 | 0.246044 | 0.248588 | 0.242941 | 0.244289 | 0.243025 
InterfModel=2 41 | 0.932465 | 0.24588 | 0.247936 | 0.24282 | 0.245465 | 0.243264 
InterfModel=2 42 | 0.932462 | 0.245565 | 0.248174 | 0.240294 | 0.244831 | 0.244253 
InterfModel=2 43 | 0.932438 | 0.244859 | 0.248403 | 0.243967 | 0.24485 | 0.242655 
InterfModel=2 44 | 0.932538 | 0.245238 | 0.248798 | 0.24154 | 0.244721 | 0.242534 
InterfModel=2 45 | 0.932476 | 0.244609 | 0.248436 | 0.241514 | 0.245445 | 0.242645 
InterfModel=2 46 | 0.932548 | 0.244292 | 0.248683 | 0.24282 | 0.245946 | 0.242964 
InterfModel=2 47 | 0.932448 | 0.245827 | 0.247762 | 0.242378 | 0.245922 | 0.244574 
InterfModel=2 48 | 0.932533 | 0.245385 | 0.248428 | 0.243068 | 0.244359 | 0.242466 
InterfModel=2 49 | 0.932454 | 0.245269 | 0.247986 | 0.240429 | 0.244146 | 0.243629 
InterfModel=2 50 | 0.932442 | 0.243576 | 0.248192 | 0.240535 | 0.244689 | 0.242312 
InterfModel=2 51 | 0.93251 | 0.245041 | 0.248721 | 0.241018 | 0.245013 | 0.244301 
InterfModel=2 52 | 0.932556 | 0.245795 | 0.248322 | 0.243319 | 0.246722 | 0.243396 
InterfModel=2 53 | 0.932449 | 0.246052 | 0.248331 | 0.241149 | 0.244823 | 0.242507 
InterfModel=2 54 | 0.932502 | 0.245663 | 0.248411 | 0.241751 | 0.244999 | 0.242358 
InterfModel=2 55 | 0.932498 | 0.244887 | 0.248132 | 0.244336 | 0.246567 | 0.241446 
InterfModel=2 56 | 0.93242 | 0.246634 | 0.24771 | 0.240993 | 0.244085 | 0.243148 
