CastaliaResults -i saida.txt -s Packets received per node -n --all -o2                                                                       

Application:Packets received per node
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 2960.3 | 2970.58 | 4433.84 | 6136.35 | 5939.45 
InterfModel=1 | 2909.19 | 2920.09 | 4362.09 | 5183.3 | 4879.87 
InterfModel=2 | 2930.6 | 2972.09 | 4392.36 | 5657.54 | 5261.91 
Application:Packets received per node - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 2959 | 2968 | 4450 | 6132 | 5876 
InterfModel=0 1 | 2961 | 2976 | 4428 | 6109 | 5894 
InterfModel=0 2 | 2961 | 2967 | 4439 | 6037 | 6007 
InterfModel=0 3 | 2958 | 2965 | 4436 | 6230 | 5966 
InterfModel=0 4 | 2960 | 2970 | 4437 | 6132 | 5973 
InterfModel=0 5 | 2955 | 2970 | 4422 | 6065 | 5988 
InterfModel=0 6 | 2949 | 2965 | 4421 | 6187 | 5983 
InterfModel=0 7 | 2967 | 2972 | 4433 | 6118 | 5953 
InterfModel=0 8 | 2965 | 2968 | 4447 | 6126 | 5953 
InterfModel=0 9 | 2962 | 2958 | 4448 | 6167 | 5985 
InterfModel=0 10 | 2965 | 2969 | 4424 | 6207 | 5951 
InterfModel=0 11 | 2969 | 2967 | 4431 | 6022 | 6093 
InterfModel=0 12 | 2961 | 2965 | 4417 | 6065 | 6063 
InterfModel=0 13 | 2956 | 2966 | 4432 | 6126 | 5914 
InterfModel=0 14 | 2951 | 2962 | 4422 | 6252 | 5847 
InterfModel=0 15 | 2962 | 2973 | 4430 | 6042 | 5991 
InterfModel=0 16 | 2954 | 2968 | 4438 | 6192 | 5894 
InterfModel=0 17 | 2950 | 2969 | 4440 | 6087 | 6099 
InterfModel=0 18 | 2959 | 2975 | 4430 | 6137 | 5950 
InterfModel=0 19 | 2953 | 2970 | 4437 | 6180 | 6012 
InterfModel=0 20 | 2968 | 2973 | 4428 | 6195 | 5882 
InterfModel=0 21 | 2956 | 2975 | 4428 | 6209 | 5761 
InterfModel=0 22 | 2958 | 2974 | 4451 | 6118 | 5913 
InterfModel=0 23 | 2963 | 2965 | 4425 | 6246 | 5815 
InterfModel=0 24 | 2969 | 2973 | 4441 | 6231 | 5896 
InterfModel=0 25 | 2956 | 2968 | 4434 | 6149 | 5903 
InterfModel=0 26 | 2960 | 2974 | 4421 | 6197 | 5884 
InterfModel=0 27 | 2960 | 2960 | 4423 | 6116 | 5947 
InterfModel=0 28 | 2957 | 2973 | 4435 | 6135 | 5892 
InterfModel=0 29 | 2959 | 2972 | 4450 | 6049 | 6059 
InterfModel=0 30 | 2964 | 2975 | 4432 | 6075 | 5935 
InterfModel=0 31 | 2969 | 2959 | 4432 | 6263 | 5974 
InterfModel=0 32 | 2959 | 2969 | 4414 | 6148 | 6006 
InterfModel=0 33 | 2961 | 2969 | 4441 | 6082 | 6041 
InterfModel=0 34 | 2965 | 2976 | 4432 | 6175 | 5894 
InterfModel=0 35 | 2966 | 2958 | 4436 | 6092 | 5926 
InterfModel=0 36 | 2962 | 2978 | 4448 | 6085 | 5966 
InterfModel=0 37 | 2974 | 2968 | 4414 | 6112 | 5950 
InterfModel=0 38 | 2956 | 2973 | 4455 | 6095 | 5920 
InterfModel=0 39 | 2958 | 2977 | 4426 | 6145 | 5882 
InterfModel=0 40 | 2967 | 2979 | 4435 | 6155 | 5973 
InterfModel=0 41 | 2954 | 2972 | 4433 | 6108 | 5861 
InterfModel=0 42 | 2958 | 2969 | 4419 | 6260 | 5825 
InterfModel=0 43 | 2956 | 2958 | 4443 | 6326 | 5765 
InterfModel=0 44 | 2963 | 2970 | 4437 | 6072 | 5956 
InterfModel=0 45 | 2951 | 2970 | 4437 | 6182 | 5922 
InterfModel=0 46 | 2959 | 2974 | 4427 | 6097 | 5903 
InterfModel=0 47 | 2968 | 2966 | 4423 | 6128 | 5963 
InterfModel=0 48 | 2961 | 2970 | 4438 | 6158 | 5952 
InterfModel=0 49 | 2963 | 2979 | 4441 | 6117 | 5980 
InterfModel=0 50 | 2965 | 2967 | 4440 | 6134 | 5907 
InterfModel=0 51 | 2975 | 2973 | 4442 | 6195 | 5883 
InterfModel=0 52 | 2963 | 2962 | 4435 | 6197 | 5989 
InterfModel=0 53 | 2964 | 2967 | 4422 | 6139 | 5872 
InterfModel=0 54 | 2960 | 2972 | 4434 | 6175 | 5818 
InterfModel=0 55 | 2956 | 2981 | 4423 | 5950 | 5965 
InterfModel=0 56 | 2969 | 2976 | 4414 | 6029 | 6051 
InterfModel=0 57 | 2950 | 2979 | 4439 | 6170 | 5887 
InterfModel=0 58 | 2965 | 2971 | 4437 | 6109 | 6015 
InterfModel=0 59 | 2954 | 2968 | 4442 | 6084 | 5955 
InterfModel=0 60 | 2953 | 2965 | 4420 | 6140 | 5893 
InterfModel=0 61 | 2967 | 2974 | 4428 | 6046 | 5958 
InterfModel=0 62 | 2954 | 2980 | 4424 | 6289 | 5791 
InterfModel=0 63 | 2960 | 2975 | 4444 | 6135 | 5942 
InterfModel=0 64 | 2962 | 2977 | 4445 | 6110 | 5865 
InterfModel=0 65 | 2953 | 2975 | 4431 | 6149 | 5855 
InterfModel=0 66 | 2967 | 2971 | 4436 | 6114 | 5971 
InterfModel=0 67 | 2958 | 2968 | 4431 | 6027 | 6052 
InterfModel=0 68 | 2950 | 2971 | 4443 | 6083 | 6054 
InterfModel=0 69 | 2969 | 2967 | 4439 | 6204 | 5899 
InterfModel=0 70 | 2956 | 2977 | 4420 | 6168 | 5902 
InterfModel=0 71 | 2955 | 2968 | 4435 | 6051 | 6006 
InterfModel=0 72 | 2967 | 2963 | 4442 | 6232 | 5817 
InterfModel=0 73 | 2961 | 2975 | 4443 | 6057 | 5911 
InterfModel=0 74 | 2965 | 2978 | 4417 | 6123 | 5905 
InterfModel=0 75 | 2965 | 2963 | 4438 | 6104 | 5934 
InterfModel=0 76 | 2959 | 2967 | 4442 | 6221 | 5900 
InterfModel=0 77 | 2964 | 2973 | 4429 | 6095 | 5990 
InterfModel=0 78 | 2950 | 2970 | 4431 | 6183 | 5945 
InterfModel=0 79 | 2967 | 2975 | 4433 | 6079 | 5984 
InterfModel=0 80 | 2962 | 2971 | 4443 | 6070 | 5995 
InterfModel=0 81 | 2957 | 2967 | 4444 | 6120 | 5989 
InterfModel=0 82 | 2961 | 2967 | 4445 | 6260 | 6000 
InterfModel=0 83 | 2965 | 2977 | 4419 | 6145 | 5899 
InterfModel=0 84 | 2960 | 2974 | 4433 | 6234 | 5847 
InterfModel=0 85 | 2970 | 2971 | 4434 | 6054 | 6012 
InterfModel=0 86 | 2951 | 2968 | 4452 | 6258 | 5827 
InterfModel=0 87 | 2952 | 2975 | 4433 | 6155 | 5851 
InterfModel=0 88 | 2953 | 2972 | 4441 | 6233 | 5880 
InterfModel=0 89 | 2969 | 2970 | 4437 | 6127 | 5982 
InterfModel=0 90 | 2963 | 2978 | 4435 | 6079 | 6029 
InterfModel=0 91 | 2957 | 2980 | 4435 | 6170 | 5966 
InterfModel=0 92 | 2970 | 2968 | 4432 | 6168 | 5983 
InterfModel=0 93 | 2961 | 2975 | 4448 | 6057 | 5881 
InterfModel=0 94 | 2958 | 2972 | 4438 | 6124 | 5995 
InterfModel=0 95 | 2960 | 2974 | 4422 | 6029 | 6022 
InterfModel=0 96 | 2954 | 2972 | 4429 | 6161 | 6003 
InterfModel=0 97 | 2959 | 2967 | 4438 | 5994 | 6085 
InterfModel=0 98 | 2947 | 2964 | 4449 | 6178 | 5910 
InterfModel=0 99 | 2961 | 2969 | 4417 | 6094 | 5935 
InterfModel=1 0 | 2907 | 2931 | 4378 | 5294 | 4734 
InterfModel=1 1 | 2916 | 2925 | 4363 | 5130 | 4942 
InterfModel=1 2 | 2911 | 2918 | 4375 | 5208 | 4836 
InterfModel=1 3 | 2897 | 2929 | 4381 | 5211 | 4707 
InterfModel=1 4 | 2900 | 2926 | 4359 | 5242 | 4858 
InterfModel=1 5 | 2898 | 2927 | 4359 | 5207 | 4827 
InterfModel=1 6 | 2900 | 2908 | 4383 | 5172 | 4922 
InterfModel=1 7 | 2906 | 2905 | 4366 | 5165 | 4848 
InterfModel=1 8 | 2913 | 2937 | 4356 | 5190 | 4938 
InterfModel=1 9 | 2890 | 2919 | 4356 | 5182 | 4842 
InterfModel=1 10 | 2918 | 2926 | 4365 | 5194 | 4888 
InterfModel=1 11 | 2905 | 2915 | 4367 | 5173 | 4926 
InterfModel=1 12 | 2903 | 2911 | 4367 | 5099 | 4929 
InterfModel=1 13 | 2918 | 2909 | 4364 | 5140 | 4848 
InterfModel=1 14 | 2938 | 2920 | 4353 | 5144 | 4786 
InterfModel=1 15 | 2925 | 2933 | 4379 | 5166 | 4888 
InterfModel=1 16 | 2918 | 2920 | 4380 | 5154 | 4812 
InterfModel=1 17 | 2916 | 2900 | 4354 | 5132 | 4962 
InterfModel=1 18 | 2916 | 2918 | 4328 | 5084 | 5016 
InterfModel=1 19 | 2900 | 2898 | 4373 | 5165 | 4883 
InterfModel=1 20 | 2908 | 2919 | 4356 | 5279 | 4796 
InterfModel=1 21 | 2909 | 2923 | 4369 | 5126 | 4979 
InterfModel=1 22 | 2899 | 2918 | 4367 | 5220 | 4832 
InterfModel=1 23 | 2910 | 2923 | 4337 | 5183 | 4917 
InterfModel=1 24 | 2904 | 2927 | 4358 | 5262 | 4780 
InterfModel=1 25 | 2909 | 2925 | 4351 | 5130 | 4961 
