CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 0.013 | 0.01 | 0.015 | 0.182 | 0.208 
InterfModel=1 | 0.03 | 0.026 | 0.03 | 0.309 | 0.349 
InterfModel=2 | 0.023 | 0.009 | 0.024 | 0.246 | 0.298 
Application:Packets loss rate - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 0.0133378 | 0.0103368 | 0.0108913 | 0.182291 | 0.216429 
InterfModel=0 1 | 0.0126709 | 0.00766921 | 0.0157813 | 0.185358 | 0.214029 
InterfModel=0 2 | 0.0126709 | 0.0106702 | 0.0133363 | 0.195067 | 0.19896 
InterfModel=0 3 | 0.0136712 | 0.0113371 | 0.0140031 | 0.169223 | 0.204427 
InterfModel=0 4 | 0.0130044 | 0.0096699 | 0.0137808 | 0.182291 | 0.203388 
InterfModel=0 5 | 0.0146716 | 0.0096699 | 0.0171149 | 0.191225 | 0.201387 
InterfModel=0 6 | 0.0166723 | 0.0113371 | 0.0173372 | 0.174957 | 0.20216 
InterfModel=0 7 | 0.0106702 | 0.00900298 | 0.01467 | 0.184158 | 0.206161 
InterfModel=0 8 | 0.0113371 | 0.0103368 | 0.0115581 | 0.183091 | 0.206161 
InterfModel=0 9 | 0.0123374 | 0.0136712 | 0.0113358 | 0.177624 | 0.201894 
InterfModel=0 10 | 0.0113371 | 0.0103334 | 0.0166703 | 0.172179 | 0.206428 
InterfModel=0 11 | 0.0100033 | 0.0106702 | 0.0151145 | 0.19696 | 0.187492 
InterfModel=0 12 | 0.0126709 | 0.0113371 | 0.0182263 | 0.191225 | 0.191492 
InterfModel=0 13 | 0.0143381 | 0.0110037 | 0.0148922 | 0.183091 | 0.211256 
InterfModel=0 14 | 0.0160053 | 0.0123374 | 0.0171149 | 0.166289 | 0.220296 
InterfModel=0 15 | 0.0126666 | 0.00866956 | 0.0153368 | 0.194293 | 0.201093 
