CastaliaResults -i saida.txt -s Energy nJ/bit -n --all -o2                                                           

Application:Energy nJ/bit
 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=0 47 | 98.7235 | 99.5313 | 65.0812 | 47.7315 | 48.4751 
InterfModel=0 48 | 98.6717 | 99.3998 | 65.0474 | 47.4061 | 48.8761 
InterfModel=0 49 | 98.1778 | 99.2705 | 64.498 | 47.7808 | 48.1429 
InterfModel=0 50 | 98.1873 | 99.5438 | 64.5967 | 47.4261 | 48.7119 
InterfModel=0 51 | 98.2717 | 99.4767 | 64.8349 | 47.2182 | 48.5943 
InterfModel=0 52 | 98.7555 | 99.6394 | 64.8391 | 47.065 | 48.2975 
InterfModel=0 53 | 98.8126 | 99.8205 | 65.4915 | 47.7166 | 49.0966 
InterfModel=0 54 | 98.7805 | 99.3669 | 64.8192 | 47.1153 | 49.4846 
InterfModel=0 55 | 98.9941 | 99.0088 | 64.5107 | 48.9929 | 48.5313 
InterfModel=0 56 | 98.4906 | 99.4487 | 65.3465 | 48.4944 | 47.885 
InterfModel=0 57 | 98.8116 | 99.3608 | 64.9477 | 47.2629 | 48.9024 
InterfModel=0 58 | 98.1791 | 99.4 | 65.1915 | 47.8656 | 48.1992 
InterfModel=0 59 | 99.1326 | 99.7177 | 64.9237 | 48.0076 | 48.4993 
InterfModel=0 60 | 99.1425 | 99.6086 | 64.9984 | 47.5649 | 48.9517 
InterfModel=0 61 | 97.847 | 99.4432 | 65.5757 | 48.2745 | 48.6456 
InterfModel=0 62 | 98.9723 | 99.1663 | 65.1081 | 46.334 | 49.5994 
InterfModel=0 63 | 98.7281 | 99.046 | 65.0457 | 47.6121 | 48.5498 
InterfModel=0 64 | 98.6261 | 99.4897 | 64.7696 | 47.7416 | 49.2976 
InterfModel=0 65 | 98.7201 | 99.2081 | 65.346 | 47.5062 | 49.2024 
InterfModel=0 66 | 98.8539 | 99.5347 | 64.5393 | 47.8791 | 48.6686 
InterfModel=0 67 | 98.6347 | 99.5806 | 64.9204 | 48.6292 | 47.9347 
InterfModel=0 68 | 98.6875 | 99.5031 | 64.8991 | 47.8702 | 47.6633 
InterfModel=0 69 | 98.4611 | 99.7219 | 64.7193 | 46.8633 | 48.5472 
InterfModel=0 70 | 98.7572 | 99.1818 | 65.4539 | 47.3996 | 48.919 
InterfModel=0 71 | 98.9159 | 99.7129 | 64.6428 | 48.1295 | 48.0685 
InterfModel=0 72 | 98.2851 | 99.6282 | 64.8204 | 46.8375 | 49.5333 
InterfModel=0 73 | 98.5986 | 99.4629 | 64.9454 | 48.1254 | 48.9286 
InterfModel=0 74 | 97.8483 | 99.1239 | 65.3441 | 47.7377 | 48.9481 
InterfModel=0 75 | 99.116 | 99.7821 | 65.0313 | 47.7893 | 48.8926 
InterfModel=0 76 | 98.8768 | 99.6713 | 65.0601 | 46.8687 | 48.827 
InterfModel=0 77 | 98.2099 | 99.4691 | 64.8778 | 47.9967 | 48.4175 
InterfModel=0 78 | 98.9611 | 99.4336 | 65.1765 | 47.3338 | 48.7088 
InterfModel=0 79 | 98.1126 | 99.22 | 65.5144 | 48.2892 | 48.6981 
InterfModel=0 80 | 98.148 | 99.5766 | 64.9766 | 48.2159 | 48.5005 
InterfModel=0 81 | 98.7892 | 99.512 | 64.8685 | 47.7149 | 48.4344 
InterfModel=0 82 | 98.3527 | 99.7488 | 65.1366 | 46.7359 | 48.2522 
InterfModel=0 83 | 98.1229 | 99.4748 | 65.8311 | 47.6159 | 48.8623 
InterfModel=0 84 | 98.6039 | 99.3878 | 65.37 | 46.5978 | 49.575 
InterfModel=0 85 | 98.4866 | 99.3746 | 65.0968 | 48.21 | 48.3475 
InterfModel=0 86 | 99.0293 | 99.8185 | 65.2724 | 46.5055 | 49.6951 
InterfModel=0 87 | 99.1297 | 99.0957 | 65.1898 | 47.4396 | 49.4041 
InterfModel=0 88 | 99.1407 | 99.5131 | 65.4779 | 46.7877 | 49.3376 
InterfModel=0 89 | 98.6751 | 99.6216 | 64.8977 | 47.4409 | 48.5523 
InterfModel=0 90 | 99.0752 | 99.2582 | 65.2365 | 48.1192 | 47.8498 
InterfModel=0 91 | 98.5154 | 99.3023 | 64.9134 | 47.391 | 48.6709 
InterfModel=0 92 | 97.777 | 99.4699 | 65.2043 | 47.3051 | 48.1861 
InterfModel=0 93 | 98.5985 | 99.5505 | 64.4967 | 48.2406 | 49.2735 
InterfModel=0 94 | 98.7641 | 99.5844 | 65.1144 | 47.7243 | 47.7914 
InterfModel=0 95 | 98.5568 | 99.0872 | 65.3668 | 48.3815 | 48.0069 
InterfModel=0 96 | 98.7224 | 99.5802 | 65.3227 | 47.4792 | 48.2942 
InterfModel=0 97 | 98.7799 | 99.6256 | 65.0723 | 48.5929 | 47.4101 
InterfModel=0 98 | 99.0247 | 99.6783 | 64.8037 | 47.1179 | 48.7527 
InterfModel=0 99 | 98.2345 | 99.7429 | 65.2551 | 47.4846 | 48.5483 
InterfModel=1 0 | 100.308 | 100.881 | 66.0003 | 55.3026 | 60.3669 
InterfModel=1 1 | 100.099 | 100.951 | 65.9835 | 57.1023 | 58.7133 
InterfModel=1 2 | 99.7772 | 101.405 | 66.0445 | 56.0322 | 59.4973 
InterfModel=1 3 | 101.218 | 101.1 | 66.2318 | 56.3677 | 61.1283 
InterfModel=1 4 | 100.299 | 100.933 | 66.4035 | 55.5776 | 59.6018 
InterfModel=1 5 | 100.787 | 101.14 | 65.9391 | 56.2521 | 59.9995 
InterfModel=1 6 | 100.422 | 101.479 | 65.9654 | 56.3845 | 58.762 
InterfModel=1 7 | 100.298 | 101.473 | 66.1346 | 56.479 | 59.9048 
InterfModel=1 8 | 100.205 | 100.518 | 66.0126 | 56.597 | 58.7245 
InterfModel=1 9 | 101.253 | 101.266 | 66.2424 | 55.8474 | 60.1204 
InterfModel=1 10 | 99.952 | 101.166 | 65.9665 | 56.0261 | 59.1203 
InterfModel=1 11 | 100.382 | 101.476 | 66.1372 | 56.1372 | 58.5749 
InterfModel=1 12 | 100.672 | 101.626 | 66.0308 | 57.3457 | 58.8759 
InterfModel=1 13 | 99.7445 | 101.628 | 65.9055 | 56.8643 | 59.7951 
InterfModel=1 14 | 99.3231 | 101.288 | 66.2047 | 57.097 | 60.7528 
InterfModel=1 15 | 99.3522 | 100.729 | 65.9523 | 56.5478 | 58.9863 
InterfModel=1 16 | 99.721 | 101.172 | 66.0284 | 56.6809 | 59.6382 
InterfModel=1 17 | 99.9447 | 101.966 | 66.352 | 56.7313 | 58.5757 
InterfModel=1 18 | 99.7333 | 101.385 | 66.4588 | 57.3856 | 57.557 
InterfModel=1 19 | 100.64 | 102.073 | 65.7345 | 56.3886 | 59.4694 
InterfModel=1 20 | 100.696 | 101.176 | 66.5004 | 55.3722 | 60.1729 
InterfModel=1 21 | 100.457 | 100.919 | 66.1408 | 56.7771 | 58.2335 
InterfModel=1 22 | 100.118 | 101.211 | 65.9132 | 55.923 | 59.4714 
InterfModel=1 23 | 100.156 | 101.201 | 66.5356 | 56.4782 | 59.0218 
InterfModel=1 24 | 100.447 | 100.955 | 66.2301 | 55.351 | 60.2065 
InterfModel=1 25 | 99.8267 | 101.172 | 66.3741 | 57.041 | 58.1847 
InterfModel=1 26 | 100.456 | 101.707 | 65.8676 | 55.6879 | 59.983 
InterfModel=1 27 | 100.738 | 100.888 | 66.7432 | 56.834 | 59.243 
InterfModel=1 28 | 100.414 | 101.9 | 66.3179 | 54.7821 | 60.4661 
InterfModel=1 29 | 100.189 | 101.5 | 65.8212 | 56.0365 | 58.5161 
InterfModel=1 30 | 100.019 | 101.243 | 65.8649 | 56.7893 | 58.1111 
InterfModel=1 31 | 100.42 | 101.11 | 65.7005 | 56.0838 | 59.1322 
InterfModel=1 32 | 100.245 | 101.506 | 66.7798 | 55.7276 | 60.3123 
InterfModel=1 33 | 101.807 | 100.865 | 66.5605 | 55.8209 | 60.2689 
InterfModel=1 34 | 100.324 | 100.982 | 66.6734 | 57.2509 | 57.081 
InterfModel=1 35 | 99.943 | 100.83 | 66.4025 | 57.5587 | 58.0057 
InterfModel=1 36 | 100.703 | 101.02 | 65.3418 | 55.4869 | 59.0229 
InterfModel=1 37 | 99.6869 | 101.607 | 66.7714 | 55.6947 | 60.5591 
InterfModel=1 38 | 101.104 | 101.505 | 65.7646 | 55.0932 | 59.571 
InterfModel=1 39 | 99.935 | 101.087 | 66.4089 | 56.1201 | 57.9719 
InterfModel=1 40 | 100.003 | 101.885 | 66.6149 | 56.1624 | 58.9223 
InterfModel=1 41 | 101.324 | 100.918 | 65.9912 | 55.9233 | 59.2152 
InterfModel=1 42 | 99.2101 | 101.103 | 66.4082 | 55.394 | 59.1545 
InterfModel=1 43 | 100.637 | 101.59 | 65.3292 | 55.9138 | 58.8436 
InterfModel=1 44 | 100.263 | 100.824 | 65.8174 | 56.1541 | 60.1621 
InterfModel=1 45 | 100.321 | 101.061 | 65.9201 | 56.6386 | 58.5868 
InterfModel=1 46 | 100.078 | 101.757 | 65.9428 | 56.4978 | 58.5956 
InterfModel=1 47 | 99.855 | 101.227 | 65.4 | 56.3844 | 58.1879 
InterfModel=1 48 | 100.531 | 100.914 | 66.5061 | 58.4107 | 58.2846 
InterfModel=1 49 | 100.422 | 101.519 | 66.215 | 56.2579 | 59.2339 
InterfModel=1 50 | 101.224 | 101.307 | 66.1084 | 56.2917 | 59.3053 
InterfModel=1 51 | 100.808 | 101.288 | 65.9998 | 56.7428 | 59.9432 
InterfModel=1 52 | 99.3168 | 101.538 | 65.9421 | 55.4684 | 58.7854 
InterfModel=1 53 | 100.536 | 101.341 | 66.0384 | 57.0994 | 58.4687 
InterfModel=1 54 | 99.2314 | 101.205 | 66.2832 | 55.1137 | 59.5094 
InterfModel=1 55 | 100.618 | 100.831 | 66.8267 | 56.5164 | 59.4684 
InterfModel=1 56 | 100.909 | 101.36 | 67.0203 | 55.0096 | 60.4487 
InterfModel=1 57 | 100.753 | 100.77 | 66.3392 | 57.7256 | 58.5459 
InterfModel=1 58 | 100.586 | 101.192 | 65.6675 | 55.3858 | 58.3238 
InterfModel=1 59 | 100.521 | 100.987 | 65.8912 | 56.3297 | 58.9638 
InterfModel=1 60 | 100.469 | 100.873 | 65.8287 | 55.7606 | 60.6348 
InterfModel=1 61 | 99.9959 | 101.487 | 65.8965 | 58.3601 | 57.6985 
InterfModel=1 62 | 100.477 | 101.498 | 66.2777 | 55.743 | 60.2249 
InterfModel=1 63 | 99.1209 | 101.636 | 66.5706 | 56.5402 | 58.6558 
InterfModel=1 64 | 99.725 | 100.809 | 66.4698 | 56.6174 | 59.2887 
InterfModel=1 65 | 99.8758 | 101.341 | 65.8574 | 57.2788 | 57.9634 
InterfModel=1 66 | 99.9801 | 100.78 | 65.9708 | 56.2627 | 61.0027 
InterfModel=1 67 | 100.846 | 101.199 | 66.1842 | 56.6074 | 58.2539 
InterfModel=1 68 | 99.6603 | 101.795 | 66.0947 | 56.3337 | 59.684 
InterfModel=1 69 | 100.393 | 101.064 | 66.0641 | 55.6964 | 59.4486 
InterfModel=1 70 | 100.361 | 101.171 | 65.823 | 57.1969 | 58.3284 
InterfModel=1 71 | 100.685 | 101.171 | 66.2618 | 55.6252 | 60.3415 
InterfModel=1 72 | 100.054 | 101.098 | 66.2069 | 57.8096 | 58.6142 
InterfModel=1 73 | 99.8935 | 101.51 | 66.2888 | 55.7537 | 59.6154 
InterfModel=1 74 | 100.496 | 101.112 | 65.9069 | 56.1178 | 59.6501 
InterfModel=1 75 | 100.821 | 101.34 | 65.7914 | 55.3651 | 60.9334 
InterfModel=1 76 | 100.756 | 100.546 | 65.9811 | 55.7065 | 59.1831 
InterfModel=1 77 | 99.538 | 101.747 | 66.5908 | 55.712 | 60.5068 
InterfModel=1 78 | 100.884 | 100.604 | 65.9087 | 56.4483 | 58.943 
InterfModel=1 79 | 99.3952 | 101.008 | 66.3304 | 55.4697 | 60.7046 
InterfModel=1 80 | 100.09 | 101.952 | 66.5783 | 56.6732 | 58.9323 
InterfModel=1 81 | 99.7301 | 101.423 | 66.0286 | 57.2613 | 58.677 
InterfModel=1 82 | 100.307 | 101.439 | 66.4474 | 57.8384 | 58.0116 
InterfModel=1 83 | 100.726 | 100.817 | 66.0806 | 57.0519 | 59.2667 
InterfModel=1 84 | 99.8413 | 101.543 | 65.5555 | 54.6354 | 58.2529 
InterfModel=1 85 | 100.107 | 101.103 | 65.9499 | 55.9681 | 58.833 
InterfModel=1 86 | 99.0394 | 101.2 | 66.4587 | 56.472 | 58.2829 
InterfModel=1 87 | 100.39 | 100.779 | 66.3118 | 55.8445 | 60.0607 
InterfModel=1 88 | 99.997 | 101.42 | 66.124 | 55.4925 | 59.7775 
InterfModel=1 89 | 100.172 | 100.917 | 66.9061 | 56.8248 | 59.0246 
InterfModel=1 90 | 99.4886 | 101.626 | 65.7627 | 56.3062 | 57.8103 
InterfModel=1 91 | 100.792 | 101.47 | 66.4976 | 56.3272 | 59.9188 
InterfModel=1 92 | 100.316 | 101.124 | 65.9685 | 56.0369 | 61.2136 
InterfModel=1 93 | 100.722 | 100.907 | 66.0009 | 58.0074 | 58.7816 
InterfModel=1 94 | 100.586 | 101.468 | 66.274 | 57.814 | 60.0523 
InterfModel=1 95 | 99.9458 | 100.847 | 66.2532 | 56.839 | 58.2473 
InterfModel=1 96 | 100.401 | 100.798 | 66.0435 | 56.9193 | 59.5445 
InterfModel=1 97 | 99.8794 | 101.202 | 66.4716 | 55.4043 | 60.577 
InterfModel=1 98 | 99.7498 | 100.748 | 66.037 | 57.5704 | 59.2027 
InterfModel=1 99 | 99.6293 | 101.176 | 66.6586 | 55.4071 | 60.6369 
InterfModel=2 0 | 99.4826 | 99.3745 | 65.7646 | 51.1107 | 54.8148 
InterfModel=2 1 | 99.7391 | 99.5915 | 65.3488 | 50.3049 | 55.1445 
InterfModel=2 2 | 99.5077 | 99.6746 | 65.0328 | 51.4467 | 54.4052 
InterfModel=2 3 | 99.0024 | 99.5298 | 65.7366 | 51.6048 | 54.5651 
InterfModel=2 4 | 99.3344 | 99.1911 | 65.6225 | 51.999 | 55.4401 
InterfModel=2 5 | 100.056 | 99.4791 | 66.2915 | 51.6445 | 54.9757 
InterfModel=2 6 | 99.45 | 99.9068 | 65.531 | 52.4201 | 54.8689 
InterfModel=2 7 | 99.6428 | 99.6094 | 65.4525 | 51.5165 | 55.2647 
InterfModel=2 8 | 99.4053 | 99.2572 | 65.6458 | 51.1728 | 54.7892 
InterfModel=2 9 | 99.5099 | 99.4903 | 65.4366 | 51.1176 | 54.5462 
InterfModel=2 10 | 100.135 | 99.0161 | 65.9186 | 51.423 | 55.7069 
InterfModel=2 11 | 99.7376 | 99.6557 | 65.9469 | 51.5395 | 55.0689 
InterfModel=2 12 | 99.9245 | 99.4236 | 66.0674 | 50.9724 | 54.8643 
InterfModel=2 13 | 99.6147 | 99.5785 | 65.7887 | 52.2094 | 55.0974 
InterfModel=2 14 | 100.089 | 99.5356 | 65.326 | 51.2227 | 55.2003 
InterfModel=2 15 | 99.4618 | 99.3235 | 65.8272 | 50.8649 | 54.9693 
InterfModel=2 16 | 99.7142 | 99.5265 | 65.678 | 51.3768 | 55.9571 
InterfModel=2 17 | 99.5938 | 99.8178 | 66.0085 | 52.4711 | 54.4504 
InterfModel=2 18 | 98.7938 | 99.5138 | 65.6258 | 50.983 | 54.6459 
InterfModel=2 19 | 99.6828 | 99.339 | 65.0646 | 51.5136 | 54.2887 
InterfModel=2 20 | 99.3456 | 99.363 | 65.6214 | 50.6653 | 55.5464 
InterfModel=2 21 | 99.9667 | 99.5271 | 65.933 | 52.037 | 55.7974 
InterfModel=2 22 | 99.7877 | 99.5197 | 64.9872 | 51.722 | 55.6579 
InterfModel=2 23 | 99.4785 | 99.6645 | 65.5302 | 52.8265 | 53.6244 
InterfModel=2 24 | 98.3693 | 99.2343 | 65.9047 | 51.8504 | 54.9118 
InterfModel=2 25 | 100.315 | 99.5432 | 65.3952 | 52.7541 | 54.6744 
InterfModel=2 26 | 99.3109 | 99.5983 | 65.7956 | 51.3696 | 55.7803 
InterfModel=2 27 | 100.228 | 99.4807 | 65.8407 | 50.7426 | 56.147 
InterfModel=2 28 | 98.8763 | 99.5435 | 65.8097 | 51.6057 | 55.0012 
InterfModel=2 29 | 99.5947 | 99.0572 | 65.8582 | 50.8991 | 56.1266 
InterfModel=2 30 | 99.9084 | 99.332 | 65.8568 | 51.3373 | 54.8483 
InterfModel=2 31 | 99.9485 | 99.6909 | 64.9707 | 53.1299 | 53.7915 
InterfModel=2 32 | 100.536 | 99.7507 | 65.3001 | 50.7097 | 55.9696 
InterfModel=2 33 | 99.2967 | 99.2492 | 65.4855 | 52.012 | 54.4956 
InterfModel=2 34 | 101.255 | 99.4782 | 65.7251 | 51.3165 | 55.209 
InterfModel=2 35 | 100.436 | 99.9994 | 65.6226 | 50.8433 | 54.6839 
InterfModel=2 36 | 100.601 | 99.3229 | 65.4398 | 51.882 | 53.8483 
InterfModel=2 37 | 99.8814 | 99.4214 | 65.729 | 51.3919 | 55.0255 
InterfModel=2 38 | 100.2 | 99.2772 | 65.8508 | 52.3227 | 55.2253 
InterfModel=2 39 | 99.6411 | 99.4095 | 65.8851 | 52.4482 | 54.8772 
InterfModel=2 40 | 99.9349 | 99.6089 | 65.8356 | 51.1198 | 54.7325 
InterfModel=2 41 | 99.8686 | 99.1142 | 65.5789 | 51.5288 | 55.7565 
InterfModel=2 42 | 99.8084 | 99.3093 | 65.2965 | 52.2715 | 54.3204 
InterfModel=2 43 | 99.0483 | 99.5348 | 66.1287 | 51.6183 | 54.2691 
InterfModel=2 44 | 99.6755 | 99.4922 | 65.5453 | 52.3982 | 54.1099 
InterfModel=2 45 | 99.4879 | 99.7157 | 65.4637 | 52.0664 | 55.1476 
InterfModel=2 46 | 99.359 | 99.6472 | 65.9077 | 52.4155 | 54.3486 
InterfModel=2 47 | 100.12 | 99.4788 | 65.6232 | 51.1916 | 55.6498 
InterfModel=2 48 | 99.4639 | 99.4445 | 65.765 | 51.5148 | 55.2123 
InterfModel=2 49 | 99.6543 | 99.4683 | 65.423 | 51.488 | 54.9203 
InterfModel=2 50 | 99.1354 | 99.3835 | 65.392 | 51.7584 | 55.592 
InterfModel=2 51 | 99.3582 | 99.5283 | 65.5232 | 51.4975 | 54.1792 
InterfModel=2 52 | 100.039 | 99.4019 | 65.8182 | 51.3131 | 55.2866 
InterfModel=2 53 | 99.9725 | 99.7745 | 65.3351 | 51.7499 | 54.1851 
InterfModel=2 54 | 99.3395 | 99.4709 | 65.3792 | 51.4401 | 54.696 
InterfModel=2 55 | 98.9923 | 99.4933 | 66.2438 | 51.6965 | 56.0085 
InterfModel=2 56 | 100.106 | 99.0905 | 65.6663 | 52.4886 | 52.86 
InterfModel=2 57 | 99.7494 | 99.5065 | 65.2144 | 51.7834 | 56.1532 
InterfModel=2 58 | 99.2845 | 99.2884 | 65.7254 | 51.5378 | 54.5135 
InterfModel=2 59 | 99.3525 | 99.2726 | 65.6833 | 51.4181 | 55.436 
InterfModel=2 60 | 99.9517 | 99.2964 | 65.9851 | 51.4428 | 56.1054 
InterfModel=2 61 | 99.4584 | 99.903 | 65.4115 | 52.0454 | 55.2988 
InterfModel=2 62 | 99.835 | 99.579 | 65.3066 | 51.5942 | 55.8428 
InterfModel=2 63 | 99.1319 | 99.2806 | 65.8439 | 50.3843 | 56.6417 
InterfModel=2 64 | 99.7975 | 99.5246 | 66.0146 | 52.1815 | 54.0869 
InterfModel=2 65 | 99.9692 | 99.5304 | 66.1158 | 51.056 | 54.8647 
InterfModel=2 66 | 99.7175 | 99.4266 | 65.8035 | 51.2367 | 55.1103 
InterfModel=2 67 | 100.321 | 99.436 | 65.1051 | 52.4324 | 54.4369 
InterfModel=2 68 | 99.2543 | 99.4876 | 66.1075 | 51.1239 | 54.7984 
InterfModel=2 69 | 99.5361 | 99.5373 | 66.0219 | 51.6474 | 55.3804 
InterfModel=2 70 | 99.8099 | 99.2978 | 66.1191 | 52.7379 | 53.4552 
InterfModel=2 71 | 99.1136 | 99.1501 | 65.6893 | 51.5315 | 54.6275 
InterfModel=2 72 | 99.8115 | 99.3616 | 65.6687 | 51.7248 | 54.9424 
InterfModel=2 73 | 99.5109 | 99.5148 | 65.9674 | 51.8628 | 55.1847 
InterfModel=2 74 | 99.6663 | 99.5556 | 65.4154 | 51.2076 | 54.8806 
InterfModel=2 75 | 99.214 | 99.5368 | 65.9095 | 50.3492 | 55.5629 
InterfModel=2 76 | 99.7938 | 99.2297 | 65.2837 | 51.5326 | 54.4821 
InterfModel=2 77 | 99.4146 | 99.5327 | 65.7327 | 51.6815 | 55.3976 
InterfModel=2 78 | 99.7681 | 99.762 | 65.74 | 51.6297 | 55.3156 
InterfModel=2 79 | 99.1872 | 99.4083 | 65.3717 | 50.9029 | 55.0312 
InterfModel=2 80 | 99.7277 | 99.3363 | 65.7832 | 51.4137 | 54.7409 
InterfModel=2 81 | 99.032 | 99.4715 | 65.6951 | 51.421 | 54.9742 
InterfModel=2 82 | 99.1081 | 99.5354 | 65.2952 | 51.4788 | 54.6655 
InterfModel=2 83 | 99.6645 | 99.1458 | 66.1966 | 51.629 | 55.6078 
InterfModel=2 84 | 99.6856 | 99.6877 | 65.0767 | 53.2034 | 54.1148 
InterfModel=2 85 | 99.281 | 99.2322 | 65.857 | 51.5193 | 55.3692 
InterfModel=2 86 | 99.9639 | 99.1288 | 65.049 | 51.1442 | 56.3779 
InterfModel=2 87 | 99.2735 | 99.7662 | 65.7205 | 51.4051 | 55.0843 
InterfModel=2 88 | 99.6598 | 99.2895 | 66.2875 | 51.649 | 55.3874 
InterfModel=2 89 | 98.8715 | 99.2714 | 66.5324 | 50.6838 | 56.0184 
InterfModel=2 90 | 99.1938 | 99.5273 | 65.9311 | 52.676 | 53.5682 
InterfModel=2 91 | 99.2026 | 99.2742 | 65.2981 | 51.9246 | 54.8737 
InterfModel=2 92 | 99.9759 | 99.3653 | 65.3156 | 51.7751 | 54.5041 
InterfModel=2 93 | 99.3786 | 99.339 | 65.8451 | 51.7676 | 53.9583 
InterfModel=2 94 | 99.4291 | 99.5897 | 65.8272 | 53.2883 | 54.8085 
InterfModel=2 95 | 99.7596 | 99.6076 | 65.4874 | 51.649 | 54.7856 
InterfModel=2 96 | 99.5481 | 99.472 | 65.4687 | 51.8362 | 54.9131 
InterfModel=2 97 | 100.23 | 99.0851 | 65.2506 | 50.8548 | 55.777 
InterfModel=2 98 | 100.331 | 99.4415 | 65.2582 | 52.6934 | 53.8344 
InterfModel=2 99 | 99.6235 | 99.6284 | 65.5688 | 51.46 | 54.849 

