CastaliaResults -i saida.txt -s Energy nJ/bit -n --all -o2                                                           

Application:Energy nJ/bit
 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=0 65 | 103.602 | 100.33 | 70.0818 | 50.3997 | 49.3508 
InterfModel=0 66 | 103.4 | 99.829 | 69.4462 | 49.4702 | 51.6363 
InterfModel=0 67 | 103.696 | 99.9162 | 71.5261 | 50.607 | 49.7342 
InterfModel=0 68 | 103.282 | 99.7057 | 72.0906 | 51.3219 | 48.8929 
InterfModel=0 69 | 104.755 | 100.085 | 69.7385 | 51.8647 | 49.0819 
InterfModel=0 70 | 104.335 | 99.6909 | 70.1756 | 51.0949 | 49.609 
InterfModel=0 71 | 104.671 | 99.9153 | 72.4995 | 51.2797 | 48.8759 
InterfModel=0 72 | 104.102 | 99.9708 | 70.7495 | 49.9803 | 50.1569 
InterfModel=0 73 | 105.212 | 100.076 | 70.3283 | 51.2057 | 49.4902 
InterfModel=0 74 | 104.49 | 99.3435 | 71.3416 | 51.2964 | 48.9421 
InterfModel=0 75 | 104.518 | 100.187 | 70.6684 | 50.6108 | 49.3908 
InterfModel=0 76 | 104.849 | 99.9323 | 70.6754 | 50.5459 | 49.8416 
InterfModel=0 77 | 104.161 | 100.027 | 71.5987 | 49.807 | 49.7747 
InterfModel=0 78 | 105.905 | 99.9966 | 71.2134 | 50.0181 | 50.3637 
InterfModel=0 79 | 105.448 | 99.8623 | 70.6513 | 51.2519 | 49.6716 
InterfModel=0 80 | 105.912 | 100.037 | 69.9042 | 49.5821 | 50.8514 
InterfModel=0 81 | 104.604 | 99.3014 | 71.0997 | 50.753 | 48.9918 
InterfModel=0 82 | 103.915 | 99.5752 | 71.1848 | 51.8948 | 48.6985 
InterfModel=0 83 | 103.811 | 100.412 | 71.1839 | 50.9476 | 49.3895 
InterfModel=0 84 | 104.264 | 99.7471 | 70.6985 | 51.9959 | 48.6988 
InterfModel=0 85 | 105.608 | 100.222 | 70.2408 | 50.6316 | 49.9366 
InterfModel=0 86 | 105.694 | 99.7672 | 74.4528 | 52.234 | 48.2994 
InterfModel=0 87 | 103.297 | 99.6298 | 70.8925 | 52.3287 | 49.5719 
InterfModel=0 88 | 104.498 | 100.014 | 69.8653 | 51.0176 | 50.2773 
InterfModel=0 89 | 103.425 | 100.505 | 71.3116 | 51.646 | 49.1338 
InterfModel=0 90 | 104.903 | 100.061 | 70.0369 | 51.2914 | 49.4242 
InterfModel=0 91 | 104.398 | 100.217 | 71.4018 | 50.9363 | 49.6832 
InterfModel=0 92 | 105.566 | 99.4962 | 70.3133 | 50.802 | 50.5091 
InterfModel=0 93 | 103.502 | 100.357 | 71.8435 | 51.6178 | 48.5811 
InterfModel=0 94 | 105.052 | 100.465 | 70.5421 | 50.0147 | 50.1348 
InterfModel=0 95 | 104.922 | 100.28 | 70.4385 | 49.9552 | 50.1819 
InterfModel=0 96 | 103.977 | 99.6462 | 70.8888 | 50.8043 | 50.6248 
InterfModel=0 97 | 106.07 | 99.9867 | 70.8269 | 51.4193 | 48.7967 
InterfModel=0 98 | 105.484 | 100.18 | 71.1766 | 51.7111 | 48.5235 
InterfModel=0 99 | 104.322 | 99.9605 | 70.9501 | 51.6638 | 49.3434 
InterfModel=1 0 | 113.43 | 110.983 | 102.813 | 63.2993 | 63.985 
InterfModel=1 1 | 117.047 | 110.493 | 109.033 | 65.813 | 64.8374 
InterfModel=1 2 | 116.079 | 111.78 | 108.346 | 62.538 | 65.2561 
InterfModel=1 3 | 116.352 | 110.067 | 106.89 | 62.8105 | 64.1814 
InterfModel=1 4 | 115.464 | 109.582 | 101.619 | 64.416 | 65.1717 
InterfModel=1 5 | 114.784 | 109.537 | 109.284 | 62.7659 | 64.9559 
InterfModel=1 6 | 116.186 | 110.43 | 101.007 | 64.3996 | 64.6619 
InterfModel=1 7 | 113.701 | 110.473 | 99.4188 | 64.06 | 65.5074 
InterfModel=1 8 | 114.588 | 110.134 | 105.63 | 64.749 | 63.1311 
InterfModel=1 9 | 114.134 | 110.12 | 99.0606 | 62.3938 | 66.5399 
InterfModel=1 10 | 115.167 | 110.613 | 103.263 | 63.9561 | 66.976 
InterfModel=1 11 | 116.164 | 111.074 | 102.035 | 62.5492 | 65.7237 
InterfModel=1 12 | 114.053 | 110.458 | 99.301 | 64.125 | 63.4488 
InterfModel=1 13 | 117.078 | 110.67 | 106.86 | 63.1553 | 65.0072 
InterfModel=1 14 | 113.971 | 109.778 | 106.847 | 63.5018 | 62.8457 
InterfModel=1 15 | 114.081 | 108.735 | 100.258 | 65.0806 | 64.0226 
InterfModel=1 16 | 114.213 | 111.664 | 104.978 | 63.9251 | 64.0462 
InterfModel=1 17 | 113.871 | 110.257 | 98.6062 | 63.603 | 64.5265 
InterfModel=1 18 | 116.717 | 111.174 | 105.93 | 64.3317 | 64.6403 
InterfModel=1 19 | 116.402 | 111.188 | 101.938 | 63.3228 | 66.721 
InterfModel=1 20 | 115.305 | 112.103 | 108.71 | 63.6437 | 63.5513 
InterfModel=1 21 | 114.541 | 108.66 | 99.6189 | 64.003 | 63.8475 
InterfModel=1 22 | 114.497 | 110.966 | 100.326 | 62.9346 | 65.2252 
InterfModel=1 23 | 116.685 | 110.714 | 107.626 | 63.5063 | 64.9899 
InterfModel=1 24 | 115.501 | 110.868 | 103.011 | 63.4101 | 65.4818 
InterfModel=1 25 | 116.472 | 111.257 | 103.693 | 63.1986 | 64.4252 
InterfModel=1 26 | 116.021 | 109.264 | 104.708 | 63.4725 | 63.9523 
InterfModel=1 27 | 114.218 | 110.688 | 107.757 | 63 | 63.9866 
InterfModel=1 28 | 115.642 | 111.788 | 101.273 | 65.5207 | 62.5979 
InterfModel=1 29 | 115.803 | 110.27 | 100.8 | 62.9456 | 64.5534 
InterfModel=1 30 | 116.268 | 111.917 | 100.383 | 64.9963 | 65.1424 
InterfModel=1 31 | 114.549 | 111.521 | 99.1711 | 63.4533 | 63.339 
InterfModel=1 32 | 118.24 | 112.159 | 100.661 | 63.7858 | 65.4159 
InterfModel=1 33 | 117.031 | 109.661 | 100.328 | 63.8417 | 63.6301 
InterfModel=1 34 | 115.716 | 110.823 | 105.158 | 62.0923 | 63.827 
InterfModel=1 35 | 114.378 | 111.112 | 103.948 | 63.3021 | 65.5371 
InterfModel=1 36 | 117.855 | 111.462 | 106.501 | 64.7575 | 64.4838 
InterfModel=1 37 | 117.018 | 109.865 | 98.3067 | 63.9874 | 64.3357 
InterfModel=1 38 | 117.197 | 110.074 | 105.1 | 64.8767 | 65.8951 
InterfModel=1 39 | 113.721 | 111.542 | 103.453 | 63.9971 | 64.388 
InterfModel=1 40 | 115.125 | 110.615 | 101.943 | 63.2342 | 64.4339 
InterfModel=1 41 | 116.351 | 110.375 | 101.048 | 64.1937 | 64.9427 
InterfModel=1 42 | 114.969 | 111.147 | 105.069 | 62.7619 | 63.8008 
InterfModel=1 43 | 112.678 | 110.871 | 101.18 | 63.4757 | 64.46 
InterfModel=1 44 | 115.622 | 110.964 | 102.935 | 63.7456 | 64.5726 
InterfModel=1 45 | 117.52 | 109.965 | 103.326 | 63.4823 | 64.0535 
InterfModel=1 46 | 114.528 | 109.491 | 100.589 | 62.7089 | 65.1824 
InterfModel=1 47 | 114.443 | 111.188 | 96.5913 | 63.7209 | 65.6768 
InterfModel=1 48 | 115.608 | 111.373 | 102.109 | 63.9197 | 64.4125 
InterfModel=1 49 | 115.7 | 111.619 | 102.545 | 65.5502 | 65.1839 
InterfModel=1 50 | 115.85 | 112.155 | 105.484 | 64.9936 | 64.403 
InterfModel=1 51 | 115.568 | 108.772 | 101.107 | 65.2941 | 64.7075 
InterfModel=1 52 | 115.138 | 110.803 | 101.386 | 62.9184 | 64.2085 
InterfModel=1 53 | 114.965 | 110.064 | 99.0258 | 65.2276 | 64.3874 
InterfModel=1 54 | 114.281 | 110.104 | 101.588 | 62.4676 | 65.1742 
InterfModel=1 55 | 115.022 | 110.53 | 104.108 | 64.0765 | 66.7442 
InterfModel=1 56 | 114.587 | 111.658 | 103.31 | 64.8462 | 65.6737 
InterfModel=1 57 | 115.478 | 112 | 102.306 | 63.3808 | 66.0374 
InterfModel=1 58 | 115.145 | 109.736 | 99.6733 | 63.7041 | 64.1652 
InterfModel=1 59 | 117.775 | 110.627 | 106.235 | 64.1941 | 65.2882 
InterfModel=1 60 | 114.919 | 110.932 | 99.2008 | 61.5755 | 67.0068 
InterfModel=1 61 | 113.89 | 110.663 | 103.099 | 63.893 | 64.7038 
InterfModel=1 62 | 116.004 | 110.446 | 103.834 | 65.3493 | 64.9138 
InterfModel=1 63 | 114.166 | 109.135 | 99.1691 | 63.4341 | 63.7598 
InterfModel=1 64 | 116.109 | 109.315 | 104.212 | 63.2078 | 65.0579 
InterfModel=1 65 | 117.996 | 111.631 | 99.0187 | 64.7631 | 65.9325 
InterfModel=1 66 | 116.735 | 111.077 | 103.781 | 63.6035 | 65.0114 
InterfModel=1 67 | 116.367 | 111.918 | 102.619 | 63.6486 | 65.8596 
InterfModel=1 68 | 116.759 | 110.123 | 96.4637 | 64.4034 | 64.542 
InterfModel=1 69 | 119.19 | 110.026 | 104.293 | 63.2729 | 64.697 
InterfModel=1 70 | 114.631 | 110.455 | 100.69 | 62.8905 | 66.3759 
InterfModel=1 71 | 116.907 | 112.465 | 107.378 | 63.6119 | 65.1965 
InterfModel=1 72 | 112.162 | 112.181 | 108.175 | 62.9867 | 64.6024 
InterfModel=1 73 | 114.458 | 110.29 | 101.512 | 63.1595 | 65.5781 
InterfModel=1 74 | 114.696 | 110.063 | 105.153 | 63.8676 | 64.1576 
InterfModel=1 75 | 114.7 | 110.145 | 99.8293 | 62.0365 | 63.7938 
InterfModel=1 76 | 113.651 | 110.401 | 100.239 | 63.7598 | 64.6846 
InterfModel=1 77 | 117.052 | 111.355 | 105.874 | 63.8969 | 64.2947 
InterfModel=1 78 | 113.247 | 111.285 | 99.8075 | 64.3361 | 63.3293 
InterfModel=1 79 | 116.724 | 109.387 | 101.36 | 62.5291 | 66.408 
InterfModel=1 80 | 117.892 | 109.603 | 100.045 | 65.0356 | 62.6846 
InterfModel=1 81 | 114.769 | 109.68 | 99.606 | 61.8999 | 64.7533 
InterfModel=1 82 | 116.085 | 111.643 | 102.091 | 64.7737 | 66.1503 
InterfModel=1 83 | 114.719 | 110.548 | 102.666 | 63.1479 | 64.7242 
InterfModel=1 84 | 116.499 | 110.286 | 101.476 | 63.8481 | 64.0053 
InterfModel=1 85 | 115.399 | 111.199 | 102.18 | 64.4458 | 64.5328 
InterfModel=1 86 | 114.46 | 111.977 | 100.436 | 62.9733 | 66.0077 
InterfModel=1 87 | 114.348 | 110.586 | 94.6207 | 62.877 | 65.8069 
InterfModel=1 88 | 115.339 | 110.237 | 103.907 | 62.4436 | 65.0968 
InterfModel=1 89 | 117.62 | 110.244 | 103.492 | 63.9295 | 64.8967 
InterfModel=1 90 | 116.96 | 111.036 | 105.356 | 63.975 | 65.2227 
InterfModel=1 91 | 115.689 | 110.864 | 108.451 | 64.0136 | 63.5123 
InterfModel=1 92 | 114.845 | 111.225 | 106.835 | 63.8649 | 64.6687 
InterfModel=1 93 | 113.535 | 109.815 | 104.743 | 64.0599 | 64.4149 
InterfModel=1 94 | 115.54 | 111.117 | 102.537 | 63.6747 | 65.6041 
InterfModel=1 95 | 116.169 | 110.196 | 102.728 | 63.7498 | 63.6148 
InterfModel=1 96 | 115.043 | 110.013 | 99.5872 | 65.1161 | 63.4759 
InterfModel=1 97 | 115.006 | 110.134 | 102.836 | 63.5596 | 65.0967 
InterfModel=1 98 | 116.396 | 111.753 | 101.789 | 64.0311 | 65.0874 
InterfModel=1 99 | 116.246 | 109.44 | 104.462 | 63.9941 | 63.4789 
InterfModel=2 0 | 113.36 | 101.828 | 95.7307 | 54.9235 | 48.2714 
InterfModel=2 1 | 110.896 | 101.262 | 96.1718 | 52.7279 | 50.1475 
InterfModel=2 2 | 113.511 | 101.824 | 90.3046 | 54.4838 | 49.1148 
InterfModel=2 3 | 112.939 | 102.464 | 93.3077 | 52.7974 | 49.1532 
InterfModel=2 4 | 112.093 | 101.791 | 97.0725 | 54.0774 | 48.0568 
InterfModel=2 5 | 115.537 | 101.979 | 98.3573 | 53.3855 | 49.9 
InterfModel=2 6 | 114.371 | 101.763 | 91.8517 | 53.495 | 48.8998 
InterfModel=2 7 | 114.785 | 101.727 | 98.9184 | 52.1257 | 48.9176 
InterfModel=2 8 | 113.794 | 101.574 | 94.1327 | 52.9772 | 49.3074 
InterfModel=2 9 | 113.26 | 101.989 | 99.0551 | 52.4635 | 48.9247 
InterfModel=2 10 | 114.288 | 102.245 | 94.8946 | 53.6772 | 49.1831 
InterfModel=2 11 | 111.709 | 102.737 | 95.3998 | 53.784 | 48.6523 
InterfModel=2 12 | 113.687 | 101.898 | 95.8651 | 52.4548 | 48.9844 
InterfModel=2 13 | 112.629 | 101.838 | 94.9911 | 52.9131 | 48.986 
InterfModel=2 14 | 114.919 | 102.107 | 96.8569 | 54.9541 | 47.2928 
InterfModel=2 15 | 110.928 | 102.325 | 96.004 | 54.9168 | 48.0591 
InterfModel=2 16 | 112.546 | 101.921 | 95.0894 | 54.263 | 47.6642 
InterfModel=2 17 | 111.826 | 102.372 | 94.9011 | 53.538 | 47.9346 
InterfModel=2 18 | 111.673 | 102.74 | 98.9839 | 53.1144 | 49.1626 
InterfModel=2 19 | 113.467 | 102.859 | 97.5987 | 55.155 | 46.4838 
InterfModel=2 20 | 112.683 | 102.633 | 94.1459 | 53.0938 | 48.9217 
InterfModel=2 21 | 113.186 | 102.324 | 97.5709 | 52.5111 | 48.2925 
InterfModel=2 22 | 114.719 | 102.036 | 93.1349 | 53.3855 | 49.3656 
InterfModel=2 23 | 114.594 | 102.401 | 98.1025 | 52.3701 | 48.6776 
InterfModel=2 24 | 111.948 | 103.298 | 94.2531 | 54.057 | 48.6731 
InterfModel=2 25 | 114.642 | 101.941 | 95.2236 | 54.0484 | 49.3582 
InterfModel=2 26 | 112.903 | 102.279 | 95.783 | 53.6438 | 48.8357 
InterfModel=2 27 | 112.141 | 103.056 | 93.3817 | 53.526 | 48.1769 
InterfModel=2 28 | 114.062 | 101.919 | 89.9127 | 53.0751 | 50.1254 
InterfModel=2 29 | 112.218 | 102.645 | 97.1826 | 54.2264 | 47.2423 
InterfModel=2 30 | 114.002 | 102.048 | 99.5311 | 53.2979 | 48.7322 
InterfModel=2 31 | 115.075 | 102.415 | 97.5033 | 53.4323 | 48.2695 
InterfModel=2 32 | 112.29 | 102.406 | 98.3368 | 53.7847 | 49.8863 
InterfModel=2 33 | 113.301 | 101.986 | 94.1199 | 53.3242 | 49.6167 
InterfModel=2 34 | 113.261 | 102.686 | 92.0199 | 53.6251 | 47.9747 
InterfModel=2 35 | 111.977 | 101.614 | 95.8857 | 51.2377 | 50.0715 
InterfModel=2 36 | 114.568 | 102.105 | 94.7624 | 52.5562 | 49.7097 
InterfModel=2 37 | 114.573 | 101.68 | 97.6486 | 53.5314 | 48.5813 
InterfModel=2 38 | 113.32 | 102.535 | 96.316 | 52.4734 | 49.009 
InterfModel=2 39 | 111.839 | 102.537 | 92.2282 | 53.4526 | 47.989 
InterfModel=2 40 | 112.345 | 102.363 | 91.7169 | 54.6345 | 49.3273 
InterfModel=2 41 | 111.792 | 102.051 | 95.5735 | 54.1134 | 49.2074 
InterfModel=2 42 | 111.373 | 101.858 | 94.8211 | 53.0647 | 49.3455 
InterfModel=2 43 | 112.02 | 103.689 | 96.3159 | 53.5088 | 48.3035 
InterfModel=2 44 | 115.566 | 102.193 | 96.8382 | 54.9368 | 48.211 
InterfModel=2 45 | 115.573 | 102.111 | 94.1225 | 53.7773 | 48.3607 
InterfModel=2 46 | 113.763 | 102.264 | 92.5419 | 53.7572 | 48.4757 
InterfModel=2 47 | 113.371 | 101.889 | 91.3083 | 53.6212 | 49.8626 
InterfModel=2 48 | 113.364 | 102.305 | 94.2671 | 52.0514 | 49.0401 
InterfModel=2 49 | 112.962 | 102.405 | 94.0325 | 54.0827 | 48.1795 
InterfModel=2 50 | 112.911 | 103.018 | 94.9771 | 54.4232 | 48.7301 
InterfModel=2 51 | 112.06 | 102.622 | 93.0655 | 53.8824 | 48.6794 
InterfModel=2 52 | 113.644 | 102.467 | 95.5915 | 54.2243 | 48.4994 
InterfModel=2 53 | 111.951 | 102.325 | 98.4289 | 53.3175 | 48.0604 
InterfModel=2 54 | 112.421 | 102.248 | 94.3244 | 53.9796 | 48.6611 
InterfModel=2 55 | 112.835 | 101.918 | 94.4719 | 53.3132 | 49.8639 
InterfModel=2 56 | 114.364 | 101.508 | 91.0177 | 53.0501 | 49.6885 
InterfModel=2 57 | 113.633 | 102.866 | 97.7656 | 54.3955 | 48.6601 
InterfModel=2 58 | 112.017 | 102.28 | 94.4612 | 53.6942 | 48.7832 
InterfModel=2 59 | 114.236 | 102.438 | 97.2247 | 53.0109 | 49.1698 
InterfModel=2 60 | 112.533 | 101.438 | 96.5575 | 53.9237 | 47.6539 
InterfModel=2 61 | 115.365 | 102.135 | 96.3012 | 53.3627 | 48.3617 
InterfModel=2 62 | 113.344 | 102.09 | 96.7309 | 54.283 | 47.9671 
InterfModel=2 63 | 112.033 | 101.272 | 92.4021 | 52.7606 | 49.5594 
InterfModel=2 64 | 113.691 | 103.238 | 95.2233 | 52.7998 | 48.4012 
InterfModel=2 65 | 113.533 | 101.69 | 96.2514 | 53.2059 | 47.4491 
InterfModel=2 66 | 112.823 | 102.669 | 97.0181 | 53.2478 | 49.0191 
InterfModel=2 67 | 112.976 | 102.028 | 97.1857 | 53.8446 | 47.6305 
InterfModel=2 68 | 114.266 | 101.957 | 94.2855 | 54.3627 | 48.4133 
InterfModel=2 69 | 113.639 | 102.158 | 99.3812 | 52.3656 | 48.077 
InterfModel=2 70 | 114.163 | 102.252 | 95.9899 | 53.906 | 49.4449 
InterfModel=2 71 | 114.373 | 101.601 | 94.3945 | 54.3108 | 47.0113 
InterfModel=2 72 | 113.399 | 101.443 | 90.438 | 52.9451 | 50.4073 
InterfModel=2 73 | 114.045 | 102.136 | 95.9546 | 55.307 | 47.5859 
InterfModel=2 74 | 113.321 | 103.132 | 96.8283 | 53.2057 | 47.9052 
InterfModel=2 75 | 114.803 | 101.581 | 93.8784 | 54.6049 | 47.941 
InterfModel=2 76 | 112.92 | 102.605 | 93.6063 | 55.5582 | 48.5408 
InterfModel=2 77 | 113.472 | 102.451 | 93.7491 | 54.1397 | 48.5581 
InterfModel=2 78 | 112.85 | 102.521 | 97.0673 | 53.7342 | 47.6142 
InterfModel=2 79 | 113.66 | 101.91 | 91.2161 | 53.3631 | 49.0954 
InterfModel=2 80 | 111.912 | 101.812 | 94.0655 | 55.0348 | 47.1867 
InterfModel=2 81 | 114.05 | 102.332 | 91.8365 | 53.8574 | 48.6283 
InterfModel=2 82 | 111.98 | 101.521 | 93.7943 | 53.6065 | 49.1277 
InterfModel=2 83 | 114.659 | 102.055 | 93.8256 | 53.7195 | 49.2512 
InterfModel=2 84 | 114.899 | 102.444 | 97.1969 | 53.2065 | 48.8962 
InterfModel=2 85 | 112.927 | 102.267 | 95.4861 | 55.284 | 48.8357 
InterfModel=2 86 | 113.235 | 102.088 | 93.3379 | 54.0469 | 47.6237 
InterfModel=2 87 | 113.962 | 102.464 | 94.5652 | 52.8921 | 49.3804 
InterfModel=2 88 | 111.296 | 102.598 | 96.2809 | 54.3078 | 46.9832 
InterfModel=2 89 | 114.244 | 102.281 | 88.772 | 54.8385 | 49.398 
InterfModel=2 90 | 111.647 | 102.854 | 94.4488 | 54.1172 | 47.8035 
InterfModel=2 91 | 112.679 | 102.033 | 90.4345 | 52.4137 | 50.4332 
InterfModel=2 92 | 112.167 | 101.827 | 91.6787 | 54.2544 | 48.5772 
InterfModel=2 93 | 114.079 | 102.576 | 97.3056 | 53.1842 | 48.9153 
InterfModel=2 94 | 113.7 | 102.565 | 92.2456 | 54.0223 | 47.7155 
InterfModel=2 95 | 111.882 | 102.127 | 94.4 | 53.1282 | 48.7304 
InterfModel=2 96 | 112.655 | 102.078 | 91.4576 | 53.8918 | 48.7229 
InterfModel=2 97 | 113.089 | 101.581 | 92.98 | 52.0932 | 50.3602 
InterfModel=2 98 | 113.74 | 102.843 | 99.4182 | 53.8537 | 46.9171 
InterfModel=2 99 | 112.725 | 102.239 | 94.705 | 54.7053 | 47.9539 

