CastaliaResults -i saida.txt -s Energy nJ/bit -n --all -o2                                                           

Application:Energy nJ/bit
 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=1 88 | 142.569 | 131.675 | 116.871 | 71.6908 | 106.957 
InterfModel=1 89 | 142.369 | 133.252 | 131.274 | 66.6311 | 115.233 
InterfModel=1 90 | 133.274 | 134.068 | 127.258 | 67.2759 | 106.791 
InterfModel=1 91 | 135.577 | 131.168 | 112.934 | 64.6384 | 124.024 
InterfModel=1 92 | 135.781 | 131.481 | 112.317 | 66.8678 | 121.039 
InterfModel=1 93 | 132.742 | 131.065 | 126.676 | 65.9907 | 109.581 
InterfModel=1 94 | 131.777 | 129.55 | 105.942 | 67.1846 | 111.378 
InterfModel=1 95 | 129.203 | 133.02 | 97.3355 | 66.4044 | 112.882 
InterfModel=1 96 | 141.348 | 132.585 | 121.15 | 67.7145 | 105.033 
InterfModel=1 97 | 136.824 | 129.983 | 115.04 | 64.7012 | 107.85 
InterfModel=1 98 | 132.171 | 133.141 | 112.646 | 66.5456 | 120.61 
InterfModel=1 99 | 134.98 | 135.18 | 120.851 | 64.802 | 104.938 
InterfModel=2 0 | 119.367 | 102.222 | 96.848 | 53.6059 | 83.4995 
InterfModel=2 1 | 119.317 | 103.361 | 96.1873 | 50.8647 | 91.9441 
InterfModel=2 2 | 125.264 | 103.138 | 98.5024 | 53.7312 | 76.9571 
InterfModel=2 3 | 122.871 | 104.621 | 109.667 | 53.0565 | 82.7908 
InterfModel=2 4 | 121.919 | 103.552 | 105.814 | 55.0232 | 78.8174 
InterfModel=2 5 | 123.834 | 103.186 | 98.3557 | 52.4519 | 88.8866 
InterfModel=2 6 | 114.717 | 103.07 | 107.736 | 50.744 | 99.3259 
InterfModel=2 7 | 116.837 | 102.779 | 111.894 | 53.1421 | 83.3427 
InterfModel=2 8 | 124.356 | 102.793 | 91.5721 | 51.2713 | 95.4916 
InterfModel=2 9 | 122.346 | 102.725 | 103.737 | 53.084 | 84.9488 
InterfModel=2 10 | 125.825 | 103.769 | 91.8077 | 51.6156 | 83.4068 
InterfModel=2 11 | 114.784 | 103.522 | 91.4114 | 55.9562 | 89.9823 
InterfModel=2 12 | 122.509 | 103.12 | 97.4842 | 50.9888 | 86.3983 
InterfModel=2 13 | 123.809 | 103.849 | 106.935 | 51.9163 | 85.6548 
InterfModel=2 14 | 120.975 | 102.999 | 94.86 | 54.3376 | 88.0925 
InterfModel=2 15 | 123.718 | 103.771 | 115.003 | 54.6054 | 84.1623 
InterfModel=2 16 | 120.179 | 103.192 | 102.797 | 52.4554 | 82.1868 
InterfModel=2 17 | 123.972 | 104.181 | 107.405 | 53.9195 | 77.7096 
InterfModel=2 18 | 126.255 | 102.071 | 98.1264 | 55.9833 | 83.5842 
InterfModel=2 19 | 124.11 | 103.112 | 104.2 | 54.9317 | 85.1884 
InterfModel=2 20 | 120.718 | 103.875 | 101.572 | 53.252 | 88.0667 
InterfModel=2 21 | 120.126 | 103.067 | 95.3218 | 54.7491 | 78.9759 
InterfModel=2 22 | 123.504 | 103.801 | 103.789 | 53.4235 | 87.8302 
InterfModel=2 23 | 121.663 | 103.394 | 96.1079 | 52.1182 | 85.4284 
InterfModel=2 24 | 120.489 | 102.598 | 96.1043 | 54.3085 | 86.5411 
InterfModel=2 25 | 120.573 | 103.594 | 98.7226 | 50.005 | 86.1411 
InterfModel=2 26 | 123.155 | 102.505 | 101.124 | 52.7081 | 88.2125 
InterfModel=2 27 | 125.475 | 103.713 | 92.4469 | 52.3221 | 86.0823 
InterfModel=2 28 | 116.848 | 104.122 | 93.6214 | 56.7617 | 76.5877 
InterfModel=2 29 | 124.565 | 103.155 | 98.033 | 53.1128 | 84.9741 
InterfModel=2 30 | 121.779 | 103.277 | 97.2594 | 51.8414 | 82.1128 
InterfModel=2 31 | 116.24 | 103.531 | 97.0589 | 52.6462 | 84.6661 
InterfModel=2 32 | 122.941 | 102.691 | 96.1994 | 52.3755 | 89.5735 
InterfModel=2 33 | 120.337 | 103.573 | 94.3101 | 53.8153 | 92.0405 
InterfModel=2 34 | 118.212 | 103.7 | 94.2348 | 52.5714 | 82.075 
InterfModel=2 35 | 122.308 | 103.158 | 103.317 | 55.2824 | 87.5678 
InterfModel=2 36 | 116.444 | 103.54 | 106.646 | 53.292 | 80.3472 
InterfModel=2 37 | 113.84 | 101.894 | 104.254 | 54.2371 | 83.8215 
InterfModel=2 38 | 114.704 | 103.486 | 96.9718 | 53.5467 | 81.1345 
InterfModel=2 39 | 125.063 | 101.658 | 96.7733 | 54.8152 | 81.8559 
InterfModel=2 40 | 117.765 | 104.105 | 98.6869 | 53.8579 | 84.3222 
InterfModel=2 41 | 120.987 | 102.912 | 99.9808 | 52.367 | 85.6205 
InterfModel=2 42 | 126.665 | 103.875 | 101.064 | 53.4559 | 77.2721 
InterfModel=2 43 | 121.65 | 104.129 | 101.998 | 54.3279 | 77.4158 
InterfModel=2 44 | 118.855 | 103.114 | 95.1344 | 53.2888 | 82.4523 
InterfModel=2 45 | 124.818 | 103.38 | 96.7915 | 51.1451 | 85.6289 
InterfModel=2 46 | 119.585 | 102.423 | 96.0883 | 52.3413 | 97.7465 
InterfModel=2 47 | 120.05 | 102.663 | 98.7648 | 50.6552 | 85.2491 
InterfModel=2 48 | 124.36 | 102.456 | 94.0794 | 52.1183 | 88.6086 
InterfModel=2 49 | 127.452 | 102.706 | 99.1584 | 51.4287 | 86.9061 
InterfModel=2 50 | 120.086 | 103.095 | 96.6832 | 53.0554 | 88.9363 
InterfModel=2 51 | 117.315 | 103.091 | 100.209 | 51.9121 | 72.7871 
InterfModel=2 52 | 114.782 | 102.375 | 104.778 | 52.955 | 84.9111 
InterfModel=2 53 | 127.411 | 103.289 | 110.887 | 52.5878 | 83.7475 
InterfModel=2 54 | 121.996 | 103.206 | 97.0301 | 52.3545 | 83.6533 
InterfModel=2 55 | 119.995 | 103.568 | 96.5682 | 53.1042 | 84.1492 
InterfModel=2 56 | 117.842 | 102.213 | 96.3107 | 53.4422 | 86.0531 
InterfModel=2 57 | 122.128 | 103.641 | 100.785 | 53.8647 | 87.6836 
InterfModel=2 58 | 120.488 | 102.916 | 104.571 | 53.7228 | 88.2222 
InterfModel=2 59 | 116.892 | 103.593 | 102.699 | 52.1474 | 77.7947 
InterfModel=2 60 | 125.467 | 102.566 | 95.2472 | 53.916 | 88.428 
InterfModel=2 61 | 116.873 | 104.099 | 96.1869 | 53.7413 | 91.0229 
InterfModel=2 62 | 118.06 | 102.719 | 96.272 | 53.8554 | 81.3576 
InterfModel=2 63 | 119.665 | 102.654 | 107.696 | 53.7247 | 81.8825 
InterfModel=2 64 | 118.037 | 102.694 | 97.4685 | 54.1405 | 86.3259 
InterfModel=2 65 | 124.831 | 102.187 | 106.175 | 56.6828 | 79.2846 
InterfModel=2 66 | 123.399 | 103.689 | 94.4801 | 54.2327 | 87.5967 
InterfModel=2 67 | 118.967 | 103.73 | 97.7097 | 53.7025 | 87.7471 
InterfModel=2 68 | 121.03 | 102.978 | 103.509 | 54.0873 | 80.0744 
InterfModel=2 69 | 123.425 | 102.779 | 103.497 | 51.7575 | 75.9213 
InterfModel=2 70 | 121.342 | 103.798 | 105.011 | 54.527 | 76.7693 
InterfModel=2 71 | 117.472 | 103.681 | 101.241 | 53.7595 | 79.9372 
InterfModel=2 72 | 121.127 | 103.061 | 104.017 | 54.415 | 80.1545 
InterfModel=2 73 | 127.494 | 104.554 | 105.791 | 53.6767 | 86.6056 
InterfModel=2 74 | 120.395 | 103.267 | 115.025 | 52.0455 | 77.9815 
InterfModel=2 75 | 115.204 | 103.07 | 95.1651 | 53.5322 | 83.4116 
InterfModel=2 76 | 122.374 | 103.474 | 95.0215 | 51.8073 | 85.4292 
InterfModel=2 77 | 116.227 | 103.686 | 113.822 | 53.1595 | 86.4406 
InterfModel=2 78 | 124.272 | 102.763 | 110.35 | 53.6484 | 83.6022 
InterfModel=2 79 | 121.652 | 103.191 | 103.039 | 53.8325 | 89.8959 
InterfModel=2 80 | 120.29 | 103.777 | 100.606 | 53.6593 | 82.2027 
InterfModel=2 81 | 127.699 | 104.14 | 95.5365 | 53.0073 | 83.7763 
InterfModel=2 82 | 122.108 | 103.327 | 108.033 | 51.8992 | 87.9155 
InterfModel=2 83 | 125.302 | 102.004 | 98.8583 | 53.9541 | 90.1283 
InterfModel=2 84 | 112.168 | 103.449 | 93.3469 | 52.401 | 102.736 
InterfModel=2 85 | 115.521 | 102.619 | 103.559 | 53.3984 | 83.9144 
InterfModel=2 86 | 131.056 | 103.668 | 103.565 | 55.7321 | 80.6293 
InterfModel=2 87 | 115.935 | 103.287 | 98.1891 | 51.8648 | 90.9029 
InterfModel=2 88 | 115.615 | 102.802 | 105.573 | 53.7069 | 83.6145 
InterfModel=2 89 | 120.579 | 103.402 | 92.4339 | 52.108 | 93.9149 
InterfModel=2 90 | 118.233 | 102.62 | 102.787 | 53.7459 | 80.691 
InterfModel=2 91 | 123.318 | 102.269 | 93.5657 | 52.2418 | 90.854 
InterfModel=2 92 | 123.832 | 104.054 | 103.297 | 55.6688 | 84.219 
InterfModel=2 93 | 122.735 | 103.855 | 110.247 | 50.2634 | 87.7647 
InterfModel=2 94 | 115.367 | 102.524 | 103.037 | 50.1054 | 89.996 
InterfModel=2 95 | 120.047 | 103.193 | 101.857 | 56.8795 | 81.8471 
InterfModel=2 96 | 119.669 | 102.847 | 109.802 | 50.9199 | 88.5745 
InterfModel=2 97 | 119.349 | 103.189 | 85.8927 | 52.1267 | 84.8298 
InterfModel=2 98 | 118.808 | 102.498 | 95.573 | 54.2349 | 84.0022 
InterfModel=2 99 | 122.887 | 102.695 | 99.3286 | 55.1371 | 81.6954 

