CastaliaResults -i saida.txt -s Consumed Energy -n --all -o2                                                             

ResourceManager:Consumed Energy
 | node=0 | node=1 | node=2 | node=3 | node=4 | node=5
InterfModel=0 29 | 0.9325 | 0.244016 | 0.247458 | 0.243344 | 0.245763 | 0.242275 
InterfModel=0 30 | 0.932474 | 0.24551 | 0.24792 | 0.240365 | 0.245108 | 0.242618 
InterfModel=0 31 | 0.932514 | 0.244465 | 0.247933 | 0.242645 | 0.24537 | 0.24208 
InterfModel=0 32 | 0.932527 | 0.246661 | 0.248122 | 0.240949 | 0.244057 | 0.244416 
InterfModel=0 33 | 0.932547 | 0.243849 | 0.24799 | 0.242816 | 0.246278 | 0.24332 
InterfModel=0 34 | 0.932543 | 0.244895 | 0.247932 | 0.240905 | 0.245945 | 0.24212 
InterfModel=0 35 | 0.93251 | 0.245362 | 0.248324 | 0.242704 | 0.246258 | 0.242245 
InterfModel=0 36 | 0.932508 | 0.243684 | 0.248124 | 0.239676 | 0.245064 | 0.243618 
InterfModel=0 37 | 0.932423 | 0.243637 | 0.247818 | 0.242697 | 0.246436 | 0.243155 
InterfModel=0 38 | 0.932454 | 0.243262 | 0.247925 | 0.242514 | 0.245442 | 0.242129 
InterfModel=0 39 | 0.932468 | 0.24436 | 0.247396 | 0.240711 | 0.244207 | 0.243152 
InterfModel=0 40 | 0.932456 | 0.243586 | 0.248231 | 0.240575 | 0.244606 | 0.243702 
InterfModel=0 41 | 0.932461 | 0.243403 | 0.24811 | 0.242613 | 0.243921 | 0.24221 
InterfModel=0 42 | 0.932446 | 0.243255 | 0.247422 | 0.240914 | 0.245027 | 0.241384 
InterfModel=0 43 | 0.932458 | 0.244622 | 0.247838 | 0.241585 | 0.245979 | 0.242991 
InterfModel=0 44 | 0.932508 | 0.24496 | 0.247825 | 0.240277 | 0.245666 | 0.242784 
InterfModel=0 45 | 0.932529 | 0.243597 | 0.247476 | 0.242392 | 0.246422 | 0.242567 
InterfModel=0 46 | 0.932444 | 0.244178 | 0.247651 | 0.239987 | 0.245702 | 0.242556 
InterfModel=0 47 | 0.932492 | 0.243959 | 0.247479 | 0.242622 | 0.245104 | 0.242565 
InterfModel=0 48 | 0.932456 | 0.244156 | 0.247487 | 0.242284 | 0.24619 | 0.243077 
InterfModel=0 49 | 0.932549 | 0.244483 | 0.247943 | 0.241628 | 0.244667 | 0.243549 
InterfModel=0 50 | 0.932424 | 0.243825 | 0.247061 | 0.240843 | 0.244434 | 0.243205 
InterfModel=0 51 | 0.932517 | 0.243748 | 0.248278 | 0.242922 | 0.24615 | 0.241858 
InterfModel=0 52 | 0.932461 | 0.243446 | 0.247781 | 0.241141 | 0.244877 | 0.242584 
InterfModel=0 53 | 0.932533 | 0.243665 | 0.247765 | 0.241567 | 0.247016 | 0.2451 
InterfModel=0 54 | 0.932452 | 0.245025 | 0.2476 | 0.239769 | 0.245707 | 0.242102 
InterfModel=0 55 | 0.932451 | 0.241709 | 0.247619 | 0.241207 | 0.244874 | 0.24401 
InterfModel=0 56 | 0.932529 | 0.24362 | 0.247953 | 0.241362 | 0.246488 | 0.242498 
InterfModel=0 57 | 0.932553 | 0.243726 | 0.248127 | 0.241454 | 0.245884 | 0.243158 
InterfModel=0 58 | 0.932535 | 0.244822 | 0.248122 | 0.239947 | 0.246567 | 0.243331 
InterfModel=0 59 | 0.932495 | 0.244174 | 0.248116 | 0.24044 | 0.245577 | 0.243435 
InterfModel=0 60 | 0.932481 | 0.24589 | 0.247411 | 0.241828 | 0.245771 | 0.242949 
InterfModel=0 61 | 0.932516 | 0.243847 | 0.248113 | 0.241914 | 0.245413 | 0.243592 
InterfModel=0 62 | 0.932472 | 0.244667 | 0.247934 | 0.24139 | 0.244328 | 0.242971 
InterfModel=0 63 | 0.932444 | 0.242071 | 0.247384 | 0.241527 | 0.245044 | 0.241042 
InterfModel=0 64 | 0.932528 | 0.245893 | 0.24795 | 0.240215 | 0.245457 | 0.243481 
InterfModel=0 65 | 0.93254 | 0.244984 | 0.248309 | 0.241945 | 0.244569 | 0.243127 
InterfModel=0 66 | 0.932558 | 0.244747 | 0.248088 | 0.242736 | 0.24575 | 0.244242 
InterfModel=0 67 | 0.932473 | 0.244878 | 0.247767 | 0.241915 | 0.245531 | 0.242238 
InterfModel=0 68 | 0.932508 | 0.244159 | 0.247647 | 0.242729 | 0.246069 | 0.242191 
InterfModel=0 69 | 0.932462 | 0.246039 | 0.247862 | 0.240929 | 0.24481 | 0.241597 
InterfModel=0 70 | 0.932424 | 0.245472 | 0.247746 | 0.241948 | 0.2451 | 0.242301 
InterfModel=0 71 | 0.932495 | 0.244087 | 0.248102 | 0.241448 | 0.244161 | 0.242659 
InterfModel=0 72 | 0.932459 | 0.243654 | 0.247476 | 0.242339 | 0.245802 | 0.241946 
InterfModel=0 73 | 0.932535 | 0.245336 | 0.247906 | 0.242344 | 0.245965 | 0.24256 
InterfModel=0 74 | 0.932482 | 0.244734 | 0.247824 | 0.243326 | 0.245749 | 0.24397 
InterfModel=0 75 | 0.932499 | 0.244849 | 0.247503 | 0.241696 | 0.245415 | 0.242579 
InterfModel=0 76 | 0.932454 | 0.244649 | 0.248272 | 0.242177 | 0.246759 | 0.244361 
InterfModel=0 77 | 0.93242 | 0.244303 | 0.24791 | 0.241344 | 0.244879 | 0.243042 
InterfModel=0 78 | 0.932447 | 0.24538 | 0.247749 | 0.240459 | 0.245915 | 0.241975 
InterfModel=0 79 | 0.932521 | 0.244288 | 0.2478 | 0.241756 | 0.246113 | 0.24385 
InterfModel=0 80 | 0.932547 | 0.24612 | 0.248181 | 0.241031 | 0.245198 | 0.244206 
InterfModel=0 81 | 0.932419 | 0.244984 | 0.247526 | 0.240844 | 0.244476 | 0.24133 
InterfModel=0 82 | 0.932547 | 0.245655 | 0.248305 | 0.241544 | 0.244773 | 0.242445 
InterfModel=0 83 | 0.932436 | 0.244181 | 0.24809 | 0.241524 | 0.244607 | 0.243987 
InterfModel=0 84 | 0.932462 | 0.246014 | 0.24743 | 0.243183 | 0.244998 | 0.243255 
InterfModel=0 85 | 0.932445 | 0.244036 | 0.247507 | 0.24085 | 0.245031 | 0.243788 
InterfModel=0 86 | 0.932554 | 0.243663 | 0.248354 | 0.240821 | 0.245477 | 0.243832 
InterfModel=0 87 | 0.932442 | 0.244515 | 0.247844 | 0.240029 | 0.246046 | 0.242227 
InterfModel=0 88 | 0.932466 | 0.245344 | 0.248286 | 0.241425 | 0.24535 | 0.243967 
InterfModel=0 89 | 0.932539 | 0.244435 | 0.247877 | 0.242391 | 0.245448 | 0.242488 
InterfModel=0 90 | 0.93252 | 0.244979 | 0.24781 | 0.243024 | 0.246989 | 0.244398 
InterfModel=0 91 | 0.932556 | 0.245015 | 0.2481 | 0.239143 | 0.246864 | 0.241786 
InterfModel=0 92 | 0.932467 | 0.243892 | 0.24767 | 0.241294 | 0.244293 | 0.243712 
InterfModel=0 93 | 0.93251 | 0.244145 | 0.247592 | 0.242475 | 0.244951 | 0.244217 
InterfModel=0 94 | 0.932468 | 0.244988 | 0.248133 | 0.241102 | 0.245268 | 0.24393 
InterfModel=0 95 | 0.932473 | 0.244673 | 0.24741 | 0.241548 | 0.24594 | 0.243701 
InterfModel=0 96 | 0.932508 | 0.244055 | 0.248094 | 0.239592 | 0.246153 | 0.244518 
InterfModel=0 97 | 0.932528 | 0.245314 | 0.247797 | 0.241688 | 0.244883 | 0.242479 
InterfModel=0 98 | 0.932503 | 0.244229 | 0.247845 | 0.241649 | 0.245287 | 0.243912 
InterfModel=0 99 | 0.932541 | 0.245539 | 0.248077 | 0.24156 | 0.245402 | 0.242533 
InterfModel=1 0 | 0.932616 | 0.245277 | 0.247865 | 0.24111 | 0.246212 | 0.241756 
InterfModel=1 1 | 0.932609 | 0.245333 | 0.247527 | 0.240819 | 0.245435 | 0.243506 
InterfModel=1 2 | 0.932527 | 0.24462 | 0.247504 | 0.240189 | 0.245381 | 0.242156 
InterfModel=1 3 | 0.93261 | 0.243791 | 0.24804 | 0.240705 | 0.246117 | 0.243559 
InterfModel=1 4 | 0.93257 | 0.244301 | 0.247167 | 0.24188 | 0.245695 | 0.244039 
InterfModel=1 5 | 0.932551 | 0.244588 | 0.247422 | 0.24057 | 0.245248 | 0.242532 
InterfModel=1 6 | 0.932518 | 0.24459 | 0.247566 | 0.240745 | 0.243954 | 0.24326 
InterfModel=1 7 | 0.932566 | 0.242863 | 0.247459 | 0.239815 | 0.245628 | 0.243407 
InterfModel=1 8 | 0.932529 | 0.245156 | 0.247298 | 0.242418 | 0.246276 | 0.242841 
InterfModel=1 9 | 0.932549 | 0.245078 | 0.247813 | 0.242309 | 0.243877 | 0.243027 
InterfModel=1 10 | 0.932589 | 0.24354 | 0.247768 | 0.24204 | 0.245241 | 0.24159 
InterfModel=1 11 | 0.932523 | 0.244721 | 0.247786 | 0.241316 | 0.246628 | 0.24164 
InterfModel=1 12 | 0.932535 | 0.244559 | 0.247964 | 0.240141 | 0.245683 | 0.243733 
InterfModel=1 13 | 0.932608 | 0.245176 | 0.247649 | 0.241013 | 0.245991 | 0.242746 
InterfModel=1 14 | 0.932629 | 0.243856 | 0.247738 | 0.241019 | 0.246801 | 0.244477 
InterfModel=1 15 | 0.932498 | 0.244914 | 0.247449 | 0.241068 | 0.245479 | 0.243398 
InterfModel=1 16 | 0.932504 | 0.24476 | 0.247464 | 0.242164 | 0.246175 | 0.241879 
InterfModel=1 17 | 0.932593 | 0.245304 | 0.247705 | 0.241957 | 0.245658 | 0.241439 
InterfModel=1 18 | 0.932574 | 0.244249 | 0.247845 | 0.24236 | 0.24652 | 0.243911 
InterfModel=1 19 | 0.932569 | 0.245083 | 0.247762 | 0.241989 | 0.245601 | 0.241717 
InterfModel=1 20 | 0.932606 | 0.244322 | 0.24757 | 0.241167 | 0.245826 | 0.244612 
InterfModel=1 21 | 0.932489 | 0.245119 | 0.247264 | 0.240435 | 0.245421 | 0.243114 
InterfModel=1 22 | 0.932608 | 0.2434 | 0.247526 | 0.241193 | 0.245304 | 0.242393 
InterfModel=1 23 | 0.932622 | 0.245145 | 0.2478 | 0.241453 | 0.24577 | 0.242486 
InterfModel=1 24 | 0.9325 | 0.244119 | 0.247193 | 0.240296 | 0.246697 | 0.24149 
InterfModel=1 25 | 0.932624 | 0.243903 | 0.248054 | 0.240065 | 0.246223 | 0.242598 
InterfModel=1 26 | 0.93258 | 0.245822 | 0.248017 | 0.243211 | 0.244985 | 0.24447 
InterfModel=1 27 | 0.932614 | 0.244423 | 0.247703 | 0.241369 | 0.246268 | 0.244168 
InterfModel=1 28 | 0.932594 | 0.243229 | 0.247699 | 0.24168 | 0.24684 | 0.242982 
InterfModel=1 29 | 0.932545 | 0.244201 | 0.247657 | 0.240987 | 0.246501 | 0.242722 
InterfModel=1 30 | 0.932528 | 0.244232 | 0.247221 | 0.240362 | 0.246124 | 0.243049 
InterfModel=1 31 | 0.932596 | 0.244115 | 0.247811 | 0.239977 | 0.245503 | 0.242283 
InterfModel=1 32 | 0.932632 | 0.244524 | 0.24733 | 0.24294 | 0.244724 | 0.242913 
InterfModel=1 33 | 0.93257 | 0.244677 | 0.247505 | 0.240215 | 0.245649 | 0.242359 
InterfModel=1 34 | 0.932584 | 0.244602 | 0.247348 | 0.241843 | 0.245118 | 0.242508 
InterfModel=1 35 | 0.932515 | 0.243909 | 0.247547 | 0.241652 | 0.244384 | 0.241482 
InterfModel=1 36 | 0.932513 | 0.244176 | 0.247195 | 0.241074 | 0.245795 | 0.241304 
InterfModel=1 37 | 0.932613 | 0.24487 | 0.247836 | 0.242514 | 0.245857 | 0.243979 
InterfModel=1 38 | 0.932562 | 0.243711 | 0.247294 | 0.242215 | 0.246473 | 0.243709 
InterfModel=1 39 | 0.932505 | 0.243318 | 0.247122 | 0.239301 | 0.244945 | 0.244134 
InterfModel=1 40 | 0.932547 | 0.243889 | 0.247934 | 0.242952 | 0.245646 | 0.243748 
InterfModel=1 41 | 0.932527 | 0.245301 | 0.247505 | 0.241415 | 0.246177 | 0.242737 
InterfModel=1 42 | 0.932516 | 0.241735 | 0.247818 | 0.24095 | 0.245871 | 0.242991 
InterfModel=1 43 | 0.932583 | 0.245007 | 0.247898 | 0.24096 | 0.244826 | 0.242703 
InterfModel=1 44 | 0.932502 | 0.24391 | 0.247409 | 0.239968 | 0.244061 | 0.242127 
InterfModel=1 45 | 0.932542 | 0.243297 | 0.247015 | 0.24326 | 0.246499 | 0.240925 
InterfModel=1 46 | 0.932586 | 0.244364 | 0.247945 | 0.241788 | 0.246676 | 0.244586 
InterfModel=1 47 | 0.932546 | 0.245332 | 0.247748 | 0.240821 | 0.244577 | 0.243577 
InterfModel=1 48 | 0.93257 | 0.243506 | 0.247318 | 0.241325 | 0.246836 | 0.244211 
InterfModel=1 49 | 0.932573 | 0.242713 | 0.248064 | 0.240216 | 0.245984 | 0.243224 
InterfModel=1 50 | 0.932604 | 0.242656 | 0.247562 | 0.242982 | 0.244605 | 0.242526 
InterfModel=1 51 | 0.932547 | 0.24441 | 0.247223 | 0.240927 | 0.24688 | 0.243607 
InterfModel=1 52 | 0.932642 | 0.244852 | 0.24786 | 0.241176 | 0.245165 | 0.243424 
InterfModel=1 53 | 0.932492 | 0.244531 | 0.24755 | 0.240163 | 0.245953 | 0.243788 
InterfModel=1 54 | 0.932514 | 0.244652 | 0.247449 | 0.240182 | 0.244426 | 0.24244 
InterfModel=1 55 | 0.932525 | 0.243912 | 0.24744 | 0.24064 | 0.245595 | 0.242698 
InterfModel=1 56 | 0.932576 | 0.245096 | 0.247848 | 0.241519 | 0.245833 | 0.243263 
InterfModel=1 57 | 0.932493 | 0.244288 | 0.247054 | 0.239738 | 0.24402 | 0.243857 
InterfModel=1 58 | 0.932577 | 0.245314 | 0.246995 | 0.240624 | 0.244925 | 0.241899 
InterfModel=1 59 | 0.932508 | 0.244771 | 0.24731 | 0.241552 | 0.246477 | 0.242172 
InterfModel=1 60 | 0.932593 | 0.244912 | 0.247322 | 0.241897 | 0.246166 | 0.241488 
InterfModel=1 61 | 0.932566 | 0.244611 | 0.24759 | 0.241406 | 0.245688 | 0.243579 
InterfModel=1 62 | 0.932526 | 0.245308 | 0.246923 | 0.240012 | 0.245768 | 0.242502 
InterfModel=1 63 | 0.93256 | 0.243075 | 0.247835 | 0.241625 | 0.245257 | 0.244348 
InterfModel=1 64 | 0.932579 | 0.244775 | 0.24716 | 0.241437 | 0.245138 | 0.242005 
InterfModel=1 65 | 0.932629 | 0.245037 | 0.247102 | 0.240702 | 0.247383 | 0.242664 
InterfModel=1 66 | 0.932577 | 0.24236 | 0.24799 | 0.241637 | 0.246471 | 0.243026 
InterfModel=1 67 | 0.932617 | 0.244145 | 0.247668 | 0.24089 | 0.245337 | 0.244075 
InterfModel=1 68 | 0.93256 | 0.245099 | 0.247782 | 0.239747 | 0.245717 | 0.241447 
InterfModel=1 69 | 0.93263 | 0.245798 | 0.247592 | 0.240651 | 0.24626 | 0.244107 
InterfModel=1 70 | 0.932631 | 0.245373 | 0.247217 | 0.23871 | 0.246135 | 0.243594 
InterfModel=1 71 | 0.932583 | 0.244935 | 0.247801 | 0.240638 | 0.245456 | 0.243896 
InterfModel=1 72 | 0.932526 | 0.242808 | 0.247953 | 0.24096 | 0.245153 | 0.244108 
InterfModel=1 73 | 0.932565 | 0.245712 | 0.247978 | 0.240891 | 0.24684 | 0.242785 
InterfModel=1 74 | 0.93261 | 0.245057 | 0.247735 | 0.242467 | 0.245563 | 0.243241 
InterfModel=1 75 | 0.932512 | 0.244276 | 0.246982 | 0.238962 | 0.245981 | 0.242801 
InterfModel=1 76 | 0.932485 | 0.243079 | 0.247444 | 0.240715 | 0.245416 | 0.24228 
InterfModel=1 77 | 0.932604 | 0.245627 | 0.247934 | 0.241263 | 0.246225 | 0.24341 
InterfModel=1 78 | 0.932603 | 0.245575 | 0.247764 | 0.240594 | 0.246483 | 0.241328 
InterfModel=1 79 | 0.932597 | 0.244562 | 0.24802 | 0.24131 | 0.244234 | 0.243444 
InterfModel=1 80 | 0.932603 | 0.244794 | 0.247479 | 0.241921 | 0.244963 | 0.243274 
InterfModel=1 81 | 0.932572 | 0.24459 | 0.24759 | 0.240606 | 0.245884 | 0.244944 
InterfModel=1 82 | 0.932614 | 0.244957 | 0.247251 | 0.242132 | 0.245046 | 0.242947 
InterfModel=1 83 | 0.932557 | 0.244969 | 0.247514 | 0.242485 | 0.245333 | 0.243944 
InterfModel=1 84 | 0.932509 | 0.244117 | 0.247797 | 0.240406 | 0.243839 | 0.241429 
InterfModel=1 85 | 0.932524 | 0.244525 | 0.247412 | 0.241048 | 0.245897 | 0.242891 
InterfModel=1 86 | 0.932622 | 0.246579 | 0.247472 | 0.240563 | 0.245646 | 0.244441 
InterfModel=1 87 | 0.932608 | 0.243846 | 0.247419 | 0.240387 | 0.246278 | 0.242715 
InterfModel=1 88 | 0.932523 | 0.244174 | 0.24734 | 0.23906 | 0.245846 | 0.243696 
InterfModel=1 89 | 0.932542 | 0.243539 | 0.247804 | 0.241627 | 0.245891 | 0.241577 
InterfModel=1 90 | 0.932553 | 0.243847 | 0.247634 | 0.240647 | 0.244573 | 0.242086 
InterfModel=1 91 | 0.932563 | 0.243533 | 0.247639 | 0.24031 | 0.246818 | 0.243527 
InterfModel=1 92 | 0.932559 | 0.244812 | 0.247959 | 0.242666 | 0.245339 | 0.244292 
InterfModel=1 93 | 0.932505 | 0.243166 | 0.247219 | 0.240637 | 0.246828 | 0.243203 
InterfModel=1 94 | 0.93262 | 0.243206 | 0.247656 | 0.240998 | 0.245704 | 0.243363 
InterfModel=1 95 | 0.932504 | 0.242582 | 0.247446 | 0.241221 | 0.246117 | 0.243268 
InterfModel=1 96 | 0.932593 | 0.244527 | 0.248057 | 0.241999 | 0.244903 | 0.24235 
InterfModel=1 97 | 0.932504 | 0.244255 | 0.247988 | 0.239826 | 0.245046 | 0.241116 
InterfModel=1 98 | 0.93261 | 0.245056 | 0.247275 | 0.242251 | 0.245604 | 0.243559 
InterfModel=1 99 | 0.932623 | 0.24384 | 0.247967 | 0.242057 | 0.245282 | 0.244114 
InterfModel=2 0 | 0.93256 | 0.244777 | 0.247701 | 0.241237 | 0.24546 | 0.243801 
InterfModel=2 1 | 0.932493 | 0.245047 | 0.247864 | 0.243288 | 0.244235 | 0.243129 
InterfModel=2 2 | 0.932481 | 0.24288 | 0.24735 | 0.239769 | 0.245123 | 0.241921 
InterfModel=2 3 | 0.932465 | 0.244961 | 0.248043 | 0.239859 | 0.24517 | 0.24176 
InterfModel=2 4 | 0.932449 | 0.2438 | 0.24778 | 0.241947 | 0.244911 | 0.244082 
InterfModel=2 5 | 0.93248 | 0.244201 | 0.247706 | 0.242148 | 0.245751 | 0.24304 
InterfModel=2 6 | 0.932559 | 0.244806 | 0.247856 | 0.241887 | 0.245589 | 0.244263 
InterfModel=2 7 | 0.932549 | 0.243327 | 0.247801 | 0.241691 | 0.245593 | 0.241978 
InterfModel=2 8 | 0.932486 | 0.244222 | 0.247564 | 0.242657 | 0.24565 | 0.244392 
InterfModel=2 9 | 0.93252 | 0.242075 | 0.24802 | 0.240467 | 0.245129 | 0.242676 
InterfModel=2 10 | 0.932502 | 0.243831 | 0.247682 | 0.242341 | 0.246491 | 0.242319 
InterfModel=2 11 | 0.932528 | 0.242916 | 0.247894 | 0.241654 | 0.244959 | 0.242792 
InterfModel=2 12 | 0.932503 | 0.244242 | 0.247058 | 0.24271 | 0.245846 | 0.243932 
InterfModel=2 13 | 0.932577 | 0.245739 | 0.248332 | 0.241239 | 0.245156 | 0.241731 
InterfModel=2 14 | 0.932545 | 0.24355 | 0.247857 | 0.24147 | 0.244241 | 0.243653 
InterfModel=2 15 | 0.932488 | 0.243673 | 0.247767 | 0.241791 | 0.245737 | 0.241773 
InterfModel=2 16 | 0.93255 | 0.244448 | 0.247728 | 0.243023 | 0.245483 | 0.243371 
InterfModel=2 17 | 0.932487 | 0.244836 | 0.247879 | 0.24096 | 0.245972 | 0.242682 
InterfModel=2 18 | 0.932552 | 0.245464 | 0.248242 | 0.24158 | 0.245612 | 0.242281 
InterfModel=2 19 | 0.93246 | 0.243824 | 0.247343 | 0.240374 | 0.246109 | 0.243153 
InterfModel=2 20 | 0.932455 | 0.244777 | 0.247505 | 0.241344 | 0.245946 | 0.244488 
InterfModel=2 21 | 0.932497 | 0.244075 | 0.247412 | 0.239589 | 0.244823 | 0.243008 
InterfModel=2 22 | 0.93249 | 0.244562 | 0.247595 | 0.239715 | 0.245374 | 0.243117 
InterfModel=2 23 | 0.932459 | 0.243912 | 0.247698 | 0.242139 | 0.245676 | 0.242244 
InterfModel=2 24 | 0.932578 | 0.244088 | 0.247528 | 0.241604 | 0.245437 | 0.244151 
InterfModel=2 25 | 0.93257 | 0.244985 | 0.248126 | 0.241295 | 0.244856 | 0.244526 
InterfModel=2 26 | 0.932528 | 0.245378 | 0.247787 | 0.242112 | 0.246097 | 0.242321 
InterfModel=2 27 | 0.932542 | 0.245023 | 0.248287 | 0.240439 | 0.244804 | 0.243023 
InterfModel=2 28 | 0.932453 | 0.244131 | 0.24763 | 0.241115 | 0.245791 | 0.242627 
InterfModel=2 29 | 0.93254 | 0.245037 | 0.247683 | 0.24195 | 0.245822 | 0.242636 
InterfModel=2 30 | 0.932554 | 0.243721 | 0.247682 | 0.243379 | 0.244369 | 0.244227 
InterfModel=2 31 | 0.93255 | 0.244044 | 0.247902 | 0.24282 | 0.246991 | 0.244928 
InterfModel=2 32 | 0.932502 | 0.244191 | 0.247469 | 0.242585 | 0.246286 | 0.244104 
InterfModel=2 33 | 0.932495 | 0.243261 | 0.248173 | 0.242885 | 0.246155 | 0.24249 
InterfModel=2 34 | 0.932576 | 0.244148 | 0.247948 | 0.241806 | 0.245998 | 0.242985 
InterfModel=2 35 | 0.93258 | 0.243501 | 0.247741 | 0.239497 | 0.246288 | 0.24039 
InterfModel=2 36 | 0.932561 | 0.245549 | 0.247585 | 0.242353 | 0.245268 | 0.241869 
InterfModel=2 37 | 0.932538 | 0.243168 | 0.247751 | 0.241934 | 0.244094 | 0.243463 
InterfModel=2 38 | 0.93256 | 0.244425 | 0.247619 | 0.24052 | 0.245632 | 0.241657 
InterfModel=2 39 | 0.932459 | 0.244588 | 0.247276 | 0.239977 | 0.246116 | 0.242913 
InterfModel=2 40 | 0.932533 | 0.244972 | 0.248015 | 0.241563 | 0.2456 | 0.24405 
InterfModel=2 41 | 0.932482 | 0.244092 | 0.247402 | 0.242506 | 0.245343 | 0.240738 
InterfModel=2 42 | 0.932478 | 0.243975 | 0.247617 | 0.240558 | 0.244398 | 0.241203 
InterfModel=2 43 | 0.932448 | 0.244329 | 0.248035 | 0.240828 | 0.244769 | 0.24241 
InterfModel=2 44 | 0.932551 | 0.244855 | 0.247715 | 0.242901 | 0.2457 | 0.243215 
InterfModel=2 45 | 0.932492 | 0.243374 | 0.247914 | 0.241494 | 0.245519 | 0.245209 
InterfModel=2 46 | 0.932565 | 0.24481 | 0.247948 | 0.241185 | 0.245328 | 0.244828 
InterfModel=2 47 | 0.932465 | 0.24512 | 0.247381 | 0.24173 | 0.245897 | 0.243461 
InterfModel=2 48 | 0.932544 | 0.245191 | 0.247893 | 0.241618 | 0.244973 | 0.242613 
InterfModel=2 49 | 0.932469 | 0.244362 | 0.247436 | 0.241128 | 0.244927 | 0.243022 
InterfModel=2 50 | 0.932454 | 0.244476 | 0.247843 | 0.241307 | 0.245847 | 0.242424 
InterfModel=2 51 | 0.932523 | 0.244853 | 0.24819 | 0.242715 | 0.246322 | 0.244112 
InterfModel=2 52 | 0.932568 | 0.243291 | 0.247591 | 0.241016 | 0.245761 | 0.242005 
InterfModel=2 53 | 0.932468 | 0.243757 | 0.247797 | 0.241896 | 0.245954 | 0.241966 
InterfModel=2 54 | 0.932517 | 0.24443 | 0.248069 | 0.242018 | 0.246125 | 0.243558 
InterfModel=2 55 | 0.932514 | 0.245233 | 0.24742 | 0.24143 | 0.245602 | 0.242473 
InterfModel=2 56 | 0.932438 | 0.244846 | 0.247353 | 0.241896 | 0.24628 | 0.243658 
