CastaliaResults -i saida.txt -s Packet Breakdown -n --all -o2                                                              

Communication.MAC:Packet breakdown
 | Failed, buffer overflow | Failed, busy channel | Failed, no ack | Success, first try | Success, not first try
InterfModel=0,node=4 56 | 1432 | 26 | 51 | 4765 | 1193 
InterfModel=0,node=4 57 | 1473 | 23 | 49 | 4774 | 1150 
InterfModel=0,node=4 58 | 1521 | 16 | 45 | 4684 | 1205 
InterfModel=0,node=4 59 | 1491 | 25 | 43 | 4710 | 1204 
InterfModel=0,node=4 60 | 1604 | 19 | 51 | 4536 | 1256 
InterfModel=0,node=4 61 | 1643 | 21 | 56 | 4545 | 1202 
InterfModel=0,node=4 62 | 1455 | 22 | 48 | 4870 | 1073 
InterfModel=0,node=4 63 | 1425 | 18 | 45 | 4872 | 1106 
InterfModel=0,node=4 64 | 1652 | 28 | 57 | 4493 | 1236 
InterfModel=0,node=4 65 | 1559 | 18 | 48 | 4715 | 1130 
InterfModel=0,node=4 66 | 1511 | 19 | 42 | 4678 | 1229 
InterfModel=0,node=4 67 | 1572 | 21 | 50 | 4738 | 1086 
InterfModel=0,node=4 68 | 1518 | 15 | 63 | 4652 | 1220 
InterfModel=0,node=4 69 | 1454 | 14 | 58 | 4760 | 1180 
InterfModel=0,node=4 70 | 1504 | 21 | 36 | 4889 | 1016 
InterfModel=0,node=4 71 | 1521 | 17 | 53 | 4879 | 997 
InterfModel=0,node=4 72 | 1536 | 18 | 52 | 4637 | 1223 
InterfModel=0,node=4 73 | 1471 | 19 | 52 | 4655 | 1271 
InterfModel=0,node=4 74 | 1426 | 15 | 45 | 4787 | 1193 
InterfModel=0,node=4 75 | 1457 | 21 | 54 | 4987 | 947 
InterfModel=0,node=4 76 | 1539 | 14 | 56 | 4711 | 1146 
InterfModel=0,node=4 77 | 1522 | 20 | 57 | 4685 | 1182 
InterfModel=0,node=4 78 | 1497 | 22 | 39 | 4782 | 1126 
InterfModel=0,node=4 79 | 1579 | 20 | 56 | 4576 | 1237 
InterfModel=0,node=4 80 | 1589 | 20 | 53 | 4594 | 1213 
InterfModel=0,node=4 81 | 1517 | 15 | 72 | 4813 | 1049 
InterfModel=0,node=4 82 | 1460 | 17 | 36 | 4814 | 1140 
InterfModel=0,node=4 83 | 1576 | 19 | 53 | 4684 | 1133 
InterfModel=0,node=4 84 | 1617 | 24 | 40 | 4726 | 1059 
InterfModel=0,node=4 85 | 1541 | 26 | 42 | 4761 | 1096 
InterfModel=0,node=4 86 | 1642 | 17 | 43 | 4538 | 1232 
InterfModel=0,node=4 87 | 1585 | 15 | 42 | 4718 | 1106 
InterfModel=0,node=4 88 | 1534 | 17 | 55 | 4907 | 953 
InterfModel=0,node=4 89 | 1551 | 29 | 36 | 4795 | 1058 
InterfModel=0,node=4 90 | 1503 | 26 | 48 | 4731 | 1159 
InterfModel=0,node=4 91 | 1347 | 13 | 50 | 5050 | 1007 
InterfModel=0,node=4 92 | 1593 | 19 | 44 | 4704 | 1106 
InterfModel=0,node=4 93 | 1557 | 19 | 48 | 4791 | 1053 
InterfModel=0,node=4 94 | 1743 | 20 | 48 | 4519 | 1136 
InterfModel=0,node=4 95 | 1508 | 16 | 63 | 4678 | 1201 
InterfModel=0,node=4 96 | 1646 | 25 | 44 | 4719 | 1033 
InterfModel=0,node=4 97 | 1538 | 18 | 36 | 4856 | 1020 
InterfModel=0,node=4 98 | 1443 | 18 | 54 | 4868 | 1082 
InterfModel=0,node=4 99 | 1469 | 16 | 48 | 4760 | 1177 
InterfModel=0,node=5 0 | 1522 | 15 | 130 | 4615 | 1185 
InterfModel=0,node=5 1 | 1555 | 7 | 119 | 4670 | 1115 
InterfModel=0,node=5 2 | 1405 | 11 | 100 | 4826 | 1124 
InterfModel=0,node=5 3 | 1512 | 17 | 137 | 4459 | 1341 
InterfModel=0,node=5 4 | 1357 | 19 | 101 | 4850 | 1138 
InterfModel=0,node=5 5 | 1524 | 16 | 124 | 4612 | 1192 
InterfModel=0,node=5 6 | 1488 | 24 | 124 | 4496 | 1335 
InterfModel=0,node=5 7 | 1382 | 12 | 116 | 4601 | 1363 
InterfModel=0,node=5 8 | 1437 | 14 | 116 | 4757 | 1143 
InterfModel=0,node=5 9 | 1455 | 20 | 128 | 4485 | 1378 
InterfModel=0,node=5 10 | 1654 | 19 | 130 | 4317 | 1349 
InterfModel=0,node=5 11 | 1617 | 22 | 131 | 4366 | 1334 
InterfModel=0,node=5 12 | 1524 | 16 | 124 | 4520 | 1282 
InterfModel=0,node=5 13 | 1491 | 12 | 148 | 4679 | 1139 
InterfModel=0,node=5 14 | 1333 | 9 | 140 | 4766 | 1218 
InterfModel=0,node=5 15 | 1457 | 10 | 121 | 4611 | 1268 
InterfModel=0,node=5 16 | 1658 | 19 | 117 | 4340 | 1334 
InterfModel=0,node=5 17 | 1414 | 9 | 106 | 4590 | 1348 
InterfModel=0,node=5 18 | 1458 | 17 | 124 | 4499 | 1369 
InterfModel=0,node=5 19 | 1563 | 13 | 124 | 4446 | 1326 
InterfModel=0,node=5 20 | 1528 | 15 | 151 | 4470 | 1302 
InterfModel=0,node=5 21 | 1470 | 11 | 103 | 4745 | 1140 
InterfModel=0,node=5 22 | 1604 | 4 | 123 | 4567 | 1167 
InterfModel=0,node=5 23 | 1454 | 13 | 113 | 4681 | 1205 
InterfModel=0,node=5 24 | 1541 | 8 | 121 | 4519 | 1277 
InterfModel=0,node=5 25 | 1358 | 17 | 137 | 4599 | 1360 
InterfModel=0,node=5 26 | 1542 | 20 | 93 | 4472 | 1340 
InterfModel=0,node=5 27 | 1479 | 14 | 118 | 4579 | 1277 
InterfModel=0,node=5 28 | 1470 | 10 | 127 | 4678 | 1186 
InterfModel=0,node=5 29 | 1491 | 26 | 105 | 4731 | 1117 
InterfModel=0,node=5 30 | 1501 | 17 | 145 | 4573 | 1235 
InterfModel=0,node=5 31 | 1557 | 12 | 122 | 4661 | 1121 
InterfModel=0,node=5 32 | 1529 | 6 | 103 | 4691 | 1140 
InterfModel=0,node=5 33 | 1525 | 7 | 131 | 4606 | 1199 
InterfModel=0,node=5 34 | 1588 | 10 | 107 | 4644 | 1124 
InterfModel=0,node=5 35 | 1468 | 7 | 117 | 4749 | 1128 
InterfModel=0,node=5 36 | 1512 | 17 | 122 | 4589 | 1226 
InterfModel=0,node=5 37 | 1507 | 16 | 126 | 4448 | 1369 
InterfModel=0,node=5 38 | 1531 | 25 | 114 | 4431 | 1368 
InterfModel=0,node=5 39 | 1493 | 9 | 129 | 4664 | 1172 
InterfModel=0,node=5 40 | 1421 | 8 | 131 | 4756 | 1150 
InterfModel=0,node=5 41 | 1600 | 9 | 113 | 4525 | 1219 
InterfModel=0,node=5 42 | 1401 | 18 | 101 | 4616 | 1330 
InterfModel=0,node=5 43 | 1614 | 16 | 110 | 4567 | 1159 
InterfModel=0,node=5 44 | 1576 | 14 | 106 | 4558 | 1219 
InterfModel=0,node=5 45 | 1468 | 18 | 116 | 4448 | 1417 
InterfModel=0,node=5 46 | 1451 | 16 | 109 | 4570 | 1321 
InterfModel=0,node=5 47 | 1337 | 14 | 114 | 4669 | 1334 
InterfModel=0,node=5 48 | 1505 | 12 | 103 | 4604 | 1241 
InterfModel=0,node=5 49 | 1496 | 10 | 111 | 4676 | 1175 
InterfModel=0,node=5 50 | 1377 | 17 | 121 | 4809 | 1143 
InterfModel=0,node=5 51 | 1539 | 14 | 115 | 4519 | 1279 
InterfModel=0,node=5 52 | 1462 | 8 | 128 | 4633 | 1235 
InterfModel=0,node=5 53 | 1469 | 18 | 130 | 4510 | 1344 
InterfModel=0,node=5 54 | 1493 | 23 | 119 | 4570 | 1263 
InterfModel=0,node=5 55 | 1418 | 16 | 124 | 4531 | 1381 
InterfModel=0,node=5 56 | 1563 | 14 | 125 | 4530 | 1238 
InterfModel=0,node=5 57 | 1513 | 17 | 141 | 4395 | 1401 
InterfModel=0,node=5 58 | 1534 | 10 | 118 | 4667 | 1138 
InterfModel=0,node=5 59 | 1533 | 9 | 143 | 4642 | 1138 
InterfModel=0,node=5 60 | 1301 | 22 | 92 | 4856 | 1196 
InterfModel=0,node=5 61 | 1381 | 12 | 92 | 4878 | 1110 
InterfModel=0,node=5 62 | 1589 | 14 | 124 | 4541 | 1199 
InterfModel=0,node=5 63 | 1595 | 9 | 121 | 4574 | 1169 
InterfModel=0,node=5 64 | 1384 | 15 | 120 | 4817 | 1138 
InterfModel=0,node=5 65 | 1457 | 12 | 129 | 4536 | 1335 
InterfModel=0,node=5 66 | 1505 | 11 | 113 | 4544 | 1294 
InterfModel=0,node=5 67 | 1489 | 14 | 114 | 4706 | 1146 
InterfModel=0,node=5 68 | 1525 | 11 | 144 | 4508 | 1279 
InterfModel=0,node=5 69 | 1638 | 16 | 119 | 4564 | 1132 
InterfModel=0,node=5 70 | 1583 | 18 | 115 | 4469 | 1284 
InterfModel=0,node=5 71 | 1593 | 21 | 124 | 4337 | 1393 
InterfModel=0,node=5 72 | 1532 | 10 | 134 | 4606 | 1184 
InterfModel=0,node=5 73 | 1550 | 12 | 136 | 4471 | 1301 
InterfModel=0,node=5 74 | 1547 | 9 | 133 | 4533 | 1249 
InterfModel=0,node=5 75 | 1462 | 10 | 138 | 4502 | 1355 
InterfModel=0,node=5 76 | 1431 | 7 | 117 | 4736 | 1175 
InterfModel=0,node=5 77 | 1488 | 17 | 132 | 4603 | 1226 
InterfModel=0,node=5 78 | 1543 | 15 | 118 | 4661 | 1132 
InterfModel=0,node=5 79 | 1534 | 14 | 130 | 4650 | 1141 
InterfModel=0,node=5 80 | 1484 | 12 | 106 | 4640 | 1226 
InterfModel=0,node=5 81 | 1547 | 17 | 119 | 4543 | 1239 
InterfModel=0,node=5 82 | 1478 | 15 | 126 | 4548 | 1304 
InterfModel=0,node=5 83 | 1306 | 14 | 109 | 4874 | 1173 
InterfModel=0,node=5 84 | 1438 | 6 | 116 | 4565 | 1341 
InterfModel=0,node=5 85 | 1615 | 16 | 121 | 4383 | 1330 
InterfModel=0,node=5 86 | 1405 | 13 | 136 | 4764 | 1148 
InterfModel=0,node=5 87 | 1585 | 15 | 144 | 4416 | 1306 
InterfModel=0,node=5 88 | 1512 | 9 | 128 | 4531 | 1292 
InterfModel=0,node=5 89 | 1390 | 18 | 99 | 4613 | 1347 
InterfModel=0,node=5 90 | 1441 | 18 | 131 | 4524 | 1353 
InterfModel=0,node=5 91 | 1638 | 14 | 123 | 4411 | 1281 
InterfModel=0,node=5 92 | 1544 | 10 | 113 | 4615 | 1185 
InterfModel=0,node=5 93 | 1527 | 12 | 117 | 4477 | 1333 
InterfModel=0,node=5 94 | 1225 | 10 | 118 | 4937 | 1180 
InterfModel=0,node=5 95 | 1425 | 12 | 128 | 4571 | 1333 
InterfModel=0,node=5 96 | 1356 | 9 | 129 | 4623 | 1349 
InterfModel=0,node=5 97 | 1438 | 17 | 159 | 4529 | 1325 
InterfModel=0,node=5 98 | 1441 | 19 | 143 | 4744 | 1121 
InterfModel=0,node=5 99 | 1522 | 10 | 100 | 4663 | 1171 
InterfModel=1,node=1 0 | - | 19 | 277 | 1788 | 910 
InterfModel=1,node=1 1 | - | 28 | 291 | 1816 | 861 
InterfModel=1,node=1 2 | - | 22 | 305 | 1748 | 923 
InterfModel=1,node=1 3 | - | 18 | 292 | 1816 | 873 
InterfModel=1,node=1 4 | - | 22 | 279 | 1795 | 902 
InterfModel=1,node=1 5 | - | 22 | 289 | 1845 | 841 
InterfModel=1,node=1 6 | - | 24 | 277 | 1769 | 926 
InterfModel=1,node=1 7 | - | 23 | 288 | 1766 | 921 
InterfModel=1,node=1 8 | - | 15 | 308 | 1803 | 871 
InterfModel=1,node=1 9 | - | 37 | 318 | 1789 | 852 
InterfModel=1,node=1 10 | - | 27 | 279 | 1803 | 888 
InterfModel=1,node=1 11 | - | 21 | 277 | 1795 | 905 
InterfModel=1,node=1 12 | - | 30 | 294 | 1768 | 901 
InterfModel=1,node=1 13 | - | 21 | 257 | 1806 | 913 
InterfModel=1,node=1 14 | - | 29 | 261 | 1820 | 888 
InterfModel=1,node=1 15 | - | 18 | 304 | 1769 | 906 
InterfModel=1,node=1 16 | - | 27 | 283 | 1814 | 872 
InterfModel=1,node=1 17 | - | 15 | 291 | 1825 | 867 
InterfModel=1,node=1 18 | - | 16 | 299 | 1773 | 911 
InterfModel=1,node=1 19 | - | 15 | 316 | 1780 | 885 
InterfModel=1,node=1 20 | - | 22 | 322 | 1786 | 869 
InterfModel=1,node=1 21 | - | 26 | 269 | 1799 | 903 
InterfModel=1,node=1 22 | - | 33 | 301 | 1780 | 885 
InterfModel=1,node=1 23 | - | 13 | 289 | 1796 | 899 
InterfModel=1,node=1 24 | - | 21 | 311 | 1799 | 865 
InterfModel=1,node=1 25 | - | 27 | 276 | 1807 | 888 
InterfModel=1,node=1 26 | - | 19 | 263 | 1834 | 881 
InterfModel=1,node=1 27 | - | 22 | 293 | 1820 | 861 
InterfModel=1,node=1 28 | - | 26 | 273 | 1789 | 908 
InterfModel=1,node=1 29 | - | 25 | 283 | 1781 | 908 
InterfModel=1,node=1 30 | - | 26 | 272 | 1816 | 883 
InterfModel=1,node=1 31 | - | 22 | 286 | 1807 | 882 
InterfModel=1,node=1 32 | - | 23 | 313 | 1733 | 930 
InterfModel=1,node=1 33 | - | 14 | 293 | 1841 | 849 
InterfModel=1,node=1 34 | - | 29 | 252 | 1789 | 928 
InterfModel=1,node=1 35 | - | 20 | 279 | 1795 | 903 
InterfModel=1,node=1 36 | - | 16 | 283 | 1795 | 903 
InterfModel=1,node=1 37 | - | 23 | 307 | 1819 | 848 
InterfModel=1,node=1 38 | - | 17 | 288 | 1831 | 860 
InterfModel=1,node=1 39 | - | 18 | 305 | 1839 | 833 
InterfModel=1,node=1 40 | - | 17 | 282 | 1807 | 888 
InterfModel=1,node=1 41 | - | 23 | 300 | 1810 | 864 
InterfModel=1,node=1 42 | - | 22 | 234 | 1814 | 926 
InterfModel=1,node=1 43 | - | 21 | 312 | 1819 | 844 
InterfModel=1,node=1 44 | - | 15 | 246 | 1816 | 920 
InterfModel=1,node=1 45 | - | 24 | 285 | 1788 | 900 
InterfModel=1,node=1 46 | - | 19 | 310 | 1781 | 888 
InterfModel=1,node=1 47 | - | 17 | 288 | 1805 | 887 
InterfModel=1,node=1 48 | - | 25 | 280 | 1797 | 895 
InterfModel=1,node=1 49 | - | 17 | 268 | 1848 | 864 
InterfModel=1,node=1 50 | - | 19 | 285 | 1780 | 914 
InterfModel=1,node=1 51 | - | 26 | 284 | 1781 | 906 
InterfModel=1,node=1 52 | - | 20 | 316 | 1782 | 879 
InterfModel=1,node=1 53 | - | 17 | 292 | 1829 | 857 
InterfModel=1,node=1 54 | - | 15 | 302 | 1844 | 835 
InterfModel=1,node=1 55 | - | 15 | 267 | 1855 | 860 
InterfModel=1,node=1 56 | - | 18 | 289 | 1815 | 875 
InterfModel=1,node=1 57 | - | 14 | 263 | 1849 | 868 
InterfModel=1,node=1 58 | - | 17 | 315 | 1775 | 892 
InterfModel=1,node=1 59 | - | 19 | 295 | 1797 | 886 
InterfModel=1,node=1 60 | - | 17 | 314 | 1791 | 877 
InterfModel=1,node=1 61 | - | 22 | 309 | 1840 | 827 
InterfModel=1,node=1 62 | - | 20 | 307 | 1827 | 843 
InterfModel=1,node=1 63 | - | 20 | 306 | 1797 | 874 
InterfModel=1,node=1 64 | - | 22 | 294 | 1809 | 870 
InterfModel=1,node=1 65 | - | 25 | 263 | 1788 | 921 
InterfModel=1,node=1 66 | - | 21 | 289 | 1789 | 895 
InterfModel=1,node=1 67 | - | 24 | 308 | 1785 | 879 
InterfModel=1,node=1 68 | - | 28 | 279 | 1824 | 866 
InterfModel=1,node=1 69 | - | 16 | 313 | 1800 | 870 
InterfModel=1,node=1 70 | - | 25 | 262 | 1813 | 896 
InterfModel=1,node=1 71 | - | 22 | 285 | 1802 | 887 
InterfModel=1,node=1 72 | - | 21 | 316 | 1770 | 889 
InterfModel=1,node=1 73 | - | 27 | 274 | 1779 | 918 
InterfModel=1,node=1 74 | - | 25 | 290 | 1774 | 908 
InterfModel=1,node=1 75 | - | 21 | 260 | 1811 | 905 
InterfModel=1,node=1 76 | - | 21 | 321 | 1783 | 868 
InterfModel=1,node=1 77 | - | 10 | 263 | 1830 | 894 
InterfModel=1,node=1 78 | - | 28 | 262 | 1825 | 881 
InterfModel=1,node=1 79 | - | 25 | 280 | 1766 | 926 
InterfModel=1,node=1 80 | - | 12 | 280 | 1778 | 927 
InterfModel=1,node=1 81 | - | 18 | 275 | 1816 | 888 
InterfModel=1,node=1 82 | - | 12 | 296 | 1822 | 864 
InterfModel=1,node=1 83 | - | 25 | 301 | 1807 | 865 
InterfModel=1,node=1 84 | - | 15 | 264 | 1854 | 866 
InterfModel=1,node=1 85 | - | 19 | 243 | 1805 | 931 
InterfModel=1,node=1 86 | - | 15 | 269 | 1826 | 887 
InterfModel=1,node=1 87 | - | 19 | 288 | 1844 | 848 
InterfModel=1,node=1 88 | - | 22 | 280 | 1809 | 885 
InterfModel=1,node=1 89 | - | 25 | 269 | 1811 | 889 
InterfModel=1,node=1 90 | - | 23 | 275 | 1827 | 872 
InterfModel=1,node=1 91 | - | 19 | 271 | 1862 | 845 
InterfModel=1,node=1 92 | - | 22 | 262 | 1847 | 868 
InterfModel=1,node=1 93 | - | 26 | 270 | 1787 | 914 
InterfModel=1,node=1 94 | - | 26 | 264 | 1808 | 900 
InterfModel=1,node=1 95 | - | 20 | 285 | 1800 | 892 
InterfModel=1,node=1 96 | - | 27 | 280 | 1767 | 924 
InterfModel=1,node=1 97 | - | 19 | 258 | 1820 | 901 
InterfModel=1,node=1 98 | - | 17 | 295 | 1820 | 864 
InterfModel=1,node=1 99 | - | 21 | 318 | 1770 | 882 
InterfModel=1,node=2 0 | - | 18 | 166 | 1879 | 936 
InterfModel=1,node=2 1 | - | 25 | 192 | 1881 | 900 
InterfModel=1,node=2 2 | - | 25 | 173 | 1894 | 906 
InterfModel=1,node=2 3 | - | 25 | 204 | 1889 | 881 
InterfModel=1,node=2 4 | - | 13 | 221 | 1830 | 933 
InterfModel=1,node=2 5 | - | 15 | 203 | 1874 | 902 
InterfModel=1,node=2 6 | - | 22 | 203 | 1873 | 900 
InterfModel=1,node=2 7 | - | 18 | 184 | 1843 | 952 
InterfModel=1,node=2 8 | - | 21 | 184 | 1880 | 913 
InterfModel=1,node=2 9 | - | 25 | 191 | 1881 | 900 
InterfModel=1,node=2 10 | - | 17 | 215 | 1837 | 928 
InterfModel=1,node=2 11 | - | 21 | 204 | 1896 | 876 
InterfModel=1,node=2 12 | - | 21 | 207 | 1841 | 927 
InterfModel=1,node=2 13 | - | 24 | 192 | 1930 | 853 
InterfModel=1,node=2 14 | - | 13 | 188 | 1903 | 893 
InterfModel=1,node=2 15 | - | 20 | 208 | 1860 | 903 
InterfModel=1,node=2 16 | - | 18 | 195 | 1886 | 899 
InterfModel=1,node=2 17 | - | 24 | 188 | 1908 | 878 
InterfModel=1,node=2 18 | - | 33 | 180 | 1897 | 889 
InterfModel=1,node=2 19 | - | 13 | 201 | 1860 | 924 
InterfModel=1,node=2 20 | - | 20 | 196 | 1891 | 888 
InterfModel=1,node=2 21 | - | 18 | 194 | 1889 | 896 
InterfModel=1,node=2 22 | - | 23 | 213 | 1813 | 948 
InterfModel=1,node=2 23 | - | 26 | 209 | 1881 | 879 
InterfModel=1,node=2 24 | - | 25 | 199 | 1897 | 877 
InterfModel=1,node=2 25 | - | 23 | 196 | 1917 | 862 
InterfModel=1,node=2 26 | - | 23 | 188 | 1868 | 920 
InterfModel=1,node=2 27 | - | 14 | 206 | 1860 | 918 
InterfModel=1,node=2 28 | - | 27 | 192 | 1828 | 950 
InterfModel=1,node=2 29 | - | 27 | 203 | 1880 | 887 
InterfModel=1,node=2 30 | - | 34 | 218 | 1882 | 863 
InterfModel=1,node=2 31 | - | 28 | 210 | 1825 | 935 
InterfModel=1,node=2 32 | - | 9 | 185 | 1915 | 890 
InterfModel=1,node=2 33 | - | 25 | 170 | 1879 | 924 
InterfModel=1,node=2 34 | - | 21 | 198 | 1869 | 909 
InterfModel=1,node=2 35 | - | 21 | 164 | 1908 | 905 
InterfModel=1,node=2 36 | - | 25 | 161 | 1923 | 889 
InterfModel=1,node=2 37 | - | 33 | 195 | 1883 | 886 
InterfModel=1,node=2 38 | - | 25 | 236 | 1882 | 855 
InterfModel=1,node=2 39 | - | 15 | 208 | 1875 | 899 
InterfModel=1,node=2 40 | - | 16 | 203 | 1867 | 911 
InterfModel=1,node=2 41 | - | 22 | 200 | 1886 | 885 
InterfModel=1,node=2 42 | - | 26 | 176 | 1888 | 907 
InterfModel=1,node=2 43 | - | 26 | 177 | 1876 | 919 
InterfModel=1,node=2 44 | - | 19 | 198 | 1869 | 910 
InterfModel=1,node=2 45 | - | 23 | 194 | 1886 | 894 
InterfModel=1,node=2 46 | - | 20 | 200 | 1882 | 895 
InterfModel=1,node=2 47 | - | 13 | 200 | 1859 | 921 
InterfModel=1,node=2 48 | - | 24 | 222 | 1825 | 925 
InterfModel=1,node=2 49 | - | 21 | 190 | 1884 | 902 
InterfModel=1,node=2 50 | - | 23 | 186 | 1879 | 911 
InterfModel=1,node=2 51 | - | 23 | 175 | 1859 | 940 
InterfModel=1,node=2 52 | - | 24 | 186 | 1946 | 839 
InterfModel=1,node=2 53 | - | 21 | 187 | 1868 | 921 
InterfModel=1,node=2 54 | - | 12 | 186 | 1871 | 925 
InterfModel=1,node=2 55 | - | 29 | 168 | 1929 | 870 
InterfModel=1,node=2 56 | - | 27 | 199 | 1865 | 906 
InterfModel=1,node=2 57 | - | 26 | 184 | 1847 | 940 
InterfModel=1,node=2 58 | - | 27 | 180 | 1851 | 941 
InterfModel=1,node=2 59 | - | 21 | 206 | 1852 | 915 
InterfModel=1,node=2 60 | - | 30 | 196 | 1918 | 855 
InterfModel=1,node=2 61 | - | 21 | 216 | 1851 | 911 
InterfModel=1,node=2 62 | - | 24 | 236 | 1815 | 922 
InterfModel=1,node=2 63 | - | 17 | 182 | 1882 | 916 
InterfModel=1,node=2 64 | - | 26 | 216 | 1860 | 895 
InterfModel=1,node=2 65 | - | 21 | 188 | 1861 | 928 
InterfModel=1,node=2 66 | - | 19 | 201 | 1901 | 872 
InterfModel=1,node=2 67 | - | 25 | 163 | 1903 | 902 
InterfModel=1,node=2 68 | - | 19 | 213 | 1884 | 883 
InterfModel=1,node=2 69 | - | 34 | 183 | 1881 | 899 
InterfModel=1,node=2 70 | - | 16 | 179 | 1894 | 908 
InterfModel=1,node=2 71 | - | 14 | 186 | 1906 | 891 
InterfModel=1,node=2 72 | - | 15 | 203 | 1858 | 918 
InterfModel=1,node=2 73 | - | 23 | 189 | 1839 | 946 
InterfModel=1,node=2 74 | - | 32 | 206 | 1864 | 897 
InterfModel=1,node=2 75 | - | 21 | 244 | 1824 | 908 
InterfModel=1,node=2 76 | - | 18 | 202 | 1900 | 877 
InterfModel=1,node=2 77 | - | 26 | 197 | 1895 | 880 
InterfModel=1,node=2 78 | - | 19 | 188 | 1867 | 918 
InterfModel=1,node=2 79 | - | 21 | 178 | 1926 | 873 
InterfModel=1,node=2 80 | - | 14 | 184 | 1897 | 904 
InterfModel=1,node=2 81 | - | 23 | 199 | 1883 | 894 
InterfModel=1,node=2 82 | - | 26 | 236 | 1837 | 900 
InterfModel=1,node=2 83 | - | 21 | 196 | 1853 | 926 
InterfModel=1,node=2 84 | - | 17 | 173 | 1919 | 888 
InterfModel=1,node=2 85 | - | 18 | 199 | 1906 | 875 
InterfModel=1,node=2 86 | - | 27 | 209 | 1848 | 915 
InterfModel=1,node=2 87 | - | 16 | 195 | 1863 | 924 
InterfModel=1,node=2 88 | - | 22 | 216 | 1838 | 921 
InterfModel=1,node=2 89 | - | 22 | 162 | 1890 | 922 
InterfModel=1,node=2 90 | - | 20 | 211 | 1899 | 867 
InterfModel=1,node=2 91 | - | 22 | 174 | 1897 | 902 
InterfModel=1,node=2 92 | - | 23 | 196 | 1887 | 889 
InterfModel=1,node=2 93 | - | 19 | 176 | 1868 | 934 
InterfModel=1,node=2 94 | - | 21 | 195 | 1891 | 890 
InterfModel=1,node=2 95 | - | 28 | 189 | 1885 | 894 
InterfModel=1,node=2 96 | - | 21 | 195 | 1840 | 943 
InterfModel=1,node=2 97 | - | 15 | 225 | 1876 | 881 
InterfModel=1,node=2 98 | - | 28 | 205 | 1867 | 898 
InterfModel=1,node=2 99 | - | 21 | 205 | 1879 | 894 
InterfModel=1,node=3 0 | 425 | 13 | 434 | 2613 | 1000 
InterfModel=1,node=3 1 | 389 | 19 | 429 | 2560 | 1069 
InterfModel=1,node=3 2 | 538 | 13 | 513 | 2423 | 998 
InterfModel=1,node=3 3 | 481 | 14 | 430 | 2512 | 1049 
InterfModel=1,node=3 4 | 410 | 19 | 416 | 2540 | 1084 
InterfModel=1,node=3 5 | 519 | 26 | 443 | 2440 | 1040 
InterfModel=1,node=3 6 | 508 | 24 | 462 | 2436 | 1036 
InterfModel=1,node=3 7 | 360 | 18 | 412 | 2613 | 1075 
InterfModel=1,node=3 8 | 468 | 17 | 425 | 2482 | 1077 
InterfModel=1,node=3 9 | 296 | 26 | 465 | 2660 | 1025 
InterfModel=1,node=3 10 | 454 | 14 | 420 | 2527 | 1055 
InterfModel=1,node=3 11 | 378 | 15 | 422 | 2581 | 1070 
InterfModel=1,node=3 12 | 466 | 17 | 412 | 2554 | 1017 
InterfModel=1,node=3 13 | 369 | 23 | 455 | 2606 | 1014 
InterfModel=1,node=3 14 | 426 | 18 | 427 | 2541 | 1057 
InterfModel=1,node=3 15 | 389 | 13 | 459 | 2514 | 1096 
InterfModel=1,node=3 16 | 456 | 17 | 467 | 2479 | 1049 
InterfModel=1,node=3 17 | 471 | 21 | 444 | 2474 | 1058 
InterfModel=1,node=3 18 | 487 | 25 | 416 | 2531 | 1018 
InterfModel=1,node=3 19 | 469 | 22 | 446 | 2494 | 1042 
InterfModel=1,node=3 20 | 536 | 13 | 499 | 2400 | 1024 
InterfModel=1,node=3 21 | 523 | 19 | 494 | 2422 | 1012 
InterfModel=1,node=3 22 | 387 | 17 | 461 | 2568 | 1035 
InterfModel=1,node=3 23 | 352 | 15 | 425 | 2627 | 1067 
InterfModel=1,node=3 24 | 452 | 17 | 431 | 2545 | 1041 
InterfModel=1,node=3 25 | 401 | 21 | 421 | 2540 | 1092 
InterfModel=1,node=3 26 | 372 | 18 | 390 | 2631 | 1056 
InterfModel=1,node=3 27 | 411 | 22 | 424 | 2582 | 1028 
InterfModel=1,node=3 28 | 390 | 23 | 436 | 2552 | 1067 
InterfModel=1,node=3 29 | 427 | 20 | 395 | 2561 | 1079 
InterfModel=1,node=3 30 | 412 | 24 | 445 | 2563 | 1027 
InterfModel=1,node=3 31 | 419 | 14 | 451 | 2555 | 1031 
InterfModel=1,node=3 32 | 500 | 28 | 423 | 2471 | 1045 
InterfModel=1,node=3 33 | 405 | 21 | 389 | 2580 | 1079 
InterfModel=1,node=3 34 | 443 | 14 | 485 | 2503 | 1037 
InterfModel=1,node=3 35 | 389 | 22 | 388 | 2612 | 1065 
InterfModel=1,node=3 36 | 430 | 17 | 433 | 2527 | 1061 
InterfModel=1,node=3 37 | 365 | 20 | 491 | 2561 | 1030 
InterfModel=1,node=3 38 | 509 | 16 | 489 | 2465 | 987 
InterfModel=1,node=3 39 | 483 | 20 | 448 | 2450 | 1066 
InterfModel=1,node=3 40 | 371 | 21 | 436 | 2579 | 1068 
InterfModel=1,node=3 41 | 426 | 19 | 446 | 2515 | 1060 
InterfModel=1,node=3 42 | 449 | 20 | 431 | 2517 | 1049 
InterfModel=1,node=3 43 | 375 | 18 | 416 | 2596 | 1080 
