CastaliaResults -i saida.txt -s Packets received per node -n --all -o2                                                                       

Application:Packets received per node
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 2874.26 | 2960.24 | 4257.5 | 5880.66 | 5871.61 
InterfModel=1 | 2706.2 | 2787.51 | 3601.23 | 4791.9 | 4630.04 
InterfModel=2 | 2747.62 | 2926.14 | 3819.23 | 5439.42 | 5587.5 
Application:Packets received per node - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 2891 | 2958 | 4288 | 5860 | 5829 
InterfModel=0 1 | 2865 | 2947 | 4239 | 5893 | 5823 
InterfModel=0 2 | 2898 | 2950 | 4215 | 5886 | 5978 
InterfModel=0 3 | 2870 | 2957 | 4278 | 5890 | 5834 
InterfModel=0 4 | 2858 | 2967 | 4298 | 5800 | 6001 
InterfModel=0 5 | 2878 | 2967 | 4250 | 6013 | 5827 
InterfModel=0 6 | 2891 | 2964 | 4274 | 5926 | 5865 
InterfModel=0 7 | 2913 | 2967 | 4245 | 5744 | 5997 
InterfModel=0 8 | 2863 | 2965 | 4312 | 5754 | 5926 
InterfModel=0 9 | 2892 | 2958 | 4271 | 5832 | 5905 
InterfModel=0 10 | 2873 | 2962 | 4259 | 6000 | 5708 
InterfModel=0 11 | 2880 | 2960 | 4237 | 6018 | 5739 
InterfModel=0 12 | 2873 | 2955 | 4250 | 5892 | 5839 
InterfModel=0 13 | 2844 | 2963 | 4222 | 5781 | 5848 
InterfModel=0 14 | 2838 | 2955 | 4267 | 5833 | 6021 
InterfModel=0 15 | 2900 | 2963 | 4279 | 5906 | 5904 
InterfModel=0 16 | 2879 | 2963 | 4283 | 6053 | 5701 
InterfModel=0 17 | 2862 | 2961 | 4238 | 5874 | 5958 
InterfModel=0 18 | 2858 | 2950 | 4252 | 5957 | 5903 
InterfModel=0 19 | 2859 | 2966 | 4225 | 5925 | 5795 
InterfModel=0 20 | 2884 | 2963 | 4235 | 5873 | 5818 
InterfModel=0 21 | 2881 | 2965 | 4274 | 5864 | 5907 
InterfModel=0 22 | 2875 | 2962 | 4246 | 5870 | 5761 
InterfModel=0 23 | 2871 | 2958 | 4289 | 5982 | 5906 
InterfModel=0 24 | 2866 | 2969 | 4278 | 5881 | 5825 
InterfModel=0 25 | 2879 | 2963 | 4257 | 5858 | 6007 
InterfModel=0 26 | 2880 | 2958 | 4234 | 5910 | 5843 
InterfModel=0 27 | 2856 | 2965 | 4263 | 5850 | 5892 
InterfModel=0 28 | 2851 | 2973 | 4239 | 5845 | 5893 
InterfModel=0 29 | 2878 | 2965 | 4238 | 5863 | 5878 
InterfModel=0 30 | 2882 | 2956 | 4278 | 5966 | 5847 
InterfModel=0 31 | 2883 | 2949 | 4243 | 5924 | 5803 
InterfModel=0 32 | 2881 | 2955 | 4214 | 5881 | 5851 
InterfModel=0 33 | 2867 | 2964 | 4281 | 5837 | 5835 
InterfModel=0 34 | 2872 | 2955 | 4281 | 5891 | 5792 
InterfModel=0 35 | 2892 | 2962 | 4250 | 5888 | 5908 
InterfModel=0 36 | 2864 | 2958 | 4261 | 5885 | 5846 
InterfModel=0 37 | 2877 | 2949 | 4227 | 5918 | 5857 
InterfModel=0 38 | 2873 | 2961 | 4283 | 5933 | 5829 
InterfModel=0 39 | 2881 | 2974 | 4229 | 5788 | 5863 
InterfModel=0 40 | 2870 | 2957 | 4224 | 5772 | 5928 
InterfModel=0 41 | 2870 | 2958 | 4224 | 5895 | 5775 
InterfModel=0 42 | 2874 | 2957 | 4299 | 5757 | 5981 
InterfModel=0 43 | 2868 | 2959 | 4234 | 5899 | 5743 
InterfModel=0 44 | 2860 | 2962 | 4259 | 5923 | 5809 
