CastaliaResults -i saida.txt -s Packets loss rate -n --all -o2                                                               

Application:Packets loss rate - total
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 | 0.088 | 0.026 | 0.111 | 0.296 | 0.343 
InterfModel=1 | 0.192 | 0.136 | 0.384 | 0.561 | 0.672 
InterfModel=2 | 0.138 | 0.02 | 0.224 | 0.382 | 0.504 
Application:Packets loss rate - all values
 | index=1 | index=2 | index=3 | index=4 | index=5
InterfModel=0 0 | 0.0860287 | 0.0226742 | 0.0993554 | 0.281504 | 0.359248 
InterfModel=0 1 | 0.0916972 | 0.027009 | 0.109358 | 0.292172 | 0.330844 
InterfModel=0 2 | 0.0913638 | 0.0230077 | 0.10958 | 0.286267 | 0.348713 
InterfModel=0 3 | 0.0836946 | 0.0253418 | 0.110914 | 0.279237 | 0.348313 
InterfModel=0 4 | 0.0970324 | 0.0293431 | 0.109802 | 0.305682 | 0.360363 
InterfModel=0 5 | 0.096032 | 0.0223408 | 0.110469 | 0.286438 | 0.354761 
InterfModel=0 6 | 0.0933645 | 0.0286762 | 0.127362 | 0.302174 | 0.334445 
InterfModel=0 7 | 0.0940313 | 0.0260087 | 0.116693 | 0.288705 | 0.340045 
InterfModel=0 8 | 0.0933645 | 0.021007 | 0.114025 | 0.280571 | 0.355914 
InterfModel=0 9 | 0.0923641 | 0.0296766 | 0.11647 | 0.298173 | 0.343779 
InterfModel=0 10 | 0.0933645 | 0.0253333 | 0.111803 | 0.29888 | 0.336578 
InterfModel=0 11 | 0.0893631 | 0.0253418 | 0.111803 | 0.293773 | 0.363782 
InterfModel=0 12 | 0.0916972 | 0.027009 | 0.114025 | 0.295506 | 0.331778 
InterfModel=0 13 | 0.087029 | 0.0213404 | 0.0997999 | 0.296173 | 0.349827 
InterfModel=0 14 | 0.0776926 | 0.0250083 | 0.112914 | 0.291772 | 0.34818 
InterfModel=0 15 | 0.086 | 0.0213404 | 0.110914 | 0.280971 | 0.331778 
InterfModel=0 16 | 0.0856952 | 0.0256752 | 0.103134 | 0.30088 | 0.332711 
InterfModel=0 17 | 0.081027 | 0.033011 | 0.120027 | 0.303948 | 0.343512 
InterfModel=0 18 | 0.0940313 | 0.0320107 | 0.112494 | 0.284571 | 0.362582 
InterfModel=0 19 | 0.0866666 | 0.027009 | 0.115804 | 0.285105 | 0.348446 
InterfModel=0 20 | 0.0876959 | 0.027009 | 0.116693 | 0.309016 | 0.332978 
InterfModel=0 21 | 0.0916972 | 0.0223408 | 0.107778 | 0.302747 | 0.340624 
InterfModel=0 22 | 0.0876959 | 0.0243334 | 0.114914 | 0.298133 | 0.327554 
InterfModel=0 23 | 0.0913638 | 0.0266756 | 0.107579 | 0.290172 | 0.343025 
InterfModel=0 24 | 0.0936979 | 0.021007 | 0.112025 | 0.296973 | 0.330977 
InterfModel=0 25 | 0.0906969 | 0.0223408 | 0.116248 | 0.280971 | 0.361115 
InterfModel=0 26 | 0.0880293 | 0.0286762 | 0.115581 | 0.285771 | 0.345913 
InterfModel=0 27 | 0.0936979 | 0.0243334 | 0.101134 | 0.288305 | 0.350447 
InterfModel=0 28 | 0.0916666 | 0.0263421 | 0.122249 | 0.304081 | 0.32431 
InterfModel=0 29 | 0.0886962 | 0.024008 | 0.114914 | 0.284438 | 0.358181 
InterfModel=0 30 | 0.087029 | 0.0200067 | 0.114914 | 0.259867 | 0.363648 
InterfModel=0 31 | 0.09003 | 0.0280094 | 0.124917 | 0.284038 | 0.35338 
InterfModel=0 32 | 0.0880293 | 0.0273424 | 0.114248 | 0.307415 | 0.336978 
InterfModel=0 33 | 0.0853618 | 0.0276759 | 0.118471 | 0.315109 | 0.341779 
InterfModel=0 34 | 0.096032 | 0.0283428 | 0.0955768 | 0.308174 | 0.323243 
InterfModel=0 35 | 0.0740247 | 0.0276759 | 0.102245 | 0.290439 | 0.355114 
InterfModel=0 36 | 0.0936667 | 0.0290096 | 0.114248 | 0.316309 | 0.340891 
InterfModel=0 37 | 0.087029 | 0.021007 | 0.0944654 | 0.274703 | 0.367382 
InterfModel=0 38 | 0.0856952 | 0.0233411 | 0.122249 | 0.299733 | 0.354981 
InterfModel=0 39 | 0.0946983 | 0.0256752 | 0.126028 | 0.294039 | 0.352714 
InterfModel=0 40 | 0.0740247 | 0.0236745 | 0.113136 | 0.3056 | 0.363164 
InterfModel=0 41 | 0.0843614 | 0.0233411 | 0.120027 | 0.294039 | 0.34956 
InterfModel=0 42 | 0.0966989 | 0.0310103 | 0.0951322 | 0.289239 | 0.342846 
InterfModel=0 43 | 0.0903634 | 0.0253333 | 0.0989109 | 0.275733 | 0.366315 
InterfModel=0 44 | 0.0846949 | 0.0256752 | 0.130889 | 0.293678 | 0.340312 
InterfModel=0 45 | 0.0916972 | 0.0246749 | 0.130696 | 0.308041 | 0.340179 
InterfModel=0 46 | 0.0806935 | 0.0283428 | 0.0980218 | 0.309241 | 0.355647 
InterfModel=0 47 | 0.084028 | 0.0236745 | 0.12625 | 0.309375 | 0.321243 
InterfModel=0 48 | 0.0820273 | 0.028 | 0.10469 | 0.303414 | 0.346492 
InterfModel=0 49 | 0.0880293 | 0.0273424 | 0.10269 | 0.306041 | 0.328177 
InterfModel=0 50 | 0.0896966 | 0.0226742 | 0.105357 | 0.29968 | 0.343692 
InterfModel=0 51 | 0.0800267 | 0.027009 | 0.108024 | 0.298613 | 0.332222 
InterfModel=0 52 | 0.0916972 | 0.024008 | 0.113778 | 0.30244 | 0.32551 
InterfModel=0 53 | 0.097 | 0.0290096 | 0.110024 | 0.286171 | 0.329111 
InterfModel=0 54 | 0.093031 | 0.0253418 | 0.103356 | 0.290705 | 0.330177 
